group,CD274,CD275,CD252,CD117,CD45RO,CD20,Podoplanin,CD146,IgM,TCR,CD62L,CD107a,CX3CR1,CD206,CD169,CD41,CD254,CD309,CD226,CD28,TSLPR,B7-H4,CD204,CD144,CD73,CD133,CD307d,TCR-Vb13,NLRP2,CD258
progressive,-0.0868227595478438,-0.33171484926932,-0.0143400780177633,0.187359349012209,0.0519275195389358,0.0752635721396584,-0.184702157023787,0.0369760949148014,-0.216025467742937,-0.301834394098736,-0.243007965611068,-0.196680238227214,-0.303864861763485,-0.224304264105678,0.0060873639845156,0.0146749410986873,-0.091400733321831,-0.544290756214036,-0.0539437940798332,-0.272183544772573,-0.0057397985885845,0.0574888068442415,-0.206647711304241,-0.252182195893959,-0.521867991229201,-0.453445206742537,-0.0079709652442392,0.126089152723952,-0.0168845005826689,-0.203833054540907
progressive,0.129953450422422,-0.0587709904450552,0.0768381886309066,-0.0374020534050615,-0.227010941322018,-0.421764128980166,-0.178961428657527,-0.0577913570179647,0.172537991314353,-0.178181994217484,-0.136103647111828,-0.344779228415981,-0.231345402986369,-0.0922116083480506,0.147336933693648,-0.178412673235737,-0.101055448400861,0.0107732894514325,-0.168042324491015,-0.162941485314891,0.222221371527894,-0.115260211887124,-0.109067080699239,-0.267726887109024,-0.193193502811121,-0.116914594293401,-0.242459156677758,0.032361202946965,-0.0824096794271819,-0.0935726398095292
progressive,0.0873653639145987,0.151613635191585,0.23330484217273,0.137119587680831,0.166637409700668,0.0976299497057566,0.25708727811567,0.139224157529523,0.315475542850739,0.22007424271296,0.105010474630124,0.204614184944078,0.17087536562714,0.0632344535291569,0.0300301348751226,0.0442376952311511,0.182440044622082,0.0157308538986035,0.159402103123863,0.0803677364436731,0.0279543833412652,0.22330839360125,0.155134310858988,0.198493075458345,0.242379745387235,-0.0095024373949056,0.210155592899035,0.199469776444857,0.271744792670724,0.226965918351972
progressive,-0.415629564065642,-0.378435566811924,-0.420311655673919,-0.435229673115111,-0.446822519968397,0.022576608045297,-0.396714321992948,-0.533894767691149,-0.0479894718088845,-0.470330907524125,-0.332767963201788,-0.482593350644852,-0.240920487030509,-0.479902637530381,-0.421519204983052,-0.490673795881464,-0.458328840476485,-0.425972380134937,-0.441816083243444,-0.405133022096484,-0.3910619460265,-0.404299405550459,-0.463245104645132,-0.500879654833025,-0.220564020121632,-0.112150500435641,-0.413474651344889,-0.452129769605149,-0.485189448778014,-0.538719470935589
progressive,-0.0040359319102461,0.183106681062386,-0.065143662369721,-0.0329389302781105,-0.0899831006959129,-0.325412155371198,-0.093901132573286,0.0762229117685117,0.0978318279649081,-0.196525739855038,-0.451414661350858,-0.198234436387471,-0.159772404910572,-0.213043390803808,-0.171638980964205,0.117957988818054,-0.232490396392029,0.0547025254970644,-0.114367788461858,0.127659026237818,0.428693336055692,0.0039754319908831,-0.104134232427856,0.0039532454034359,-0.222516203291862,-0.0030378914106726,-0.328139902848771,0.13830263599434,0.0126242497406397,0.0484916656235227
stable,0.0190137284820437,-0.0235905826327152,-0.0236362794111973,-0.141956309117627,0.0007259490860317,0.30488535937804,-0.0309145202615928,0.0137870890954443,0.424704912404319,-0.0006215586554159,-0.0339682260315176,-0.0781057345564531,-0.0200758004076848,-0.0370060428791887,-0.0237811168740529,0.0122334410095764,0.067870747361848,-0.0721486718344298,0.0202621089480636,-0.126157783388751,-0.0435098082277731,0.0147946657045665,-0.0027203423868453,-0.0443067922640192,-0.0692590103352093,-0.104946107134859,-0.0164604239876215,-0.0023519984255619,0.0167851214874419,-0.0281935714960479
stable,-0.0271044521425774,-0.105267410443789,0.0015786517917286,0.184718765995352,0.0092914782649359,-0.0843727468929376,0.0152893537421917,0.0456228913789671,-0.102637655371432,0.0740192389362016,-0.0850658273027918,-0.0223014613117448,0.16442431046219,0.0583403286537,0.37664001159875,-0.119843989006013,0.113520122268678,-0.0824034948775457,0.135284296013831,0.0270476270610164,-0.186925380711904,-0.0312782349310628,0.123629251407414,-0.0121952868712587,0.162810242003245,-0.0303492976552661,0.0155848829435046,0.0302688031785321,0.108821406381686,0.0074990317318235
stable,0.0556273388330385,0.171895214238742,0.117581935943532,0.0392179887632344,0.0707154243168912,0.0995342448584405,0.132340073088645,0.191608908372188,-0.293752046863342,0.188957382912578,0.153410480804607,0.183994357829239,0.153319823927448,0.185581712304182,0.206083745383567,-0.0410446500943296,0.236825991969876,0.113613480673965,0.19152680068503,0.199288668198821,0.117871323804513,0.100150552797881,0.213838566933481,0.13848115668833,0.235512302832455,-0.155612884686925,0.194058486264651,0.241757538179036,0.185071390864211,0.137879732630762
stable,-0.172562031232515,-0.0292241098987852,-0.067513405388656,-0.0272509602580013,-0.0196176688984999,0.0394682813745488,-0.0403318602449311,-0.087788239565735,-0.0479064298851407,-0.0116257929897975,-0.0887664555850302,-0.0334888229072895,-0.0632257023585092,-0.0320318350979309,0.003576358867592,0.100215495396037,0.042583109941332,-0.103870206157807,0.0106332640813954,-0.027095698212496,0.0647133654689481,0.0116004511545,-0.0583785584785042,-0.0075009912179722,-0.336700749731537,-0.0013407551682205,0.006336269914776,-0.0159250501585255,-0.0820120934909194,0.0487325448864822
stable,0.0633931575549563,-0.373570787652143,-0.05586343562073,-0.0154886918711028,0.123855522724301,-0.104402351416825,0.0720681876539338,0.21462823636217,-0.249431073992044,0.103147844435794,0.284429443144887,-0.258971878453182,0.0832393345907682,0.0358392415154368,0.0193503331350275,-0.131125099315694,0.0328225566265657,-0.118799701455612,-0.218762101119724,0.0427357165495432,-0.161008428280554,0.13749288959996,0.0546976259200239,-0.0836490437533612,0.0154905105909928,-0.0344067586267591,0.0374959808161101,-0.102860808166955,0.0601175159320537,-0.0434546269013103
