group,CD137L,CD30,CD154,CD19,CD33,CD34,HLA,CD117,CD45RA,TIGIT,Podoplanin,CD146,CD62L,CD152,CD27,CD107a,CD95,HLA-DR,CD35,CD58,CD39,CD11a,IgA,CD169,CD54,CD122,FCERIA,CD163,CD357,CD309,CD2,CD226,CD29,CD49b,IgD,CD28,CD22,B7-H4,CD26,CD304,CD207,CD73,TCR-Vr9,TCR-Va24-Jz18,CD305,CD158f,CD337,CD307d,CD307e,CD94,Ig-light-chain-2,CD85j,CD23,CD328,TCR-Vb13,CD101,NLRP2,Podocalyxin,CD224
progressive,-0.361688744283468,-0.218531258190082,-0.306573054659487,-0.46538408902812,0.189268995633901,-0.265042578316603,-0.185221161682669,-0.502839429334237,-0.243369901293025,-0.4132185258303,-0.240718384973624,-0.508594270179472,-0.290906737833055,-0.313290737292044,-0.265690430420762,-0.138604765407026,0.108572523669669,-0.0901973267643033,-0.1232967229922,-0.271196639206163,-0.165616585942713,-0.364584171247177,-0.134851192569957,-0.082855787567019,-0.0827219843053181,-0.109975535941428,-0.278757050328484,-0.366454625336064,-0.328443772898947,-0.127584074392773,-0.189533783160523,-0.324950748326411,-0.42165896354063,-0.119061870399058,-0.23533444329418,-0.226443640706762,0.0789633368626894,-0.277723337687439,-0.407813931720358,-0.511899686471974,0.164371054918509,-0.0674554937346684,-0.137798008316555,-0.258489130491375,0.0970939901342009,-0.316901346047737,-0.243242037251645,-0.21954315701276,-0.353748022612499,0.0087599078862385,-0.186876459653783,-0.26543609516018,-0.187746008742198,-0.0726400769925845,-0.150776878722756,-0.350749732693802,-0.191357673270247,-0.254653238900958,-0.293862269781673
progressive,-0.430816699179171,-0.450850200448121,-0.114860598571096,-0.388946264247141,-0.195341779152781,-0.172591972422032,-0.581640669206739,-0.41248318548527,-0.37678300793414,-0.274942832124051,-0.466657632484661,-0.282051877380661,-0.37432666126135,-0.462840355619679,-0.43831112197317,-0.384989527428242,-0.403158899491919,-0.466468096449321,-0.337039831752784,-0.550785967630983,-0.408185964047675,-0.438923551651376,-0.421204042748014,-0.428213547794099,-0.241016123298532,-0.401662206342005,-0.349018102771801,-0.303366316352935,-0.42937333573542,-0.428981241173849,-0.238112662607246,-0.515686379110081,-0.497062302487003,-0.408743995329213,-0.05589725194697,-0.197307839743443,-0.217578596183288,-0.484425688862602,-0.422785581069293,-0.0898419780100861,-0.110025192361603,-0.2138820644741,-0.293666364671914,-0.519845133243408,0.0101989490545191,-0.402865111328788,-0.440123744199998,-0.420023974775411,-0.118890391019093,-0.40038561810004,-0.325713598350494,-0.420275866461202,-0.292051118091804,-0.491872218822413,-0.40196221038795,-0.595660921054088,-0.399639217608264,-0.393976391946239,-0.408328597074158
progressive,-0.135895353083875,-0.126755088071862,-0.0737311555080615,0.0499008818745515,-0.210787140049025,-0.0666645286779798,-0.207960953314987,-0.104085803456628,0.0482166992402641,-0.0521632768257726,-0.148099723695971,-0.016559040728977,-0.185056120627939,-0.107077804288725,0.0435109701730441,-0.237962838835684,-0.006928223103304,-0.233046990854519,-0.102795632562436,-0.0581101638131553,-0.0707945196228033,-0.086141965740371,-0.0875280129806998,-0.0262604051395475,-0.108736895225793,-0.0395947843314725,-0.0999091994945417,-0.0918611343572633,-0.0570010019683491,0.0768908623737073,-0.0550398579626115,-0.119542210722531,0.034392958446818,-0.0385337829821081,-0.450418288825582,-0.168615845143888,-0.515609223263575,-0.088375393874497,0.0298813023918091,0.127063082262263,-0.0136745752078884,-0.428354404161165,-0.0361102819024221,-0.0197248456307718,-0.36913672716782,-0.0928764650452961,-0.0493886084719226,-0.170935710032454,-0.0743026440824255,-0.0875614288924028,-0.431813973914573,-0.133373591224229,-0.091832309365657,-0.156868225643057,-0.112009787351048,-0.0992969986575633,-0.135752752450881,-0.0868546679335181,-0.0964580308396763
progressive,0.084283323018857,0.248396745519016,-0.0221549754783097,0.338808684732911,-0.0891706076774435,0.45861130195218,0.0586109102180969,0.0651296436648374,0.454396754881105,0.322947401328769,0.0645126271821773,0.0967558136323943,0.486251834055005,0.12010826517412,0.430544012222766,0.0112945046844853,0.0556962065993081,0.484008997483941,0.0058082260141142,-0.0076636753325861,0.0826006424772387,0.115155172372295,-0.0234289503024777,0.0353286433100011,0.517473787951018,0.208991681611643,0.15100865475987,0.204369239873838,0.295249797445711,0.429898909843845,0.357992238606758,0.361973761804557,0.140118419007376,-0.0122623659521005,0.374843759577097,0.448161856142679,0.387919060297743,0.110532628368555,0.0861103439465278,0.213056444614774,0.449265283838975,0.268125883026346,0.249150981445022,0.04113885647222,0.271606691181305,0.103384115903444,0.0702466580197595,0.224922299044111,0.0377785484788751,0.0596951842523017,0.368501705227254,0.0876136575452919,0.166457007558191,0.143744395363824,-0.0698197971487224,-0.0593137872476351,0.141321576215758,0.124383708038108,-0.0620893743515064
progressive,-0.174955215665377,0.0934317047710388,-0.0326114442062083,-0.0728968032622019,0.42280090096315,0.241781351444316,0.0230491704193764,-0.173126118185291,0.0876326317850703,0.165680268526867,-0.0071303430108219,0.204645608474222,0.152774500299192,-0.0554616884186514,0.124340688208176,0.443422020961902,0.173800740453542,-0.139985836236124,-0.112220629231859,0.0668205278846247,0.229360805288694,0.0421432902693284,0.159776675541498,-0.259292781166535,0.0560634089989341,-0.311506776379456,0.197910321434933,-0.137188691861666,-0.164704217436502,-0.166401183430274,0.410732670244322,0.234991780323261,0.0837077528590033,0.0761023155628835,-0.0637366317454018,0.0697529805115572,0.0379627489307811,0.0134722973024373,-0.0699078787387851,-0.0869080836489076,0.395409621260264,-0.175979034098681,0.0079910404072722,0.355517693108144,-0.19653862650368,-0.0988548565866887,0.196943283978515,0.118761700459226,0.0714759304790118,-0.0033055005253712,0.135888345396388,0.01491231306358,-0.179567865498105,0.109218506610308,0.0137204996026131,0.129451738298503,0.100225565332209,0.10525760374064,0.123710835375151
stable,-0.104972984003469,-0.0744606022460729,-0.0609872941759001,-0.11412500706963,0.0900141602791999,-0.0370329196803169,-0.215936434991442,0.0173811454432474,-0.254721197516281,-0.0844701052988334,-0.0232650792997834,-0.063463849920206,-0.136472695047174,-0.082145882409376,-0.174846978493304,-0.0254653055347497,0.0039142391580544,-0.200860273715196,-0.148439826102447,-0.100890385839107,-0.0924260313906634,-0.110018681951249,-0.157842933391512,-0.175718362043341,-0.143456780081164,-0.0653552658923773,-0.106919957770517,-0.202978011057785,-0.0958866555885247,-0.114887379860234,0.0727581947905116,0.0383840417916517,-0.0305284550750971,0.155410639928809,-0.0860280831603038,-0.0096931899664276,-0.22722082735305,-0.0195645889673873,-0.103922233535158,0.0657640014180573,-0.151584474908914,-0.0234994734272184,0.016014302005564,-0.0514109582122583,0.0714485798622748,-0.0760016442562877,-0.0792342294185664,-0.057928559235927,-0.0418301434487239,0.0170291776947386,-0.047019971658016,-0.119804706712672,0.0919265967051744,0.0240877159314799,-0.0163248987505581,0.0522306507325604,-0.0479657556005752,-0.0382524440355252,-0.0079875846986426
stable,-0.142720240996944,-0.252903726747251,-0.0354219106392015,-0.0138158474389596,-0.155132301582687,-0.105786837469104,-0.303992778797607,-0.0804537073189867,-0.156313844679979,-0.153071752426269,-0.245794375008431,-0.143206071913822,-0.146412278870028,-0.074187502401021,-0.305470634615267,-0.143075984976527,-0.303463339434071,-0.0509980160134169,-0.0497652678147617,-0.152905654763925,-0.0961861472264281,-0.370365270029424,-0.142126774664959,0.114117004878669,-0.138765220525146,-0.27473036735404,-0.175176965696997,-0.400193018972979,-0.0398439614782002,-0.184068044560708,-0.291327509628852,-0.280463230166319,-0.385923787285077,-0.238578775747335,0.458548622108158,-0.21116545812258,-0.0503810509237341,-0.162299688235005,-0.120163069151918,-0.0966119210240932,-0.20462471121788,-0.0320114904985284,-0.109142510825375,-0.156695416363242,0.116534725209967,-0.127592956427241,-0.285017410300281,-0.124126817325689,-0.412619655194396,-0.136181893115648,0.0517328445643656,-0.229897590426714,-0.113836689009304,-0.219887655789061,-0.289379116475274,-0.172645940225223,-0.1410282024788,-0.241045092450387,-0.229166425517288
stable,-0.188875606321239,-0.359593620631069,-0.300882540117547,-0.305989483044818,-0.0680182998355549,-0.0989920931610655,-0.099941938120641,-0.127575929501169,-0.0953543989410972,-0.232253261547527,-0.296964194691151,-0.2006664131355,-0.299226290917929,-0.3013578287982,0.0500564132528936,-0.341608469963472,-0.0355650570155659,-0.341672873144833,-0.0640359192992259,-0.210216832716619,-0.0524105693496319,-0.243511006154857,-0.369402583288329,-0.18405274887687,0.0145636885231061,-0.337653798981428,-0.0720051998691256,-0.0495273692252658,-0.233886727512451,-0.126610595799058,-0.0999280297031716,-0.289059990909508,-0.123641807264533,-0.282373293853598,-0.322148871929018,-0.313800376397165,-0.313481309381848,-0.248985747379553,-0.147217081316375,-0.167859685503965,-0.270518265749813,-0.268908074368384,-0.274733120289626,-0.378585617074812,-0.42358200716297,-0.290892440688425,-0.329338929354139,-0.24002367303296,-0.275084690162232,-0.181777978693763,-0.344712352394346,-0.294646828961944,-0.486442778745373,-0.232252018690675,-0.21254995897775,-0.264509564089631,-0.405060796612425,-0.252601690162733,-0.301818528361255
stable,-0.248636182275049,-0.209483979061439,-0.265808502904621,0.0233981501451371,-0.227648391020103,-0.303987851708272,0.194416811221375,-0.10862820375197,0.187224035672925,-0.0950161255663484,-0.215118025806187,-0.211983336414219,-0.122090834665326,-0.105044253480316,0.108458661184309,-0.24604589468141,0.0360713562291089,-0.0633070189781547,0.0084411325476472,-0.162804318722665,0.0431300804215566,-0.0519997860793025,-0.165975608551079,-0.127847485863711,0.102684473023605,-0.21939412977022,-0.0868092376180527,0.0226730305703731,-0.237256476978617,-0.230204225446967,0.0116366190267137,-0.252531809539794,-0.0492272745255534,-0.148632029514672,-0.151678477773923,-0.11173832762266,-0.146019157220034,-0.236094112051709,-0.0847104804219023,-0.0518609243293945,-0.305258266670785,-0.457714689432034,-0.146189817226238,-0.141102363898168,-0.191226898933645,-0.232093260284009,-0.196291588298586,-0.165840736208549,-0.030033217660905,-0.0974891052147627,-0.137977652412003,-0.152166762591031,-0.250093540006382,-0.224754144530846,-0.266798924294256,-0.179731907357001,-0.258348691854289,-0.210544754367639,-0.206629654037519
stable,-0.0818808909431143,0.210690512210607,0.405364287036872,0.0072471977033328,0.0745285276324806,-0.023353850708949,0.0640523308756002,0.24198027284428,0.203968335566708,-0.0593209705509992,0.0384524086380588,-0.0189319473230446,0.0654499270546526,-0.0977358212128872,-0.238111449928824,0.203116622358429,0.15610760149466,0.095507965060348,0.0841031057245881,0.190259204200184,-0.0302755531707399,0.0881636151255717,0.0622648513862649,-0.0268338873861432,-0.108672182749276,-0.0485557611978953,-0.0897891460251402,0.134369060534146,-0.0022612581630764,0.107686261018754,0.227746877295122,-0.0846332271152494,-0.0995661621380174,-0.0353264789640666,0.326392720552394,0.0573372888328152,0.0997501490103615,-0.18914020989905,-0.066231847824785,0.0796621258574653,0.0361819290479339,0.152239531035504,-0.0969157832116926,-0.0687063064374275,0.118306949591224,0.0654055478127155,-0.0639046372460997,-0.123859872238664,0.0732988203407015,-0.15393149014071,0.364468476539121,0.154855544156682,0.0576747922659922,-0.0296908321713738,-0.132955244662745,-0.0624274961152853,-0.0344980192028606,-0.0887999337533173,0.203088981472216
