group,CD47,CD154,CD33,CD10,CD16,Podoplanin,IgM,TCR,CD185,CD107a,CD141,CD66b,CD35,CD58,IgA,CD79b,CD169,integrin,CD54,CD122,CD226,CD303,CD49b,CD81,IgD,CD18,CD71,CD193,CD158,CD49d,CD73,CD305,CD133,CLEC12A,Mac-2,CD85j,Ig-light-chain-1,TCR-Vb13,CD101,CD88,CD224
progressive,-0.235783014226449,-0.0265006445938014,0.125362038478785,0.122057158212121,-0.0061363977275568,-0.199765980485973,-0.0815251484406141,-0.149820579982359,-0.132176773908086,-0.125132473547035,-0.126013333867272,-0.0148984786322262,-0.109833724861651,-0.144951233577379,-0.0454546083760765,-0.0831699609986104,0.401935116422049,-0.427941322908024,0.177581680326463,-0.163145526458565,-0.120691662878054,-0.211686333904107,-0.0234920282401728,-0.108686993954583,0.18569752110044,0.16468312326313,-0.0847503741254896,0.048034823943309,0.0887126359345587,-0.054511346262113,-0.150358217910302,-0.0065956422997956,0.0034057893257518,0.014865756656104,0.141389558780599,-0.0120377464718963,0.301327848299987,0.0894362098300223,-0.0415601896811667,-0.150405414937052,0.0219356649257877
progressive,0.19230274324834,0.0151593321953555,-0.0987450597675471,-0.0651786884432031,-0.18591928965726,-0.0584082069323227,-0.254951608435116,-0.145032444696352,0.200531147523703,0.015528882815265,-0.0551261135783083,-0.153346460492902,-0.0052199237155908,-0.183160102331417,0.024973272120138,-0.125567115667377,0.142128332051225,0.0893634897506359,0.226239208937981,0.13941573812915,-0.0162237272098733,-0.0533360270767537,0.0786164644282695,-0.168418531022353,-0.436373573726287,0.0686417123577593,0.433556237093449,-0.0406126595315212,0.0912457294609237,0.272996594320865,0.0465558024780065,-0.244722741854099,0.216737888341115,-0.146408228309046,0.178562651481478,0.055372598682477,-0.0891497868125383,-0.0749591129485823,-0.031914034935377,-0.192335032584428,-0.135256313467278
progressive,-0.0485786110969981,-0.057157501380057,0.0498171145012382,0.0575552147174268,0.0940055237640197,0.0901506810795523,0.128156218558458,0.102137046265724,0.0439764794644055,0.116599389175883,0.0022687205164307,-0.0267550165287834,0.292567283715637,0.0416489626268413,0.119250803950497,0.20400230459977,0.0044726775107645,0.194530763941267,0.102760093785623,0.023953213069917,0.132473203653584,0.0984178819726348,0.136136832989585,0.107875517773787,0.478718939206755,0.0841995274817876,0.170187386382748,0.0521052002289722,0.0124092744227877,-0.0076324792927748,0.481657334994363,0.275319905261399,-0.13392320806894,0.0230178180587522,0.0824965063202407,0.0583349845956946,0.147170750743165,0.083915156612249,0.100049021273489,0.133565614026408,0.0872923602221459
progressive,0.42933688559615,0.287460806831068,0.474803099367999,0.312375245076857,0.544101557208511,0.469003513742077,0.527327467486953,0.325900307310519,0.404291175193752,0.453096052002847,0.0187409415634089,0.586406930979397,0.607014413059981,0.400591257741897,0.566783531382837,0.465998725284479,0.0108525897749677,0.307984708313312,-0.394743151421864,0.194079368548063,0.113246859215102,0.0428698775505292,0.417914688259423,0.509776852025399,0.343661871287762,0.548664087211137,-0.206003664755782,0.529490013930018,-0.169378660928051,0.328234415568872,0.490886755938034,0.579780057736572,0.441655617100197,0.51393318470309,0.322089820273168,0.2719308896062,0.537859429965396,0.435688687074053,0.40905682111077,0.404163563736038,0.474375960653837
progressive,-0.0560205379099003,0.517504300790008,0.0574501633505181,0.428613234789802,0.109809647004745,0.13273407758607,0.161491089853289,0.242012734857738,0.423229050349589,0.0588011388509598,-0.0464246237315733,0.0668109101289918,0.159500288272848,0.0772440913477435,0.159886336952302,-0.097538031633218,0.293489555236503,-0.0389049066237015,0.0616918221070948,0.47438758105605,-0.0363298828991123,0.418344149812025,-0.163470866521143,0.352758412276962,-0.0040396456740043,0.10073787980625,0.120920180857722,0.271689248390272,0.0479900272810105,0.276229800836095,0.0017686335085294,0.297075267748387,0.0733767617654769,-0.0756628290155435,0.510089133251538,0.20405746037737,0.308772599904715,0.0949458572500828,0.112968070433668,0.212708074225876,0.230187774429185
stable,-0.043691031238963,-0.0111598071476289,0.0874417391463924,-0.261069438593177,-0.118867279061912,-0.0650024655928244,0.158430765782878,-0.0959428935492586,-0.0108093072746348,0.0396750443530363,0.0027252359595413,-0.134962425464082,-0.0259864318920073,-0.0928512677318197,-0.0575236368380742,-0.0822809610626416,0.0697424807847338,-0.0064649316324376,0.116501847115615,-0.0745753352093901,-0.0398666546127676,-0.0892880810095559,-0.0206256525791819,-0.273056829419202,0.0121926514739948,-0.0261635847803178,0.242225104495882,0.109894254766436,0.0016881917119736,0.0422147121687578,-0.124673120064001,-0.21299222778823,-0.200712667999754,-0.123124912170497,0.0182884194143117,-0.0687723601693321,-0.0096074156023519,0.0278897911620557,-0.110587957517022,-0.0031636234989184,0.0080188991541116
stable,-0.0290416182336108,0.0925672566584965,0.033215021831235,-0.0435177352123876,0.0166283436440338,-0.0452741881147901,0.11481104026851,0.0877114575389471,0.0347317147690455,-0.104024470710384,0.0101580832915655,-0.0037852936024184,0.0823500804938433,0.0246272766241422,0.0846405820263149,0.0999357398250685,-0.186032580545072,-0.125021954958409,0.297942997679826,0.0496427549749462,0.040677408460968,-0.0707845871170716,0.0170969044055222,-0.0040838555536941,-0.159625667251589,0.0067741396881084,0.170168281447313,0.0673826949221355,-0.0449080780280115,0.0512490262658327,0.0193234038001163,0.0223821803269756,-0.0747325103981537,-0.0008305761660008,-0.0796900939952063,0.0681526043239489,0.110652104987876,0.0941295194861243,-0.0309903524554586,-0.118539274085482,0.0102772003629191
stable,0.0915033830627656,0.198160200101579,0.116525593929405,0.0139227386644315,-0.0006426390263536,0.064712457856251,0.172971530237795,0.110437882691138,0.0863744967081353,-0.0483534129577707,-0.0848986048209839,0.0014433935073717,0.100153654509806,-0.0235203846424537,0.0380731266403679,-0.010350701284345,0.152315304036637,-0.0654917083339848,0.0999366060395482,0.115738572590764,0.0707978023451798,-0.0528532123781717,0.0823465778651905,-0.103493652815484,0.117580672017227,0.0262593965521578,0.0487380613194647,-0.008528474129737,0.066536107455084,0.0378368344175551,0.130369416529131,0.0089223037098321,-0.174072049747985,0.113204914446842,0.126654547037374,0.0673594186890769,0.0044627814194017,-0.0132545644245183,0.132275771288949,0.0550980770490209,0.0896548935200229
stable,-0.195403430279684,-0.0160364262280935,-0.0213474879805995,-0.137436018519222,-0.0734977452471967,-0.209071091410232,-0.306852835801013,-0.237481937859972,-0.266173939323842,-0.182805518580107,-0.0513659917408441,-0.138915697628056,-0.226603774660706,-0.226840192698774,-0.24032381932838,-0.246099581547647,-0.122430930022325,-0.263016442232803,-0.418384696517293,-0.177929905444868,-0.205585198793214,-0.301253242725369,-0.223698577703647,-0.271817662511341,-0.207585757202772,-0.201952969184516,-0.243737813132897,-0.187498464170179,0.101125398969699,-0.451426360324843,0.0463243831014848,-0.153101111491511,0.0413552349017146,-0.119345793235097,-0.265703518775311,-0.273813056196145,-0.202199803648438,-0.177092688941431,-0.136835588372116,-0.114007410758896,-0.183213211468482
stable,-0.282478336059747,-0.0658150555826771,0.167883467727791,-0.0560078661063917,-0.231457617516364,-0.201357794420073,0.0698617645663854,-0.176924532608504,-0.190805284151347,-0.0585173350247447,-0.432193340646961,-0.0794415277195464,0.0075757730349571,-0.0544973226605789,-0.180058016914531,-0.127642746228898,-0.162713851002828,0.172119377827272,-0.0112700739899181,-0.0204204219139113,-0.109549403100302,-0.287574118409173,-0.227005337046873,-0.224389683077686,0.0223643521442535,-0.168923097638759,0.00806195593887,-0.215629858515631,-0.422737328042504,0.292665695589024,-0.16571828700429,0.17983537763815,0.15221388221287,-0.0388078930333279,-0.260508952190352,-0.354832167613097,0.0899785337652875,-0.345134274111845,-0.0455310965875575,-0.188893246438524,-0.182616301888323
