group,ARID3A,ARNT,ASCL1,ATF1,BACH1,BATF,CEBPD,CTCF,E2F7,ELF1,ESRRA,ETV6,ETV7,FOXA2,FOXM1,FOXO3,GATA1,GATA2,GLI2,GMEB2,GRHL2,GTF2I,HIF1A,HOXA1,HOXA4,HOXB13,HOXC6,HSF2,IRF1,IRF2,KLF9,MXI1,MYC,MYOD1,NFYB,NKX2-1,NR2F2,ONECUT1,PAX6,PBX1,POU2F2,RBPJ,RFX2,SMAD3,SP2,SRF,STAT2,STAT4,STAT5A,TCF12,TFAP2C,TFAP4,USF1,VDR,YY1,ZEB1,ZKSCAN1
healthy,0.141198855166221,0.048972941358593,0.149602205716884,0.0826304942646639,0.196961193583843,-0.150956160621719,-0.168165123687525,-0.241862458960504,-0.181572220625624,0.184471450150108,0.112034862741415,-0.0110033364186441,-0.0178663179833713,-0.37035572280961,0.142057341066026,-0.0759441155136109,-0.0853531209754742,0.0925840250686893,0.282137711745643,-0.092176857470496,0.314662063263972,-0.303187786008863,-0.15112785780168,0.0917255391688842,-0.106300176930717,-0.294200665046332,0.290727476377407,-0.151108235266828,-0.0649358734612536,0.212698466535698,0.0502631230251571,-0.382006602878392,-0.261538955784035,0.195165731644822,-0.207802644089953,0.338856648737334,-0.173056040499558,-0.179634495308921,-0.0167576447641945,0.334706482615991,-0.392916732256486,0.249593737692462,-0.244251502578818,0.0503121793622888,0.294853114330184,0.0129754011713391,-0.0298556867783629,-0.274063038653763,-0.168449650442889,0.0644404044562233,0.10095303618336,-0.164765519524297,-0.108291864218265,-0.0142901110064691,0.191324620447409,-0.261445748743485,0.055718187714204
healthy,-0.217493487265041,0.0257336438051967,0.373110025757115,-0.433129702669189,0.346993009257638,0.394526257380868,-0.396567270040833,-0.362130271520664,-0.406895489335709,-0.0906090437803203,0.357599322734893,0.322167144319209,0.256966970066806,0.345014567788709,0.382677458824481,-0.271224262881302,-0.169375248165304,-0.401444843361069,-0.322356844279332,0.420671083298584,0.296826805143377,0.394320666324609,-0.0073317544797361,-0.13315546729738,-0.096848285400708,-0.337216012359978,-0.361707171086043,0.0909367976381248,-0.361020874371671,0.0986221290068864,0.298030555675677,0.168263864629294,-0.324854725953206,0.306237313636401,0.0585139955531905,0.28216627576443,-0.223134826393312,0.125370816577769,-0.336669755930304,-0.346829132328735,0.380797343512893,-0.25140806599974,0.13710440468717,0.369304108232548,0.301300148705655,-0.356773978929331,0.413305560239559,-0.418239745589779,-0.251615643443016,-0.38411361663777,-0.147505127108167,-0.356612088387446,-0.119597382712867,-0.267278305072038,0.432786057715249,-0.340734896960588,0.372796176608429
healthy,0.580699129168676,0.14347832165391,-0.329717558739001,0.237552657541364,0.396898824210228,-0.344180002670437,-0.294020349755076,-0.636672721889383,-0.0968190639367447,0.418360203557026,0.459973054364186,-0.213368748595968,-0.215546971570329,0.655647675462956,-0.65509487578507,-0.667622114587729,-0.614488605139599,-0.579890924664433,0.553948601013882,0.369890775630876,0.472689347927866,-0.655598664104621,-0.152033172233531,-0.663953943253899,0.0414868040795309,-0.539409826912551,-0.357108622575357,-0.667176919140106,0.663114265393804,0.439330672138542,0.40040636338496,-0.30785942807731,-0.590843591179562,0.268550356398644,-0.66783105290576,0.524848578412935,-0.389924954034428,0.508252354399791,0.651927074086742,0.474576921436267,0.622514356873359,0.240602338340108,-0.694242993365782,-0.252082325372174,0.608007608023064,-0.560308963041665,0.680965820991953,-0.68050607697409,-0.376690124285472,-0.652384472550077,0.718252196824913,0.29264194554426,0.427765049370579,0.606838203451968,0.161937237900954,-0.54913532382743,0.406432322923108
healthy,-0.188426081722734,0.328041979786156,0.387175103617703,-0.324338941190476,0.354061989723709,0.275275105106082,-0.404711363326221,-0.252926654560877,-0.374696782393228,0.33088017973559,0.302463098417982,0.309575789434276,-0.427389471084113,-0.169063853336414,-0.334725189538304,-0.194267782415994,0.08712600539579,-0.2707986224845,0.330772136114371,-0.435183337083649,0.341623996856393,-0.166499137710163,0.365714156745144,-0.337486125532,0.374119383850308,-0.244562525304509,0.273109335916743,-0.322975576894105,-0.318505075321156,0.387922070135912,0.0564829246797989,-0.337379655870948,0.295901468344487,-0.0975466360290371,-0.351028618713608,0.343796726447358,0.393677692696502,0.407600314746807,0.353686792596867,0.284351433849422,-0.387024073395488,0.247294255592891,0.1397142181085,0.363154337883856,-0.403115717486143,0.341670725984897,0.464243818340499,-0.361611856920518,-0.0882266582518968,0.152885571482807,-0.0555550926499926,0.335741548083262,0.3157311978772,-0.398635282475697,-0.17824630197188,0.0984046541812283,0.348524203250186
healthy,0.216769582242315,-0.17174619318353,-0.235211803683486,-0.172986006389659,-0.400235216637229,0.0163099564875267,-0.287321366497992,-0.0779425672904904,-0.225282609989573,-0.146116261560274,0.0920187223980085,0.255209135654759,-0.105640635598109,-0.318204472179977,0.0121095548495201,-0.22421380550153,0.223487018449661,-0.0995858581733486,-0.167951937250979,-0.166509051192122,0.180467637805956,-0.213841057945079,0.179869107292652,-0.257918555031946,0.305229185695142,-0.0283660711126447,0.337047495304164,-0.234068182881281,0.0054295267992552,-0.328219170232934,0.161453605963682,-0.322992716286407,-0.18662929567952,0.248117617876598,-0.0552946001888724,0.0375631337322494,-0.0418276636395385,0.034955250781426,0.338420909071298,0.330565196084187,-0.256427572771127,0.167909185071458,-0.183839715965729,-0.0904903319801079,0.320871139377643,0.227869116850635,0.29231268345715,-0.134199091518601,0.100547782212587,-0.0460387533224254,0.0526974052829295,0.288694780265127,-0.158498361554244,0.184940584588413,-0.104812312119876,-0.309312018839464,0.0264155029219674
healthy,-0.330763851382307,-0.139980670564849,0.116780522279441,-0.29330252823608,0.325649685854067,0.180386237567328,-0.170583379366406,0.275593597926341,-0.29430894490273,-0.288312800124136,0.0914603890268801,0.351797312762031,-0.361586928638393,-0.189401834518766,-0.346149916225698,-0.237384740504313,-0.114310980378451,-0.299228417933986,-0.0957813292052606,-0.330173001099405,-0.102810981818309,-0.358213168468702,0.350017989121375,-0.210354022395077,0.266873982091813,-0.383848489263109,0.290967431309642,-0.112418035571331,-0.218036895628846,0.113341965697203,-0.274092464187917,-0.0893838712319499,0.141764138749833,0.166044092462436,0.101737949183065,-0.0103230490573492,-0.010857290929913,0.259570081947967,-0.0887527885431295,0.117596188820542,-0.10780556207971,0.0913228103724696,-0.37946346027731,0.157215808697348,0.138882669577188,-0.117694444847057,0.248110214707297,-0.292821862180443,0.0352640070470937,-0.182393308973148,0.422352215851129,0.115424750851849,0.201541811375068,-0.171427249026228,0.0447666385003316,-0.149830028531406,0.285280509972519
healthy,0.225689714004904,-0.183884976819945,0.221165815887986,-0.207193814748464,0.269414557663882,0.245606459696833,-0.255957454951137,-0.209885235291013,-0.222225631256908,0.0902621705557184,0.0507884519773038,0.215042038752905,-0.223849057733234,-0.0621255644490273,-0.211481429401601,-0.0417041661708958,-0.272291841349489,-0.242947664067693,0.193412350293313,-0.250720931659509,-0.216353955725442,0.196972779893029,-0.0245993644619604,-0.140897833682347,0.0519771492355605,-0.236230886440401,-0.254832749258575,0.236992134419944,-0.137358794521726,0.0002977585072285,-0.231171777967147,-0.0993132023181559,-0.0877852835346769,0.0512371119435232,0.274561025409406,-0.0683497328465814,-0.153013540161954,-0.304859773504747,0.236108385732477,0.157576264622102,-0.050765443773908,-0.105215615371346,-0.310248186889105,0.248385509139034,0.193858403861491,-0.146927780487954,0.277742448783651,-0.235319366132429,0.28237545611511,-0.250902121261251,0.223025705579682,-0.229908933178415,0.211405394479441,-0.167018525718064,0.277427164496492,-0.0098513757125944,0.234947819597904
healthy,0.400613249833222,-0.392352724972524,0.418499875966487,-0.325376257021608,0.367172985269667,0.423263901525993,-0.42017780250146,0.155516463906714,-0.402871707596049,0.414992746120008,0.314270039698276,0.0941751033866008,-0.4400681966899,0.20238378279387,-0.381209253235766,-0.409795971858447,0.292377788208084,-0.347804332332213,0.292709594234827,-0.416630546833096,-0.0184852409004214,-0.40698103091361,0.214464368239833,0.0952778931412292,0.421717183578287,-0.273699635108474,0.381518541930734,-0.341485861358119,0.414318440181341,0.294186226591507,-0.408155943692473,-0.300220818724165,-0.231181687174719,0.367783064557362,-0.395941352147325,-0.146431369769095,-0.300919668871167,0.319129750722017,0.433073329560688,0.308295430443793,0.313968911292789,-0.347689602673639,-0.365262084053513,0.410215915345573,0.132953854664486,-0.312213710088993,0.441529089083299,-0.418354320893574,0.423841234089277,-0.335595399150793,0.415262637401854,0.148711489775149,0.423068740760621,-0.388691826980406,0.414230788326801,-0.395344415887319,-0.42006236554742
healthy,0.352682255241892,-0.372050927449319,0.421810335408512,-0.235373146106706,0.135699479203116,0.341885908678252,-0.346516210830346,-0.372269616397408,-0.469980939462038,0.350990490658469,-0.166332564946097,-0.151929549180202,-0.305852365542853,-0.364360034228869,0.260628498429378,0.370891653470081,-0.241729650202018,-0.169586075509633,-0.096468415497318,0.240467415545024,0.410281550712895,0.408074514205185,0.434952639257812,-0.328487550174146,0.357441287524651,-0.445510501248174,0.433595409026688,-0.210875415699535,-0.395989343594505,0.46179644408452,-0.38608942259044,-0.324577621364712,-0.0105077286910683,0.215252123008237,-0.274938744164803,-0.402800092864263,-0.306774794823089,0.300876167052404,0.411808976467089,0.364057360291075,-0.384446151432035,0.343195933957003,0.119940990214251,0.417963893160334,0.238466651794457,-0.449124901286302,0.36637145716223,-0.456028654854283,-0.0287924440020748,-0.166352594839039,0.387724728645218,-0.369152683934285,0.201794143360812,-0.446397790365354,-0.130706530568278,-0.324259837156804,-0.147128231567899
healthy,-0.659623866535739,-0.651707797048125,0.364684258060319,0.24550167357292,0.661206235376471,0.0544512343137914,-0.532425918387809,-0.440473176341259,-0.391459882476126,-0.261185927609763,0.435916207596988,0.334598123666639,-0.605409248123366,0.357091422795177,-0.448708254767393,-0.57561043303855,-0.362966680133063,-0.662699873254172,0.395007008355417,0.491992063591051,0.456326441736258,-0.498657449028313,0.620161827048376,0.537680058984472,0.533194920067417,-0.317069533183923,-0.568121117230279,-0.451560321436269,0.497761688830088,0.581538506425859,0.543143351136853,0.206090337493003,0.651456392652868,0.398752722580541,0.177916144088459,0.0181644957177768,-0.507712232541501,-0.576043524643824,-0.486363985364468,0.0266657670330052,0.414918658988128,0.53642303700819,0.48188095908939,0.56901265214455,-0.381883276394632,-0.447599117729496,-0.368087724285178,-0.555134706997995,-0.0005112593584207,0.490183642058785,0.372957364042037,-0.439611218414666,0.384078311408678,-0.683946713616312,-0.229515311733374,0.514031144694545,-0.498298299892233
