group,ARNTL,BACH1,CEBPB,E2F3,ELF1,ELK4,FOXM1,FOXP2,FOXP3,GATA2,GLI2,GMEB1,HNF4A,HOXC6,KLF1,KLF10,LHX2,MAFF,MAFK,MITF,MNT,MYC,NFE2,RARG,RELA,REST,RUNX2,SETDB1,SPI1,SREBF1,STAT5B,TCF12,TCF21,TEAD4,TFAP2A,TFAP4,TP63,TP73
healthy,0.177712149074042,0.259853508574642,-0.190669283027093,-0.214451062392321,-0.176786639505967,-0.033733392555973,0.0618660210247289,0.265029683220835,-0.182024832834557,0.154278628463811,0.228467284613993,-0.0599386712025519,0.105069189315903,0.167693746533023,0.038174884349158,-0.0619662050501391,0.217718969887843,0.13731890416223,-0.234459243467098,-0.0197601063451902,-0.285233461678556,-0.398322143695151,-0.178322794562256,-0.11610851478253,0.161792430369575,-0.381290859375419,0.254734581942969,-0.346732141276781,0.320684294670132,0.138573589813795,-0.192071859382835,0.0960049203502193,0.128540875269147,-0.0856239470505733,-0.0058822334919409,-0.0723376370140318,0.0624957491844501,0.151578430445613
healthy,0.131242171673987,-0.0068000261035538,0.266978776991082,0.0136559750880633,0.0417861653118545,0.196579718693504,-0.0882953613065122,-0.164428967659965,-0.0717343397182868,-0.210948955789544,0.135549214610735,-0.136864873967951,-0.0356768358432598,-0.0238555236918068,-0.0345446427797046,0.0876988505763202,-0.0713026543214374,-0.296542358953048,0.151222337825895,0.189295027621669,-0.051767909010824,0.148903009921004,-0.135764076205985,0.0014412405635724,0.101670740886623,-0.0268508316840373,0.21476054162309,-0.206173926638484,0.0611168411621391,0.0719285981468691,0.210771376114931,0.0963276529974364,-0.0945508751481309,-0.0674253345751894,0.0390636040021789,0.0818495134490098,0.130111940816781,0.200276515455615
healthy,0.13691985930198,0.20597745949581,-0.0108793976735335,-0.0016398404677861,0.120428332269371,0.254016276452452,-0.0154800763969266,0.100799412707531,-0.0026451700287721,0.0576855395454796,-0.106805705861756,-0.0236676137597609,-0.241635119427918,-0.0528669627139129,-0.132332622640886,0.0011803497687432,-0.0168431470803031,-0.0865883277466628,-0.0332564823200167,0.0335074463825675,0.172924476329098,0.066251945611108,-0.0743747788096581,-0.0838626116654966,0.147185615440011,-0.074839053971553,0.0834920056541041,0.0016458855986276,-0.0810166005183375,-0.0410624321900553,0.0369099437201118,0.0187376121044411,-0.0909760295236729,0.216098117304872,-0.334980384578356,0.0841562865519832,-0.31969692682149,0.0078689680807463
healthy,0.0530091112179896,0.259228163898198,0.267300089625533,-0.0749999955466704,-0.178564574119559,0.185874703038881,0.110823974319757,0.181515924303917,0.244966235151567,0.233621672313501,-0.193928316175885,0.309835233144257,-0.191298982641613,0.328199216873738,-0.331007784451513,-0.0546631863837143,0.196943638805783,-0.0921680316074311,0.112863204611149,-0.166154962147452,-0.105746521973367,0.310784742690347,0.195185456390283,0.196394156849613,0.240047793077195,0.29979062097844,-0.0139707689849957,0.226069414116332,0.177701727951619,-0.344240351028563,0.0541671827511109,0.339193755570624,-0.362020799028584,0.327817467125399,-0.120460740427296,-0.16140168087354,-0.321313509165612,-0.0684703235131733
healthy,-0.119211740243523,0.0862387220996788,0.141835904031354,-0.0904810773474773,-0.0428181901754547,-0.0025236042232926,0.0460583733757316,0.0518740868121262,0.12236884182328,-0.0687033075686928,-0.188325263313533,0.178978581005041,-0.0789950433105981,0.0869241454689682,-0.0301638208500141,0.0909016780513594,0.109356183009347,-0.0569576434676889,-0.0761598830103558,-0.227134765298901,-0.0428233827767372,0.0187920240413498,0.0974807038762807,0.176195346717624,-0.0139732900511943,0.274657452236296,-0.0035465466759441,0.223120884507532,0.0891102306088986,-0.135744982726987,-0.226314334296267,-0.0586088906755223,-0.112980618704529,-0.0729768184241863,0.0845251636764554,0.0743372799602,0.0289383669473453,0.0909847596718793
healthy,0.173434235219086,0.0884325734718003,-0.350869191582382,0.146402444201505,-0.006488112052473,-0.315537993759664,0.179579979411488,0.118212750614916,0.417353051790086,0.249714256559157,-0.477450264598682,0.152370976860701,0.164499318119697,0.323842524027496,-0.276711589778614,-0.0589113823449,0.326359148811134,-0.461424977430058,0.435488401908514,-0.341133005101559,-0.0935396611779128,0.466600679352259,-0.49048425323401,0.296150007242401,0.396049995285577,0.111264531520446,-0.458577336772319,0.0964673684977632,-0.0457859750614899,-0.0817156134189628,-0.272486943176628,0.334618572515242,-0.345454595654533,0.232060813314191,-0.291778086202955,-0.140221237610451,0.0175977883756938,-0.218709069531737
healthy,0.441935570102549,0.454781363787217,0.077554494747272,0.381373756612671,0.247221254666597,-0.135615309099128,-0.207215273859065,-0.242341076533857,0.488855633942616,-0.422506924812456,0.190781403014072,-0.257545248511541,0.343291445762578,-0.405375572210379,0.0155608557402097,-0.208036857692972,-0.286606637323338,-0.391546265178551,-0.218603175324415,-0.295814765676956,-0.446973026114828,0.162670000680024,-0.415234753750615,-0.136758031192651,-0.256243317671654,0.165370405701033,0.401325842345605,0.377349040249944,0.400924924179459,-0.312674568190142,-0.399529609598596,-0.183155268956595,0.213674988821079,0.405009497413752,-0.30031087684493,-0.32510224144059,-0.111520899660509,0.425578670630523
healthy,-0.0683561030639177,-0.0472674358864417,0.0334873926434256,-0.175670747370709,0.0357805772089168,0.0948284428537518,0.0292971468947437,0.029933010783259,0.0737779043633779,0.0770592756488192,-0.147085732164905,0.104783085069925,-0.0060573419751508,0.299871812526897,-0.0911627402410038,0.166714301045833,0.363485611911213,-0.101722979028586,0.0018800143132393,-0.174779753875032,-0.155225086042553,0.17369853399265,-0.0630415458649587,0.171350882853076,0.0515658015381177,0.114133350582448,0.0035798218373416,-0.0315738788848323,0.225376688479144,-0.0720913589913111,0.252204812605504,0.0579956410807007,-0.0827336625577236,0.138072431661531,-0.101425237459656,-0.216039799807079,0.0027886802520769,0.041890842677568
healthy,0.0582397012635225,0.250257047553226,-0.12682085642074,-0.0346889982565265,0.0579224467859015,0.112784661512122,0.263826623649868,0.0256824446812593,0.0652903925628864,-0.0437506661133074,0.108029317936977,-0.0826131817588307,0.111234861810313,-0.0285366929030976,-0.158663943069439,0.0846739464276992,0.153510641961599,-0.0540524053041473,0.0234013386726416,0.0813420796948438,-0.0102642244277927,0.321657020322737,-0.188143715432472,-0.0492227269207422,0.197748536849297,-0.0607986944058229,-0.119979390975778,0.0845699703251796,-0.0647680805378687,-0.0539398610150058,-0.21955318236632,0.285891904141025,-0.327899754780919,-0.215258784074172,-0.117882732552143,0.0584957047854277,-0.213800223981255,-0.0409206172293607
healthy,0.0920323065212224,0.233108255154356,0.0090761767571161,0.039697004093148,0.220507695600124,-0.296551338700287,-0.167057002542623,0.195187070352794,-0.0751756511441806,-0.305329798409699,0.294454739772794,0.48607759194885,0.122848117557511,-0.165480360149149,0.417252538956045,-0.0064218825149103,0.469847819651128,-0.27751631703758,-0.044909149026895,0.100838022016692,-0.14126254593768,0.381903881038517,0.0370133574659573,0.037093028225202,0.136800983419975,0.1252571097252,0.0889419197020981,-0.108136282883294,0.120474767571589,0.0911957635491528,-0.144545819858134,0.176705550806945,0.0446365911663209,-0.0390910870031026,-0.417193834186075,-0.0224357051231001,-0.365992791777774,0.104052108172538
healthy,-0.0586790565270652,0.235022463219769,-0.0112472839133039,0.0706952331880145,-0.316867631239305,0.116740028884028,-0.0852035463426197,0.273137433711525,-0.135164415101426,-0.290439830511759,-0.0858434103072911,-0.309804047864476,0.256561030063575,0.390262238966263,0.143522246268643,-0.0552216791377601,-0.402323955197674,-0.483702507618423,-0.222954807044385,-0.211544834665593,-0.064114765256342,-0.316357456051382,-0.182596847708962,-0.374097341436903,-0.0370556804831972,0.0622869124970254,0.270660147077803,0.0193173577947066,0.450580390033051,-0.0929208535513902,-0.114234692514876,0.278978378618531,-0.164682306682599,-0.233352678969518,0.0274263713088226,-0.402962169177908,-0.0303854533981515,0.26702853133195
healthy,0.154841505860588,0.273469137051441,-0.393528167420864,-0.218939585761582,0.0146117499679233,0.0035582874169589,0.173178318683284,0.213678985503887,0.120792472026561,0.133505820734266,-0.380701886594307,0.299973009403774,-0.213519306893215,0.0030770916810287,-0.190088514971787,0.165134990792062,-0.300237751911904,-0.248756596436808,-0.308700718277551,-0.253440039513318,-0.270178523440779,0.300683154954427,0.193079210496317,-0.0112021873632236,0.292079331997916,-0.0047934438971954,-0.0167380210909084,0.0323859078214182,0.422548327831236,-0.234388915610995,0.33798176422478,0.248648446962333,-0.271543428434615,-0.312014319436996,-0.214494966346252,0.013704436045831,-0.008113524768378,-0.140899171826683
healthy,0.0233894463564209,-0.30656570627656,-0.4081632463321,-0.263808161099302,0.126958258266198,0.200157016149567,0.187361391744885,0.326404863795264,-0.575172667593814,0.207762761642064,-0.344754393746311,0.368248519813368,-0.255104454821643,0.407435193063739,-0.449143000693321,0.411606503106133,-0.0409568189190027,-0.507535460404217,0.146258726936905,0.128152665526328,-0.247020005483875,-0.487486355375978,0.179109925340707,-0.353042909710994,0.40495287250982,-0.357988143906185,-0.447116448542455,-0.0450928436656765,-0.217406821050666,-0.424005167933962,-0.0555061225209803,-0.561011502244759,0.324042513246794,0.130552653723566,0.113965624293744,0.146394575325428,0.270263605951319,-0.202692264647066
