group,ASCL2,BACH1,CTCF,E2F3,ELK4,ETV1,ETV5,FOXM1,FOXO3,FOXP1,GATA1,GATA4,GLIS1,GTF2I,HOXA1,HSF2,IRF1,MEF2A,NFYB,PAX6,POU2F2,RBPJ,RFX2,RXRG,SP2,SP4,SRF,STAT2,STAT4,TCF12,TFAP2C,THAP1,VDR
healthy,0.0036471251402318,0.173617012781404,0.0648317319703905,-0.0400936334954663,-0.135517668880936,0.0628621854224769,0.0752337089646475,0.0442603626244693,-0.0572405651249147,0.0351796643445162,-0.0956516714186457,0.0219322369355599,-0.179387091361473,-0.171494059341568,0.120112647766225,-0.104687832213847,0.0509855228219932,0.0281278959254789,0.0361743348373067,0.203447230346286,-0.247197886200818,0.154475791556958,-0.294808457400507,-0.211295724881439,0.211127472161266,-0.0591705227974933,0.0279447973770548,-0.0158553445716458,-0.151937154926105,0.195717502437138,0.171454470466233,0.0172409552083689,-0.0442900542809705
healthy,0.0519824023206741,0.006791830598101,-0.0833839664948726,0.0295524202728863,-0.0104819045466385,-0.142040125261149,0.0092303185301479,0.0390948652583363,0.0651317559820317,-0.0740663757650514,-0.200943726381792,-0.0112642741484152,-0.0909366053277723,0.0942262538895736,-0.109378761216373,0.0454564952486362,-0.0374952171749135,-0.0143311219181096,-0.0364274161436172,0.0069253057270131,0.0440991558607769,-0.0965877369395558,0.125754106070358,0.0403023018091098,0.0471249343600367,-0.0257709671976322,-0.0399819614997209,0.105538784430749,-0.0291797166436935,-0.054903454180326,0.20023836166208,0.0571150343932224,-0.236738675760719
healthy,-0.494443180182425,0.399003437192732,-0.573844384685628,-0.58326890445999,0.618464031469481,-0.560262247480569,0.587978082180695,-0.578644536781063,-0.589358566688993,-0.210403760659343,-0.578877228704549,0.580117967629544,0.386234370845901,-0.614338043122471,-0.591374163818828,-0.551185865008787,0.609459819827831,0.574190037622283,-0.582403320317014,0.608096865626594,0.55456022397236,0.212489541126569,-0.568137159536263,-0.557504228648509,0.576311655067983,-0.583689709465888,-0.554719378664455,0.553738613106263,-0.595311868283267,-0.572261439881698,0.624418031791671,0.225183626204314,0.584280227719064
healthy,0.0437663727998504,0.0761261659277247,0.0528232079438137,0.0611347829495648,-0.0334959612742056,0.0974951353636815,0.0732046674171459,-0.0369436352827986,-0.0508929072072568,-0.0597980766320047,0.0497277020216706,-0.0381531658131413,0.0573221946326048,-0.0659793139858883,-0.0271964633276478,-0.060133524253187,-0.0040111572685105,-0.0375964137041239,-0.0706237723029069,0.0901678121570874,-0.0756574200363256,0.0496869212723348,0.0505865682333176,0.0859349923608002,-0.104454679942377,-0.0031865196752699,0.113723080887767,0.146539768784977,-0.0652836781835667,0.0513058346717776,-0.0124218735340603,-0.0393380989995037,-0.0815550181485605
healthy,0.202611402398275,-0.144565589779348,0.197771975468721,-0.18150582039399,0.217746901294204,0.10895265120069,0.106287142914434,-0.231527797618431,-0.315174506421126,-0.107718214986153,0.24899015415769,0.0199694637183397,-0.0326797870423485,-0.187175487609427,-0.191949369253253,-0.0201606374683785,0.0945217641263315,0.0360936040073273,0.0032991127149554,0.129583029883449,-0.0592256277620233,0.10305903759235,-0.0691612006568974,-0.236176050797946,0.22873119876072,0.189158232502686,0.0321062657922321,0.0832971339454814,-0.124164619596635,-0.12593434231128,0.236869738405229,0.118068908023969,0.244336438871031
healthy,0.0071131346175017,0.131564373948615,0.167065776399312,-0.0620750856216865,0.028531815938281,-0.162449778537053,0.129776594592263,-0.0594871834099472,-0.194880472784498,-0.0891719379860516,-0.0731106954971335,-0.100946815427923,-0.023405585806321,-0.252160617015667,0.0341536854900378,0.0755407672400504,0.0263209474300956,-0.149493087243717,0.0783304854611035,0.0046968277613738,-0.261391888272459,0.218851971380012,-0.0143199325624029,0.240579068961179,-0.135797542365514,-0.0945767777062541,-0.199431475542218,0.12941301528933,-0.125513929989387,0.167747707520013,0.166032685422404,-0.0579569005824016,-0.075713190558777
healthy,-0.0995861097967965,-0.0365574238635825,0.0571476523569794,-0.0109402087817023,0.0430741142358467,-0.11823526438156,-0.136893537554705,-0.007299429998877,-0.104144856871923,-0.0280927294555156,0.0277490498594411,0.0520869269914869,0.019426423058348,-0.0262877048855248,0.033619870616689,-0.0266013843258263,0.0429868493450418,0.0959311060160971,0.033572271585341,0.0174702122930025,-0.248162200413289,0.0843584319442985,-0.0879566269193851,0.0143109861625703,-0.0113788128828216,-0.0192170602691235,-0.041402859357403,0.0013218305716892,0.012085047552919,-0.0076236870017003,-0.0164772892042108,-0.11837724080265,0.0434384018416619
healthy,-0.0067563773477129,-0.0117452890717513,0.13157268657433,-0.0077650496562022,0.0590448341355326,0.0174234536973476,-0.0554182527455433,0.0113883655759105,-0.0546676176816915,0.0135372294494264,0.0204855535269846,-0.0132194156557894,-0.0510650228524713,-0.0381127356841618,0.100823228365672,0.0391560480146031,0.0768372425796903,0.0056751486763001,-0.013638860431464,0.0586540191806946,-0.0019029663672323,-0.0222497645291166,-0.0417462060230831,0.0409244140835711,-0.0489245667512738,-0.0025781484549877,-0.0287314409698938,0.0630753900001306,-0.0403321922989372,-0.0111865681915294,0.0338557883450591,-0.0678246422425088,-0.0014845847679283
healthy,0.0900257040653619,-0.0988953875615066,-0.0754201851428877,-0.1295057356508,-0.0568911549045424,0.0937521006002336,-0.030426599063145,0.035813239092469,0.0687840276533134,-0.118515231972773,-0.0380231643066901,-0.0308403354024935,-0.033583686688692,0.0357921669564428,-0.00097353268441,-0.0290937563564369,-0.0884708212510406,0.056100287536428,-0.0058179565507286,0.101204893669977,-0.0908103099987714,0.0498006821622435,0.0350215288389135,0.103697426331361,0.0854894150338491,-0.154966776168527,-0.0873629085448864,0.052620976847989,-0.134016858531287,-0.0027671929029595,0.218923598900961,0.0193768525798334,-0.182899518036024
healthy,-0.282571833512468,0.226668674679878,-0.0494822817323902,0.0361762651081607,-0.191388989757184,0.0046490131707255,0.123193524913862,-0.0997205871366117,-0.173059142592533,-0.100940873232272,-0.0243865551158855,-0.0081203331287111,-0.0576132630818314,-0.0989816006179485,0.223259114402126,-0.0767374675129424,0.10258282886884,0.194100026755047,-0.139704655977827,-0.29232773334531,0.0323152202714564,0.249615590353065,0.12427112485174,0.0046298463734115,-0.0386956341328827,0.0407912039725501,-0.371989202270715,-0.206799094797665,-0.171351167987438,0.247858633932612,0.0058139285185894,-0.0704358504849182,-0.271148422313306
