group,BARX2,BATF,E2F1,E2F7,EBF1,EGR1,ETV1,ETV5,FOSL1,FOXH1,FOXP2,GATA1,GLIS1,GMEB1,HOXB13,MAF,MAX,MEIS1,MYBL2,MYC,PBX1,PGR,RBPJ,RUNX3,SIX5,SRF,TCF3,TCF7L2,TEAD4,USF1,USF2,VDR,XBP1,ZBTB7A,ZEB1,ZFX,ZNF143
healthy,-0.109085937883815,-0.427115412017556,-0.6051914101113,0.355948856638357,0.487762240745283,0.49301001243119,0.207927838504266,0.271457314167293,-0.546948399381633,-0.245518328405526,0.571620181289292,-0.270644755970766,-0.545516749225847,-0.557584205775466,-0.352524504238705,0.658394625360124,-0.655763484533273,-0.249237716817012,-0.243491769570139,-0.520288751886041,0.721411415494389,0.573100198004396,0.0888203495299451,-0.0612272274395325,0.469252358494624,-0.0854443636896107,0.0968298517528589,0.683864455496515,-0.142323437446535,-0.173611764668775,-0.512080946769927,-0.0632441129630561,-0.424169888555144,-0.380064423113869,-0.170738791045338,-0.712502295268177,-0.112007278066569
healthy,-0.367380318007549,0.254657001480614,0.318648956011113,-0.422867275339635,0.459934641178247,0.244739443771896,-0.328434147909775,0.348831324117677,0.21300819812676,0.0196859569299854,0.299931047542736,-0.473385575771835,-0.403011416026592,0.278667566742151,-0.203159786736727,-0.313310860208532,0.13011164006743,-0.441708659377095,0.351244530639828,-0.15739381400738,-0.277663957316647,0.558216255145275,-0.432240552739837,-0.0026710235103959,-0.157933155293133,-0.367184732706122,0.316866956598113,0.341132375434235,0.398785588150307,-0.338364547077679,0.303451582968421,-0.518872987617331,-0.437700148502396,0.554859695275332,-0.430881333675376,-0.391420517405665,-0.120258289654635
healthy,-0.496713690216208,-0.460896992942518,-0.352592116103202,-0.556644610209152,-0.276374394757087,0.386685033181702,0.005171942318672,0.208697302796196,0.138115274843525,0.545999087566957,-0.375503659495596,-0.237259521193426,-0.360773680544749,-0.341183734746233,-0.369125797748733,0.122973509871632,-0.506460516752595,-0.349375482363391,0.148201463421686,-0.274620497048574,0.403181746813953,0.39795392046185,-0.338424850179205,0.432999427331629,0.449236547131061,0.127820809466003,-0.462627777928204,0.456462142818513,0.116192425228668,0.448702516715516,-0.408500326861428,0.21326235870654,-0.448536145226702,-0.450995613572649,-0.385934286274284,-0.509358000511314,0.0634167907242964
healthy,0.110737380179816,0.249150201171571,-0.0732266279680891,-0.0523049691767303,-0.0680589190133563,0.199885091662769,0.0561711206761303,-0.17533435438933,-0.0781865481610353,0.0812438314361984,0.164243213756412,-0.240678549441659,-0.231460971393969,0.221855140797104,-0.116842605157588,0.136938112066128,0.242959607515779,0.152054560803492,-0.184213466620971,0.231387883210205,-0.168760686284506,0.258008111182359,0.224612129251183,0.239515995985414,0.0637737612483971,0.0214136482791921,-0.183728579527252,0.0518056673718043,0.240019391288425,0.197343589146363,-0.0195167842433243,-0.0084173166655821,0.0254525314029296,0.196650983265183,0.273250268796824,0.133739620600601,-0.0079334441995932
healthy,-0.417313163046079,-0.211287479285699,-0.230543411846443,-0.502242914326589,0.0447919007130029,0.517879030107503,0.282590939418574,0.130270755275284,0.343466768297624,0.0113818981221449,-0.450211380053927,0.395189098780551,0.275868422541747,0.0070370517663846,0.0490781049707099,-0.24837594075444,-0.462904728732535,0.147916695689476,-0.316214186002353,-0.448905260597288,0.447492519144188,-0.0036091545801836,0.197399964246736,0.347230524772675,-0.178927703359976,0.443451545478339,0.122204801243057,0.410452037573854,0.529356888026462,0.304368482195605,-0.0727268637856208,-0.0401911615657378,-0.473284380087952,0.514728350112099,-0.273517407519796,-0.409865616593322,0.516951418738298
healthy,0.350802165968825,0.176133590026767,0.0527430367740726,-0.322486959016646,0.0579433409487759,0.355622303137294,-0.248050421098466,0.157871812025968,-0.200479153206109,-0.218716139906262,0.0798785825714275,-0.211101466615579,0.130737885252328,0.10165586819282,-0.231440957988482,0.445369745956516,0.023124110974858,0.244426135321977,0.178447680861357,0.271950550378037,-0.160024101677975,0.293374888829416,0.230632255642509,-0.27287228081716,-0.0349050382308479,-0.327215418967216,0.264404786784252,0.0131392881534296,0.0310612735519041,0.327012433868865,-0.272186725462559,0.147760401787771,0.124258653531235,0.110035024244242,-0.0748396748233792,0.145859870323549,-0.104434315266859
healthy,-0.506868818894175,0.426806452719101,-0.610031671101606,-0.599055196346366,0.524914235385776,0.615840825961796,0.117401132963151,0.0205997533560306,-0.442737688187856,0.563644941949407,-0.173726750853354,-0.599998488527766,-0.603374756276438,-0.553900125139947,-0.553944618385188,0.563600271792654,-0.457058851986896,-0.48722925276893,0.517232295260715,-0.286893329867896,0.323143383211799,0.612799186337864,-0.261191979243482,0.561981266091589,0.554501447368863,-0.584665302424957,0.51206179095845,0.0392753286529853,0.585515008416566,0.592030836311002,0.344156224948094,-0.326179096300083,-0.41544059572619,-0.17538520782157,-0.510656405907993,-0.6180615077148,0.563108457789599
healthy,-0.459887911549485,0.565498291823531,-0.578451343611723,-0.589359034603626,0.202844293489987,0.593011165206727,0.493884107511172,-0.461039208957512,0.518586599169036,0.578683250265064,-0.509863585246142,0.338174704748861,-0.518068244308441,-0.390547128875539,-0.448044599698736,0.599737550665496,-0.545429058948789,0.478743111623295,0.46501563700106,-0.288542342401083,0.405556067391648,0.490360452101511,-0.436678967651428,0.558291589825953,-0.342077283192255,-0.494318444007325,-0.526292253436669,0.544742205142752,0.60360171260992,0.550893813806015,-0.17286736464289,-0.557753349148418,-0.483902404364836,-0.426371244257472,-0.544559703136568,-0.503628893156475,0.438734728320284
healthy,-0.0400296634006523,0.323995579168575,-0.0855204984739772,-0.27328957009823,0.329687388207919,0.385007075539502,0.0661306684368145,0.113113664434873,-0.379306189953942,0.251161997717138,0.284966895903193,-0.019805605673447,-0.211569521292562,-0.331007560218455,-0.351443636755991,0.352868654511921,-0.307073755140356,0.0456845844252458,-0.31431381350541,0.0280062651797063,0.231486372840145,0.282446874302472,0.227953036310579,-0.117897120656742,0.0758546749496782,-0.307148229365719,0.395567171598042,-0.142769068242461,0.111526432506824,0.370907941018516,-0.108855018769859,-0.240720827687224,-0.244522271428096,-0.272217024887026,-0.192722654904686,-0.0575702053292703,0.208399712075549
healthy,-0.549173728060731,0.224336382172993,-0.510767393351123,-0.367681418312354,-0.263134467815203,0.670092076402565,-0.3962013074433,0.437758499116197,-0.342980047680366,0.63748197054521,-0.140908176843555,-0.321103074901167,-0.468462505005787,0.708923861049729,-0.266877163553013,-0.359326171271333,-0.57252924468233,0.42048354670116,-0.487746760591264,0.683689624901892,-0.0566796201464367,0.064731576142863,0.483146846414912,0.507361687662862,0.24368803576838,-0.607218157907844,0.0690050312087141,0.478245747381775,-0.353127660547429,0.29914396079739,-0.392159533036514,-0.579850353508795,-0.406094071585391,0.516968010262836,0.752825239754807,-0.12790036093094,0.466149910790753
