group,ASCL2,BARX2,CTCF,E2F1,E2F3,EBF1,ELK4,ESR2,ETV1,ETV5,ETV6,FOS,FOXA2,FOXM1,FOXO3,GATA1,GATA4,GLIS1,GRHL2,GTF2I,HNF4G,HOXA1,HOXA6,HOXC6,HSF2,IRF1,KLF9,KMT2A,LHX2,MAF,MAFK,MECOM,MEF2A,MITF,MNT,MYC,NANOG,NFYB,PAX6,PBX1,PBX3,POU2F2,RFX2,RUNX1,RUNX2,RXRG,SP2,SP4,SPI1,SRF,STAT2,STAT4,TCF12,TCF3,TFAP2C,THAP1,USF2,VDR
healthy,0.0219889170023745,0.0835657150713432,-0.255561819930335,-0.174271832970744,-0.109920114817123,0.153349816459471,-0.217398104198193,-0.101580672446313,-0.0224489566636751,0.027734518729681,0.0987078715826602,0.17009721774639,-0.173831369465244,0.184412281675156,-0.102789500066965,0.0758869679587847,0.122380337983837,-0.196050306298269,0.191102432919813,-0.266416798321447,0.0933880512440042,0.0543825608124607,0.228321599134605,0.345881308752686,-0.161963325011481,0.120045881404684,0.0846326155624444,-0.182743414393204,0.280306080861563,0.293622760844528,-0.155322114156323,0.275372889599957,0.176395845875047,-0.203107510464177,-0.136861799236903,-0.122399914139637,-0.141560076628908,-0.125923622183641,-0.122600569736587,0.192296578423615,-0.0184064804909705,-0.293074628482127,-0.10744373110842,0.0950911767986061,0.21519089263174,0.0813927617775408,0.127401621946542,-0.126041079118441,0.184373129363556,-0.0826701059434923,-0.132476740337698,-0.157935530955626,0.245401795070124,-0.005451959390306,-0.0546027925652109,0.207614920337132,-0.105500797645268,-0.0241227179845769
healthy,0.18023979428553,-0.156171387918696,-0.154965857922862,0.160470106962175,0.151300042127195,0.175474936976994,-0.0808287770040362,0.103671561208438,-0.131181755713379,0.154222447758764,0.119792511077734,-0.0255913925949044,0.111656188214181,0.227345878872758,-0.100934003509564,-0.203017278948491,-0.0628683892827635,-0.19675756444512,0.186078577898688,0.150124650381257,0.125446446758197,-0.140448262948026,0.195679619707179,-0.136530290461564,0.155166779588834,-0.150862032895375,0.0939871369085686,-0.123800898313883,0.134697884867896,-0.180138328844214,0.0390672087316732,0.164209259165922,-0.084069643476171,-0.0608350620231228,0.075763541804872,-0.0658530806307835,-0.170459932194323,-0.17026202435334,-0.238625621200449,-0.118982796763865,0.109208962322637,0.140447258339696,0.224162275075426,0.0950359480049445,-0.138437037071642,0.0909974225188993,0.168386420601488,-0.141976272217746,-0.184441066321012,-0.166804162481955,0.204141435669606,-0.10365749669182,-0.16727833761365,0.211167666328661,-0.110230648994107,0.2074616661998,0.147292659499376,-0.189730329177736
healthy,-0.531425316256986,-0.0634822082289123,-0.596308790421425,0.388733179701921,-0.558100413972053,-0.544985634650993,0.604835219024402,-0.551060967408371,-0.559201134933323,0.578834723973773,-0.276355797439046,0.0191445455823401,0.609074765216807,-0.600973316132982,-0.610562932200444,-0.59912834240213,0.611528107839992,0.439931931705231,0.51696242421807,-0.612034971629908,-0.545574367322786,-0.61124926119721,-0.42668559278433,-0.407432647877941,-0.606064914252402,0.621886937452676,0.419865668701844,-0.288644516664198,-0.545085908642404,0.569814342857551,-0.51611034151328,0.555429010811991,0.568049283619853,-0.3533623756206,0.539146552095601,-0.55264750016136,0.427001849812795,-0.580943909515326,0.64885110003187,0.427140180523168,0.0350436671093432,0.605504343244864,-0.633211111982671,0.384450052179916,0.28832390458055,-0.571136648410952,0.574534530175452,-0.588355213158267,-0.446957574436763,-0.573890412897292,0.597043856025127,-0.599739973738628,-0.608270942063438,0.0474362305478219,0.624485951285605,0.231583414107489,-0.298122270907908,0.585064745829011
healthy,-0.0616867336934655,0.119160582219233,-0.0232197920673809,-0.0898571242708101,0.0617119035282153,0.0016321097908639,0.0250449413925495,0.0280723308835937,0.101173637737006,2.59486482019624e-05,0.204283936725287,0.237452752038681,-0.0300257012234792,-0.0090611759105354,-0.135622786965162,-0.0418271676660986,0.0358851750321295,-0.0128869907925034,0.0091208613414611,-0.214345463114527,-0.151224367445827,-0.0167941916802234,0.034241772446209,0.154141661035223,-0.0019714600523428,-0.0076753481736156,-0.0933060996437605,-0.10758706031382,0.0242767835244262,0.0083904759257682,-0.0450261085202898,0.185620026350063,0.0310975963379502,-0.167417067336692,0.0630023620178553,0.152990610153522,-0.0146036726441511,-0.145380399104997,0.163924266006752,-0.0191776794493775,-0.0221486757663621,-0.0778530601287912,0.14236865668422,-0.166562284172321,0.0639165474082611,0.155501433922107,-0.157712343710381,0.0184949786573245,0.140298535127731,0.0483661916123817,0.180127763084113,-0.112677632841506,0.100348201679536,-0.12053957763814,-0.126236137832841,0.0365454318365153,-0.0942966795537022,-0.0819586814437582
healthy,0.201774559408513,-0.173157153158835,0.151044199360181,-0.08013966017324,-0.19975386469241,0.256382468776936,-0.0079080160781553,-0.199322419063837,0.256387930114006,0.195341104339406,0.0441494488783203,0.263247369474616,-0.102329072690882,-0.0535811779991589,-0.308199634902307,0.204505227943788,-0.100079001817815,0.130667950749962,0.212986684414351,-0.224826863183302,0.0255153667936062,-0.171638901453223,-0.0621882452223446,0.287168025843622,-0.129269848459901,-0.0002839895276685,0.170879775600416,-0.140940725779665,-0.0580977037565032,0.0442695982938724,0.0154992746062188,0.152382226942466,0.12339344977199,0.135594076787597,-0.110488310274282,-0.169394291917227,-0.103962012474976,0.0624449280646604,0.184172670030133,0.230878024657471,0.0288904731032057,-0.0284754114858439,-0.0440893741705443,0.0476010139069075,0.126757633407449,-0.0891180983172231,0.185510697612418,0.164277019082122,-0.125998507554642,0.119870887361486,0.142153142609327,-0.144539746909157,-0.343949547366123,0.0525708306411073,0.189557548381695,0.22908124476126,0.302093860057433,0.19606746216979
healthy,0.0004699038070033,0.294513002209142,-0.0112547219228113,-0.119122809933457,-0.033567445230503,-0.0043575589836929,0.113002116330873,-0.120235143603044,-0.0480198201941065,-0.0028933334125764,0.214155163581783,0.117383257278376,-0.116860472704041,-0.111732059137102,-0.275121073561927,-0.0125008908935022,-0.266379617297299,-0.131659635248003,-0.173459023403844,-0.320659887407652,-0.0500882953054474,-0.004664634945341,0.0411852362325448,0.261861782628836,0.0327155340270611,0.123810005978374,0.0278127314558806,-0.106618346015135,0.266089691854785,0.240002935559671,-0.0083584280039556,0.241785058253318,-0.116704688821902,-0.12348036891715,0.132617410072532,0.0651797312796616,-0.144589697465564,0.258946500635224,0.131616146431626,-0.0422047733432428,0.0038284450511058,-0.196805269662243,-0.0152445656093446,-0.114086784579713,-0.0376156823512327,0.0996876987291353,-0.0557738965714143,-0.222745021507632,-0.0217049007426476,-0.245666588244602,0.202136222693248,-0.131171968403325,0.25045291020666,-0.038573355089338,0.172986159090562,-0.0480768865047984,-0.222918057995329,-0.0975430671459229
healthy,-0.0035043708560855,0.0638635694526165,0.0492147660434312,0.0355693731965446,-0.0245214986436948,-0.0230401620092635,0.0100457250092111,-0.0385367302490014,-0.0224267665039445,-0.0684316095483956,-0.0430059605254948,-0.0127093567101354,0.0505347823621464,0.0320641916856062,-0.0250548194641051,-0.007127637757255,0.0224241543938631,0.002617604519835,-0.0059512874930161,-0.035516950849394,0.054878991645779,0.0187303605204962,0.162628082139227,0.0406109257991463,-0.0542562285732715,0.0720963999925829,0.0449278430360664,-0.0106021945293082,0.0233359609577904,0.0112826942418905,0.0525187250053413,3.17056120223646e-05,0.0435075757338827,0.0969485557434769,0.0533305508040844,-0.0075229671071588,-0.0181471393902553,-0.029413440389566,-0.0016059973362464,0.0458501881130806,-0.0778180019439598,-0.216369274662658,-0.0921785725165781,-0.117468211669724,-0.0346070358134567,0.013871295332546,0.0370345868066804,0.0366704226322304,0.0496213544885135,-0.0159389155711067,0.0283922854932661,-0.0095850028345111,0.0171402159902609,-0.0455709625526564,-0.0219756821147172,-0.103556473667297,-0.0451994124117693,0.0290883677935753
healthy,-0.0038061470306517,-0.0628488735193803,0.144549971788457,-0.0897346567060563,-0.0646330867738122,-0.0954445104579384,-0.0059266462819099,-0.111012875725191,0.0786478008620088,-0.0991648956515876,0.139295350152723,0.113857440562135,0.0768577063052771,-0.055400815898028,-0.12327697940111,0.0851709163736887,0.0333369386036115,-0.122451472083057,-0.159159062307248,-0.110343501957972,-0.150502418527901,0.0959562910810525,-0.0523079377557745,0.156637303693976,-0.0232778510687511,0.149708174409847,-0.115465869418086,0.0119488100646737,0.217907831004023,0.141146060759435,-0.100711978660922,0.116205732954475,0.0573035030504291,-0.0154324835730609,-0.165942962060866,-0.0221144264437447,-0.0808782418299801,-0.0898281458015549,0.133374413456257,0.029427847318107,0.109530551434975,0.0622008248391493,-0.121101391236158,-0.144925645339006,0.075930081119738,-0.0111241720632012,-0.0239840366368614,-0.0745857205905862,0.0731009171382688,-0.0823822668378064,0.139044976245148,-0.118132675112711,-0.083473216217502,-0.100219001033482,0.107412509881211,-0.142591401531905,0.0658127601062672,-0.0788702063867497
healthy,0.09845752673635,0.0524008117150823,-0.0084580424656223,-0.0927492666877431,-0.117050902836597,0.106095890504494,-0.0883198148086822,-0.051360070679201,0.0744747007699916,0.0151658990804562,0.0606333920001709,0.151896939023574,0.018243291364228,0.0737848768726942,0.0220784078116922,-0.0351883914706046,0.0425873800439099,-0.0179589664308651,0.0906749194951114,0.0035452025254488,-0.107604798526009,0.0803972450218274,-0.0083877639061838,0.070082350262411,0.0626676649550179,-0.064537716775204,-0.0503337183162336,0.0010630969904911,-0.0054864842222908,-0.0097890541674754,-0.0595122646594158,0.0132449517891369,0.0688394543178233,0.0641202074313992,0.063992017436349,0.088051186609407,-0.0631838734601322,-0.0005374942278545,0.0149324696182264,-0.0122892347295645,0.0580511603280775,-0.0605695348319501,-0.0479494795400202,-0.105125190198747,0.0487873521792821,0.115192623566976,-0.0260137693109443,-0.109727187238121,0.0254039749745641,-0.0517943469889632,0.0127914113057216,-0.0761427165961236,0.0668529850531528,0.0073325152827365,0.18526641197443,-0.0207252779845335,0.0566503457253945,-0.14983008345403
healthy,-0.126613063854448,-0.0335764435875183,0.0390377613844947,-0.0734776293937227,0.0163607317072157,-0.0322211416835141,0.0620800048147217,0.0917784272220909,0.147185364562424,0.0254615206607392,0.0974466291103327,0.0193183297874492,0.0005889863414597,0.0418201413057992,-0.114077576773487,0.034963411423859,0.166947017402585,-0.063388863351299,0.0213491715812997,-0.0560128121790394,-0.012727593737136,0.115781203933193,-0.0257486251139239,-0.086872318772082,-0.045370947851804,0.0597768360027769,0.100015791753905,-0.190588802485051,0.190810464011407,-0.18777475663141,-0.0427532307786495,0.118998462658586,0.0987998199521812,-0.0397006349014064,-0.249533879998455,0.209195704326006,0.0809360119900573,-0.108943473610655,-0.243779124561826,0.174198515907654,0.0144565536427114,0.0735979599366016,0.0552422744921834,-0.063654857182926,-0.0543028518328659,-0.108816809881309,-0.0644401723048723,0.185602473673123,0.0972777441378712,-0.158671653751968,-0.227192509203943,-0.206043888527441,0.171726462123248,0.0482251038864047,-0.0970814153573846,-0.0643705072537319,-0.121286854035441,-0.158960869267308
