group,AHR,AR,ARNT,ATF1,CTCF,E2F4,E2F6,E2F8,EBF1,EGR1,EGR2,ELK1,ELK4,EPAS1,ESR2,ETV1,ETV5,ETV7,FOXA1,FOXA2,FOXD2,FOXP2,GATA1,GATA4,GRHL2,HEY1,HOXA1,HOXA4,HSF1,IRF1,KLF1,MAF,MAFF,MNT,MYBL2,NANOG,NFATC1,NFYA,NKX2-1,ONECUT1,PAX6,PPARG,RFX2,SRF,STAT2,STAT3,STAT4,TCF7L2,TFAP2C,VDR,ZBTB33,ZBTB7A,ZBTB7B
healthy,-0.138034834008687,0.0868380101859597,0.0464708123159664,0.166224217996113,-0.151266685727307,-0.0074861198867476,0.247032151259545,-0.145491538886057,0.272044714234127,0.225323874338446,0.0258067682277927,-0.0705518999935723,-0.0850191821060754,-0.0231005873649998,-0.177901976719252,-0.0502016160054326,0.0830630839824262,0.108845339702404,-0.096206690672911,-0.261249405792334,0.0032552610378522,-0.0460491971815457,0.0149967522813104,0.13016141649846,0.0467551574066221,-0.142893213057651,0.112943831009097,0.113635083729485,-0.118307167719053,-0.0209287791725773,-0.136667036072602,0.0766211969286041,0.132867597361253,-0.171734629752959,-0.161145226376813,-0.117939480101825,-0.233398294412757,-0.144986581225065,0.0237379125681938,0.0546775999324795,0.0184971383973142,0.118807222878482,-0.064884608186709,-0.242016892160565,0.0997119792904779,-0.130185929006276,-0.200090698793528,0.133612777598834,0.0997561018045451,-0.0736208659720294,0.322628725361476,0.2173867243079,0.226642647258901
healthy,0.178663404788212,-0.153042068957483,0.0717649751287826,-0.166944242229507,-0.19524627516095,-0.122195526749644,0.167034366525011,-0.134734820397435,0.15412255912247,0.12986109877279,-0.186449142538697,-0.0726061352201534,-0.0010975136430266,-0.0598535474063358,0.0375107331698304,-0.268934903308213,0.0914861737471824,0.0770662864665407,0.148556883184567,0.140357575055824,0.165119725936082,0.154308815999845,-0.261438564684401,-0.0524913938447193,0.195899175612824,-0.0402635297069474,-0.09732422533372,0.14273685645713,0.152608470958003,-0.143407781768104,0.075311866847396,-0.164948489774624,-0.0954356206523804,0.0901152830744603,0.22318180262401,-0.13518143635071,-0.189177905930347,0.186731531997943,0.104451054345965,-0.0009623271997706,-0.111356578143695,-0.273545261713773,0.174106119578893,-0.182958328159509,0.214560913068521,0.114182475498276,-0.199465093571599,0.136936857350916,-0.0325488900118041,-0.28981469981437,-0.197376212678028,0.191001420842711,-0.132405608049187
healthy,0.558140382336939,0.482254141270934,0.278701107776737,0.388063936467786,-0.553759827682358,-0.578224125957108,-0.316770734877127,-0.258327057578915,-0.495514617430017,0.38131419300623,0.434728492926167,-0.457929974532686,0.641775772597895,0.464545008717919,-0.498013108657285,-0.60722473022925,0.572423971213553,-0.318242585836918,0.37843902414215,0.606263418954441,0.576558475408361,-0.144120841195391,-0.580056403177322,0.560926915732069,0.507162125227321,-0.347875268523623,-0.570287446661532,-0.117520572917957,0.181923514406852,0.595108304755497,0.166741262926305,0.579579598576976,0.174359153374138,0.529920737572059,0.433606732043333,0.531162820256763,-0.192218106672895,0.578888583891263,0.55099213356052,0.512593643299443,0.652216796697068,0.393306276195423,-0.642160876303792,-0.599904586562668,0.561690591785011,0.579171650519245,-0.560399292846694,-0.399116459039479,0.633884396902281,0.573957654424363,0.220997076060219,0.186931094915374,0.177062920280798
healthy,-0.155556600410017,-0.125484430286103,0.0090397684472217,0.0099880157454639,0.0038255430830131,-0.112986076984821,0.0886782149510072,0.0551320341101038,0.0259708409811241,0.164307993874841,-0.0526572646934086,-0.104853562048378,0.0273881408976853,-0.157199578928149,0.0200085499192185,0.104807568153621,0.0065783326499783,-0.117411597481408,0.261487419617184,-0.0332313159283719,-0.147253053434703,-0.0009781770185008,-0.0309667992503184,0.0261691431087146,0.0204479565113097,-0.0947914312373451,-0.0222703360422247,0.17494265470196,-0.0595474834685941,0.0018132658601727,-0.108301543838034,0.0053677747584265,-0.114251813365381,0.0503370021382856,-0.0347982644462264,-0.0151879500228666,0.0498479136290352,0.048157203590206,0.0120784861355679,0.116550266941879,0.178727806847326,-0.0837708046812037,0.14724209575276,0.0718522155937949,0.160380852867017,0.0176646343742702,-0.127623660587766,0.140556952300152,-0.121368029897922,-0.0781651170161239,-0.0113897834138341,-0.048093939821318,0.172037769672685
healthy,-0.123815458217177,-0.172113190922498,0.0414181925994672,-0.0714030123988983,-0.139596656994278,0.0955329044486665,0.221083156073151,-0.245505794510402,0.168806240989818,0.204103865599129,-0.143570418142891,0.11834543775476,-0.202499181697369,-0.0790740519968363,-0.178569875135321,-0.0075084027160029,0.08655534856585,-0.251355301030667,-0.113488016214299,0.0368047263819088,-0.215103540047338,-0.213157318693515,0.0785156653688592,-0.323696186115391,0.0919223656697077,-0.227095299475351,-0.0719234504210906,0.108961289667106,-0.130456464229526,0.190057460229335,0.2029220375904,-0.0733600762115171,0.220394659939626,-0.236658348133134,-0.127810904283382,-0.104201450255806,-0.113872923501546,-0.289461122468057,-0.0362409185245338,-0.118117746120051,0.205404960654609,0.165602294415697,-0.0604412865564739,0.0423452228264972,0.204944156155793,0.103594272563249,-0.232337628303059,0.0998156756729569,0.14181936104739,0.0763038037745421,0.203578006347538,0.108234844927796,0.172416779768777
healthy,0.178967421563388,-0.0740533143651917,0.111152272766058,-0.0897427815766071,0.0813168613642885,0.0402831945585874,0.10304661712514,0.0680819330934811,-0.0094124255973145,0.151260216576519,0.0460108291911778,0.10727772967088,0.0141508808311466,-0.0477814376886851,-0.0906582199035304,-0.115136861812232,0.0868727420359799,-0.118603103575213,0.132074579217318,-0.240992199251393,-0.165798829403228,0.0618211412553216,-0.135875484087345,-0.0197818395815543,-0.223972821579866,0.130325774216644,0.0436715813824067,0.0284366965106162,-0.243291336853726,0.0879337084195931,0.0155313918593784,0.226551393620381,-0.297144225636849,0.0490974638465674,0.0049658492503276,-0.0818487844096595,0.143975894547421,-0.0730896409438602,0.1616030961165,0.0426604956401325,0.164560041104408,-0.180170830603196,-0.0592949181765419,-0.167872218535996,0.126759771170985,0.222088361804087,-0.135167281827015,0.0031698376220766,0.15468398265935,0.0324699320379306,-0.0571928348191679,0.1559458086152,-2.30376570307636e-05
healthy,0.0247926591320744,-0.0106455627793133,-0.0221439234974922,-0.0560249875331817,-0.0090635451411386,-0.135679089228617,0.0551774137473002,0.0278388807514701,0.0694370996040307,0.0860454925851658,-0.0013561180574104,0.0727078697301429,-0.0451668557703743,-0.0503112953857434,-0.100620068766598,-0.129789036882161,-0.0651005121975427,-0.126253186027903,0.0298899912989827,0.070589926053074,-0.104197442629919,0.0186631964643779,-0.0836458049333639,0.0103122077759607,-0.153580550144939,-0.0778275396546388,0.0256632912483689,0.0735755294835326,-0.093773996424037,0.0214963987422635,0.0079484586938258,0.0623761164162931,-0.154218437238628,-0.0434491902978173,0.0418977069331192,-0.0581938216660448,-0.0539730663412405,-0.137531141533111,-0.0251015146593632,-0.080130940762646,0.0781574719370707,-0.0913021614180916,-0.180746596020688,-0.11059847118119,0.0860036092896891,0.0811933353221012,-0.127993369401254,-0.0942540780689625,0.003420559202193,-0.0017237903415728,-0.0570427966490649,-0.0828629025585624,0.0830816864826757
healthy,-0.0681790280905582,-0.0596264082358021,-0.0923450028950657,0.0619548303071677,0.147172085183629,-0.148347334148293,0.0306719302487294,0.0670338698543154,-0.162231768578791,0.0628853836629881,-0.0129173569334592,0.0969490026838448,0.0628445777520475,-0.108173909448193,-0.0486338574072552,0.0409307600300689,-0.0615753019849527,-0.0785251069986386,0.0005353395555796,0.0064088302757612,0.0692940418073032,0.0179488559268377,0.0075049955991584,-0.0317210176216189,-0.206795308987679,-0.0563946726099612,0.124716354636473,0.0901526830064866,-0.0109143923938031,0.0870068732468947,-0.0065177894811411,0.0781675899850933,-0.0057008643961761,-0.114728943870984,-0.0201236291661302,-0.0207181281480907,0.0149625797431323,-0.0397346724022119,-0.234132622796877,-0.0202034013331812,0.0774816999634703,0.0029165306733896,-0.0580880372273795,-0.0581266269459516,0.082459709109974,0.0414649484566028,-0.058718500923359,0.042672697989933,0.0474672580477578,-0.0170815286028122,-0.0042071722562313,-0.0388968225883306,0.0329981576441572
healthy,-0.125337509944234,0.0612620211947362,-0.0990060134881996,-0.0190222511767178,-0.108501585217271,0.0608165396676656,0.124313686061524,0.0662778439855412,0.191203354756285,0.143656987891013,-0.0886315893435158,0.0636239519031628,-0.094365264296546,-0.196369135747701,0.0762530919857655,0.109645684363021,0.147356075571153,-0.0368988596949322,-0.171113111485751,-0.000522182237755,-0.0477356252752271,0.128744992445674,0.0145899949385654,-0.0543514771328775,0.136746206365654,-0.158048700806602,-0.0144577277687475,0.166199160536691,-0.0258759227301898,-0.111867630337861,0.0626466708665641,0.108444475245384,0.0865688626458083,0.166435080524508,-0.248325556013822,-0.0972270556736741,0.0219460205274947,0.113434414514627,-0.133404619985623,0.105265076436242,0.133992698344786,0.0178451446043888,-0.0275106214681186,-0.154804949388806,0.0310154640047921,0.017667165710711,-0.128604176589835,0.166801249242388,0.11367698348046,-0.190944163345412,-0.0901633476539472,-0.173181418575722,0.196961725913375
healthy,-0.170576229716275,0.12335796247095,-0.261815815890797,0.129800781133326,-0.120571533798876,0.229550673504008,0.212781052396655,-0.0884446493232965,-0.0863027152219387,0.179735284572727,-0.109096127168463,0.255864344574413,-0.0403308962222896,0.188666745636879,-0.122647529511811,0.0456548893262605,0.136141501645886,-0.270368662982714,0.0287597725764241,0.10519512702756,0.177780530412699,0.0358917537500615,-0.0586192273081631,0.0754718031622425,0.119720715883739,0.137177372457566,0.303399541493126,0.316083109563034,-0.107109467336618,0.257276702313541,0.341511930001696,-0.182181386078746,-0.372298776260934,0.0161315076710007,-0.356173649724297,-0.0862410309230913,0.120992688666869,-0.24139193183793,-0.1308026192284,-0.367519306622651,-0.298681756153691,0.271336468361182,0.158707319800112,-0.300000523922153,-0.214897461960558,-0.201765087440416,-0.342854095262825,0.2415195545252,0.0640836053681315,-0.363086545284787,-0.249968176422512,0.257404325000811,-0.0134344148800159
healthy,0.18393728227479,-0.0136408024671674,0.0231753954443286,0.187576526841557,-0.0803538098723452,0.141081358706188,0.172596466294683,0.0024299595073016,-0.208868988402436,0.267029235104495,0.0761504555991688,-0.0363954605057652,0.142685252574531,-0.0752195405907884,-0.14581163968256,0.0793458490014504,0.0257276233856205,0.0952367256360489,0.0153870636901566,-0.0211320051776426,-0.0359629987296518,0.138873827254145,-0.0958165794969724,0.0233489161259915,-0.100712676568756,-0.0722727038406184,0.0413438147712547,0.261861467621844,-0.0416118003800004,-0.14512157674004,0.0620239292161499,0.0141831383428665,-0.0841511659482718,-0.13002795729146,-0.268515885269011,-0.152256693572895,0.143726041682497,-0.109955835196407,-0.0615505996347028,0.2281723267824,0.192803586140142,-0.132628757624337,0.0047054923075636,-0.0492503951752858,0.131062046759208,-0.0666349565966307,0.251971458731084,0.121200511339377,-0.0825623462704208,-0.102975145070592,-0.0223379404169983,0.260462582744192,0.132926556632056
healthy,0.0574745546520269,-0.136046187350865,0.119417277055135,-0.0916880706230736,0.0410019821115251,0.0862684669468868,0.0869657554212638,0.0556911052848705,0.0605284257576805,0.13836222628578,0.0457468566463295,-0.0614486256832554,-0.105868898894961,-0.0947977879097068,0.0068771258967227,-0.0068768103815759,0.0900611167687185,0.0302121528796221,0.0799162004968275,-0.106480998279709,-0.044514454483019,0.0295192816173,0.104601790065505,-0.030007856822084,-0.200158549660784,0.0642996205495314,0.137628180296804,-0.029374302407356,-0.0308753657181471,-0.0460899793684494,-0.0394307166805762,-0.0287989605372083,-0.0943533848254715,-0.0254712222841524,0.0420341899142057,-0.119306531238616,-0.216104685178889,0.233316194193142,-0.0373579399238253,-0.0442762405472024,0.164768319949833,-0.0369160609607643,-0.161802162054983,-0.0550420906279504,0.144702345402689,-0.152772434069375,-0.137999699382134,0.0274274161941692,-0.0093384595567293,0.0756285074097028,-0.146903536824178,-0.0565644512111489,0.0092061009526563
