group,ARID3A,ARNT,ATF1,BARX2,CEBPB,CEBPD,CTCFL,E2F3,ELF1,ELK4,ESRRA,ETV1,ETV5,ETV6,FOSL1,FOXH1,GATA1,GATA3,GATA4,GTF2B,GTF2I,HOXA1,HOXA6,HSF2,IRF1,IRF4,JUN,KLF10,KLF3,LHX2,MAF,MAFF,MEF2C,MEIS1,MNT,MYC,NFATC1,NFYA,NFYB,NRF1,PAX6,PRDM1,RARG,RELA,RFX2,SPI1,STAT4,TCF12,TFAP2C,THAP1,TP73,YY1,ZKSCAN1,ZNF384,ZNF76
healthy,0.0414624189958642,0.0794052752341098,0.0481905374927553,-0.128347413021202,-0.121489708266667,-0.0136583915557072,-0.0799910051186619,-0.22746534976816,-0.0502898348665927,-0.116052268895913,0.119545914402002,-0.0768291004321415,-0.0771401074504877,0.191196747978678,-0.150029785650243,-0.0294782818889211,0.0503675866211792,-0.0421310840853087,-0.0175148785832011,-0.0605375161211024,-0.130135703376693,0.121251269552601,0.134313564323145,0.0176807489929857,0.136760152867469,0.0809240261737008,-0.108536265952544,-0.0393423878208038,-0.204663351873072,0.197707161562727,0.111076156602372,0.0730918327616804,0.115228100297295,-0.177284367357988,-0.0782804665177574,-0.10837039554276,-0.0732888038732997,0.0841014812111385,-0.146323618681617,-0.076886118385505,-0.116047085445607,-0.163143914923844,0.0222473687123702,0.124563494297989,0.0514820284369201,0.117384415624496,-0.0270990781985721,0.167218106864181,0.0338842146488267,0.188734609083437,-0.0287214981442785,0.0644302873007366,-0.0437742378322382,-0.0992216057530733,-0.0197385787643769
healthy,0.11999433986446,0.139009073489695,-0.0373474390309934,-0.0695210546157882,-0.108301818576779,-0.01752386256422,-0.0029604287401729,0.148298510972808,-0.113649346085126,-0.0748888298369009,-0.0024808776483522,0.0084752662961105,0.0720978424825046,0.170577389029703,0.1144677799485,-0.165896970373534,-0.180439090815722,0.0851085964381457,-0.0038769041600968,-0.0950299756933688,0.0821886631235043,-0.0699526505984268,0.10563338316807,0.0831978517545136,-0.100113217266668,0.185966716400775,-0.0589208441483657,-0.159004222680431,0.0259192036783605,0.0721426005844079,-0.150118673783541,0.0317601359767362,-0.0384226991457646,-0.230275105946819,0.105706914335483,-0.0412467222420418,0.0571315857413281,0.0837104385882153,-0.121999929097363,0.108656686384726,-0.03653646485127,-0.0654597897026137,-0.0620389919142929,-0.0306635624801062,0.0552453514468335,0.0223385555260995,0.0077538083201936,-0.0800317488794043,-0.0704055599629241,0.0595954126841934,-0.208798676716903,0.122160845130396,0.0358864067045797,-0.0852545931038778,-0.0384195021384858
healthy,0.404008324515315,0.206357608015032,0.306547012070784,-0.0147976852639383,0.390383719760631,-0.134427224112049,0.457138638709111,-0.424041777885344,0.413014307540697,0.507594402069225,0.291117587099271,-0.492638726056909,0.522027716584381,-0.234123086505319,0.34827513427314,-0.0121099286620698,-0.511817743896669,0.154616004748225,0.519851635652758,0.335463003241842,-0.504756118848823,-0.510638012656335,-0.342963528693949,-0.442162675574653,0.510246129890497,-0.405052393600824,0.380339839910958,-0.121624152110135,-0.190235103499656,-0.431088458724505,0.517005234393701,0.22646925930948,0.432955575717346,0.177043737255868,0.461208599047846,-0.444013923317076,-0.213168323467332,0.473641462968664,-0.476839284392243,0.0615815911593581,0.511238747516863,-0.488091444184007,0.166811834699489,-0.246846939847108,-0.531848788968393,-0.423558268140965,-0.487726371679427,-0.484113302211757,0.505912357218941,0.173279152331951,0.261845454861054,0.0205495628609942,0.428492456693141,0.417351971767129,-0.11308360861735
healthy,-0.0354320621224892,-0.0561710822499832,0.0667704010734214,0.0853727980240452,0.0523127836726857,0.009396612605773,-0.0440293909794944,0.103269508468708,-0.0406649187962051,0.0822699209582003,-0.0661865745071144,-0.0073698468985971,-0.0534602124598933,0.104994267072428,-0.021874593263946,0.0123449991637853,-0.0532937561869018,-0.054870631146987,0.0848084617071226,0.0972876169189308,-0.083356896937995,0.0576279692152704,0.0817722405600765,0.0649589457295019,0.0753526442571742,-0.0229913001326323,0.0205182774536746,0.0735909239187461,0.153116096555441,0.0774661801141521,0.0695532856832708,0.0028764451478549,0.0591731679320057,0.0094099364485725,-0.0325552132218222,0.0607181464199345,0.0964453885528752,0.0944512901186788,-0.0259399069194512,-0.0361627813028011,0.0492439319574611,-0.044591525008351,0.0648614577777786,0.0737103246367265,0.0719887226459014,0.0160284360686393,8.86420946580805e-05,0.065716386005015,-0.0661844823334516,0.0614903420254901,-0.0426242944885603,0.0769527533563561,-0.0407067255646588,0.0129552898916859,-0.0649994311251159
healthy,-0.206571703959651,-0.0148570655809694,0.0921138066020101,-0.0189281355196917,0.0655465657087963,-0.0193492806857664,0.15675958959448,-0.0513563133074453,0.132824505989233,-0.0056854597420087,-0.116399844512319,-0.183701181746427,-0.026146095727139,0.168469764906724,-0.0636982063688017,-0.343233310350899,0.0177465893593154,0.0474022281370771,0.0010762598688576,0.0531929741706045,-0.103356042840838,0.0482211215155557,0.0485603773437825,0.172739708951649,-0.0124471793528751,0.0286027758625749,0.0215134989003171,0.139574527123264,-0.0025385694732837,0.196639697126389,0.188579446586792,0.103952665159444,-0.122038510346986,0.0273627373180215,0.0386634659410266,-0.0693485706803042,-0.0117101753122444,0.10268922966122,0.0271521647349842,0.108351292449558,-0.0085281896130131,-0.0637683972298142,0.0920670126946684,0.027690294669413,-0.0106924078275638,-0.135538552615048,-0.0123418930613564,0.0761804811521831,-0.0450742312468307,0.0031234933150541,-0.0019302486778424,-0.111439690334106,-0.104128142311975,0.0426994404492427,0.0256781566537226
healthy,-0.0847202686734227,0.135250041096287,-0.0118162702192629,0.213212093657963,-0.119933833428696,0.065063929082412,-0.0212728134799903,-0.0840987534879945,-0.156662227886991,0.0974429998191889,-0.0677171522918822,-0.0017825675430045,-0.0438486177812283,0.108516658257135,0.0781384068275322,-0.0594069117592231,-0.0450563772989133,-0.0977774316360771,-0.0857397032114475,0.190989959820798,-0.259778063472609,0.0880814740992775,-0.0119165249473681,0.0939075777549423,0.0843221355580797,-0.155046395286251,-0.0963838054103164,-0.005258136038233,0.156243680429358,0.190994128194354,0.12240151057421,-0.177983244866316,0.151164356928566,-0.116731453723485,-0.0848486332026917,0.0775050278096737,0.0538796484231554,-0.0485683923424189,0.177307327061905,-0.0817792139257998,0.124651897887915,-0.0017850258145892,-0.0073888162139013,0.053264546120122,0.0300544008686663,-0.0228693005521727,-0.0740253978222618,0.12690527788007,0.0756753255810674,-0.0979297375929533,-0.0126714280866078,0.0607348059404372,-0.0021493844159864,0.0806893445628056,-0.0936943494153156
healthy,0.0954890722475066,-0.0572593357433405,-0.0745374349782791,-0.0470939898920105,0.0063608010021355,-0.121639254723659,0.016851276740312,0.0756582498422447,0.111047945751852,-0.0466590510859649,-0.0532759455848764,-0.226192719050002,-0.117845022364267,0.111349108648508,-0.0382139813114114,0.0867007302429347,-0.117611272595398,-0.157503420650223,0.1673773431786,-0.0524221096235899,0.0638801451689365,0.026058420414108,0.134825873629234,0.11918029882173,0.00320489266435,-0.10812855627742,0.0525168317521513,-0.0191146772800497,-0.0326360701601579,-0.0469369153945472,0.110949977098723,-0.157989921905284,0.100539327670504,-0.0469104657679227,-0.0785374397036482,-0.015508647859564,-0.114542542990855,-0.183279393426948,0.0697034553830961,-0.109918537146384,0.14149032016446,-0.0025028794696086,-0.158261866080832,-0.0684170677661814,-0.149365242933328,0.0332002015467918,-0.0944095073427533,-0.0288002058974875,0.0080375354552993,0.0339892025027424,0.0991605095894283,0.128630454408014,0.071420198477255,-0.0380553790376811,0.193161909696827
healthy,0.0127137358769794,-0.087992498606096,0.044178735150379,-0.025899015497503,-0.0398429171780508,-0.0387616853080867,-0.0222428046320969,0.0166240619719715,0.0573124671875873,0.0341622747980999,0.0004953211318447,-0.010837565351087,-0.0663194988962698,0.083723313399755,0.0040332731377039,0.016240685232875,0.0548840443869196,-0.0556382474417596,-0.0184243130915405,-0.0073860643400483,-0.0232974776079595,0.044230372459688,0.0118450536700723,0.0189811638234872,0.0846681617594677,0.0376783785245208,0.0489747801753104,0.161833604171476,0.0899346850317696,0.0981042703950623,0.0532451093880697,0.0245638478499401,0.0453044823289113,-0.0508448269021406,-0.0899218990776836,-0.0082484545116551,-0.0246478425956862,0.0158090246934799,-0.0215901601862476,-0.0544473031131376,0.0391912821496293,-0.0455738173301593,0.0079147298942595,-0.0133426702290235,-0.0734768853259138,-0.0141531314818422,-0.0329698948535806,-0.0431199908575575,0.0232470067365671,-0.0458183430941808,0.0109137427196419,0.0309440725861352,-0.0401804887974214,-0.0260073259875111,0.0229042422253177
healthy,0.113648261897343,-0.0545895418846077,-0.0685155441584529,-0.0388769238927814,0.0798608932461836,-0.10005877368263,0.0841953652236796,-0.129369047706138,0.0722899552093037,-0.0246402932566595,-0.0657404969284702,0.0811965198087395,0.0063721538232394,-0.0364373854521509,0.0435577113097735,0.0735250547937766,0.0222796684938243,-0.103599836485606,-0.0517868497356522,-0.0644193211190137,0.0167733032693251,-0.0584223842414692,0.098266252004687,-0.0673902702975357,-0.10817695545645,-0.0182188812141594,-0.270679820797485,0.0825308897840694,-0.0381756225619295,-0.0655928479294108,0.0690787465531632,0.0547003728779442,-0.0420143708787534,-0.0113790256253885,0.0988330985023528,-0.027779499464748,0.0535214427424752,0.0967545775717631,-0.0348548394996785,0.0049001875466583,0.104386460089106,-0.105391227235046,0.123983063537893,0.0879879967893079,-0.0276367511558701,0.0723052855734613,-0.0836140679729143,0.0959457123743623,0.108441718384976,0.0046856881071736,0.0746786018672796,-0.04027927523704,0.0222226194337621,-0.065635571895096,0.0310848265041188
healthy,-0.0577309541276115,-0.0951584615861887,0.0779893487700135,0.017392227614736,-0.113812145946634,0.0169374166792082,-0.0440930620655816,-0.0138395535145753,0.0600028634706491,-0.192685372572485,-0.131210809565175,0.203688793743816,-0.181619736697709,0.366039135050435,0.0447752784688733,0.0598119286911115,0.0882204494847879,-0.0898659211241739,0.359045344249394,0.124103316030252,0.0294575894138326,0.187201897330932,0.0047562068116282,0.147461719171888,0.0223157705252848,0.128252393149642,-0.0688094620099968,0.0246262958911502,0.0526014590953143,0.120421921853998,-0.0305409833876134,-0.0862853576741931,-0.0142943644501031,-0.0551436805981467,-0.0625300676312707,0.10903448578899,0.0473153546371042,0.0097376737564187,-0.188570620806719,-0.172476320625918,0.0616311724332228,0.141042878044061,-0.0429538893921605,0.162013523774177,0.0940986662930248,0.003196548556304,-0.174121792265304,0.259450330707208,-0.0591232762840151,-0.0814433374785031,-0.0459380498229114,0.0553646500621059,0.0738102369662012,-0.277820830900249,-0.0667928474845432
