group,AHR,ARNTL,BACH2,BARX2,BATF,BCL11A,CEBPB,CLOCK,CTCF,CTCFL,EGR2,ESR2,ETV5,ETV6,FOSL1,GLI2,HNF4A,IRF4,JUNB,LHX2,MAFF,MECOM,MXI1,NR2F2,ONECUT1,PPARG,REST,STAT2,TFAP4,THAP1,TP73,USF2,VEZF1,ZBTB7B,ZKSCAN1,ZNF384
healthy,0.0121369742593378,0.209131508200704,0.023715549161683,-0.246642806182203,0.0711302239745492,-0.105121416205595,-0.078920442454945,-0.0842416598568739,0.0694386023930718,-0.0397175228919691,0.145933839797549,-0.325278574455152,-0.11519997714896,0.0957654897242199,0.0023211894839689,-0.0383543715204873,-0.0742342674590077,-0.0565789936717437,-0.062168461745169,-0.0342868154200417,-0.0524183710117993,0.0290860370951112,0.0454329045458927,-0.0062464084934165,0.112221847245,-0.0416445481239433,-0.099345815013172,-0.0361536211135167,0.0063449495564151,-0.0737744091650138,0.0295349463821052,-0.0076697794033974,0.0314127010825801,-0.0221991116922033,0.0313141600195814,-0.0664002529506124
healthy,-0.0175650231195972,0.0586349586479285,-0.135548601446881,0.123401063369833,-0.217675357752584,-0.0552699321306787,-0.125156254206697,-0.0798524399099904,0.0733584523927775,0.191290664612134,0.105419646907244,-0.0078262276356044,-0.173756242578111,0.0280633812633783,-0.0913038032902256,0.0842557175449367,-0.203490661693023,0.14328521161759,0.010797811624043,-0.171312527315827,0.0285464412570855,-0.0934852235333015,-0.0082010909338885,0.0472196608328344,0.208677545697852,0.0150983570431331,0.180626186289521,-0.169803238059471,0.097361725338006,-0.113920191321394,0.0453442514455006,-0.0435519021475825,0.103968281134295,-0.163808703974665,-0.120098331919645,0.110480847882036
healthy,0.334038849574973,-0.136540641501009,-0.212560229216888,0.078614802977585,-0.0780658901298443,-0.0911618686487204,0.258156779250837,-0.280973991414042,-0.335417824141291,0.321593723917015,0.342438035763601,-0.265931370105041,0.385023001187162,-0.247994389417208,0.238205058059424,0.281405827751269,-0.120045742675705,-0.384796978249857,-0.384647860616706,-0.300323408903026,0.0779887204327238,0.280318809118297,-0.074228127072575,-0.375558707932666,0.362064090918429,0.313780977852821,-0.0501895846493744,0.37049069135278,0.315847869869059,0.0172374795210644,0.122471498570395,-0.105224104313083,0.394161165717381,0.0528831210455277,0.410711421820062,0.397941505927221
healthy,-0.0136597067274923,-0.0166367848091333,-0.0029160395947747,-0.002790794955057,0.0493614953788319,-0.0003694798093875,0.0002946741588168,0.0442637867534893,0.0259790034100688,-0.0076789096810537,0.0058815029011371,0.0004058673571135,-0.007381311522866,0.0814544596400196,-0.0038624001133675,-0.0336573445356893,-0.0519988209780222,0.0270667717871236,0.0131138935116022,0.0497569256826356,-0.0077227290605139,0.0362178339291904,-0.0127116811537023,-0.0035382016831256,-0.0078547963654302,0.0070426555401794,0.0077022610649181,0.0504487764226582,-0.0166274442555876,-0.021378374677769,-0.0197410568634058,-0.0064239453955302,0.0231365105216912,0.0071204664123257,-0.0113126286769602,-0.0276896242642148
healthy,0.171612377912429,0.193450870846439,0.159029186469141,-0.0796495925439669,-0.0260517271947118,-0.15691315078232,0.0483109156510273,0.217775862688404,0.202392220454843,-0.0107811076387853,-0.0180836284214919,-0.111214314792175,0.138691383532609,0.0368642300217288,0.0189501356166884,-0.0946125392552221,-0.113455931231923,-0.0434886147386294,0.002448824682077,-0.093984635490587,0.0724035831000774,-0.0368579509840824,-0.0241994110890381,-0.106913174004424,-0.0087090252154893,0.231005795009266,-0.0739168311728481,0.0950520718904667,0.203503610118247,-0.0592050459674469,-0.206461036849679,-0.0970676429749455,0.0062036891945951,0.123188439583767,0.0535727491986697,0.149415979832577
healthy,0.113355067758639,0.0716428285022733,0.0361886899794944,0.146316343601067,0.0099302697171029,-0.0241021828771971,-0.231811167690023,0.156696427545148,-0.02599662673505,-0.0669657253538034,0.0594697236309318,-0.0709879328738769,-0.0028574910584322,-0.0002805014692951,0.0834422451745872,-0.185482067211478,0.0051970427427716,-0.109072360971359,0.0918468175123486,0.16516888971,-0.160537909286347,-0.0013590908019414,-0.137479017738109,-0.13591025679427,-0.0456713810098529,-0.0755906748945806,0.0577544759717938,-0.0341637611680137,-0.0071683185886488,0.0153467483827922,-0.0712871422851259,0.0044892001088455,0.0307127930075996,-0.0660778629010763,-0.0210962048832571,0.0161703684688099
healthy,0.0485423803653803,0.0023093298397658,-0.0221089310852501,0.0853418862610352,-0.0270442225332349,-0.0241939473520796,0.1325078416156,-0.0675084661583642,0.0689135687362978,-0.0829457380331451,-0.0528774071208139,0.0217666662859142,-0.0997166149897572,-0.0178738829713442,-0.0392588036977122,-0.069839107751776,-0.0713479209833964,0.0068222164378385,0.0305232435523667,0.0776115141275126,-0.120472986299841,-0.024530712344023,-0.0438928824801122,0.0942179861274279,0.0136736997078728,-0.122648552966954,0.124899938407406,-0.022688080445848,0.029361311029858,-0.0741946605740851,-0.0240120608647425,0.0244080469970014,-0.0607581400600132,-0.0373142289410837,-0.033723836822254,-0.136273245462526
healthy,0.169149644994746,0.163044475501662,-0.21491512945334,0.21172250688343,-0.174562536514712,-0.128246822018664,0.198464323393361,-0.125438565834088,0.118447959506677,0.147502216689906,0.192535679376102,0.178169242217832,0.14720630700069,0.171623035278687,-0.200435220868144,-0.237696649010177,-0.193867184814755,-0.200904270580896,-0.129225793727543,0.0567512771393939,-0.212090945185941,-0.177898041628316,0.0505143806381124,0.182818996367444,-0.217787144989377,-0.18938912481843,0.200194218983255,-0.15317967895532,-0.157223531185377,0.126663476545778,-0.184346258531736,0.210554032131615,0.185636057078983,-0.192829614218149,0.136242178863537,0.184642579647446
healthy,0.0590719558552874,0.0237302516593407,-0.0335295222566979,0.0231305261625769,-0.103257365342212,-0.0088939840884929,-0.054628382769272,-0.0006209096301169,0.0717179449295705,-0.0154376019891321,0.0025160851044645,0.0114359460140788,0.150443145311269,0.0512145194563722,0.0214148795145577,-0.0071114331205798,-0.0760069274728252,-0.0562115615454373,-0.0027588981772656,-0.0127545912769164,-0.0525417456339857,-0.0545732772071951,0.0578041256971388,0.0142266203913742,-0.0881054809997604,-0.0190316645123271,0.0288489013999964,-0.0458173922158778,0.0947929632996904,-0.0579525487074043,-0.0896870508544052,-0.009925302783129,-0.0741242211402614,-0.0218861594432688,0.0970766933212371,0.0546712873431518
healthy,0.27342939553314,-0.300833216796071,-0.326267197415809,0.24118794653311,-0.0580115718774974,-0.137978169539501,-0.263037193285464,0.0167765544993597,0.248707660396561,-0.239490780728355,-0.0480213299519994,0.183747581429235,-0.205707308504059,0.11463626311122,0.22871542331977,0.0172325796601942,-0.139990321795554,0.315228567749424,-0.108856026665385,0.0384424509293161,0.0842823821738186,-0.226355375580194,-0.323679137095816,0.217521651072895,-0.0076207916052857,-0.142876914050733,-0.249328230718521,0.0350081583521037,0.312412494849013,-0.139567205666945,-0.201537263992098,0.172156550150498,-0.226040389128896,-0.268897351666703,0.268805676505504,-0.278683087463373
healthy,-0.0375831010727988,0.0074978679832181,-0.0272788255643978,-0.0324976925289169,-0.0729318132901711,-0.14006366728574,-0.0210580752721493,-0.135783924165025,-0.137241758924166,0.0751714951141215,-0.0228762099600929,0.02513895400404,-0.17775829876672,0.166240421189636,-0.133838380163328,-0.256003496316479,-0.173144342490641,0.077892080935382,-0.1359147361014,-0.0538400758246332,0.0253468920531914,-0.120328834144554,0.0337037332139948,-0.0700380717843446,-0.0693669989893561,0.0579099905502959,0.107532704668959,-0.0967789049052107,0.0084143076762052,0.0514605084039809,0.0548888397307166,-0.0288330679645092,0.0919717552780113,-0.143190677475796,-0.0112502045974496,0.059414327818611
healthy,0.164402616418512,0.101460675208581,0.0596065718209101,0.147436937249103,-0.17561256358337,-0.194242499171631,-0.166086242594839,-0.133770116332942,0.189095800337971,0.157509553963958,0.135350037170572,0.131017896633583,0.212465669852905,-0.0488150457002803,-0.278649731353922,-0.176276106337246,-0.123702470617792,0.167976936620993,0.157760675156009,-0.210779301056051,-0.204370996779735,0.23342563299307,-0.109026879588856,0.18591110366418,-0.169977849709596,-0.137809653542402,-0.0933358333096079,-0.0110020222461164,0.0716765019349268,-0.22145478004561,-0.121125778632194,-0.0533921365331327,0.154383995045292,-0.132877564765019,-0.0342803568009448,-0.193002149038064
healthy,-0.0970405581547125,-0.0031805487515314,-0.193784165883665,0.150012049707495,0.0586155789161975,0.04165896553819,0.0710367649486034,0.147279294080913,0.0677581346213654,-0.0402892056015989,0.118257294041683,-0.0970912900042158,-0.0163464783346469,-0.0130854350485701,-0.158860360685543,-0.112732933843096,-0.0658925554089613,-0.0882402733275273,0.18543302703075,0.0896113861134385,-0.179314765980643,0.0775067668219336,0.019445179702313,-0.06136118661132,0.109047772295171,-0.113837535312949,-0.168491294995263,-0.0693321748052901,0.0642102872794295,0.200156762605949,-0.130447819265014,-0.113665047024638,-0.0724646974059583,-0.0080048094269722,0.122841423962808,-0.144197503329748
healthy,0.11250770588877,-0.115567714867789,0.0209214533486719,0.0829720097055692,0.255926650119832,-0.148775775032072,-0.0835384478937636,-0.0853034980679469,-0.0104999718143956,-0.100554094086565,0.0574974660243089,0.0577231909882187,0.100974736579437,0.158489862916773,-0.0711326666695041,-0.0565867825492245,-0.088659219177315,-0.1248720180817,-0.0179042869808852,-0.0140015540276521,-0.116673773731803,-0.0700411285073114,0.0205062397668407,0.08765166561485,0.001013701967741,0.0456829128350482,0.0579249764166921,0.0552401509766439,-0.0410558454134473,-0.026852440548755,-0.0401063746582706,-0.0868545314116715,-0.128946971791228,-0.0093912966077101,0.133705772066296,-0.0380577129385895
healthy,0.0663333794884719,0.0950380719664714,-0.221732496128996,0.093759061165154,-0.0409664710729182,-0.155963484330922,-0.0392742028651699,-0.086780159321064,-0.0734212310124391,-0.10829389463935,0.0429257564399058,0.235351345257558,0.0409333548228406,0.228603283156656,-0.0652296900110949,-0.106930006054221,-0.26458255828301,-0.027891674624203,-0.0999213274138424,0.169874257378236,-0.103419544402084,0.0254471944504058,0.0459563107537323,0.0767058621020712,0.0164465316246859,-0.10233547421572,0.11552395123718,-0.0957461753137195,0.0039206578925935,-0.16368082289418,0.0418145531915028,-0.0540073164081084,-0.0340881702742321,-0.061902063453925,0.0739748846219302,0.0995102963099377
mild,0.12642765172446,-0.201957076281244,-0.236841041273462,0.294269378785563,0.173768461801201,-0.234113627808707,-0.185292718541701,-0.251991436906171,-0.0052036618745287,-0.0335166818288129,0.132991624985454,0.244395912285619,-0.0316676217160341,0.348931822245897,-0.0218912890513933,0.200011135631756,-0.0790163995378501,-0.0816252022520552,0.0342671890893566,0.191391665226491,-0.213441132126137,0.0936016285255694,-0.0512447335358871,0.273915502363441,0.255562163753084,-0.191082643477156,0.157873263089082,-0.24925216236636,-0.220507978752441,-0.102127568468759,-0.150530533289551,-0.144686644989723,-0.0381554486860256,-0.23040536681669,-0.317898541688914,-0.242839485719236
mild,0.0902015492723626,0.0831763209558924,-0.0154947327455503,-0.0460692358932251,0.0662230700204226,0.032008421385878,0.0548300555399989,0.187659436933899,-0.0034122722499183,0.158600420285382,-0.155951393905821,-0.229543444199592,0.163655710363092,0.0469146973916871,0.0455267422211644,-0.0990057425182152,0.001486354977388,-0.121332788169407,-0.0839130247730822,-0.131923714750448,-0.193771877568262,-0.0136173680093023,-0.207275308959089,0.10725643685045,0.011849408321477,0.123362284186007,-0.0870695869985806,-0.0207002120021607,-0.0872126551388256,-0.135328865961711,0.0436610300936242,0.0207034488379129,0.125568511434673,-0.141127333528116,0.272180339461235,-0.0525396705617764
mild,0.191150647294478,-0.0695138066041276,-0.0347249214774153,0.114130024865468,-0.149362461199601,-0.0650761973610904,-0.106939881533826,-0.142504719127421,0.245987417845961,0.189570430581516,0.0501401609580132,0.188755680491289,-0.012651170963432,0.343068508712718,-0.160441804125388,0.13801048632599,-0.372019924402761,-0.127971339139592,-0.136102062691225,-0.0443005943525136,-0.215501923157204,-0.198272632639164,-0.205353723191676,0.258746593004108,-0.0711537926287283,0.221359315697753,0.0621590355193773,-0.18291191954813,0.0829524644630041,0.171610276726425,-0.0289042293913804,-0.244897938639081,0.038039496812302,-0.252785390606502,0.218062566297916,-0.30503425482249
