group,ARNTL,ASCL1,ATF1,ATF2,CTCF,CTCFL,E2F3,ESRRA,ETV6,FOXH1,FOXP2,GATA1,GATA3,GATA4,GLIS1,GRHL2,GTF2B,GTF2I,HNF1B,HNF4G,HOXA1,JUN,JUND,KLF1,KLF9,MEIS1,MNT,NFE2,NKX2-1,NR2C2,PAX6,PRDM1,RELA,RFX5,SREBF1,TEAD4,THAP1,TP63,TP73
healthy,0.0480038208923328,-0.083367567919936,0.0502806043834953,0.144281340030477,0.0238718786303996,0.0186706059997267,0.0789023244351131,-0.0662867848752452,0.0668510738870635,0.112901964112408,-0.0510951433049025,-0.10367215862345,0.087700326158506,-0.110173749411791,-0.148064529840145,-0.0738776987994442,0.0023111315179688,0.0070658798001593,0.159610373708045,-0.118726408086567,0.101287424190896,-0.294068178071911,0.0732643411779026,-0.064942304968826,0.064574290395901,0.0310947779816736,-0.0094260799278515,-0.06122781121277,-0.0784116383378798,0.0847709301580233,0.0439262194243242,-0.0566006413158601,0.165317053018868,0.0768463496877056,0.0466004586542456,0.10975175936817,0.0285039553882818,-0.0178953219660981,0.0125860983940339
healthy,0.0105804528864708,0.0241922646364133,-0.0599107661247005,-0.11441864030174,-0.0070367943750723,0.17479724614437,-0.0551030309672344,0.0658633444796045,-0.005408954665388,0.0688300343539888,0.0774815325503371,-0.0702608357375475,0.191055434182123,0.0682257834872035,-0.103382473132794,0.0434424038724132,-0.104692020161814,0.0478297906008113,0.118253309264032,0.0698879785973405,0.0263536235060686,-0.0168563761868117,0.0649226127789738,-0.141561427565266,-0.0002940418097567,-0.233764249209576,-0.0320010450687164,0.0571593027296227,-0.0474862365962845,-0.108450905152519,-0.14194944149979,0.151355748053143,-0.0070388152809813,0.0086979790322548,-0.103569406929375,0.0592964107283703,0.0902061666062369,-0.187859371487069,-0.106398675201948
healthy,-0.332999851405799,-0.368059998809113,0.254173755154111,-0.312056998202833,-0.519364793818812,0.452387632119752,-0.49853953878533,0.31872960544916,-0.23273337242217,0.0445050843880208,-0.197079411409428,-0.55470051077032,0.132314744821835,0.500913881968511,0.371965790179223,0.485248211869947,0.312597696484594,-0.563895903018441,0.211742593408866,-0.469947151698756,-0.542044915172793,0.376441702540952,-0.400684594525743,0.223741205379471,0.373153556403007,0.136073700652505,0.512292748188033,0.271545231954881,0.424994378771113,-0.249572769246744,0.560048339268368,-0.493200313147856,-0.257207831172799,0.162495479446057,-0.27329253935073,0.0241292322882799,0.187554284025986,-0.450865528153015,0.329872688420014
healthy,-0.0711581371134592,0.123776961048605,-0.0237462155706228,-0.0190579596304716,0.106126127528363,-0.034314368858141,0.0725802722850056,0.0350235913583623,0.114766059966896,0.0549778722605015,-0.0364990920812562,0.0339007148703694,0.0005810245367782,-0.0129799639631758,0.0228452106202466,0.0437149732978615,0.0192611674180826,-0.0696472604233489,0.280415676389783,-0.0382658324620357,0.0092731161245666,0.0519164140585006,0.0384873136930934,-0.0057255488444672,0.0411614458588518,-0.010473663617812,0.0499808128673072,0.0382637035171681,0.029429008105666,-0.0932751421417485,0.0605752941063546,0.0448976376542191,-0.0301576040041823,0.0368037440918076,-0.0248949942211714,0.062699448847987,-0.0409345713007962,-0.0363092611638966,0.0265355946185464
healthy,0.109336573522745,-0.137832595279022,-0.0437259016842109,0.0237339568647706,0.0280978193083047,-0.233881207661206,-0.0458532846254337,0.0044620493485135,0.10404539030996,-0.052611816584857,-0.0032783516607049,0.0195937423714677,0.0049584387014655,-0.0912156347259698,0.110831196409655,0.0165335838329395,0.0009327755973053,-0.150384154632237,0.0450405152453255,-0.104639966567891,0.0128352104120444,-0.070929129191591,-0.0064967002128112,-0.0077076720408919,-0.012529740040997,-0.045438717693298,0.0945212605269468,0.014253465706193,0.0311961616432138,-0.0003054703710473,-0.056675663485398,-0.0029074233530045,-0.0189446178329921,0.147754927510007,-0.0681744410241102,0.0395038647700917,0.0412766838877774,-0.0251576669869736,-0.143947457528024
healthy,-0.0001292488388182,-0.107611599227907,-0.0342054335759309,-0.142837083909245,0.0854211828072383,0.102418788822636,2.08069106107017e-05,-0.18884075328112,0.137274566476522,-0.0004266954131642,0.120152221494557,-0.0322602436765718,-0.136132748820348,-0.178216724223876,0.0179689709999179,-0.231440391577665,0.112307503708839,-0.197995076470152,0.0103315023435345,-0.0851109240958167,0.0726518895180638,0.0196950221067367,0.115427412832382,0.0069479706875252,0.0207481797743473,0.205378147332764,-0.0073609314897445,-0.124351937530827,0.0958183857896963,0.0455564745393898,-0.0056688069219018,-0.0617601380444894,0.121379111740912,0.0665491098891387,-0.0942348056471577,-0.161547416408903,-0.0155621341774524,-0.0826646258911585,0.0677009722607794
healthy,0.10376004976232,0.155409112999447,-0.048592178060073,-0.0647238701681781,-0.063477879791811,0.102805824203059,0.0670785126013635,0.0700145147413946,0.0537802031515991,0.0777725475571958,0.0265338718331912,-0.0731033159334583,-0.113918655140557,0.0275877332240144,-0.0567336551241996,-0.0709120509482154,-0.102536572382377,0.0755699808669208,0.0302470696248623,-0.050098107652176,-0.0805074697612977,-0.0070492802898348,-0.0626092759498721,0.129407958334644,-0.0461028193029062,-0.0413090880965363,-0.0300552118802392,-0.0391481116807791,-0.0854693703385437,0.0769450819215734,0.113856631383341,-0.0039871511216466,-0.0883897309188106,-0.110643511435926,-0.100818894044795,0.0813524756431297,0.0106132955750837,0.0536548898462044,0.0996631364814029
healthy,-0.129949401076244,0.103932466946158,0.0356709491085702,-0.0172861805047355,0.176231123990285,-0.0822696452294348,-0.0349660611748598,-0.0013875911840961,0.201504392693655,0.0734002561521117,-0.0151101889047676,0.0537165383150508,-0.142050398454396,0.0124839116795688,-0.110182246032243,-0.203228044730189,-0.0080061543370423,-0.0882670157420857,0.183426209315989,-0.126097094800865,0.132603175264729,0.117821594965407,0.0016953485530088,0.0321163133223374,-0.0879511716635947,-0.0253501999803962,-0.159377915809689,0.0330343269171289,-0.24098904264225,0.0953094966853078,0.11599779462262,-0.126151024120726,-0.0342386551961267,0.102782713203211,-0.153642922460604,0.108077669110879,-0.12753640006257,-0.102343471528428,0.0520932173960256
healthy,-0.130680577845992,0.106538083861896,-0.107361897376082,-0.134841411563691,-0.0775303083949086,-0.0013452970796268,-0.0465018582704822,-0.133749915017961,-0.0014828168640057,0.0748083896255806,0.0853315601493015,-0.0049528480065077,-0.157487443493787,0.0038528083853028,-0.0249845801874927,0.102141129030379,-0.0537810331903049,-0.0065163494722198,0.110031727115779,-0.123024795682322,-0.0419855376899709,-0.320659947754566,-0.0320731970626972,0.0825869784992002,-0.0816830736524373,-0.0005186358736151,0.136643407219741,-0.116077614167756,-0.0928877917529246,0.0389179803253921,0.106174291231261,-0.0870968917731054,0.032927860571654,0.0587107437007351,0.117571821799061,0.0649656987941916,0.0783142542235463,-0.168867294641507,0.131793906695713
healthy,0.022048828864276,0.258705409499172,0.103525047137148,0.258824293999114,-0.0218874856143545,0.0785635480242886,0.06163949028252,-0.0665668282176235,0.270712743993332,0.140854780118992,0.0031865291859501,0.0275663434240924,0.016310528804567,0.0822999180224713,-0.0717935003400814,0.0458766793526867,0.158133368423088,-0.0513899480375052,0.121069002628615,0.0993088932641986,0.237274355447096,0.0290608914233655,0.0237747770509365,0.251831337877515,0.0604591370330941,0.0513814562875093,0.0200872346152301,0.0565847760974785,-0.263902360496644,0.144716403429613,-0.125650301751387,0.0586546401589718,0.226252063952457,0.186731459471678,0.0777504629621841,-0.154923486924649,-0.106898394823007,-0.284091496111825,0.0295810111106125
