group,AR,ARID3A,ARNT,ASCL2,ATF2,BHLHE40,CEBPB,E2F1,E2F4,E2F6,ETV1,ETV7,FOS,FOSL2,FOXH1,FOXP1,GATA1,GLIS1,GTF2I,HEY1,HNF1B,HNF4A,HOXA6,HOXC6,IRF2,IRF3,JUNB,KLF10,KLF4,LHX2,MAF,MAFK,MEIS1,MITF,MNT,MXI1,MYC,MYOD1,NANOG,NFE2,NFIC,NFYB,OTX2,PAX5,PAX6,PGR,PRDM14,RARG,RUNX3,SP1,SP4,SPIB,SRF,TCF7L2,TEAD4,TFAP2C,TFAP4,USF1,ZFX
healthy,0.230554802948531,0.198014193577026,-0.170135961614364,-0.338773816378513,0.523982077360909,-0.0422110811546263,-0.419695594412743,-0.485175347990906,0.0267594534495202,0.506192058514601,-0.115210178730987,-0.0339955016010413,0.504309821702792,-0.370776643803787,0.0509356329073229,0.372898961841592,-0.0699212562590909,-0.593216701313651,-0.373263885305106,-0.189496111678686,0.539976288636766,0.255086302620808,0.493525373031049,0.402486572133345,0.338567346524156,0.498062908202375,0.230204284358577,-0.338773816378513,0.0320268355478737,0.646961284565128,0.421462592236074,-0.344655806415416,0.0300533678701861,-0.140644383813009,-0.208385702540055,-0.622761096984725,-0.335825618923281,0.25923970783054,-0.339839777021935,-0.254615743417856,0.266955918434053,-0.478184182689901,-0.380384694468149,0.213989198354803,-0.0103330959668702,0.409813851150745,-0.244076177596629,0.0812578917506246,0.123584211893729,0.431334732249031,-0.342274200653535,0.388609877270773,-0.114105805091405,0.578538135156252,-0.0528898940869308,0.116665070960523,-0.254682966161134,-0.105544508572385,-0.471894054568805
healthy,-0.292624078770282,-0.0869982651529721,-0.105680234361181,0.446352249022806,-0.255571506507335,0.423693464006352,-0.0134192900130059,0.391908497618251,-0.325050498847968,0.416995150363029,-0.326322567531924,0.37369948965582,0.138348061741399,-0.335607387988092,-0.0603951804139203,-0.354953473612246,-0.591159187776853,-0.459259164352886,0.414033230561348,0.157093092449045,0.114973922840707,0.453141213571569,0.435167700896098,-0.408924263771023,-0.422224328136656,0.29133427403961,0.466371319086264,-0.385188506584497,0.455358219411151,0.398723080901161,-0.383307500296603,-0.0062982672562694,-0.39026101594546,-0.184591847547287,0.169624594790289,-0.15519730612222,-0.262395943149532,0.390567455419287,-0.390938927064408,-0.0692582770926036,0.263049220870262,-0.146408109638189,0.370211400468212,0.0761812473276708,-0.24140730253223,0.54606627433569,0.114627084593804,-0.419002279649797,-0.208491170497978,-0.268814421389103,-0.406491469363055,0.415103305379919,-0.426136111773607,0.434670106252103,0.493430614360305,-0.371698272384624,-0.414995903763691,-0.138139170524514,-0.490738676603089
healthy,-0.0084347715193913,0.468814430825614,-0.439404603527766,-0.069089446436935,-0.51272716416416,0.310078230145119,0.501032943035803,-0.258882854527207,0.165290639902327,0.442680156245211,-0.0876514062965465,0.305947362273574,0.580168007081116,-0.360858166973897,0.548700101588406,-0.554027401364046,-0.436502710214491,-0.249531566865934,-0.472773363988102,-0.502467098416932,0.463137572784421,0.366203221458886,0.114304268257436,0.323683873428148,-0.0259451509882207,0.544696238765222,0.31736622483471,-0.588185351773289,0.294781760471728,-0.302415291472903,0.194977492660867,-0.518103721406479,-0.280510399697402,-0.485832816746479,-0.008711980491291,-0.621092795642555,-0.406605003078252,0.510939397978307,-0.131915517720123,0.542017862102981,0.453261121924383,-0.511768211055488,-0.511054061897947,0.475287589875015,0.364413314308942,0.281497108876246,-0.429876380477025,0.568946480238709,0.569542264667254,0.463811701206073,-0.500677894726618,0.280849834261328,-0.0085815957781881,0.336729455797739,0.0388551491604899,0.249584723945777,-0.39871114613629,0.579487256963385,-0.531306068225287
healthy,-0.120025075593534,-0.0241588406916268,-0.442050046514534,-0.206485395865729,0.403449146045028,-0.275398507902342,-0.0920931449635278,0.266028050262045,-0.297504601161639,-0.353893392885158,-0.32128886433506,0.283969112926662,-0.0336750930185273,-0.325668968189379,-0.250958725373094,0.247883501361806,-0.232557870109724,-0.326222013714169,-0.199022934847196,0.318593089263487,0.316481258447421,-0.430110053211493,0.421487741527438,-0.0002251988572065,-0.156892411127179,0.177176731925427,-0.340090220038239,0.346758848125945,-0.183073866029514,0.429422765228251,0.41100047571024,0.382814604836122,-0.159389327813564,0.228568802219138,-0.395976002695043,0.0825781452878726,-0.0264016083586922,-0.153065422389385,0.413691379360303,-0.230804819487826,-0.312039774682082,0.12485300226804,0.318272862890979,-0.140336606760499,-0.0771024239402181,0.414170692440961,-0.219891269492687,0.374373718807424,0.0329568367128324,0.0609994182028379,0.32559217370887,-0.328437049074499,-0.343570781114978,-0.25395033491376,0.0780780304850816,-0.16661368070789,-0.374171659202387,-0.0823711446695906,0.416619277666799
healthy,0.0828415596246388,0.312048994937477,-0.297736027766098,0.290968941081395,-0.394474847059712,-0.445801568305899,0.480715736387553,-0.145808090938139,0.378320137789075,0.54502410837337,0.293415827013267,-0.40012110212401,0.370879499708071,-0.339069982593738,0.0058777883567758,-0.452510771667483,0.471649103138919,0.246661888293524,-0.507052648406947,-0.428020863867631,-0.328035316359039,0.203586171652014,-0.218278011483811,0.508820720822235,-0.285175346649157,0.134747114102022,0.53343165738861,-0.311117599647281,-0.438771375607016,-0.0430809787617937,-0.307586716936989,0.0676919153281683,0.418901609416161,0.106215897924369,0.042712630341942,-0.522460136597314,-0.525885776901934,0.49001916504895,-0.428073485070467,0.476774408295141,0.432804131205419,-0.323152068735863,-0.475316800976585,0.404393943794289,0.345126683040157,-0.0770058682301317,-0.325277965330436,-0.435456239828351,0.359671183504014,0.404609690725916,0.447922202780188,-0.483562543460978,0.404757030093857,0.488466839565289,0.538430671658025,0.383492802027849,0.283691428729183,0.205459486472973,-0.43590878217274
healthy,-0.364559158106109,0.0005921860459188,0.264788249405636,-0.39592497346018,-0.039665384881794,0.411984809217472,-0.293634932114294,-0.0849149864694308,-0.185506736144252,0.200572376243572,0.0022185571800243,0.149780864148304,0.290256278541882,-0.452259705540643,-0.123208844696822,0.32384014743076,-0.389084867041713,0.110897237372034,-0.100339221963115,0.241201435883199,-0.246267905306167,-0.0631415979146206,0.261773126950714,0.141011393633302,0.294283526424495,0.0567442963707684,0.477371959695738,0.0247966700622449,0.400823829754995,0.435237605232124,0.230795622058799,0.205310468985183,0.117547268085678,-0.177619047674832,0.0073656098376807,-0.247234904122432,0.131624353353454,-0.0906084941873201,0.110473067370441,-0.242551607980409,-0.0270697216547275,-0.192696674530311,0.191195005951887,-0.232477494895797,0.0563475246689697,0.107487257067136,-0.277905890535399,0.192709970764035,-0.172002597675113,0.422535269948138,-0.0935564303703209,0.23696688762935,-0.488330171593929,-0.193254008327227,-0.0033615296350406,-0.227123846970207,-0.487931989685523,0.165318722002899,0.0753743343984577
healthy,0.244067992238408,0.476555296655927,-0.180426481421396,-0.077515405017544,-0.361445410394114,0.27734915987661,-0.315376502399472,-0.388396674252669,-0.26734982694004,0.48738694014768,-0.176147722859507,-0.390320326304886,0.457736250306169,-0.396239877944132,0.387037509181677,-0.408619552244519,-0.410234143278199,-0.412619408515997,0.327582434289439,-0.420960011405713,-0.266332607331662,0.378573369810868,0.0503565471149594,-0.267798514956424,0.328187807009957,-0.0730858528150317,0.206162691449181,-0.385650031835303,0.421179123797802,-0.354067424867396,0.512744979068573,-0.364972135131952,-0.410591739625963,-0.29744551189245,-0.27581730751105,-0.447915056096073,-0.319467362413249,-0.100731119125737,-0.434336594334313,-0.102183222318092,0.435575739977054,0.345144661805922,-0.295654452732396,-0.290936238417834,0.477963260835109,0.555711758529791,-0.530058111317484,0.12640762718152,0.541664473624123,0.467903962147575,-0.0024022350177624,0.435181566279728,-0.413444245333889,-0.118285345347003,0.360252162290968,0.305166322144993,-0.461434871001685,0.475467472211736,-0.50188933169117
healthy,0.209651920492358,0.256769904502633,-0.350241307498611,0.0293120776733115,-0.236320898147319,0.264196314915731,-0.293416511951683,-0.248786787594796,-0.0340194286437396,0.276652767234952,0.147934730595997,-0.29710695455266,0.287115694518762,0.246764162995753,0.259717399197996,-0.233923930624406,0.28783843351832,-0.321392489834003,-0.260215822493054,-0.272675396000573,0.409903935788386,0.255946825079248,-0.200259529267859,0.238442402412029,0.125896251217765,0.0739342880583682,0.209120866592358,0.222743876174544,0.284093827265856,0.339503011538061,0.325284422479598,-0.30395544069602,0.197269777676371,-0.014402045570689,-0.342154003854096,-0.143866508611307,-0.221977104249155,0.286131721516745,-0.23143506144603,0.251010786638892,0.269852202366481,-0.25454481251718,-0.257514302657355,0.231400066304499,0.293317222433008,0.331675134339144,-0.260661101514622,0.230750480812508,0.246081957407872,0.304750723678158,-0.282534326057846,-0.288528163587083,-0.152042939521687,0.266752620677653,0.289634367367222,0.264082365270199,0.171524072741899,0.28036534189841,-0.230458812596874
healthy,0.40210336477704,0.206645508364262,-0.141272079367843,-0.170070407590759,-0.168319201014229,0.105161840121478,-0.0098748560839785,-0.273611439028521,0.0940006389881081,0.0481377046730073,-0.204127576099472,-0.158634257163823,0.28601258026722,-0.0566455871172871,0.0843010775803228,0.211316514021157,0.0069195572214064,-0.0615117255639615,-0.0939606147238548,-0.105241540612904,0.17305482555573,0.0819692291412203,0.473115806563482,0.120374772933239,0.0951051926691377,-0.119542732286212,0.432729583746548,-0.0866615810723834,0.161890608100996,0.0658098674953202,0.283161576516427,0.0571117247803873,0.260851007510423,-0.0473226018305628,0.152284552655495,-0.378663995506733,-0.0828026619365692,-0.0201711850723978,0.0452456325467194,0.103388591196519,0.374677230750029,-0.313181282867048,-0.124451795306143,0.208645097403883,0.198322897659149,0.128238322729221,-0.0179192691494416,0.478835215919091,0.0353362047794149,0.191836414578199,-0.27341537813986,0.150181248565897,-0.0666578018356884,-0.344871799228613,0.402444325103533,0.0061875192288325,-0.0792003621414163,0.356625707510011,0.253487354974346
healthy,0.359351847238506,-0.504759830505595,-0.604562398762733,-0.536797325801127,-0.178320622160021,0.117982558608944,0.420614028359586,-0.553252580596015,0.536631240154906,0.434069095006699,-0.423871862189319,-0.553831751054634,0.560213272615229,-0.23624618523457,0.606025230031378,-0.493399998164663,-0.447553971898006,-0.518168052483261,-0.505008958974927,0.386898642176582,0.300382925617179,0.545033470411198,-0.368501462902795,-0.512310339499212,0.497835336640044,-0.519420082739394,0.561518535450279,0.453475563976756,-0.565085118237732,0.545629675295071,-0.299054240447406,-0.532229970530031,0.471928105132617,-0.389423995720415,0.416860066894344,0.271579841816656,0.568492003288433,0.503490765824209,-0.48627109119607,0.58779626570697,0.474293760939698,0.252330941280194,-0.425890441581859,0.525005244919387,-0.278340379339142,0.197639789700654,0.266822978564614,0.522103004716821,0.596060091258077,0.564033242478328,-0.441911318532782,0.375498353075673,-0.389500650634056,0.540236150399179,-0.402182780235291,0.459701646406913,-0.489039185299765,0.428805457603365,-0.210686030141683
