group,ASCL1,BACH1,BACH2,BARX2,CLOCK,CTCF,CTCFL,E2F8,EGR1,EGR2,ELK4,EPAS1,ETV1,ETV6,FOSL1,FOXO3,FOXP3,GATA1,GLI2,GTF2I,HOXA1,HOXB13,IRF2,LHX2,MAX,MEIS1,MYBL2,NANOG,NFE2,REST,SREBF1,STAT2,STAT4,TFAP2C,TFDP1,THAP1,USF2,VEZF1
healthy,0.0394563780567048,0.107051683592562,0.14625837209216,-0.0564624081092095,-0.0039570366767557,-0.173403969376736,-0.0662871493779721,0.0824084099129031,0.147284270489837,-0.136813593192908,-0.213636556274011,0.240717017152385,-0.0778705736141818,0.103328052371362,-0.208306227033169,-0.316128691432451,-0.196076866768792,-0.0816864814108338,0.0574394542022356,-0.0432939979887574,0.0282366320884549,0.0118765380641175,0.104495079649144,0.188336490498485,-0.179195681494841,-0.0231125681339179,0.0128807243263944,-0.0620261428056082,-0.0906373092297231,-0.12194078044351,0.149716029654703,-0.184319745449378,-0.0929116554129339,-0.0797595293940323,0.0085654374155289,0.0340554843758104,-0.178283771808016,0.11634990557786
healthy,0.051218844064666,0.0178852916517559,0.153820229553643,-0.101734114709403,-0.0237664716257392,-0.0726675345319948,0.168960609188048,-0.0690553517350709,0.0522747462387968,-0.0944425356301382,-0.028662215176432,-0.0867129848071888,0.04943118217027,-0.0074205856077263,0.081438894378907,-0.0201532047403408,0.0734047146946324,-0.175539942139588,-0.0812730288423136,0.0864842421390762,0.0291186164241826,-0.0489422582682854,-0.0057445848262004,0.0433819684827444,0.158747411670095,-0.168516132913517,0.0656122867401639,-0.0870241181993608,-0.0490604239120023,-0.0372698776636996,-0.0971809431166417,0.0779134386599405,-0.0871368634007054,-0.133930458312597,0.111835651114486,0.100269511180398,0.0933616994210947,-0.0715801937921045
healthy,-0.22554815344674,0.311021836729134,-0.0365369486605194,-0.135632072165428,-0.427034370075482,-0.531379420340163,0.5684255964904,-0.384988482622924,0.432415974056786,0.224832437937709,0.470566128328525,0.301379625306813,-0.460846695431841,-0.155915888083285,0.417347170000121,-0.568169984948942,-0.138357397918393,-0.541694226493706,0.472322234377418,-0.56867629089022,-0.572703493750878,-0.464301163044869,0.297719531770733,-0.471805663104733,-0.236517721710696,0.1303094100248,0.523754993111513,0.258751375865042,0.30496968150404,0.119697372238075,-0.314640054737561,0.596477985324735,-0.518397735367216,0.605984193079472,0.111332659756948,0.27719916621764,-0.348634665558936,0.32102473964831
healthy,0.124637039948236,0.0309159925151256,-0.0281362499286775,-0.105830591631735,0.0340674967345043,0.0342793888195353,-0.0160589657259445,-0.0497613636271363,0.0380385253069138,-0.0450845676533683,-0.0431536356239223,-0.0311506209333168,0.0318082053769848,0.112704229332703,0.0446502058183758,-0.0303962941449109,0.0456674308696803,0.007118956712897,0.038389056324112,-0.0183037269102854,-0.0419526754034871,0.0837341507354302,0.0225439024729191,-0.0375883910818647,0.0194559395289947,-0.0182191432337772,0.0344797998091792,-0.0438413720590825,0.0323343783321391,-0.03977521978817,-0.0189669954372434,0.0857442835015799,-0.0243166588865718,0.0106356350514596,0.0239639069361675,-0.0644912325795374,-0.0193279535476294,0.0467499287714812
healthy,0.0211822385221357,-0.244563873950231,0.190756788981832,-0.255324124521084,0.120899725926176,0.100936399257324,-0.165952807584628,-0.215887368770346,0.174467694215223,-0.205447884476672,-0.0438808267182128,0.0041991221739916,0.0855396179526883,0.239909846874057,0.192856350068828,-0.237425366254445,0.121395455627273,0.163894071296546,-0.0129706218263298,-0.232817996091315,-0.171359177383643,0.0238066898808805,-0.18354829591648,0.0828743417950297,-0.213589515802912,0.0894354701918917,-0.152194850350675,-0.129782035746995,0.0981253202464022,-0.142496044551581,0.0110926810762946,0.238947548042517,-0.164809713215042,0.20177948468856,0.167189215780304,0.156090702589879,0.150672668562603,-0.0917391552734566
healthy,0.14465040905616,-0.0122407612987635,0.0864850460072492,0.0798305007931034,-0.0595438310971793,-0.0505842259066486,0.058979614311607,-0.0796659239038778,-0.0339103795558761,-0.0666971338959371,0.124018849146162,-0.0138112357177947,-0.0214159775134921,-0.0397914352468222,0.0506443303482649,-0.044273150256139,-0.109630173665639,0.0475420669144426,-0.0406155217817825,-0.102331636679776,0.0483130429791748,-0.0537821100430422,0.0969687905563651,0.0675019870095802,-0.0417193671722658,-0.138086348346848,-0.1396538721842,-0.0444602389907699,-0.106241813089724,-0.0956190633592699,-0.144837279229185,0.184910658947589,-0.0979708955193125,0.0523487830316989,-0.0290882548454055,-0.15184840770332,-0.146770675194776,0.0814357265074691
healthy,0.124005822150832,0.0549196151360013,0.0469802523837683,-0.0081118779342247,0.0571586481212817,-0.0312639167990754,0.0032037293970441,-0.021492170878476,0.055592896858006,-0.021196127497417,0.0207554375132346,-0.0112181155207638,-0.0665794813827038,0.0358146917954726,-0.0182899843785319,-0.0127911955452643,-0.0260266490242548,-0.0694349017594269,0.0024817499853212,0.0198696217157073,-0.0228453880662291,-0.0664520959408865,0.00128870480276,-0.0700516748751448,-0.0726593638362521,-0.0246189482826586,0.022640375614069,-0.0908679603927599,-0.0553410189064339,0.0766214271579374,-0.0717921592349934,0.0906879235874058,-0.0515125126149658,0.0798444427687314,0.0556682095226989,-0.0110433824241908,0.0422631337937792,0.0723475057599182
healthy,0.0354235620070929,0.0379026513518491,0.0864465962743258,-0.0971905538216534,0.150636723676398,-0.0051084577673102,-0.0165904665629543,-0.0455374012138854,0.0323480640265241,-0.0374671054727891,-0.0225300180289584,-0.0744535584347827,-0.0589309782058362,0.0236107903357194,0.0692744626283886,-0.0169287777551677,-0.097252486670255,0.13453539718496,0.0591253903085393,-0.0241850694609904,-0.038987398265317,0.124807175008133,-0.0593831670345944,0.0560276597296469,-0.0641989356803367,-0.0801939786685066,0.0773659142731963,-0.0375231623178152,0.0846393300050333,-0.111637321411574,-0.195431159791024,0.0841377735828827,-0.0475506254174679,0.0401863320786759,0.0471562573802283,-0.0482016476693583,-0.0185803012942148,-0.101124039957827
healthy,0.102376041480932,-0.0649117111522148,-0.093969600657915,-0.0727314273184886,0.0689916315017205,-0.0993983449835641,0.0581935629866851,-0.0222285089438106,0.068328828083316,-0.0619508044505239,0.0158313344503244,-0.0732789320618926,0.025339212103807,0.05250588853083,-0.0018590763603891,0.0808342089462541,-0.0771800673214942,-0.0466104403534724,-0.0259248873983203,0.0324003705482061,-0.0354187298319791,-0.051901849397295,0.0584446229001675,-0.0909355009406948,-0.0517616283693365,0.168445330342907,-0.10131644796938,-0.0189819133750537,-0.03509421456241,-0.0789550635332198,0.109970275938075,0.12221331624356,-0.08197473451978,0.0611517151125227,0.0987619067911837,0.0956557945909427,0.0201872370662705,-0.0669271424848458
healthy,0.0358816178333272,0.282105804820238,0.176872343101115,-0.201183605752747,-0.0440484503108742,-0.213502789996435,0.179602730655674,-0.207714909051573,0.233718471316228,-0.178148326195919,0.0653698034225634,0.163812439857477,-0.140247302913824,0.14181254488817,-0.213094583540258,-0.271484326897603,-0.252390537493791,-0.229190353342084,0.202075712577504,-0.244902246873862,0.198304533727395,-0.214202958686168,0.254374799340372,0.201683726245414,-0.196915009763986,0.248321989702097,-0.144113099154437,-0.255450734238109,0.274795935565261,0.232564139152073,0.274030886379181,-0.0065204898827684,-0.206420002478668,0.228533438316581,0.249668260001276,0.256502338949716,-0.285990524538952,0.156289005635361
