group,AR,ARNTL,ASCL1,ASCL2,ATF3,BACH1,BACH2,CEBPB,CEBPD,DUX4,E2F3,EGR2,ELK1,ESR2,ETV7,FOSL1,FOXP3,GATA2,HOXA4,JUNB,KLF10,LHX2,MAFK,NANOG,NFATC1,NFYB,PAX5,PRDM14,RARG,RUNX2,RUNX3,SETDB1,SMAD3,SP1,SP2,SREBF1,STAT2,STAT3,TCF4,TFDP1,TP63,TP73,ZEB1
healthy,0.0214717541334202,-0.0312215987553617,-0.148595365626191,0.0569744461363766,-0.0214109902292608,0.0028945714345027,0.0204774357017208,0.0315475142413076,0.0115506657815749,-0.0314094144591271,-0.201885309573992,-0.217606588777417,-0.0336852988694614,0.0246811930712944,0.0499147852713107,0.0181352633959399,-0.0592448065554236,0.0845446866508865,0.0023366483144936,0.201178238689228,0.0146717208588536,0.246635162991753,-0.0905382171975191,-0.0832741686548262,-0.109640179068722,0.0943718671508491,0.0389607105487555,0.0522845775335277,-0.0940514756561904,0.026487538222215,-0.0218529095322383,-0.0669342024272324,-0.173939437651951,0.0441532623587413,-0.0284430311378905,5.52399128721898e-05,0.0411592590810686,0.0123516445182216,-0.0704364129033292,0.01036853164611,0.0615925028524917,-0.0045849127683917,-0.0460424673789702
healthy,-0.0963872215832792,0.0135890367418618,0.167338437404882,0.124817903083572,0.0577005990153147,0.185942448762493,0.0820793263876652,-0.04341768784179,-0.138475078067496,0.212568602485516,0.042454667353983,-0.0943033270135553,-0.145968013419561,-0.0138502333364321,-0.0705298943581872,0.0929405621723189,0.175955653750966,-0.364079661896806,0.0483020641602546,0.124965535941373,-0.0369502330327559,0.138102589010891,-0.001150400653477,-0.0682461276117486,-0.0243855411965567,-0.0707025112380771,-0.207723973474921,0.151976670732045,-0.117968874118992,-0.0989866955179375,-0.138575014155853,-0.0390977232950708,0.146728890455918,-0.077384601509606,0.131371666332552,-0.134657065237299,0.124150148311367,0.126843880147544,-0.1308004407366,0.193737463654365,-0.290973006351314,-0.0886978209666031,-0.13368041710108
healthy,0.441149766596418,-0.526488977342602,-0.170866177643988,-0.355326577177301,0.250013138569031,0.345072609685819,-0.0397340719284405,0.413692593619545,-0.352550857690598,0.588591648999039,-0.441236991768972,0.151305071027396,-0.320100239965849,-0.559820182960832,-0.115355122377096,0.498189258253993,-0.132082412828922,-0.593743721404043,0.126474416162302,-0.307395599412718,-0.314486023235463,-0.524494501071136,-0.591337743027393,0.224381714618423,-0.274979897406738,-0.621440527146831,-0.0611039506446777,-0.568624154195669,0.322678905267468,0.37861598680906,0.186881415074428,-0.532249397633675,-0.131195652964952,0.506579659372756,0.558614228020454,-0.376309914198879,0.646307508466807,0.318704941795725,-0.269933325619376,0.190431276002533,-0.426003286113429,0.455063231655427,-0.511125884742069
healthy,0.0037977943812736,-0.337351227987774,0.362312827703704,0.162141397129831,-0.124540098610504,0.118138516705266,-0.0691350316752571,0.0865061566176884,-0.221392877870804,0.147355064894899,-0.171508983097629,-0.274234411681596,-0.180635773238238,-0.12256251904551,-0.258860883918434,0.263290365532658,0.141383934753558,-0.223329618580399,0.129977182181225,0.301610544798209,-0.0345418545711538,-0.294188502906866,-0.290937759239793,-0.302358867509954,-0.237235687186137,-0.0982124428342817,0.149339840573055,0.209211721242579,-0.265501289112231,0.253225158401679,0.0648945484848628,-0.255282516195828,0.312167863789612,0.0947603541126761,-0.193113285531814,0.0125606511441057,0.255910842807403,-0.297231910846523,0.317274108797398,0.195065696964993,0.0140825377563999,0.250960136123674,0.14868243728089
healthy,-0.119402906872742,-0.149428414425333,0.0255241344840449,-0.0379611707006818,-0.0074573156012971,-0.0538815582837141,0.0906652580999806,0.136782867739581,-0.0648099599296939,0.0006623273724836,-0.0619766706140696,-0.116814923991371,-0.0584442579608236,-0.131803147124241,-0.0385376408211768,-0.0213416597800279,0.17601963189838,0.0071997438453312,0.024076826521951,-0.0932532409813518,0.128454714296685,-0.0276950964271856,0.247882151812853,-0.0407699293728809,0.0161043674087222,-0.0228257637072597,-0.0228380290289724,-0.117182883642751,0.179932269524718,0.0294367721103833,-0.124726056496037,0.117391394111866,-0.0731626440160152,0.0588122176122034,0.023500356401456,-0.0892056848161741,0.0505085948127327,0.119427437516168,-0.063473039863014,0.0803010612527832,-0.026419502969069,-0.170917258065913,0.0603453828262858
healthy,-0.0277754498659232,-0.319483461302295,0.528577327582893,0.128104476761013,0.0875241060259462,0.293253947268797,-0.118073217459179,0.143659507463274,-0.23918963299921,0.0443459266722098,-0.357089405020355,-0.0370772334540212,-0.249395907854691,0.043933090940401,-0.422006881777923,-0.211543037287916,-0.0617214540903985,-0.367387269953253,0.357827045335278,-0.421386058064597,-0.0974274532425192,-0.221266763278377,-0.468553587167496,-0.158164549518027,0.157169514916968,-0.072896804302139,-0.0445430285188112,-0.173603182316187,0.0255742524510632,0.478209798186605,0.160723314595123,-0.250976176881851,0.213477419722963,-0.115269200323354,0.239357111997915,-0.219642216990935,0.298353473430628,-0.0912531306064962,0.261774908695253,0.129707983499244,-0.270670346362742,0.441045266304508,-0.0640164397445335
healthy,0.0296941151422367,0.159689430178287,0.109776288569956,0.101316860306533,0.182162908153368,0.200304124060226,0.0581400210093763,-0.0221843198463341,-0.183852970286322,0.176742044883192,0.210347209074507,0.0472846681677385,0.103664391476506,-0.160862794989706,-0.137890654503616,-0.120494677044998,-0.0540031360551713,-0.173784235763739,0.0858587232388008,-0.0161531786266783,-0.0118646008772818,-0.175731293946671,-0.0678195042047996,-0.156106815067543,-0.129400967835868,0.152087056188357,-0.189982601610121,-0.131928346144129,-0.0669801841616555,0.154661926164334,0.0826981226943363,0.0279007536223328,0.13047564215636,0.0503325511464233,0.0614412930759339,-0.0863472662172382,0.151951294142463,0.132230429220419,-0.0242771594143409,0.13756713004148,-0.09256366501834,0.182162407186409,0.0115370686794737
healthy,0.30570767699004,-0.453170282199013,0.391035243991821,-0.0911342098840791,0.32858485256565,0.378803470539808,0.274900778027698,-0.38945365294241,-0.428556770794499,0.390316861875838,-0.257451810302733,-0.389567966390126,0.299141416500897,-0.422608908641765,-0.481311918731573,0.424002762051444,-0.346730121538387,-0.391557791032841,0.403337872794329,0.329922928607679,0.0589268343684825,0.279399835899941,-0.390428651157537,-0.400629074085192,-0.314460736422232,-0.389832557066862,0.410784464104085,-0.424258797369025,0.299324798278918,0.409476577534374,0.365627994063729,-0.416529599985252,0.430012589129232,0.300404393019483,0.0814775660310642,-0.361604395250525,0.438787829949521,-0.333977409363524,-0.39974543727723,0.400620864961199,-0.344247682442818,0.392987697574834,-0.382773134849932
healthy,-0.0117192939793105,-0.109680049258141,0.125089679667101,0.0761546375350532,0.157830408228096,-0.132515688033768,-0.0405747564939649,0.085485129160766,-0.118678167596414,0.0562724698820154,-0.125692628850095,-0.0215284867548582,0.0095501140691823,0.0332199523103383,-0.0576723833155529,-0.0204077721087654,-0.120821348180991,-0.017520671123762,0.129498982370644,0.0624408425313486,0.129963703983625,-0.0291165009691768,-0.0707534409642765,-0.061139047155542,0.0859465845268187,-0.0601411433939593,-0.0251322023159655,-0.100998756871929,0.0418904007567481,0.100141171078392,-0.0827583355750114,-0.103986588912206,0.125319623450865,0.130082072772312,0.0600790847023186,0.129821164967667,0.110939644723632,0.0718629197209354,-0.0918411150336699,0.10378094600559,-0.159665255102627,0.130667253572015,-0.143851393973801
healthy,0.0374059007455181,0.0851701218318949,0.0795933540208431,-0.196074436249103,0.117809861311114,0.200504554928811,0.0161582614727759,0.106799977481751,-0.12120363491462,0.138393111042429,0.102344206696196,-0.109267710064195,0.171266284684852,-0.0552135926242306,-0.160223053117889,-0.220882587813354,-0.12275045689717,-0.161916092103765,0.259840440962591,0.0666493014106467,0.15409733024172,0.22503053332875,-0.139852715865101,-0.0401763281769513,-0.0686552960878512,-0.016550738692229,0.0257931924287604,0.0552520707830005,0.102310858958596,0.105083851600614,0.123530280914907,-0.135389249447792,0.144582964183215,0.19670034763176,-0.154689893886777,0.195766610978944,-0.220161763639064,-0.0351510806416016,0.0781927490416186,0.0526227299337236,-0.116424647595397,0.101135992510821,0.137913416663098
