group,ARNTL,EBF1,EHF,ESR1,ESRRA,ETV7,FOXP1,FOXP2,FOXP3,GATA1,GLI2,GLIS1,GMEB1,HOXA4,HOXC6,JUND,KLF1,LHX2,MAX,MEF2C,PAX5,PGR,RARG,REST,RXRG,SMAD3,STAT3,STAT4,STAT5B,TBP,TCF21,TFAP4,TFDP1,THAP1,TP63,TP73,VEZF1,ZFX,ZKSCAN1,ZNF143
healthy,0.526409834966616,0.214011151163451,-0.434999836678953,0.0731232227681505,0.0409577923362066,0.0077751033026287,0.381667785953858,0.419258595594516,-0.244333098871307,0.0960760154416356,0.383138751443544,-0.480423059965994,-0.265614339851966,-0.0785438261148849,0.24046465066791,-0.059172929926026,0.0081953791568249,0.515907714473691,-0.413207578466487,0.315579407881513,0.0944235671967281,0.375153510213817,0.0950396533920838,-0.346632062472233,0.455488284571015,0.271254632849758,-0.33467807993754,-0.299074028880355,-0.303033218461362,-0.0109367239330589,0.317852718183756,-0.106224722148077,0.20836608230368,0.304007494305181,0.260012253750011,0.174371496733586,0.35883438982986,-0.288552804939513,0.0612217747152323,-0.417257509425104
healthy,0.0686764809510023,0.254194004104978,-0.0463842851304266,-0.145015505737546,0.0152554460156384,0.126838052798446,-0.053631921638467,0.0595024189318249,0.197272249898103,-0.496766679566397,0.0728951958814505,-0.103030415320688,0.0055291550948468,0.494918723526182,-0.187508685978624,0.0328041623189746,-0.0881388714764507,0.0601615624875704,-0.145118496918131,0.0199900977173993,0.0253476008446041,0.578237607751244,-0.131077365965012,-0.210531628747161,-0.119240246276416,0.282751987178682,-0.119765991731594,-0.044492190012818,-0.286480267915867,0.0049504427467965,0.155028210227203,-0.0825194764900434,0.105532610574716,0.0536946972152047,-0.144340668287616,-0.0792168926326104,0.0473357274653568,-0.135005743853048,0.0030259789724326,0.0921692596766859
healthy,0.109344908980093,0.123310515225201,-0.205596354740387,-0.244995460024032,-0.140144144307067,0.054705054129048,-0.0573007642556937,0.110803891143885,-0.175860190142462,0.0302616835568385,-0.260479117214194,-0.230714323348605,0.0317634422884664,0.161385843940689,0.265335398574884,0.199593898671244,-0.153977146234314,0.122289369183549,-0.0580007513712603,0.0457428155299802,0.379186237872341,0.181956170514256,-0.0062239145593841,-0.106818338078488,0.0955536491944323,0.126004298087565,-0.0518936204929846,-0.100312542366187,0.0194795240937496,-0.0932246689185819,-0.0749692970178971,-0.261681485607422,0.111033062194542,0.0167093762347514,0.115076238886882,0.0209743612967981,-0.175019292874738,-0.0676902068356908,-0.241022091891365,-0.386568451224306
healthy,0.392653309386948,-0.493969718777101,0.386199558182829,-0.486671534958213,-0.505734833280907,0.216098826576913,0.0559801707672931,0.489885078877437,0.026431321387519,-0.43993399220208,-0.482731058001756,-0.473949702740395,0.308180394910157,0.0665417141546968,0.201921390125197,0.41834945886153,-0.463628685855054,0.520819936587491,0.257678311695173,0.464987544135022,0.0385532452593211,0.539203093124834,0.492561601058858,0.513992828737593,0.158917587642798,-0.45058178306045,0.49894273196195,0.0379569522849218,0.404693400712738,-0.463703322421021,-0.546177909763178,-0.487007104017962,-0.1743035315837,0.473495730260207,-0.279334248625148,-0.381166752313554,-0.168814702206107,0.484433689453988,-0.372851536648399,-0.420062519270348
healthy,0.105437068299772,0.183826061145264,-0.020289955506065,0.224509943233521,0.223246694658585,-0.491835175615889,-0.159268092964211,-0.199089015120618,0.20813969729742,0.259470217581019,-0.0643684932298481,0.11011576672546,0.107916778465387,0.330518852451988,0.311762470318787,-0.148179577695331,0.264018952161549,-0.0310197705623085,-0.165854660636818,0.0996718721285639,0.155774664806364,-0.086088051032651,-0.0491107378083004,-0.0929501420569928,-0.232666474155636,-0.0467038073959745,0.400943660866198,-0.35534714543097,-0.0696138340204245,0.155691487945463,0.238213331066979,-0.0755401853596288,0.289632226765285,0.124458576677095,-0.0806503637512408,0.144140301387821,-0.191582303424293,-0.224057669052371,0.0050685899611615,0.0653874097758868
healthy,0.0979182416738527,-0.211755811777238,0.11204121665902,-0.373417173181864,-0.391617609271034,0.0036215409736601,0.191727676478901,0.114253504290168,0.394372520221703,-0.31907195579409,-0.613073327779067,0.339028457982481,0.221351935895726,0.0768806120014118,0.404138534366724,0.467662233743891,-0.238145529855061,0.441372580992163,0.11222215807699,0.491356015114438,0.199496804658587,0.371378090994681,0.428643186467108,0.0268864278892855,0.381621625716944,-0.322164235585149,0.490106303677388,-0.0367615494079416,-0.393267079676493,-0.332868311928719,-0.465041848367161,-0.227784046646015,0.286842582014156,0.0335921108112191,0.014117449289449,-0.174458671753418,-0.106000626567159,0.377875304487249,0.0326183827584904,-0.296205019437365
healthy,-0.192458748040056,0.244497604885887,0.184815522556499,-0.180295107902985,-0.153360612052394,-0.0501116966575063,0.0892280962372571,0.520679117622842,-0.22842046330934,0.229203866043085,-0.445206140400612,0.116487385487548,0.196449167300061,0.487520073487654,0.332809184900903,0.27094688626588,-0.361282827413657,0.274075141051257,0.24005911297958,-0.086027577335105,0.147138785745464,-0.0852650723653852,0.211244520812586,0.307110730328381,-0.0357870696699319,-0.249557936980535,0.0278301143088065,0.116072064378984,0.1286298644434,0.143757387037045,0.131673737921096,0.128399989039125,-0.0969308540065654,-0.330904766396959,-0.107873906674258,-0.124130610971104,-0.180550359163577,0.0444724613770724,-0.202236267431832,-0.145175449595886
healthy,-0.0878735574869314,-0.234835389955491,0.101523223332093,-0.117664939590189,-0.0613070651922416,-0.13721324266817,0.0167256611347214,-0.0499156902688535,0.0400532098812949,-0.100886558673774,-0.116050908814775,-0.0753808263641924,0.104014606009815,0.294897848878591,0.410176021118792,0.127321726232233,-0.0867389188605863,0.596269839276209,-0.108424631920167,0.29837009284991,0.034183848664195,0.0452688270253457,0.333070038233131,0.0950608089127354,0.23490749492507,0.10421298596808,0.106584103274028,-0.203374961955334,0.331551712693711,0.269947787032735,-0.0264256210315942,-0.265151382401732,0.123982747602606,-0.294876992586566,-0.0159980592871609,0.138992110140787,-0.0731011053154454,-0.0170875944865795,-0.269155289669217,-0.049962160466293
healthy,0.0914787460256695,0.0289526126732641,0.123237100146318,-0.19520031707738,-0.257777842723624,0.192428952907631,0.125695943610293,0.362313240842849,0.0239503136579345,0.0671572272183224,0.221704272146709,0.161140421581329,0.030956333390907,0.169179495869495,-0.0151334100576221,0.180705259498402,-0.207665842043387,0.339579674466058,-0.168042962236168,0.228902434239527,-0.092378458413067,0.0941695493023747,0.208770197618861,0.388057191855102,0.158504946044386,-0.105508957991913,-0.276554318223282,0.0577526689427473,0.324686558106652,0.290250827524806,-0.299322609122938,0.177993853004798,-0.0840614721935817,-0.127704525761137,-0.0594773202449758,-0.0093016579394891,0.0264817313746955,-0.208830155295006,0.13016406371557,-0.111749186247332
healthy,-0.0157112137776563,0.172714216753733,0.288634263585324,-0.107525062178822,0.0598037719201597,-0.0695230654019024,0.0355611549891274,0.205001327728281,-0.0033915737997184,0.185392742325577,0.180574021134887,0.0413432006687217,0.39733252486937,0.323975050227316,-0.201435557997017,0.0835783684568001,0.406734907680471,0.433783548231691,-0.15531561106087,0.0828270173303773,0.0518201415153768,-0.207022420283435,-0.0065375942983434,0.165922674169643,-0.255127781089961,0.0814565360858128,-0.356830921412089,-0.0592790853793616,-0.168023519078998,0.122134434220803,0.0664672909882947,-0.0145485084032478,0.0202109255515402,-0.280900383973961,-0.43073197131041,0.0596316747347779,-0.127186116235606,0.14174511836967,-0.125727487652188,0.439183622109584
