group,AHR,AR,ARNTL,ASCL2,BHLHE40,CLOCK,CTCF,CTCFL,E2F4,EGR2,EHF,ELK4,ETV1,ETV5,FOXA2,FOXD2,FOXO3,GATA1,GATA4,HOXA1,HOXA6,HSF2,IRF1,KLF9,MAF,MITF,MNT,NFYA,NFYB,NKX2-1,ONECUT1,PAX6,PBX3,POU2F2,RFX2,SPIB,SRF,STAT2,STAT3,STAT4,TCF12,TFAP2C,TP63,ZBTB7B,ZNF384
healthy,-0.321249666747244,0.127751087006978,0.125392884477918,0.0570957112324406,0.137516464146548,-0.0163209786145861,-0.232504660461325,-0.325033876361184,0.109253306057875,0.0281271079427662,-0.0981022329877669,-0.158306941998904,0.0731042784008691,0.097391748892473,-0.167145162588588,0.160896933665437,-0.154064193004313,-0.079402896266949,0.231396103716895,-0.0340326920540026,0.237079976479245,-0.160090710578578,0.0289282921353315,0.223777295546085,0.267061397521786,-0.141114234671653,-0.253128854802017,-0.138796343296936,-0.243428983288254,0.138342842810578,-0.141527424003668,-0.0527169120919419,0.148143492210198,-0.22232609398974,-0.253259866053631,0.161461289826237,-0.009362265596141,-0.154930882822686,-0.218516689904335,-0.114549183959675,0.235331480159622,0.0745705966400925,0.0961521808964285,0.267076514204664,-0.143165064648848
healthy,0.116389708342302,-0.138911457648129,-0.0597451225888101,0.143820464603432,0.121874378109351,-0.0122042632497343,-0.05088901583974,0.0695387978143621,-0.176002555468855,-0.130733659469515,0.0712266327127689,-0.0852626465638463,-0.119298710308271,0.113453193080184,0.111634140923217,0.0862732310954943,-0.115679653660904,-0.0243619655367539,-0.0260709645091219,-0.122645808605237,0.177286156554603,0.083427721351409,-0.0926065802283877,0.0886785281011863,-0.196844935505859,0.004096306515193,-0.0108666937753855,0.0578530543766776,-0.0751917219694024,0.0674435544922019,-0.159550662575105,-0.0613535922098624,0.0901494312414907,0.0281757316645647,0.145988723980759,0.105832010046751,-0.107942068220684,0.127413016265001,0.12600031432809,-0.0968658501130821,-0.119784425805681,-0.075236166524721,-0.0364678158425685,-0.10184893132725,-0.0770679171260641
healthy,0.564054682253997,0.572108279460425,-0.330378675634813,-0.586006444092841,-0.562952685201221,-0.453164148268946,-0.558471248299054,0.478577567938783,-0.567952812304435,0.445808956813505,0.55932913277566,0.618957688635752,-0.643799943548453,0.603524647159618,0.630592795873028,0.579206714246361,-0.551710062543548,-0.572515227878807,0.582207192107283,-0.618770850978648,-0.41853636911207,-0.572462470948426,0.610178138497323,0.502398333847093,0.595119258646678,-0.280793624310337,0.595637054662465,0.618369361796595,-0.549579438691756,0.632794138797719,0.574370301483158,0.663504633514625,0.118664078642813,0.564187053047501,-0.638133522926334,-0.583641559390207,-0.629104071538731,0.590747900656342,0.586158549711924,-0.572462831760022,-0.576671746094665,0.646690985683435,-0.57198798801167,0.169759314747843,0.551359306609444
healthy,-0.0394258249818879,-0.0044493237250948,-0.0937105570433729,0.0568253281836286,0.0662722870618511,-0.0232677623068925,0.0084867833630573,-0.0627261913680954,0.002983346360645,-0.0831082002423374,0.0753490872952041,-0.0680924134447803,0.0757173087021772,0.0889700628072648,0.025821772887678,-0.0593812028989938,-0.0334899087569915,0.0642651258427614,-0.0442992210480291,-0.0354768569089723,-0.0618887928735796,-0.0856319460499471,-0.0195466938242564,0.0341490448133688,-0.0764890238665033,-0.0943226511153572,0.100207870190018,-0.0469386894062122,-0.0694716537237877,0.0916575600446183,0.0978015648609279,0.0811602527098961,0.0402275125061225,-0.0604143720760336,0.0238719977723154,0.0427784892992587,0.0856875411224114,0.135912992205854,-0.0685373933344458,-0.0583024172522396,0.0187441290602196,-0.0017381775647404,-0.0503660287617453,0.0420894174346314,-0.0467208415219994
healthy,-0.0014785096004327,0.140091606224211,0.15698160330091,0.236685685730347,-0.102767703562905,0.144064395379572,0.0730395028946611,-0.309025435989688,0.148189550028108,-0.164774816118459,-0.0824353749737471,-0.0473630957115731,-0.0017098794234012,0.103292518039394,-0.132416899901354,-0.0618547470623797,-0.195005258597536,0.142552026780656,0.185270796533618,-0.233074059225473,-0.0966448680038604,-0.113743662237873,0.112208720973301,0.0562002943156864,0.136288112061266,0.185750465678797,-0.0178436922006427,-0.0128269172587163,-0.0670746759952053,0.13114154429182,-0.0097175325646763,0.017663110875399,0.0534690017713755,-0.156987246467324,0.0118788653011869,-0.058440631381991,0.128613405738408,0.174131186032648,-0.0637169919789553,-0.198549167105444,-0.137021723695068,0.279122297162615,0.130204778667119,0.152692796826373,-0.0358453930608736
healthy,0.202826482307808,-0.128656481496061,-0.0561466429920558,-0.123461220535681,0.0010025942204241,0.0758414116862912,0.0658327102760257,-0.0129360620752473,0.0463853049246295,-0.0395295662761299,0.109363507402902,0.0065500299358024,-0.0856210418156189,0.0472681597283542,-0.178163211144695,-0.122765281169087,-0.134433408999547,-0.0618727942547467,-0.0917975562575378,0.0605879345963611,0.0313276790491956,0.0902469360676189,0.0587160469284495,-0.119164057763944,0.16880965990552,-0.194503173635494,-0.0352035987632376,-0.0781913108798679,0.0572094748646036,0.105096095513452,0.041729554663549,0.121138128674201,0.0916421788581683,-0.122489848972641,-0.0137439614758932,-0.145030925574812,-0.148930919324345,0.128730806138385,0.180612560284012,-0.137319665088647,0.104687993304824,0.0849776658452932,-0.0597861325496824,-0.022925209902101,-0.0010041711223122
healthy,-0.0687513547859777,-0.0589851028746274,0.0776143028791219,-0.0211907899499049,0.0950552704945495,0.0256963325113365,-0.0026590873553812,0.0461743859552393,-0.0877442561031637,0.0141180308186464,-0.0107487896701099,-0.0106373640587147,-0.084164154898626,-0.0497147318298835,-0.0287799071710561,-0.0609312692445174,-0.0357681746963229,-0.085355338959518,0.0229237902701804,0.0062267361944069,0.143555942806897,0.0483876786252952,0.0583895108441814,-0.0234932784529237,0.0889007580201114,-0.0150683769065641,-0.0260737775459633,-0.129469273501392,0.137432699605855,-0.0315827040484188,-0.04067901869523,0.0637940219558262,-0.0408085232965536,-0.157778942454821,-0.191944267110404,0.119739364049387,-0.0876522930778648,0.0517071103117842,0.0653353480869633,-0.0762605001486193,-0.0312811723235423,0.0434663192955113,-0.0367484064614691,0.0906310833877954,0.056591389264266
healthy,-0.0175252944514491,-0.0375593066549435,-0.0460156305084556,0.0504812426268641,0.0038120850158573,0.0396253344835031,0.0477411190323726,-0.0045884431261263,-0.0946029919473747,0.0158799466241266,0.0348485110025349,0.0366318174694154,0.0072253658821341,0.0170335905538993,0.0316976062855437,0.022494174056,-0.0232890450805667,0.0241496442130471,-0.020190696035788,0.0240535714610582,0.0292425055979005,0.0369195664783087,0.0408085968416422,-0.0025780992836015,0.0214467475530395,0.0560095988134124,-0.0520437795182939,0.0073447333995488,0.0074317787316508,-0.103381565642219,-0.0167187034225986,0.0268955551881096,0.0037998957645002,-0.0018717036774556,-0.0244065011229464,-0.022600905420083,0.001798847483047,0.0274473897463414,0.0275742093541825,-0.0065784976190044,-0.0016854796246412,0.0037326705349715,-0.0117239705388172,0.0046057382325432,0.0052381939069921
healthy,0.0183225636043121,0.0237802224269419,0.0233360345775974,-0.0412176201391472,-0.039053963594508,-0.114862311275536,0.0804779989877141,0.0325101556060824,-0.0428684483552213,-0.0327829891655742,0.163331378300397,0.0262969576956293,0.0582999638617152,0.133644864853905,0.0989605591047417,0.106903472400733,-0.0287733234738398,0.0136892078028255,0.022272971328374,0.104740186218392,-0.0253893231574467,0.0882952360106,0.0454166644192347,0.0390032239596885,-0.0424996909605598,0.134405712467999,-0.0229878940175219,-0.0520717045511453,0.078232739283426,0.0156695350099781,-0.0757462502690714,-0.0057270356673406,-0.0584979842370206,0.0309551277710787,-0.0356311986909292,-0.0878619121219955,0.0402736900957653,-0.102932324387986,-0.10872750671815,0.0143874641885655,0.132925374363083,0.113514933235584,-0.0502826077438355,0.0617000132110196,0.0333332240862325
healthy,0.0088918425589865,-0.113144856515934,0.0831092875648847,-0.225156899116603,0.131933353976825,-0.0654856044123444,-0.0746291833969452,0.0784542970505591,0.0962593157639233,0.0027264334909752,0.183464653643888,0.0247256370582184,-0.0649757314824985,0.0881546828748662,0.083608493697035,0.20256035487841,-0.1211790885402,0.000840543658407,-0.0590812590759534,0.131839486157104,-0.0610546166496248,0.0067008823123264,0.108803469853856,0.164349752173514,-0.073724638952365,-0.0687773781811822,0.0261187208372535,-0.0565958952128969,-0.0941643566965229,-0.149379968287619,-0.116304361993347,0.129255987755249,-0.104677552505229,0.0630002405492879,0.106328772788495,-0.161670252592399,-0.235966631901244,-0.177774983753097,0.043255998014878,-0.194289319945303,-0.0285827511049189,0.0461296333140514,-0.0063872784600781,-0.0194477055584744,0.0420655833920578
