group,AHR,ASCL1,ASCL2,BACH1,BATF,CEBPA,CEBPB,CEBPD,E2F1,E2F3,EBF1,ELK4,ESRRA,ETS2,ETV1,ETV6,FOXK1,FOXO3,FOXP2,FOXP3,GLIS1,HNF1B,HNF4G,HOXA6,HOXC6,HSF1,KLF10,KLF9,LHX2,MAFF,MNT,MYBL2,MYC,NFATC1,NFE2,NR2C2,PBX3,PGR,PRDM1,RARG,RELA,SETDB1,SIX5,SP2,SRF,STAT5A,TCF3,TCF4,TCF7L2,TFAP2A,THAP1,TP63,TP73,USF2
healthy,0.151706454510822,0.0846529554023718,-0.179677615327104,0.101369814945311,0.115314843610839,-0.140981711288069,0.102672241502167,0.0983355904392295,-0.0480514295994527,-0.0937031501948819,-0.0282240128584553,0.129102436099165,-0.205888353434668,0.0192215259984308,-0.257780271599209,0.381964019859113,0.0573067685016507,-0.0702165350322423,0.0053909963708679,0.0680553656906466,-0.182535320482988,0.262908874341406,-0.25338160022404,0.0961314839583968,0.014097694049482,0.0993422278146747,0.107295140160017,-0.110806443990954,0.139455057448531,-0.0988269821438307,0.05925802294031,-0.244021303870374,-0.324719271669693,0.107471659510214,-0.155060322164556,0.169420409842709,-0.169577846019911,0.165107612746015,-0.357442142561537,-0.0162827173573205,0.186762243301209,-0.0530416793374419,-0.0449790387473829,0.0198989786397257,0.0089309249612962,0.155680525286869,0.331560589188122,-0.283876510668808,0.194829654684516,-0.0677214101632477,0.161038126104997,-0.0238778202090211,0.134025894731674,0.227695649373816
healthy,0.0673972138907467,-0.169921037417281,-0.232397994700384,-0.136626156412893,-0.155933380696408,0.183651643842799,0.188794611965884,0.206548742289298,-0.206270107617998,0.0614840759895963,-0.0129427767034971,0.320498549555138,-0.311666615361318,-0.431254850288998,0.0645058886220077,0.0643646090703625,0.247146010119347,0.154791370987276,-0.275833607967305,-0.0986190136963401,0.197330251544449,0.341289209130927,0.103216485772795,-0.224195931840981,0.0458344223208969,-0.223846657393858,0.211443490089006,-0.251139119669319,-0.179616346648933,-0.327163216182402,-0.331239719912164,-0.179997016551977,0.257965669116176,0.349649230377933,-0.357544206434107,0.425295600311964,-0.134167499771068,0.0983776611289462,0.18454347101256,0.11328069161152,0.217163349714642,-0.203830092028126,-0.162756986819272,-0.0649787826768201,0.163252446358027,0.239187262043334,-0.199221827763698,0.181358794452557,-0.178227097724422,0.200782770587778,-0.229289844564189,0.0223918278277679,0.30251091552831,-0.153850488417638
healthy,0.0655381419992627,-0.176104593972293,-0.0985874676198869,0.352142380723624,0.182409597604748,-0.0848283548879311,-0.0017885286501157,0.10916530798616,0.0304226078742315,-0.0514041462736496,0.087832887368237,0.306787082973956,-0.104987805976934,0.255481932302626,-0.189204976568508,-0.112801577325343,0.0681998887250862,-0.0442065416609964,0.132951777482657,0.159114764239769,0.194674510179846,-0.200522830708395,0.0919654258999634,-0.0327469918055278,-0.207921859547957,0.165676819212176,0.116001199650762,0.110499173850784,-0.0015766382623964,-0.186781475511979,0.352153196262807,-0.0706997669319093,0.0437522282538769,0.296466081282538,-0.143314522294403,-0.283236307165598,0.385583815210705,-0.20302585332057,-0.0469978318111852,-0.230166750142217,0.159291321840777,0.0614243787574655,-0.0445351699962119,-0.0561678900015121,-0.389010275242039,-0.285009007456404,0.237862188554908,0.137356405814716,-0.26112162837172,-0.335718209766489,-0.183990003077422,-0.361342682928716,-0.0644350481448356,0.155212602768774
healthy,-0.368757838827962,0.11887230105439,-0.293443485681523,0.46610274832688,0.483063467613165,-0.312186965102175,0.454734733558485,-0.392233256524331,-0.401267114818656,-0.26418393150133,0.0569783746632525,-0.056894143208284,0.0075338851156238,-0.0564810476898574,0.347249559195028,0.511398004742507,0.482492438116672,-0.467503026767831,-0.0555969649021886,0.460839116366148,-0.191579405728163,0.324425962304062,-0.435961126798122,-0.0390943410246701,0.48112697812369,-0.291765736874266,-0.307105104899257,-0.285017664515514,-0.0429715246265775,-0.354610603033006,0.164936933973506,-0.0002819877298142,0.473361143766352,-0.0080381966279828,0.428235323231264,-0.0282460663024648,-0.232230152226447,0.121398549724445,0.141767619778299,0.00897141443105,0.0737389399971371,0.048677475972744,-0.274489219129749,-0.465980223528935,0.176234929607511,0.222308145517295,-0.439029598085062,0.102702954356988,0.376713298205829,0.123229888891009,0.189382820347418,-0.459827887170175,0.205078052370071,-0.377836975004227
healthy,0.0685906570763468,0.0789924655351538,-0.0086517288529068,-0.0406257351838478,0.161464317823878,-0.0586770013859512,0.126171911290651,-0.0657396371842425,0.189361729227128,-0.0339733554356043,0.182470466209237,0.007353450213515,0.080981428410702,0.0381070746234277,-0.146123857420824,0.231498660747228,0.298811811642413,-0.0469769142877524,0.031745509290408,0.134491280811874,-0.0205958923353113,-0.0866471163930078,0.11037964992109,0.0019733835318755,0.131313094702643,-0.0435442655652005,0.0937253315349718,0.0830690604628441,0.0360921461750917,-0.073243687719927,-0.130414685884184,-0.0484257932493136,0.015740330223986,0.0231976427286524,0.168303649696194,-0.152246539484196,-0.0507834672584491,-0.0221070886715633,0.0587704774479874,0.12083858264003,-0.0575864473288621,0.226035504232668,-0.111516942009197,-0.0215618116430188,0.0252748885516793,-0.284333408255916,-0.0014592651906763,-0.0215306529556734,0.0136475050572865,0.172728183299241,-0.0012307681501434,-0.0402777965084908,0.0297825119876476,-0.0364504710795638
healthy,0.363484722952673,-0.0337182294284324,-0.261992852373092,0.2444853874326,0.0962049285407838,-0.289609357882704,-0.101690142205711,-0.0635887438346891,-0.0136614574247209,-0.0977556456815213,-0.051524608431417,-0.119484166897645,-0.225189460194812,-0.0746917540148433,-0.0891184756338306,0.414031030655365,0.185110769406369,-0.305121752250848,-0.0406631601868463,0.614645656897851,0.159652853317806,-0.10385053957472,0.298303578732645,0.0582065832034036,0.451585524768902,-0.269701540702473,-0.255925981673252,-0.124913635500515,0.212849914052509,-0.523340568649612,0.0854138898250464,0.299139855105064,0.430652400213022,0.326636433400087,-0.478797351260441,0.176071029613224,0.393520463714038,0.288212115435344,-0.495045279123088,0.317784720194639,0.230401673717986,0.0642089704260521,0.145817029356631,-0.309311772086524,0.021526633694077,0.368132756271202,0.285614797309666,0.0349500446375784,0.0408484748526058,-0.138424028829137,0.102405286064902,-0.187700956181765,0.0579733579167404,-0.119140154577739
healthy,0.531864950452194,0.327419585810015,0.282155781595633,0.407670830178574,0.121303069989608,0.190963100816564,0.0604926180764689,-0.323601278787372,-0.391966713851541,0.306740724791703,0.0145606693813536,0.0551267472939984,0.0019574737342124,-0.0873253952198711,0.116060172199453,0.388057822868819,-0.018682678440694,-0.0604087928033344,-0.193263424306655,0.358539477079529,-0.331609445064259,-0.434037345698007,-0.387419785266291,-0.180453957044994,-0.341609141835544,-0.305608513065879,-0.143603840324129,-0.33749564696625,-0.192707895349934,-0.448182575270203,-0.397146150204548,0.27071042801961,0.238185695392486,-0.122730732887548,-0.464225503695978,0.172103379888004,0.440672532998591,0.0998130787628813,-0.273618770009179,-0.166534046295978,-0.0947863711797739,0.404921010119141,0.492156348029865,0.170000901597542,-0.480608824173288,0.206797563248942,0.367670989791574,0.0655209933875235,-0.167131444001688,-0.285087910652239,0.291328811956048,-0.201061807962818,0.360295770158218,0.415625102510221
healthy,-0.118028581376532,0.237096784804104,-0.370901552356304,0.0493950214588944,0.128962903746948,0.0781722222890266,0.032331773530399,-0.118949972390792,-0.23733893898119,-0.354696686149563,-0.0544931758741634,-0.0144607890063883,-0.0914698205574023,0.0321610729752239,0.360125941678327,0.372691614664075,0.176008337461598,-0.283293125559347,-0.0958448380476853,0.080375681434157,-0.0288597467563491,-0.0379554571374585,-0.196995248261083,-0.0981115045621834,0.413220100671897,-0.196700290962465,-0.0759296898764724,-0.126504550954936,0.442287838559081,-0.126717775484984,-0.172701110637237,-0.0433165742254853,0.208725558141532,0.131173535359524,-0.0212263648761811,-0.0097833602723945,0.0959376526954638,-0.011368433877564,-0.314504951658369,0.313753729519285,0.009554748297652,-0.130453098534928,0.17136938776444,-0.315526757216873,-0.361079713047073,0.0772600991869174,-0.0337842920140921,-0.0020660980534614,0.0768474738068129,-0.124006103235894,-0.278724691225277,0.0581761962072818,0.140866280679825,0.282667244373901
healthy,-0.114478804213553,0.0805742081927987,-0.0044848023008297,0.439093981096167,0.0247797482625274,-0.0764903060047147,-0.0141536378239403,-0.356244957074476,-0.0365034428677166,-0.130822516635508,0.148775039010345,-0.0926545800279532,-0.134770045640567,0.0963841203202488,0.196259417279272,0.213619677171635,0.255136513132788,-0.110524213439254,0.0783641059541528,0.0928376071946443,-0.0677540870880958,-0.113465382444284,-0.125620539573356,-0.13969128843376,-0.0595933444811677,0.0734623119680471,0.13945477704758,-0.0712813829400313,0.203159113126702,-0.0547281327750585,0.0498738031395811,0.083880852697667,0.407055081355232,0.0165865909771215,-0.196466986988239,-0.216345404331496,0.0543016482196569,-0.0239422918907101,-0.0719471572826248,-0.181929119457627,0.0843913838836933,0.089220129076515,-0.0357384564556391,-0.238012301559769,-0.128585324986991,0.164152446713533,-0.0887820678502285,-0.0017369636995779,0.216184372839487,-0.13637873982674,-0.0405677804820049,-0.205348608891173,0.10567659827289,-0.111059171400847
healthy,-0.0178932307705288,0.122970069365054,-0.110204175445641,0.128267338411318,0.0582300988705354,-0.139214328464151,-0.0512628788694888,0.0451432219158445,0.0176121083736181,-0.0634350590700525,0.268979587706769,-0.375279518520689,-0.0444026532135352,-0.0289073545300874,0.11910988122837,0.0807219885517218,-0.297473650354831,0.0563986074339459,0.0377333390360805,0.0488460654273914,-0.0371878776689404,0.253952127042061,0.123018321716762,0.114544789171075,-0.0235849103438017,-0.488523592123969,-0.108781780034407,0.0927053552021216,0.37992852771139,-0.173026639441829,-0.316017238909258,-0.163206236904973,0.294819771010861,0.0555111837481758,-0.0571119030678983,0.080656952773332,-0.327343953990754,-0.306312222430835,0.153591431344962,-0.0951662251392573,0.0655413791185472,-0.0207023568113,-0.206094185860527,0.0929361273189886,-0.41771851081252,0.39286015796928,-0.161899227552172,-0.0431732672091349,0.0437921560680053,-0.404822545336328,-0.270007572590995,-0.305880049193793,-0.0182330951608237,0.0565181893490497
