group,AR,ATF2,BACH1,BCL11A,CDX2,CEBPA,CEBPB,E2F1,E2F4,E2F6,EGR2,EHF,ELK3,ESRRA,ETS2,ETV5,FOXK1,FOXM1,FOXP1,FOXP3,GATA4,GTF2B,HES1,HNF4A,HOXA6,KLF3,KLF9,MAF,MAX,MYB,MYBL2,NFAT5,NFE2,NFYB,NR2C2,ONECUT1,POU2F1,PRDM14,RELA,RUNX2,SMAD3,SP1,SPIB,STAT1,TCF21,TCF3,TCF4,TCF7L2,TFDP1,TP63,VEZF1,XBP1,ZBTB33,ZBTB7B,ZEB1,ZFX,ZNF143,ZNF384
healthy,-0.479419085795138,0.235195270325169,-0.281506508231145,-0.372488297550856,-0.170664781255359,-0.456792874402147,0.238552954309289,0.0742172165864976,-0.559116386043219,-0.137402724287668,0.585939702416361,0.419066623955569,0.0491347448926225,-0.332978277487715,0.058325450911656,-0.262414450008939,0.30468597437152,-0.346275469174827,0.130677817444473,0.165113156031615,-0.184562922064629,0.328394848071892,0.0395243283755739,-0.375583662473717,-0.0932520415589744,0.376594783218935,-0.138757244531262,-0.175558224107216,0.28804540701272,-0.35970143567383,-0.101441165707745,-0.406918866700521,-0.258808755275992,0.204923650655835,-0.172419934247058,-0.336583972220662,-0.262819852194521,0.0455958222843594,0.171995454311566,-0.166605989962055,-0.0159060739872739,0.0181524790391498,-0.336049795223188,0.0954030578613014,-0.384426199556897,0.29138401324693,-0.391041409338111,-0.175243441233705,-0.178710822279806,-0.256018634351687,-0.191583534031426,0.389329181283709,-0.137784279285864,-0.125898841092075,0.220696180393741,0.315398130945858,-0.0650074328175543,0.0928657171233015
healthy,0.586711209007953,0.42880242395671,-0.463375958608018,0.0653805136192997,0.467342412540672,-0.165351302137389,-0.106580232111925,-0.534660855986054,0.321666809516578,-0.570336292809815,0.370336617267672,0.647925370445262,-0.130503030483298,-0.485531183789442,-0.436781613682701,-0.581191850941288,0.599252608532848,-0.429370607650638,0.41405722008691,-0.568991164688662,0.419250635687906,0.224285835755906,0.0062401734288049,-0.450542097112418,-0.457005802081122,0.47064713433759,-0.56064270479764,0.384564842906429,0.04921632759534,-0.410265061672151,-0.490547349711224,-0.423464254451021,-0.180824214412411,-0.206050782646453,0.111542238409503,-0.0396606004447762,0.452362845206132,-0.529031209230101,0.579749235496567,0.510097004608188,-0.580583293709317,0.439610715507059,-0.595276307395793,-0.0400101762010056,-0.564154217886975,-0.280346955130262,0.507940466844407,-0.329985727794398,-0.525286317396466,0.382026233611895,0.546172237930623,-0.0534762282191383,0.306976749991422,-0.0265500325055133,0.463671374740043,0.522203157698567,0.473078409104154,0.560256694385127
healthy,-0.356979358882731,0.300801249418622,0.170292771473881,0.46304964856946,0.0460133775668746,-0.390598032331539,-0.450188360357945,-0.1243740192609,-0.311975927045085,-0.139571255829262,0.103689805486364,0.0864543731822123,0.438683444963205,-0.402581689024707,0.339577514374763,-0.247615516518096,0.463675310983373,0.318290750569746,0.433698245361262,0.270614422560173,-0.408557723655686,0.284338537583599,0.101447676060553,-0.345033893158895,-0.0145469706495054,-0.107838729368621,-0.148833357099538,-0.3127706643798,0.405681228535303,-0.385894517755588,-0.195139466164012,-0.436605247610534,-0.384812846038539,0.327753270743622,-0.287734064714279,-0.103716417440691,-0.0818646707379742,0.343579897529676,0.384997669028368,-0.274337631250824,-0.0971698614606822,-0.427141297177248,-0.0432294080578481,0.393843656103711,-0.407918488992912,0.266759523495193,0.415385416902764,-0.230077843012827,-0.243882843770503,-0.273744408337555,0.080271787790803,0.276914487024973,0.0215953498803225,-0.376624017515164,0.40110505269335,0.262475972642159,-0.156649800848641,0.0933819259240002
healthy,-0.18254800555719,0.137040515434554,-0.0364473095219625,-0.0404650329221456,0.0203381058225937,-0.0916219482032646,-0.0273276133243228,0.14214767569276,-0.0698641956056737,-0.044761301934281,0.096065569140988,0.146294384603448,-0.0619345309440859,-0.145364952869191,0.16970585061711,-0.126633032106081,0.037527703374085,0.165237974795346,0.123577898128453,-0.0350539856052232,-0.0037310110425928,0.150819007039752,0.0272529559500359,-0.141183509001734,0.126517470902783,0.337624200401411,0.0326325279983622,0.0993858945241817,0.0627620360847153,-0.0993758701067892,-0.165961835872236,0.13346064176188,-0.067085714517833,0.0454713180990372,-0.195078877801944,-0.174052942724418,-0.0845259575545478,-0.18035511167696,0.122284467881534,-0.132086069814738,-0.107487796902786,0.125692980097453,-0.121454999917919,0.118485178639358,-0.180788089397414,0.0748720931014466,-0.109502809949914,-0.12473655954714,-0.095641809678486,-0.0303315386522638,-0.0878051337558575,0.149038691541087,0.119301993404797,0.0869622064346243,0.227746806714874,0.1180752991394,0.0226564801722819,0.0979081341686361
healthy,-0.389876476837672,0.458628169528578,0.636190610102085,-0.443149384002449,0.209835134333987,-0.354754350542713,-0.551203414453732,0.328029178364929,-0.427649723512697,-0.406639072626589,0.593663090462022,0.243631700438913,-0.48114181779551,-0.467218217059262,0.470594742425211,-0.415928431438629,0.211009351037756,0.171122514295946,0.544074614376627,-0.0877948782555873,-0.0057145212916761,0.486757183009979,-0.501494907327508,-0.311287457539635,0.384991735349993,-0.222297487616656,-0.078338519734567,0.291915491297898,0.580026520475583,-0.527854767641897,0.334009855442793,-0.199230652813725,-0.474461829436291,0.386411232876327,-0.0853681637344646,-0.118000950617434,-0.298000543193874,0.404024483432863,0.581065049915806,-0.549418605064003,0.0494736637854704,-0.526122145661225,0.437977611764959,0.637897138378229,-0.499944941278533,-0.169927422628555,0.371443883958951,-0.605452226167863,-0.530192763567624,-0.206281171777245,0.288538965931948,0.471774177869886,-0.576034183682769,-0.530438044390189,0.421115859898835,0.427545348694584,-0.516462256244884,0.494851450154628
healthy,-0.0450634539802946,0.25946062571241,-0.35089656075816,0.0688541711360519,0.112023983001733,-0.0314131780943543,-0.406677208093223,0.0510098823462451,-0.263983248426718,-0.152835524214108,0.209428097156014,-0.107054295728657,0.0338290422632246,-0.303592678175912,0.0964145064249501,0.153715663417401,0.345815260519637,0.341329093275288,0.381075052333544,-0.0101323740929914,-0.310122394061205,0.39408414083609,0.0194554775993611,-0.169437161424281,0.173457372619828,0.144633043473365,0.284918593450852,0.191860951630825,0.410550984711961,-0.135292988684045,0.0145569652914437,-0.0870041957159338,-0.154260657375862,0.0473071502994432,-0.398183798405945,-0.219156703943075,-0.327782261061808,-0.0515609011582843,0.330849728462632,-0.286484544800485,-0.294515061923832,-0.0502855724066983,-0.0745808455206258,0.226815620351631,-0.348949716122962,0.297500734278613,0.0414534434089062,-0.290784452164708,-0.0527246169444221,0.161468730927643,-0.332730912405439,0.336868046606877,0.122865043261431,-0.313423605357647,0.43996135851415,0.258037024293092,-0.367531692069584,0.288458756567193
healthy,-0.506012516469462,0.474710380697502,-0.363232488844444,0.229865552208224,0.349278391106103,-0.594039966191535,0.544079651346779,0.474060546517797,0.372185749986417,-0.33810967416241,-0.747037897044437,0.529464014668996,0.411881782592901,-0.380357168380218,0.478234305429864,-0.119691024954494,0.411931065791795,0.484164834371087,0.560462266716345,-0.302913813654956,-0.468707951089321,0.352868584139836,-0.215157245515377,-0.473639439184388,0.330236595133344,0.46187765174543,0.497511604688768,-0.541503460130295,0.465490550252939,-0.514345689362491,-0.464276951480168,-0.361831701921588,0.0603623260227943,-0.276397428518475,-0.618199382340899,0.382221305378392,-0.496359081880342,0.343246743601435,0.249314198588998,-0.439716141276953,-0.282682444468887,-0.131265888260504,-0.299557539804546,0.386193883232117,-0.419421319972308,-0.462586713769521,0.451943038905475,-0.223590568909016,-0.418962810211167,-0.273761569429045,-0.471087977573064,0.383854163364613,0.372463584020183,-0.553634343526686,0.530553701398832,0.419055216209093,-0.561611005279143,-0.155755501842459
healthy,-0.789656712102825,0.770807795717733,-0.785834487400394,-0.0875417982982673,0.432288828821591,-0.765420867324623,0.767861239722194,0.681137379719641,-0.558851177813651,-0.756635535075276,0.758216992110325,0.754210501574613,-0.761090080657012,-0.787795404018312,0.775332770305628,0.780083490708264,0.688697276598514,0.755157584162191,0.777669102234417,0.758684178867929,-0.812847961237762,0.769356122095254,-0.76977709309175,-0.755492556753072,0.777955889315133,0.597656742970792,0.768350722362736,-0.734781976052256,0.769439490676331,-0.759780972861191,-0.78055081367192,-0.761302928806389,-0.774741017874976,0.77454909307063,-0.811335487329246,-0.773721201255747,-0.774649728388118,0.759814814826364,0.782800958602098,-0.750307433341756,-0.753862872298305,-0.607589307362114,0.708737650182854,0.785418786530362,-0.765121591196697,0.785735277007755,0.756982619527377,-0.761642039965766,-0.753451069016832,0.711710116760397,0.788858911347996,0.75312567275913,0.776225359995106,-0.753406990642998,0.786067860754035,0.760137225028315,-0.76913980593025,0.762717470563676
healthy,-0.272858105543768,0.576133182140767,0.400219898859857,-0.517976265419955,0.395253025516008,-0.38477778986746,-0.46001958073417,0.264763859559701,-0.0368896638921658,-0.457685793615781,0.130784852028987,0.534450070555579,0.293159862343213,0.22571896237782,-0.111995558045929,0.22902360680225,0.358687485773674,0.252710543728223,0.398107089586877,0.481570515037355,0.0831483921613739,0.524031594511838,-0.159245423233574,-0.338047269236324,-0.28274546553185,0.0355182259665727,0.351439855332354,-0.454282548317292,0.345347113852087,-0.434933700201424,0.270602523137547,0.455857365114319,-0.0347353629984237,0.426387009071852,-0.538582449504319,-0.283130661617861,0.614615261803935,0.18338853488894,-0.0101205755306264,-0.49884454901611,-0.48009418256489,-0.427442830960859,-0.44116093980068,0.457067848185213,-0.191933244677071,-0.260922038505793,0.144422774815199,-0.103454694391183,-0.479541737951368,0.336479328859592,0.360853674716062,0.474938499036673,0.479882761778196,-0.191707954500291,0.519949098747609,-0.111407099637981,-0.459191030363383,0.396523531577611
healthy,0.108899579736184,0.275309917342422,-0.452464231539965,-0.441403821316478,-0.325338074590177,-0.550379345124386,-0.288908125295997,0.545466185595395,-0.466783908174911,-0.556406351038653,0.396073648727831,0.140800308975086,0.0698875320034105,-0.442112632652563,0.418597394666447,-0.483297524659644,0.251961334402588,0.316965240682678,0.548193843504792,0.55592326236019,-0.154856290916549,0.465895784447258,0.262407863379644,-0.47131312823019,0.510538241275299,-0.34683446600298,-0.2952452361698,-0.070564699976277,0.540970718460882,-0.192005599334553,0.312720810896362,-0.202161009370003,-0.523389665856927,-0.517702298707868,-0.409792101461635,0.222549883070174,0.305147499299506,-0.588794388071113,0.211791139576033,0.278877179155871,-0.489248586502187,-0.176257752239698,-0.348051680708101,0.538428701615698,-0.459891983666018,-0.33801651545288,-0.494760860374773,-0.498121385548531,-0.509042564973858,-0.0991892863433353,-0.551868692753183,0.576343779423579,0.410323709963698,-0.516196074618688,-0.114192459623792,0.355152451414234,0.0701849796176602,-0.323960533511417
