group,AR,ARNT,BACH2,E2F1,EPAS1,FOXG1,FOXP1,GATA1,GATA2,GLIS1,HES1,IRF1,IRF3,KLF10,KLF4,KLF9,LHX2,MNT,MYBL2,MYC,NFE2,NFIC,NKX2-1,NR2C2,PBX3,RBPJ,RELA,RUNX3,RXRA,STAT2,TCF3,ZBTB7B,ZNF263,ZNF384
healthy,0.0058050772237602,0.0502437794938786,0.259025890213117,-0.212365491721559,0.138289839641577,-0.171815952299293,-0.009775463374332,-0.250291996250126,0.030496961250421,-0.0868181549242363,-0.119116362358491,0.26724855515311,0.186397924058072,-0.105002619050682,0.120683494316839,0.16374140044073,0.260631244902157,-0.118170349773878,0.21748733763421,-0.144558367474971,0.0876447214754383,-0.0332489978602036,0.0354945832883249,0.279737832406533,0.0908793200602002,0.227339246469925,-0.0367081549877776,0.201581903825241,0.286092361383982,0.0321166494634702,0.096512394995849,0.166808774578717,-0.132183758413622,-0.0155614292327465
healthy,-0.381540437590464,0.258444585886851,0.210714262094731,0.359889427476351,-0.514282613827475,-0.431618331260386,-0.344967202064217,-0.338670064142944,-0.31543079007891,-0.410662861072457,0.389381693768177,-0.357676256709815,0.346001192307093,-0.402350717497609,0.430746208560275,0.31420942589259,0.380819391263601,0.47412965306759,0.408732222744203,-0.267761289242253,0.0831233977792968,0.371009237156617,0.263505644390644,-0.24202336892717,0.323003248034091,-0.256977967847856,-0.347266702186894,-0.154130274221058,-0.0161455516292743,0.392730880380301,0.319192003163528,-0.302441165025852,0.187921350042564,-0.403093346163508
healthy,0.124765011228079,-0.315045241985938,0.252133041341713,-0.120189313505943,-0.0472113042007765,-0.55843293245076,-0.540545014506728,-0.346981265652717,-0.460948624626606,-0.0911230594312674,-0.0293603408405279,0.41225603726564,0.509538553612554,-0.534261914725847,0.152523753779141,-0.106707241993942,-0.249392415256016,0.169143014176013,0.396395804569906,-0.422234762571456,0.503231719020872,0.485556289933596,-0.0158049831617543,0.228289144619965,-0.227070615844146,-0.126055063534272,-0.398973082886,0.467344791454335,-0.0289885461217688,0.38968948971191,-0.406565593583164,0.525398421624895,0.529643716193332,-0.129343276929104
healthy,-0.297038466952616,0.138108310920921,-0.391822001232374,-0.32040622119625,-0.398542248224995,-0.299823801861137,-0.348807161657251,-0.102693407471508,-0.0553974210622812,-0.0036129221029052,0.3982580842513,-0.19569661850573,0.261375627744221,-0.20065512527762,0.446242615147821,-0.182716809862514,-0.0605633630194671,0.228564431845005,0.0265129051408499,0.401017576598224,0.365588744563864,-0.0231050910033117,0.150302978082485,-0.0313026016313371,-0.0716050490121244,0.338404905391002,-0.0078606194923615,0.402497445330564,-0.34404150152782,0.375188387831682,-0.324717170339294,0.373334843994953,0.405116540319992,-0.309079051314118
healthy,0.233652680928426,-0.398424249796888,0.535900357976684,-0.189554411391963,-0.464797945799689,-0.46960469359392,-0.574957784858809,0.485361878733232,-0.419908955846858,0.319477058752253,0.434256369717516,-0.125110697458058,0.0895230766135431,-0.403558730395271,-0.518046723312399,0.545362992433075,-0.126348799162632,0.0741612516824145,-0.436987476418784,-0.563924113785689,0.598736620537843,0.550065698067258,0.200385200252989,-0.0215679397780086,0.45915365861707,0.13858415718431,-0.513021486982067,0.414550784604372,-0.446923502703395,0.600801857414802,0.405270223928065,0.711726406350276,-0.232659078299965,-0.421729693647703
healthy,-0.237216794777856,0.130172344711296,0.2788171808338,-0.109273540682993,-0.225715357992866,-0.232487282666279,-0.115326267816317,-0.273629458951848,-0.0673458906249335,-0.0444247577415829,0.0431087728542796,-0.0284420434609202,-0.459325219450077,-0.376878490109555,0.108157689933835,-0.0846292257572065,0.446688450720345,0.286837307884106,0.153434298098844,0.356065945601908,-0.492223737028787,-0.0196303171075537,0.229212533855913,0.129802503250789,0.291532175601472,0.415804328932502,0.104724480676909,-0.181591353760438,-0.452087553616244,0.175617856850394,0.0052713705207249,0.236475906834435,0.160295294011863,-0.0993033861220776
healthy,-0.420277450382499,0.468120934775171,-0.514387154690416,0.341149915806427,-0.268340828663773,-0.30378487661155,0.206501601043693,0.305405929615418,0.277803011487411,0.281080569528577,0.170749190607116,0.372318044860713,0.335617117024753,0.221993700890055,-0.156051953431085,0.321834173750487,0.253088117795624,0.40498314480186,-0.32188963336714,0.172880085972943,0.395190573597365,-0.234348208025256,-0.197943532825091,-0.374668760384321,-0.231150855822098,0.419167819286634,0.0745364962468145,-0.24777908803684,0.297885272137451,-0.22294651816478,-0.217396081118949,-0.270826332116463,-0.292415479692417,-0.275612883144936
healthy,0.513651705750093,-0.63191051217496,0.452116509324287,-0.67020991006254,-0.730688478313238,-0.613150194989638,-0.595599870669349,0.424657232635488,-0.57300855420982,-0.662913110725784,0.613826336495726,0.678735264115695,0.398756338077085,0.0155978469725402,0.696935242805851,-0.68909059772558,0.611859833479386,-0.724529343189219,0.577307906534859,-0.352388051259902,0.597621287567319,0.641790067993465,-0.2461107009048,0.633615835343346,0.681908537743093,-0.557157494386206,-0.598621260383729,0.628804217632582,-0.669361049486675,0.721193955774538,-0.654368339724737,0.628600527383837,0.630077007952073,-0.670257659903783
healthy,-0.218078300062789,-0.141960172281841,-0.220837791304223,-0.320207723850477,-0.416960330587605,-0.49344730125726,-0.485064981936231,-0.438086947371747,-0.20170079595301,-0.224427468469987,0.765447398477668,-0.468694076710524,-0.224630991947183,0.721328880344776,0.325759932293502,-0.445449102369084,-0.231633449877598,0.355409644592228,-0.0785366766786157,0.0941336601494566,-0.345414534849803,-0.198105909141925,-0.385357811682883,0.369711394466443,0.204722621778816,0.0376538113694707,-0.282906663354167,-0.341980452424284,-0.46280972443583,0.227174572332547,-0.108365832316166,0.20054807509838,0.568439914109142,-0.484233522543045
healthy,0.161490974637682,-0.367761151381929,0.0593405873304224,-0.247179934538294,0.215255442597594,-0.409522144888399,-0.209897912150768,-0.103939033211634,-0.387036911181005,-0.23677804431415,-0.27617869780815,0.325764754419184,-0.187210904052281,0.275915970736415,-0.305620944375095,0.352897104571432,0.459078776067399,0.0005233523268967,-0.287852187059493,0.470157451228333,0.242944774141921,0.117602942758443,-0.113079833491448,0.273990706754739,0.0456241323692657,0.187007027844615,0.0662513602253478,0.280577799897286,-0.268645787207356,-0.40060623898199,-0.0796294227181094,0.020967722141051,-0.21712605934835,0.214776228418749
