group,AR,ARNTL,BARX2,BATF,BHLHE40,CEBPA,CEBPD,CLOCK,CTCFL,E2F2,E2F8,EPAS1,ETV6,FOXA1,FOXP3,GLIS1,GMEB1,HOXB13,HOXC6,IRF2,KLF3,MAFK,MITF,MNT,MYOD1,NFAT5,NFATC1,NFYA,NFYB,TBP,TCF12,TFAP4,ZBTB7B,ZNF76
healthy,0.193863357978555,-0.0766949077007531,0.0686097815570692,-0.100177707411409,0.0679090706246166,-0.019482159515114,0.0740238215821731,-0.110957875602987,-0.0442346234794442,-0.0327896782493849,0.0386469029668093,0.127020326208439,0.0715982837390679,-0.178112334454193,-0.182538192395069,-0.201696946864436,-0.189844750836028,-0.132302608622313,0.214878696969805,0.223239316300607,-0.231007026380872,-0.0991895253271805,-0.115808951289197,0.0611714655048799,0.102812859636017,-0.0052882713962021,-0.0626747000693723,0.0825042205595483,0.0434261108650758,-0.0344665933014083,0.0257945468895161,-0.0631897525496366,0.24357191130639,0.0031861385988443
healthy,-0.0256799730574533,-0.0767276422444829,-0.101348275877369,0.0349594020758287,0.0748083402031467,0.0938788519755728,-0.0620686426108728,-0.0383776333709745,0.160636452765029,-0.165847874265253,-0.0997664731311613,0.000279848169982,0.0568452104595766,0.204913717942664,0.0471838427371055,-0.105786211448544,0.111853992370215,-0.0254109344734362,-0.104796533800195,-0.0696257442654959,-0.0649115637196606,0.0519580765383018,0.0099496233482037,-0.0794468536472272,0.116345975871215,0.0506789421991133,-0.0948192859545255,0.163335246060951,-0.111560932484054,-0.0884452334305133,-0.0949658158976062,-0.10547273345556,-0.0783538843996577,0.097359538656294
healthy,0.270576269248405,-0.200645033914194,-0.0097986449805512,-0.148224452690647,-0.27041754419883,0.0736749439741414,-0.0562176803072014,-0.347487974023273,0.334882566929928,-0.305208057241588,-0.171094050614748,0.285886466889047,-0.16073841296654,0.0933412198251628,-0.0043576290424596,0.319936623152096,-0.32212791403028,-0.23351110374692,-0.268094066667217,0.249616582017996,-0.117574957526525,-0.253523563653262,-0.218155844850575,0.342178865937337,0.0886505626624387,0.267915180800608,-0.162293217964183,0.328361091509568,-0.319280063579919,0.225741138802239,-0.346597169106773,0.194002854967825,0.109603854888655,-0.114971441541544
healthy,0.0245447005645717,0.0350204868542372,-0.015461852115549,0.0218260926014515,-0.0446147287051951,0.0180992625852377,0.050575759741799,0.0609674117762959,0.0271544499135752,0.0177108956885019,0.0180478295688705,0.0358975467784005,0.0397434743888412,0.0995128064343423,-0.0212277075545495,-0.0229167820989981,-0.0309083060749635,0.0994628417988436,-0.0126888743743246,-0.0361523703880409,0.144291874738902,0.0526147454786162,0.0517730457532054,-0.0688325359396613,0.0143804094488771,0.0703674304929164,0.07680401850107,0.0063974179563368,0.0246902687004012,-0.062279231495446,0.0103384728354753,-0.0300110856783353,-0.004772991856072,0.0146712282327807
healthy,0.0830041010667844,0.0097957139959179,-0.124685536813967,-0.0804286419259348,-0.0857397255770898,0.154354569851963,-0.199873567851308,0.148729562076675,-0.083266772272692,0.101122007659627,-0.173651293564001,-0.124345986230721,0.131739219684801,-0.0615996010927086,0.0509838404051768,0.151766297481557,0.0839907197426323,0.0011339708157472,0.216306534757475,-0.061061445451337,0.140087038740839,0.0579606438986723,0.0201039571740946,0.0190276458913515,0.12663314770655,0.0680574687891673,-0.156974875296261,-0.0537194649154822,-0.231233947190757,0.0372544649354239,-0.170351886953211,0.0715490738433041,0.239607392705908,-0.116658048496841
healthy,-0.0489965239709245,-0.0654533136485201,0.193011040071409,0.0430767174760738,-0.0501248072623221,-0.0586913435486071,0.008434273412413,0.0012268056362206,-0.101233488351712,0.0676442395657111,-0.0033995730141416,-0.0644078480193336,0.093675977923241,0.0653158976756661,0.0567226143518078,-0.0056593296105925,0.112323570825195,-0.114054153233325,0.104605823556949,0.0926710009289132,0.0957119427924725,-0.0198048317019171,-0.0803587751468605,-1.07969692956715e-05,-0.0150340435872252,0.0667494407353324,0.0924705208399458,0.0127670481136329,-0.0733591490296098,-0.0677411669037064,0.0401735596638672,-0.0410555984396239,0.0409930250948421,-0.145640073443647
healthy,0.141504042623634,0.142974172095449,-0.0184474206197454,0.0480329157963577,0.0945406337259692,0.0758398001531222,-0.122531898869333,0.0551227749708687,0.0722273134456569,-0.109098947290141,-0.0978001910237793,0.0345473542327231,0.137995300838761,0.0800412236770894,-0.0103149003890699,-0.139326185940537,-0.0861330665298979,-0.0427696556144198,-0.120029040319724,0.147520756451929,-0.0815143032414903,-0.0103708538117765,-0.156490611294813,-0.128677826752877,-0.226563275452379,0.137454450531404,0.0009257390533558,-0.0884816352372802,0.0180143470281818,-0.156779917041039,-0.0625134452526897,-0.13486889105298,0.116866639404399,0.216892380274742
healthy,0.0210598703398246,-0.0574473445872409,-0.037704673698656,0.0333246670386898,0.0349160454045358,0.0334234482924873,-0.0372326801303103,0.0684409164818569,-0.037709272364051,0.0482917139667889,-0.0132199863285423,-0.0614565043036323,0.0455701445401124,-0.0563558039282549,-0.0483097724335097,-0.0536067625788011,-0.0503391286521297,0.0193939407639593,0.0431579104047432,0.0063621154939146,0.0332091120628119,-0.054695949873773,0.0219271330068715,-0.0790451747295627,0.0459876985551923,0.0493252009777732,-0.0502094895130448,-0.0076029266703689,-0.0266031832542488,0.0305305035363527,-0.0604475475104077,0.0385658488373602,0.0510083965610484,0.0479967029778738
healthy,0.138163731348225,0.0130560012651816,0.142951098119733,0.0105855242175856,0.014204737358652,-0.0385382822840404,-0.124890766076188,-0.159045539388925,0.0334612705860415,-0.0615275673061766,0.135557061853815,0.0064901768886985,0.189708796834984,-0.0775312585588289,0.0497809013465,0.0843325205710908,0.0388192971940994,-0.010273495185975,-0.0495558466992407,0.0735543042678649,0.126188909329133,0.0828961622112308,0.141651876114734,-0.0411840565404065,-0.156557802308466,0.167320646394922,-0.136076615811808,0.121617562656433,0.019281749056651,0.146571390012853,0.135881496534046,0.0964819655789181,0.0761937408559139,0.0251806349757677
healthy,0.165747206874507,0.0745335668582646,-0.176926029688628,-0.0549992792790944,-0.0804271339333748,0.103736919044207,-0.0872882686771361,-0.356287508748235,0.225657057374,-0.189015115480318,-0.135510166222512,0.185821480965795,0.265926827018479,-0.0329920738770844,-0.107981874237424,-0.0641437855598094,0.176727667296422,-0.17265242214987,-0.162249416691935,0.148103974101038,0.240014086516583,-0.114426447957552,-0.0963181655756875,0.0310437143803015,0.101488811932534,-0.196387584390656,-0.0393418744542693,-0.0845773159836487,-0.0333932067146573,0.0858798956924707,0.146415689740704,-0.113355291039637,0.0211145746370812,0.138772125561017
