group,AHR,BARX2,CEBPB,CEBPD,CTCFL,E2F1,E2F3,EBF1,ELK3,ELK4,ETV6,FOXP1,FOXP3,GLI2,JUN,KLF10,KLF4,KLF9,LHX2,MAFF,MEF2C,MITF,MNT,MYBL2,MYC,NFATC1,NFE2,NFYA,NFYB,PGR,PRDM1,RARG,SP4,SPI1,SRF,STAT5A,STAT5B,TAL1,TCF4,THAP1,USF1,USF2
healthy,-0.194602207634627,0.12623465092516,-0.373067113591321,-0.159191784343121,-0.147206938287726,-0.393523923704193,0.269842794340019,0.35593226797648,-0.0018184891864218,-0.39241660220485,-0.227898219614887,0.167644656650609,-0.241758830106669,0.406143570446711,-0.117681546930231,-0.303444274320098,0.0945518918189434,0.0835025415129942,0.440718729676213,0.389958539393807,0.310885283878187,-0.0728636638318016,-0.260984222345271,-0.146701006913026,-0.208162123064088,-0.30725307844284,0.0128678394923711,-0.616033496884775,-0.208911474251143,-0.111242854246548,-0.148156752849663,0.311310075315435,-0.457610155478698,0.493278317395052,-0.280510309646195,-0.267126992904129,-0.207350723689569,-0.250607856226423,0.0507840549698919,0.121366254678046,0.177505545519763,-0.232561379549622
healthy,-0.283280330498086,0.360612264237178,0.136621707283802,0.266523269824306,-0.108517745420739,-0.34037518193363,-0.0364187847101632,-0.318135295419814,-0.171471695057891,0.255335637359497,-0.164113479987167,0.390267105304813,-0.328997422428979,0.370395345638028,0.392634236722316,0.289105584095742,-0.355816284771438,-0.360008038513703,-0.242804175031933,-0.0841307174151004,0.360944737699519,0.30743940514182,-0.154875893967642,-0.301963547308479,0.386472527944206,0.292696098403116,-0.179164374450012,-0.271383952209364,-0.154448854700145,-0.0641116341781767,-0.256587887705678,0.339956106102356,0.315769159431839,0.310398817128463,0.309090822728715,0.154366234049324,0.301696772194984,0.296901788158772,0.339005470903149,-0.302240276717253,0.117869805835979,-0.380516873078386
healthy,0.195645862373353,0.267011445567588,-0.178430128400255,0.293055215298151,0.0183674931958309,0.133821895735351,0.103066946130757,0.110893457455548,0.280056070078496,0.20441253936986,-0.215326390177595,0.310481210600603,0.30753755198965,-0.135862522439331,-0.224652584959643,0.308828015394255,-0.322022767504972,0.209203928175735,0.190006614012821,-0.310686556491407,0.135042593600918,0.301433664526607,0.28951813615727,-0.115048166809681,0.178692943577278,0.241067255578106,-0.2739487372146,0.451706292742677,0.0347869720625952,-0.348458149152868,0.0713415725785169,-0.325139216796897,0.0905244160578502,-0.232833528498345,-0.415293520238734,-0.308348767792129,0.288461424059386,0.18025911561454,0.312647709282391,-0.344126070562852,-0.230354080228908,0.276707370143332
healthy,-0.0969153443574482,0.0694254844740752,0.0730632560451848,0.0156767061770101,-0.0931680026439159,0.0099897337376579,0.0635826003983725,-0.0889851651345961,-0.100920527572635,0.11324757917083,0.171701697106363,0.0072160989300542,0.066120350575482,-0.0974382392111214,-0.0479048588567061,0.102463292315017,0.0641438037443297,-0.0953732222551977,0.120253856097945,0.0264242197364087,0.101566880736017,-0.0152006883507077,-0.0811640919251828,-0.115302599502485,0.0910049473657072,0.14247285302712,0.0258103913041267,0.0722858399972035,-0.0746500773388048,0.132270334001473,-0.0808594805028463,0.0895507955570148,0.0698444858398208,0.0128744381813246,-0.075557949333483,0.115576899731952,0.0931426540609508,-0.0875229089198006,-0.0418130945389608,0.0552519135646706,0.0752644770067594,0.0309539044055972
healthy,0.320253160330622,0.274275700502662,-0.0418943162222728,0.0697922896724725,-0.0641884907806463,0.367340856370953,0.19590144276205,-0.019247602203099,-0.0759433139959888,0.126724781700228,-0.0122810015150445,0.196574950985668,0.216706532732266,-0.46887222108145,0.0779638386668445,0.256948649093475,0.166593311468648,-0.170702763989321,-0.236732878818924,-0.22604093576898,-0.101105160287738,0.0370745229970025,0.227051198104408,0.228198266797758,0.214564987052479,0.0645989098544138,0.0011786393913324,-0.0911498668573765,0.116874723929807,-0.0090397431888802,0.175817217062424,0.202747022441172,-0.283310181908545,0.122699517707508,-0.243846809430895,-0.226809156086545,-0.227556329272121,0.099984400509373,0.134375414177895,-0.276296225173517,0.0590477287925578,-0.0330808297022644
healthy,0.148106504246684,0.18060803534914,-0.324361146382042,0.282721787776551,0.0122938956598127,0.252653327429589,0.0102065093039775,-0.18648588662805,-0.0163415457212856,0.2182576282897,0.163415659960305,0.111337240727428,0.214571071433972,-0.457897002496197,-0.251250010964929,-0.0729338327734167,0.317382173710432,-0.0919822596793709,0.361483291835379,-0.128444462187902,0.38753573072283,-0.322863653727562,-0.0360827606586991,-0.0898071850520677,0.181923156673712,0.0132800592492239,-0.353126244756444,-0.054370479137953,-0.0621374297680839,0.174662973291059,-0.251681457535296,-0.0315170908663575,-0.0328022055685538,-0.146180606233564,-0.223060208475591,-0.0889345600338059,-0.0329316598144088,-0.0704576781851193,-0.151407029960505,-0.101967470143332,0.293153650869515,-0.171556983754056
healthy,0.0184190605820278,0.160312270894534,0.184236398549996,0.0341880887956032,-0.0279420847058523,0.017778317348371,-0.127163925551219,0.0787332328659875,0.119829367929053,0.0535375582504368,-0.0372031318177994,0.130750933966894,-0.0373295942981264,-0.0515479706388922,-0.0862832648055103,0.0435965423495315,-0.108881621939145,0.06446001174428,0.106902062580426,-0.006120784047827,-0.0029424491212085,0.062238265642535,0.0588428589777552,-0.0353741737426701,0.220630081748103,-0.0063335959971773,0.098698330549613,0.0026041508931337,-0.278270260351548,-0.165594941493794,-0.0865716880062561,0.0161725544578188,0.335937861345464,-0.0076302579621302,-0.0270821398396287,-0.081818739894766,0.0273028501473994,0.0115262785578045,0.0909790607504526,-0.104582341336028,-0.0657848060645056,-0.0306835250425411
healthy,0.399389058067288,0.466565651606821,0.427561619845764,0.375482929979789,0.278030356957222,0.268548969008302,0.14804989309884,-0.370282880522064,-0.429902656674106,0.486211925034459,0.312243243302514,0.455043247383597,0.458555320371801,-0.460206458450883,-0.326050924711995,0.0760781376921143,-0.230772548890889,0.334563071806765,0.100981287089472,-0.440432945097158,0.505455632882547,0.0821729249219083,0.309263904482445,-0.448426833984147,0.457550966946185,0.493812933847163,-0.439819965576542,0.119104185339561,0.385576167822362,-0.433853547899798,0.145539600497056,-0.141177389082843,0.464582894797236,-0.0402662957577735,0.0842320256871457,-0.364586631960883,0.433699395657245,0.199674974981707,0.441479084260934,0.274053013633456,-0.383322959490473,0.41263471868364
healthy,-0.276335582496441,0.145570412807708,0.201070786752669,-0.298834874396153,0.113387917960231,-0.507623884682185,-0.422761018133867,0.123859634250824,0.483087089110193,-0.180875267810139,0.130536261385159,-0.0628180368642388,-0.0822016773920232,0.235964555291786,-0.150328443665455,0.36168853721163,0.186813119130972,-0.0267484962655861,0.270909912058994,-0.129671638055594,0.111093514165548,0.264140402980359,0.0187117212071899,-0.304926565051878,0.119059268658813,-0.0722281460754011,0.0345023457501875,0.0561341226035139,0.0470732171156904,0.160105222569557,-0.0898270189810866,0.0383149008760464,-0.0853890433411196,0.0341925850442912,-0.0658457800448001,0.199444138206358,0.338584760827596,0.17593621547938,-0.0597045831970946,-0.213311886731872,0.101272781165763,-0.0395072135557998
healthy,-0.0888599990725783,-0.126276506468312,0.064564084619852,-0.0474667259683619,0.0417129285181188,-0.0620446952392265,0.0301043898027159,0.0858506115903787,0.13458544423363,-0.537717187079723,0.157365098466464,-0.0647281183190914,-0.0253453095286296,0.314801698801827,0.057060594377722,0.0389559005732106,-0.0600531578907688,0.137045949722221,0.289542612115105,-0.288768709534078,0.0744334455240885,-0.0785679359433787,-0.27023921050846,-0.183785039024726,0.322608020488706,0.0939282197798465,0.0686838540661335,-0.0225735606107127,-0.0857749037291913,-0.179234155368905,0.0497463737885606,0.0266933300569943,-0.0107442073001799,0.103355951493823,-0.417665549197932,0.209298588244883,-0.102460075136439,0.0228490531055891,-0.0093961867718152,-0.153998201639768,-0.0798108066645387,0.0647659722496851
