group,ARID3A,BCL6,E2F6,EGR1,EPAS1,FOSL1,FOXD2,HNF4A,JUND,KLF10,KLF3,KLF4,MAFK,MXI1,MYBL2,MYC,NFAT5,NFATC1,NFIC,NFYB,OTX2,PBX1,TBP,TCF21,TCF7L2,TEAD4,TFDP1,THAP1,ZFX,ZNF384
healthy,0.578078024026556,-0.0792843690935941,0.508734610663126,0.517587976227033,0.270533283723849,-0.329654303550936,0.551975860036414,0.613157577020617,-0.379049023601725,-0.616081668125507,0.0176447194078097,0.433418991649904,-0.538614719441314,-0.575883763164812,-0.377627524173899,-0.426712185624659,0.201146939169645,-0.543132034737123,0.403624745253262,-0.425219134212211,-0.449308302368318,0.689832683741659,-0.130820878550738,0.56211716132352,0.39326878801229,0.0118442385211115,0.585209371827225,0.100578239717131,-0.494152316197142,-0.637833471450625
healthy,-0.171801222231457,-0.421891571814546,0.429125812884361,0.18072766624419,-0.202358860319393,0.262728469767089,0.385970228509738,0.631201496220254,-0.34676736369026,-0.414670068809734,-0.357455580077845,0.446006688565082,0.0635374682285044,-0.357903372055212,0.447757682577239,-0.243400905754886,0.476502596030317,-0.381813699914567,0.152975342010091,-0.0594465896606491,0.375062525463663,-0.331502262562448,-0.393577792869218,0.356830435041607,0.364536964367639,0.480130984853495,0.392525432729846,0.402636516787738,-0.525011107259118,-0.400304471041272
healthy,0.165814243094015,-0.500854757784082,0.619691029818589,0.262765338445408,-0.251432816579947,0.0470487976116655,-0.125443381884505,0.319077416362033,-0.0480755166954727,-0.485229031503033,0.641958679000696,0.550145980868486,-0.226987064773263,-0.538860337336732,-0.0583144741643303,-0.100496054700517,0.180900405072552,-0.0710475109420732,0.189511689051954,-0.197160394448871,-0.284551242469169,0.293297052830518,0.172256754528872,0.249090738558603,0.552185955761007,-0.004946598733593,0.489472835120282,0.406546445590409,-0.523535848037011,-0.463586634443137
healthy,-0.250044574151352,-0.107206459709776,-0.0512124401221192,0.215347753342537,-0.140981647030028,-0.11650470676479,-0.174337685819392,-0.218900893433153,0.349296591030287,0.0153153177064933,0.30386694858664,0.124920956372493,0.158098719821188,-0.211168600018443,-0.28121090403598,0.257419656863001,-0.0107831917135488,0.29688523882077,-0.288109624754917,-0.176333278862152,0.372764913891718,-0.262078680716325,-0.143879663455468,-0.382633280761827,0.0590683312886025,0.307589366879727,0.0287185177489543,0.305996213396916,0.211496422385921,-0.0745783554028224
healthy,0.528611531802626,0.365847609413097,0.640697985406057,0.70661867193173,-0.425839224188568,0.624795405046276,-0.475140857586047,0.402102169861138,-0.502969075257749,-0.430304199412012,0.327983581151954,-0.621124780066072,0.11593360085991,-0.661247255097213,-0.432458809548907,-0.598924507908572,0.277861638352958,-0.570109842222387,0.605196240548015,-0.301998463717836,-0.581864149089688,0.549337323770058,0.57668270109783,0.544960609684751,0.591494996810026,0.647696574477224,0.67299637013286,0.492481575314309,-0.626659272610481,-0.569990430094318
healthy,-0.135532532933958,0.426774233646863,0.115205364407736,0.413121561844846,0.136358309091926,0.0123668590905226,-0.394681838641377,0.156053818608831,0.27102600142362,-0.100817397332871,0.360479160261997,0.450884527482941,0.253895991542808,-0.313494876892496,0.0104080132024876,0.28986470415714,0.096018897739516,0.0379032562002597,-0.0912662913365044,0.0905040827704126,0.293082047772482,-0.314840943245578,-0.261019980433263,-0.445516932244785,-0.0683661918917265,0.123507814104921,0.20049780844897,-0.0004457765250172,0.20258569755274,0.206561534092943
healthy,0.191738218033801,-0.409647897463731,0.270515077417681,0.154231021406622,-0.110134749935349,0.166402168163972,0.0517582312220814,0.0582852840196471,-0.0285883035204102,-0.140216407484132,0.158504050917753,0.110846643722592,-0.125998620917,-0.353229854264967,-0.0748378014868012,-0.146570640717819,0.280720204253168,-0.179694185767853,0.113405601427322,-0.0141405879802213,-0.0907446580452544,0.32407958012212,0.0023375381213651,0.219679632486173,0.0037192173757186,-0.0631101957015162,0.194733523205906,-0.232194225229605,-0.281555791230801,0.031946705227992
healthy,0.58632674263799,-0.518122044308532,0.532827567099551,0.617336524606442,-0.643779818112796,0.526353191854629,-0.200359686023142,0.545134782045967,-0.380320428481275,0.0695525848848137,-0.327243199766499,0.630349569372536,-0.512950680966039,-0.477504416730917,0.476064279146894,-0.312147668813042,0.618812176230541,-0.404829587962977,0.530988779985544,-0.56385219262335,-0.438422304919506,0.41017435196783,0.578399147883511,0.473712159359696,0.568880050891079,0.635503034973083,0.569123228772184,-0.643130193665613,-0.509293558322009,-0.569390423192278
healthy,0.226963384491954,-0.130780735282486,0.183188246800227,0.470886386031319,-0.215939702811578,-0.332952431650574,-0.164220643666343,0.234868094696423,-0.0773410078755938,0.174564663696712,0.325982776718171,0.190034600282851,-0.149916056148247,-0.409964134434683,-0.413383956821357,-0.0895620784941709,0.0061389316563063,-0.0583752554201307,0.332589583012713,-0.24269577041163,0.146153279916735,0.138445782631473,0.324307912747426,-0.168267614702836,-0.0785456838600764,0.293629679236878,0.151201699313636,0.0996284967614334,-0.0527591404176757,-0.15958492555726
healthy,-0.558887933510981,0.281940538178778,0.250624301510365,0.683536080185936,0.603880766068814,-0.458485901070423,0.566941998800057,0.564932153906352,-0.448323386806217,0.484087296934604,0.593183272213905,-0.58017382734348,-0.555354970253153,0.211384073021989,-0.545998072313773,0.653805900657024,-0.356858660469192,0.376390660427852,0.440508488863574,0.244007338259064,-0.338044162549829,-0.16148411394393,0.581707435503499,0.507662064231647,0.528916488676457,-0.396854154262092,0.525448562153185,0.188296032254529,-0.150413183355117,0.512948921363314
