group,ARNT,ASCL2,BACH1,BACH2,E2F1,E2F3,E2F7,EGR2,ELK1,ETV6,FOSL2,FOXA1,FOXD2,FOXH1,GLIS1,HNF1B,HOXA4,HOXC6,IRF1,IRF4,JUN,KLF3,KLF9,MAX,MEF2C,MNT,MXI1,MYBL2,RARG,SETDB1,SMAD3,STAT5B,TBP,TEAD4,TFAP2A,THAP1,YY1
healthy,-0.128334534534556,-0.0694315441827754,0.225681955370808,0.306181727625682,-0.322896910711515,0.0480064768109425,-0.0010302871875623,-0.0963563826844057,-0.0424183953507827,-0.130532480534689,-0.318010405764791,-0.293906591705296,0.381176822621294,-0.0205763069744602,-0.181095050796679,0.164811607103729,-0.131489175780283,0.169703018179918,0.222282007651852,0.0609880953742285,-0.0207185847289331,-0.0472411206144675,0.271475767793223,-0.241033234465487,0.383158898924986,-0.202848828842639,-0.2393553381886,0.118826455632195,-0.0206793356932164,-0.292586842879323,0.0185402632466583,-0.292130572839117,0.0622195338698388,0.165670179760031,0.0633234129993699,0.250031075903532,-0.118031662658932
healthy,0.290809503351937,0.0514446576280116,-0.180569936203956,0.182955392901387,-0.0058174690778637,0.094623454027434,-0.124608137170169,-0.0654934749439484,0.189945288568839,-0.0120216866670983,0.0588547997093945,0.107326264713246,-0.0209686719144009,-0.304505070059062,-0.0373257992430863,0.153309749136074,0.345269987298276,-0.134319483648606,-0.0098615794959773,0.108056112953864,0.0671632946321505,0.0647341891525958,-0.0165134508739639,-0.117753248200912,0.0148964157594923,0.201080803450041,-0.254777941253202,0.0604880762311678,-0.0815257741266007,0.0138315884932771,0.0882537771013138,-0.0497657021482024,-0.0323528833449089,0.0604281860417429,-0.0690493280550559,0.0154861818621339,0.0195922126455851
healthy,0.19251998621893,-0.489125651706137,0.285313156343551,-0.126483702935328,0.239822458050482,-0.531125912751678,-0.0492656831490133,0.287770278037564,-0.326095878079306,-0.190081068636956,0.241029811726151,0.163972997401378,0.485055562095167,0.0313212428613446,0.31685804972423,0.162381515290127,-0.0704658112292179,-0.296769626333055,0.497571477350024,-0.376869313712004,0.265808162359472,-0.043757097174479,0.314580724595976,-0.124401762417749,0.518848106043916,0.544422205472706,-0.311449447048726,0.320386520562982,0.16410813506983,-0.242259022720016,-0.261115309456463,-0.116207884161232,0.305428498910607,-0.0483574125079566,-0.261142847819828,0.145728885850987,0.0569052647695711
healthy,-0.242445732066403,-0.0840860039420623,-0.0725830487536703,0.0348450596181955,0.132895895225855,0.326216749534969,0.0861079848968845,0.201316111789401,0.157602509700209,0.0351935109332784,-0.160324125109,0.328959284962883,0.0691264649067215,-0.100544739124451,-0.0676991229147028,0.0869772440419899,-0.0576798715567914,-0.0243000400133563,0.223752724463659,0.0290281081153525,0.17028794919975,0.209863664963545,-0.143259392327995,0.018559220126497,0.231673000569564,-0.156387315393523,0.0340061740403735,-0.217133659169185,0.171774888084734,0.178859693392571,-0.195590712329008,0.274466481267845,-0.23550959548553,0.0357691349646111,-0.219166603364269,0.119237998342545,0.042283995559021
healthy,-0.0414732833663849,0.0754104868878396,-0.124414329161539,0.302442483505582,-0.0029095341232807,7.17721889993348e-05,0.0120135602509656,-0.0750350631299969,0.10133128899183,0.322599426739164,-0.300250671272294,0.0397562717680162,0.0014630484680633,-0.0364823557621234,-0.0547897848945691,0.0880368712141072,0.014702256869633,0.080732670749021,0.17377151144262,0.0756313243924529,-0.102882672461739,-0.0358860944996674,0.0065699157622468,-0.148700933731391,-0.0579477612105399,-0.203694993317728,-0.126777290460902,-0.0947613732295833,0.0322146709854707,-0.0084691183019215,0.245852872948414,-0.0698895492725061,0.167096697865682,0.0625743069321893,-0.0537849742485785,-0.114233720198864,-0.0387790658101021
healthy,0.378822337587026,-0.307397810434685,-0.264379567558026,-0.0322174769207358,0.0551732555247896,0.22811367133029,-0.0920474731402422,0.0889716208830018,0.193361314413346,0.116081356639724,-0.346147945096499,-0.0834067566018102,-0.117792377288083,-0.274589861201409,0.158287570369524,-0.276036777801365,-0.174585643932569,0.157855145391254,0.382745294499322,-0.375292994291859,-0.239415871770256,0.149432664928968,0.189077847691953,0.277545751069669,0.359495213702234,-0.0101119161825244,-0.126568207174657,-0.0545095189850693,-0.0485269655899981,0.0741629073603053,-0.206115205043141,-0.136862453735588,-0.294556853676557,0.18246383137565,-0.154912538555684,0.0979828095050488,0.244298216473314
healthy,0.700987374765061,-0.42871419316531,-0.635829270545379,-0.608077448576489,0.641358370193622,-0.672499792600683,0.550914622868393,-0.663796132253484,-0.613424911856627,-0.644462580026102,0.621528994982864,-0.686884595526697,0.604738174702748,-0.612519210903077,0.60245194874849,0.646106876474543,0.437128652973242,0.706320750151282,0.717712540143339,-0.464837236626213,-0.612373104380635,0.635279222460891,0.608066993409934,0.363749332320671,-0.658768969202957,0.672783676953567,0.187534854104488,-0.626054664451207,0.0910789429949604,-0.669110280765618,-0.219454920610531,0.605672405856557,0.234080723985933,-0.627918519397291,0.684231286902651,-0.727125025341683,-0.567427229394435
healthy,-0.0320275840966103,0.0762904731857332,-0.0883835167474064,-0.036475837442753,0.0384455681067283,0.0400330965212217,0.0312058191224123,0.0762838209487315,0.0953939772596461,0.11773588236332,-0.051819446750945,0.0267958024400242,0.0620640561216828,-0.0433967831743829,0.0084446806179731,0.077760047684494,-0.012684720041882,0.0150813555496228,0.0120646811409805,-0.0260579411338415,-0.0185379981735397,0.129495809951509,0.0338492449514745,0.0619297729915637,0.163825287234806,-0.0550837224620259,0.0348750264726647,-0.0765779111957522,-0.0172148057664299,0.0684731850947376,-0.0392060601697621,0.0376726592652383,-0.042475355196406,-0.0052694484417178,-0.0385824814458761,0.0009872270405113,-0.0220731634961673
healthy,0.163156739923505,-0.0294909577209211,-0.0725933453990771,0.202938957476236,-0.116452476459016,-0.110612118684241,0.177424337944562,0.0246525623010486,-0.230829121002099,0.11857664138994,0.180712522986538,-0.204785089107685,0.190767922443718,-0.146917794592454,0.199199664294337,-0.143281919847046,0.0582373737770795,-0.124732585321426,0.101323295060422,-0.282062472283169,-0.110717787922899,0.151896450526421,0.118844486848019,-0.0142013770519872,0.156008192235608,-0.121689974642386,-0.113120223079842,-0.177243089138343,0.0340041714590476,0.114682279784943,-0.089700034197811,0.231163187429248,0.0822383880819158,0.183509559302641,-0.202616381986475,-0.173063704900821,0.160077405630134
healthy,-0.166028436134702,-0.301986429221495,0.175710619648531,0.0422846274057377,-0.175473844506422,0.0713951712288776,-0.0726089104708624,0.267331934097971,0.163844132121007,0.0650769012205138,-0.0770841739676711,-0.0777006425809111,0.297777804398233,0.229388184297574,-0.0323976653906242,0.226000806588836,0.0983107454913807,-0.0860069705392395,0.175411984334159,0.0263225698525351,0.122216502406888,0.18911934526385,0.15994267504967,-0.130160201769193,0.232357472566191,0.0794732564826499,0.115115381252991,-0.285973177042971,0.113099592880978,-0.166139357822897,0.190599723179382,0.0615956666986875,0.13113503275968,-0.157222960579494,-0.170352248864936,-0.146111593775454,-0.158069805006678
