group,ARID3A,ARNT,ASCL2,ATF3,CTCFL,DUX4,EGR1,ELK1,EPAS1,FOXD2,FOXG1,FOXH1,GATA1,GATA3,GRHL2,HIF1A,HOXA1,HOXC6,KLF1,KLF3,LHX2,MAFF,MYBL2,MYC,NFE2,NKX2-1,NR2C2,PBX3,POU2F1,RBPJ,RELA,RFX5,RUNX3,SP1,SPI1,STAT2,TFAP2A,THAP1,TP73,VDR,ZBTB33,ZEB1,ZFX
healthy,0.241929050356827,-0.204367492927141,0.0655960071894682,0.100154558878288,-0.242312821058536,0.119232759886956,0.212268372248558,0.0536511440988015,-0.154669187055933,0.30494899671108,-0.14177928861231,0.135672537321379,0.0671694670664716,-0.144504060594438,0.27287536031582,-0.145621792763163,0.0112924528977628,0.245109550047234,-0.001962027712483,-0.130390893039121,0.347936112436165,0.281270344415686,-0.352704463404889,-0.046436254906688,0.0414568300520246,0.271018869546306,0.2803636861329,-0.0581124785061589,-0.112003479293528,0.202184797061176,0.120321709253053,-0.0550567042938077,0.122451636647533,0.166705195688256,0.156612026233331,0.167108154925049,-0.0607796848830307,0.289732488388351,0.191511174419917,-0.113418633756077,0.112727846493002,-0.115529372615472,-0.183092204651194
healthy,-0.155362532798221,0.0555921709392507,0.204633963550581,0.0373146315553074,0.0130345563299172,0.175002538466215,0.0223511460972837,-0.001221589437616,0.0440166258650668,0.176205410001157,-0.136965789928833,-0.026616857601217,-0.249767752659403,0.0325612694291,0.19362389616768,0.0379007974548087,-0.202819312144058,-0.313745543996224,0.119325644388549,-0.173688344668005,0.120721605866857,0.155852153726039,0.113811744322148,-0.128088578297899,-0.163232918295893,0.106301924739126,-0.0942643430147475,0.1487728459045,-0.143701279432849,-0.25316751487651,-0.119574888039933,-0.0425743622064621,-0.0435654258953667,-0.085209803884805,-0.160989725433432,0.148397502698265,-0.19185357663591,0.208319420071646,-0.214998755867644,-0.367359528168755,-0.144088444472352,-0.252459190033247,-0.176712763678877
healthy,0.227315124938434,0.0190039798600414,-0.223730995350346,0.172224462510216,0.267807042812534,0.317675501577303,0.226197594911477,-0.11313016353233,0.181584316556537,0.222742364707501,-0.174362897643836,0.1081898805164,-0.266117320434858,-0.0346264691850937,0.195949857499106,-0.0551938674307758,-0.208425098057548,-0.107381492219738,0.115796348744118,0.0449285726911571,-0.187641045641556,0.124318532364352,0.302637677751948,-0.279038617289119,0.167818066911365,0.128209635767001,-0.0458166089905328,-0.0586489296976179,-0.236350096964869,0.181489661080818,-0.10143696040747,0.172436704513997,0.136367227868584,0.310173139105864,-0.133857712736123,0.192898882511509,-0.130043967284356,0.134820435259243,0.261547125061976,0.333546766866361,0.0030698297476792,-0.322675570213057,-0.0853627659920809
healthy,-0.0203958897429154,-0.107644118021518,-0.108921962758921,0.2810586148135,-0.0606501642177223,0.0628876672098148,0.0346796375191379,0.0611270074001355,-0.0057702425411894,-0.0097981949456123,0.0254001588316464,-0.003617568323821,-0.0699294333652186,-0.0887889409399852,-0.110478600459939,0.0136803424367076,0.14191937827325,0.0570896256959286,-0.130468122305494,0.166311929114638,0.167412852249426,0.0433259911111284,-0.153549721090237,0.063232360501921,-0.0104115883582318,-0.0839396965243707,0.201405303354301,0.143899740767897,-0.0404846986228633,0.0234487128563363,0.145449533495739,0.093994403347442,0.0988289101167274,0.0510928354965939,-0.002153826687342,0.0059653242767219,-0.111875184527956,0.144250475796532,-0.0994808239651313,0.0847459715025729,0.141667650892348,0.0066738837704952,0.150450275327884
healthy,-0.0505288349117133,0.205784445916376,-0.0235609038307211,0.0949092960317835,0.0177689575052602,-0.048537034365401,-0.0613002826029551,0.039988016757413,-0.091596617228443,0.0923566463842727,-0.0179104801756561,0.0409786754501841,-0.0727164446815559,0.0169565125455801,0.0254321480281777,-0.0104936439308351,0.207917769133084,-0.0458743115298045,-0.0034175104110411,0.0931690913439527,0.116698545692364,-0.0853801028917944,-0.0953653135252813,-0.0362298036213447,-0.0179943454618166,-0.197214461986848,-0.0858256372245222,0.0184241550533892,-0.267493571789364,0.194808576590118,0.0059020195135466,-0.0707770599390939,-0.0131616083468166,-0.100648826553394,0.141863373120905,0.0137172158676301,0.156534556618611,-0.0158872301470335,-0.159747645394636,-0.0120346685640346,0.0327808437279933,-0.140374764291555,-0.0589782624923857
healthy,-0.41370010685718,0.326785990131953,-0.18749848195534,0.042931814820409,0.0697665815116343,0.062364565337812,0.291881623077715,0.249332811996059,0.106205887983342,-0.090961371083072,-0.165193304240826,-0.386843255432203,-0.199533048353179,0.0024374890388068,-0.457954988831995,-0.0602163963954984,0.0691631338095028,0.377502320647271,-0.128618766591218,0.18132342904887,0.436421970050505,-0.232716923889023,-0.214791481661019,0.287651539394342,-0.400111037396447,0.165803911833809,-0.0552424908119037,0.197012665930156,0.0264482334288139,0.162780219337032,0.116698657603459,0.140601196882439,-0.0901611776478425,0.411750095457428,-0.0886748448133312,0.142151262829876,0.0691033335943685,0.109704049303402,-0.0930111167370701,0.0044419559464383,-0.113584004239817,-0.0333758816228858,0.191347276240025
healthy,-0.135725985791646,0.1668493781673,-0.196838008396613,-0.057731024195068,-0.274987782459518,-0.0397091770822345,-0.122959911645317,-0.213627971696197,-0.19902346643265,0.209803706822884,-0.148952968847695,-0.0796320924014546,0.111525842195018,0.0392934328350561,0.0858956901131342,-0.125313149345715,0.112109189682094,0.155820908557554,-0.0748130581932319,0.160919663751943,0.17297192452077,-0.118972630568145,-0.258049005125351,0.0960216603821455,-0.0711099969260348,0.0514451970010441,-0.230971202111907,-0.0789577098914443,-0.137648306741044,0.0054513394837954,-0.0469141757287512,0.0895295929908156,-0.133891700649311,0.0486393423406899,0.108349496162258,-0.0473414757782594,0.145693438680607,-0.207125142412621,-0.0136105298387205,0.179977122462883,0.108803789154613,0.0128006533410874,0.0617123068404957
healthy,0.0248154114357599,0.0285107779886742,-0.0322420091489781,0.0354683019035753,-0.0387105379823237,0.0630007748511106,0.0424958232041016,0.0219539678522106,-0.0447028872698537,0.0558527602252015,0.0292712084263031,0.0269237087600615,0.0077143437511422,-0.0198922619801194,-0.0468185632359447,0.0669806966779318,0.0956323406004006,0.0887080258215197,-0.0374312515301503,-0.047695655982949,0.128411626128561,-0.0398089165114748,-0.0427473687647395,0.0515079577395296,-0.0327400622218058,-0.0563050930083631,0.0050613599180656,-0.0027543535662252,-0.0254794157252799,0.0303665326385825,0.0356725212966042,0.052333987766326,0.106934058236786,-0.028432793197072,0.0732346886148643,0.0209217976764145,-0.0431433593727569,-0.0476619220502156,0.0086518825835889,-0.0237795571870362,0.0345286638842752,0.0070532153476114,0.0356709469064642
healthy,0.204699247789234,-0.149833227165397,-0.0045095646208207,-0.0434968513232954,-0.122310716441436,0.175508970452822,0.385333643397986,-0.167885093898464,-0.178723425147592,-0.149152814676183,-0.203945211179393,0.0263817439386263,0.0998077889306376,-0.129990538022684,0.0544198561266364,0.0360731439815765,0.0333509124755849,0.100552520754302,0.0402870490216141,0.191767107030563,-0.0272103351477135,-0.0017429027608325,-0.228554277041419,-0.074989249069795,-0.0118762801472037,-0.0788157260753759,0.0210626629203819,0.152494512321928,-0.27546505441316,0.209415029733709,0.195989270068333,0.137316894039024,-0.0290846680133001,0.214352963448167,0.0665391075028945,0.0476884248765075,-0.103265447474116,0.0262422884557943,0.105544538538415,-0.0911461960978583,-0.0888588470358274,-0.0567225580858598,0.0830264907500786
healthy,-0.690439025608721,-0.669252984946333,-0.549994682511156,0.712207761559881,0.641471509203795,0.686953409950166,0.703619339694948,0.623619076733326,0.676688683522609,0.406176618140199,-0.741992780161273,0.684185607328502,-0.418632785545091,0.664278962843633,0.496946187870017,0.698586203577446,0.652576499127478,-0.665729367421118,0.675873754604255,0.693451729148853,0.674752699537815,-0.714219749277993,-0.729336047349014,0.661726504133038,0.534834048929033,-0.0264746337724315,0.702876192080284,0.2794171694695,-0.27260005683384,0.441889927940395,0.274373477277926,0.660176872459277,0.590323107895605,0.544581527727064,0.663985503984433,-0.575249034120871,-0.184587733651613,0.199896152270744,0.567063854285487,-0.611925057876428,-0.694853575785607,0.66192495832559,-0.257804663414606
