group,AR,ARNT,ARNTL,ASCL2,BARX2,CTCF,E2F1,E2F7,EBF1,ELK3,ELK4,ETV1,ETV5,ETV6,FOXA2,FOXM1,FOXO3,GATA1,GATA3,GATA4,GTF2I,HIF1A,HNF4G,HOXA1,HOXA4,HSF1,HSF2,IRF1,MAF,MEF2C,MNT,NFYB,PAX6,PBX3,RBPJ,RFX2,SP4,SRF,STAT2,STAT3,STAT4,TBP,TCF12,TFAP2C,THAP1,VDR,ZBTB7B,ZNF143
healthy,0.0409584582636691,-0.0573819346045626,0.0079159297993172,-0.0642270869943366,0.0760594218395173,-0.0176604931656169,-0.0879504294194676,0.0213862118234796,0.188833307461044,-0.0320499813678347,-0.107938274397608,-0.101073564429577,0.0372914123405759,0.178624251611152,-0.0637039217759753,0.0102579497955327,-0.25956817862023,0.222428337511142,-0.0682315011423544,0.0937541407670831,-0.0808510285123591,0.050434104928942,-0.0444299284041973,0.090248444864606,-0.0332918875871222,-0.0702068165462606,0.0077448009895728,0.0250483683520087,0.101660291777272,-0.0067131387365426,-0.017978303812285,-0.0610832062896047,-0.0615965927188377,-0.0211710784626581,0.152197073992061,-0.115340817767692,-0.191004198647515,0.0564871753993278,0.121829044354285,-0.143171251626687,-0.0486299183347801,-0.0114167363072302,0.177543695412481,0.130273028766527,0.317194582952999,-0.144647848785053,0.228544970110861,-0.141391512005346
healthy,-0.143268997354863,0.172486537116121,-0.0011484709105294,0.103667241501794,-0.102657706584792,-0.0405443216221112,0.0594366181233444,-0.112046381312906,0.0341032889437372,0.0900325228851426,-0.05880091098749,-0.0356255876354137,0.0151500205316751,-0.0096785411894313,0.120565456657069,0.183810320358409,-0.0268986080707204,-0.0439057730338697,0.0374407514069729,-0.0378595584666002,0.0963596080580333,-0.131348489018071,0.0616815838892705,0.205679245555514,0.125607134004945,0.105181543877296,-0.15866690368794,-0.0598594233410589,-0.14309907563616,-0.0666173100478383,0.104325938046649,0.0064340359017215,-0.0781689883010922,0.126512716811681,-0.0809057275117359,-0.0163284776278581,-0.107078669889641,-0.0708043811045901,0.102548756776918,0.150747552056848,-0.209073681771491,-0.129769216573653,-0.120356552897016,-0.160674978587204,0.099540142816349,-0.125684098548123,0.0205315413169584,0.0226765531307062
healthy,0.495984585734136,0.256538547268084,-0.358605143592869,-0.521523943461134,-0.0165488978135115,-0.570076555141099,0.392673191912727,0.0274910198523192,-0.524767163173473,-0.124387104219177,0.638679961105588,-0.552643850184208,0.567754418666517,-0.298216121227028,0.565318888589072,-0.56048140607704,-0.585934886066643,-0.583505064802335,0.148352824535878,0.555747464861327,-0.586250942535846,-0.249327395500523,-0.504130555652779,-0.581076839550302,-0.0574429064769433,0.198248004810564,-0.556884654299586,0.588862386927759,0.567786876031526,0.510582020923861,0.543126629488714,-0.552314227610669,0.639101477155096,0.114213354666728,0.318106117274878,-0.600576564558175,-0.566488335890806,-0.594392492728191,0.57515020143097,0.538201918767361,-0.59921306364862,0.331706290333274,-0.563707852314223,0.633678764565225,0.17450024759326,0.567904106202356,0.217860463531609,0.118717546846245
healthy,-0.0826478634201226,-0.0644048145971671,-0.0005813133361225,-0.0538412524902782,0.0670390848462823,-0.0013412505891209,-0.032745234754217,-0.0601098962590182,-0.0467268373626049,-0.0796204369515149,0.058668370531742,0.030499919055073,-0.031315184174793,0.166003513959773,-0.0276071931681775,0.0652310252425308,-0.101149156031975,-0.0532280205890528,-0.0761419842100921,0.0637554271531702,-0.155842817812867,0.0779286117684702,-0.117746315571442,0.0165424319112485,0.0990606085065668,-0.0007799569724822,0.0428216856618136,0.038994141268651,0.0508241713088113,0.0383967980336825,-0.0182926214616773,-0.0935351306208873,0.110839159268054,-0.0115029000560024,0.0818241243450655,0.0966578537788896,0.0291578916867128,-0.0211653982453835,0.0899506828214566,0.0617539848269975,-0.0569148620154729,-0.0545647517353273,0.083290048002083,-0.0951620241211617,0.030585753161008,-0.0123902291042346,0.110872278310163,-0.0691906574145099
healthy,-0.312763927786061,-0.129032820833427,-0.006837958792341,-0.0921509171109578,0.0601417320554718,0.0922532172818669,0.0541760168256183,-0.0491740768901185,0.107937448748079,0.0426968608057199,-0.0594094782005439,0.0823031796060825,0.0722992997350828,0.039121739043425,0.214954195957977,0.204072688304968,-0.176300884012925,0.102434776397077,0.0185324835931006,-0.178702245919526,-0.107614395576787,-0.0400101352644772,-0.02497739436037,-0.0158834475885087,0.051736965382366,0.0211330616219988,0.0697256428037922,0.125091572143668,-0.0421099808778733,-0.0599802054698259,0.015662694588126,-0.0444090426135659,0.0040004751044955,-0.104125421326837,-0.142283385075908,-0.067878855507908,-0.024692030725729,-0.0202877391571189,0.0121091097039173,0.169715983538095,0.0467457938859092,0.145325469105572,-0.184124154977705,0.173619542691203,-0.0083401560388474,-0.0793472430887634,0.0775973717442667,0.0421961283902177
healthy,-0.174664057957514,-0.0453875064586857,-0.144803093668429,-0.0118039478100552,0.244621156608156,0.145418236594478,0.0057572193860162,-0.233787273273054,-0.0734327378208976,-0.0690448951642529,0.0747533357980044,-0.165479978153507,0.0943035127438471,0.252650363735638,-0.186760168043163,-0.172775463045041,-0.290670441745579,-0.130110586524475,-0.159653876638246,-0.0336853001047139,-0.183235239882648,0.130019662113873,0.147703184381002,-0.0183057064775003,0.150779919487235,-0.307785048648951,0.0093899098109485,-0.0541929896708481,0.256867786902153,0.224639726509446,0.0708317486206427,-0.0255696586609806,0.026916176728203,0.146716792290227,0.183212993506092,-0.0516892518323259,-0.177352195807213,-0.229745984262206,0.126686889582049,0.0990950557016613,-0.269156766949685,0.0499070925654845,-0.0035748294363673,0.13870534144495,-0.133551325415914,0.0553393923966667,0.116000056836934,0.103812512102689
healthy,-0.0382659119139788,0.0402498711588128,0.0342407276388989,-0.0408542537203432,0.0434001166811908,0.0400611360350608,0.0017527452755652,0.0131008702757838,0.0556886014409198,0.0022110507944956,0.0269618788799929,-0.127282752375544,-0.0928676284637003,-0.0060063653675699,-0.0437342119050024,0.0007511765466708,-0.0599151569520256,-0.0147867606594596,-0.0535069452905792,0.0951134509714038,-0.0462175216292028,-0.114128021791415,0.0106088676232813,0.0832142660110947,0.115029039329023,-0.0135626708895984,-0.000221087155886,0.0152805548341383,0.0340404318166835,0.0037401099974659,0.0141872174600767,-0.0503081269110913,0.0297401208417374,-0.0114859572036043,0.101256125039461,-0.121515487345187,0.0114918719795624,-0.0837994703596703,0.0025245339202716,0.0466702708434454,-0.0254840810686589,0.0200354969974955,0.0889087613736045,-0.0540706413629438,-0.0501586443914245,0.0613540606305446,0.0255249467934599,-0.0243505052945192
healthy,-0.0560741699324438,-0.0786231041687564,-0.0867423062926126,0.0196188513866334,0.0044777117260028,0.110530955509578,-0.0252537814970873,-0.0348177963844315,-0.0954971533481778,0.0235546166989766,0.0582214329821706,0.0238769498623689,-0.0051785800614463,0.11212613910947,0.0226647159323554,0.0124712556502026,-0.0516853039835374,0.0284968554493814,-0.0812654750619748,-0.0420132354435624,-0.0354183070440862,-0.0217152889226339,-0.0482519363149721,0.0738654619739885,0.0668964984111421,-0.0052589388863032,0.0455341662264171,0.0721074122641809,0.0521928750339701,0.103616729582019,-0.0747719304685331,-0.0097825378742255,0.0647600524844208,0.0371690241981805,-0.0306284486351497,-0.049108370271188,-0.0072899178637212,-0.0166515178712683,0.063734050505123,0.0325206007414263,-0.0371209029652055,0.0242897748867932,-0.0121878406141451,0.035370698876234,-0.0716107652253209,-0.0012897815855518,0.0305635138305467,-0.0045316156304658
healthy,0.0625116514231026,-0.0219430243857189,-0.0524159716183122,0.0049128059061753,0.0057651489889579,-0.0175476914161061,-0.0090819805394619,-0.0399739580924927,0.0598828558550857,0.0551780306318992,-0.0040210385622587,0.0412584335705206,0.0926981235605689,0.0822504582866111,0.0840284452490752,-0.0181555804725152,0.058844486917371,0.0491326624934432,-0.183800862949016,-0.0250213037453486,-0.016331441156448,0.024583741661444,-0.118608479805504,0.0865343646020005,0.0077149974011563,0.0328782993086137,0.0166561601456094,-0.0567958417789173,0.050123934783875,0.0040948115059977,-0.0099985355924749,-0.0303681306341291,-0.0096244772585408,0.0589988789340279,0.0164100536052962,-0.0063164984612854,-0.0709018188053581,-0.0246330810062166,-0.0199549320794861,-0.0473343732168621,-0.0555550398835829,0.0153360375811668,-0.0312879907150215,0.0959418903875938,-0.0047317375930624,-0.117279622524523,0.048920078378765,0.0599299525023687
healthy,0.101184995609921,-0.0344267913179551,-0.225129479105021,-0.145682712308507,0.135698477656536,0.23580089636222,0.174554953768197,0.228639396411728,0.100749427558607,0.0911732736537417,-0.211859454396049,0.29892443327453,-0.165522202723466,0.192055908917362,-0.253111554789938,0.128729388835508,0.0551458754676076,0.31572551937037,-0.112778294762135,0.135931062538306,0.148023361982317,-0.0375688016298628,0.224799631454511,-0.002672611732336,0.242641006294267,-0.34367376452703,0.265079104160999,-0.160665407510511,-0.266709312741404,-0.174068639924496,-0.221342574348206,-0.370262445329344,0.0454449714897929,-0.309855922717708,-0.0782563550834563,-0.14007530224984,0.320692263800162,-0.256585527160371,-0.272202544767202,0.0038545658133295,-0.0297074326260452,-0.265829719006711,0.0681515991745687,-0.283597089565904,-0.264709082758184,-0.0318028109699891,-0.305747627942448,0.33490531448431
