group,ARNT,ASCL2,BACH1,BARX2,E2F1,E2F2,ELK4,ESRRA,ETV1,ETV6,FOXA2,FOXP2,GATA4,HNF4A,HNF4G,HOXA4,IRF1,IRF2,KLF1,KLF9,KMT2A,MAF,MNT,NFYA,NKX2-1,PAX6,PBX3,PPARG,RFX2,RXRG,SETDB1,SPIB,SRF,STAT3,TFAP2A,TFAP2C,TFAP4,VEZF1,ZBTB7B
healthy,-0.147913469528741,-0.255328885925768,0.116756306074298,0.132996935394625,-0.0866680485519967,-0.171501623409643,0.0572394311770076,-0.117271499474024,-0.264717924518901,0.138047756668572,-0.083182067043572,0.0875010247964131,0.0027637477704914,-0.0251289191884928,-0.204661781763954,0.068284792475801,0.103428686163636,0.275825879408316,-0.195686823847236,-0.109442485754827,-0.381844977245339,0.0180510285567464,0.24264646148766,0.0550823597463801,0.0603305915753621,0.186201487422379,-0.144225262573695,-0.0619291355819879,-0.214479345708261,0.208711105587967,0.0201551361799255,-0.0071693735718846,-0.0212095974373081,-0.15153426800158,-0.111647706101317,0.21896682466662,-0.0150802404480474,0.0705911255456013,0.223560231239875
healthy,0.0231696953625204,-0.057551396148576,-0.0986630729864199,0.0665689302756483,-0.0983075607141139,-0.18612800453764,0.0675750597148209,0.0009952363054807,0.0716035386110355,-0.0606499975414609,-0.0238470502211759,-0.0734355656410249,0.125287872299012,0.0312791382536465,-0.0820351995482834,0.408147894304975,0.0932660203845592,-0.196839916096232,-0.0688871871822458,-0.121033608449912,0.0616095835912229,0.0905169895546939,-0.0002455906505066,0.0199334443711661,-0.0695051249480368,-0.0893732105170519,-0.161843248399028,-0.143781442453095,0.174382235563205,-0.0601112825661559,-0.0727552399277261,-0.0624622188738288,0.0991304874502875,-0.0983550943884055,-0.0264297131910205,-0.0090838832141043,0.0609342093023295,0.117349748692312,-0.0790494906318412
healthy,0.304514071199915,-0.531985868101525,0.558227811109807,0.0457274892200956,0.4125395589307,-0.550637093047119,0.625439887850685,0.25287765172384,-0.625422980255741,-0.336604686405075,0.591121994036869,-0.117064440308931,0.572727536053423,-0.134526177869992,-0.457646356631512,-0.135441335718529,0.553299003470328,0.556296491573022,0.121158804825649,0.453797456882844,-0.304808750778114,0.604149859528307,0.545480215660696,0.601804837037738,0.601186278007908,0.670266628758115,0.231859272093574,0.439192082318924,-0.585676804076469,-0.489599197785974,-0.308982839936221,-0.557549085413281,-0.654815387020797,0.609964594678756,-0.272089233969278,0.617939206539095,0.413413514036601,0.550697549123097,0.151764217287486
healthy,0.0009498173560574,-0.0557789659921357,0.111873486505256,0.0839041424594022,-0.0639443816297094,-0.048987307587896,0.0297667958614456,-0.0118232900043716,0.0757330149520983,0.16599085908023,-0.026181283525279,0.0133568744637148,0.0359506482505288,-0.0028199115394449,-0.114037969753696,0.125457889620249,-0.0033018461676632,0.126957903704122,-0.0915757441814046,-0.0679387306784059,-0.0894718137605343,0.0152449803099325,0.0393007124105158,0.0653947760354359,0.0096099580049877,0.132715363265738,0.0322766544967623,-0.0451388039491205,0.115163067921965,0.125114932141417,0.0238420100546658,-0.0601174639526138,0.0361439407255708,0.021414570545763,0.0235874639091428,-0.0988120874131067,0.0132247655748627,0.122781370540534,0.132022159541793
healthy,-0.149137789688513,0.133970255294927,-0.373398743316719,-0.292391395615053,-0.0924867597730154,0.116112808324438,-0.250398287749471,0.271045468271395,0.138766915808035,0.110549102428073,0.0028475246419549,-0.352383801309672,-0.13857252759447,0.167137087517549,0.045618185361798,0.196925767812539,0.351669293281432,-0.278500518948395,0.311782933352056,0.149789252890732,0.0546230880118178,-0.167783296984266,-0.0883940998171429,-0.235204484678376,0.183013876203874,0.11581859913634,0.0779864497881527,0.201617353615612,-0.203482429718738,-0.269416810265849,-0.0217924948613081,-0.128233176127003,0.171219240002418,0.065120051544338,-0.288876646564375,0.225269670844544,-0.0253807962090114,-0.476119779847166,0.293226739559833
healthy,0.206634460743746,-0.164546863977209,0.0105556461565143,0.25163779527593,-0.111192786108517,-0.0441491192233969,0.0014675758749691,-0.175550144031925,0.0689133751326092,0.163819547367822,-0.103477041841515,0.18180185143151,-0.0564771003624425,0.0785635409280689,0.190018011366503,0.0514758760030759,0.185835511125893,0.179609689038695,-0.112497567636049,-0.0497140569287021,-0.228902604068592,0.194100206021613,-0.0390781258579859,-0.139459446121159,0.15055393145624,0.182021674357801,-0.0130077739327218,-0.163183031580793,0.201718577023657,0.09830422617308,-0.0575164563235013,-0.146071828947644,-0.186398011097813,0.278728695864972,-0.0708803555305542,0.0200412986580113,-0.0544693708203875,-0.24026140271063,-0.114741197310136
healthy,0.0126823041675875,0.0164865626741855,0.0961449591776052,0.0078123481171339,-0.0529036211807723,-0.155216590813371,-0.0361682750491374,-0.0200705634800812,-0.145065660533206,0.0461253538244739,0.0016445142922128,-0.0108857996977849,-0.0056358240458388,0.0524199197265834,-0.0725353472451397,0.143457443720941,0.0584972306392271,0.151563969224217,0.0155279029544084,-0.0515695342413937,-0.169771703642184,0.0712421501675997,-0.0264336618504125,-0.148301700095811,0.0492383705414178,0.0897505089693632,-0.0065210056553576,-0.0745216407280977,-0.105102046796144,0.0787452190273721,0.0578425512746294,0.162975420018466,-0.0678040458017843,0.094583372704542,0.0799491296031439,0.028268759991108,-0.0966661062072141,0.082918546070953,0.0823391994323774
healthy,-0.0377944307864308,-0.0603390613177261,-0.0715453678710747,0.0606250009220154,-0.0079325920054576,-0.049985252498956,0.119745714082846,-0.106014955487789,0.025855729334758,0.227074597333407,-0.0666777274763469,0.0678821840434787,-0.0983539277624671,-0.03050956964509,-0.0406455612808347,0.0643138437042092,0.0405395498376793,0.0764517385648941,-0.0763135062049815,0.0007202068948903,-0.131913095709388,0.0310089833388602,-0.0791786860286242,-0.0239275219925311,-0.251899436103343,0.0458269560072744,-0.0066110296520962,-0.0702660166012196,0.0056251894813298,0.130927465857922,0.0207039896296156,-0.0422603087383697,-0.0505010290342646,0.102156732057356,-0.0819456993190007,0.0057744846364214,-0.119095459387129,0.0239761898785468,-0.0227619114001058
healthy,0.0336779011045342,-0.0036003884852926,0.127850132903962,0.158623961355138,-0.0492251496798471,-0.178009100587258,0.0071327528076797,-0.0195793109437015,0.0596463582531943,0.0873093625284814,0.105654221283017,0.0082181109411626,0.0310399846365166,0.0189523005517141,-0.0739713850110962,0.128378834402983,0.0433989500148243,0.0259396866551025,-0.121735412945246,0.0869368603487349,-0.105120977074486,-0.0813027357601355,-0.0762243359681499,-0.106723971132545,0.0330576465369449,-0.126763144054245,-0.0564657627184353,-0.0266405451965456,-0.0738693487667379,0.0498184974295747,0.110683699587981,-0.100647922444522,0.0659210048825774,-0.140453472757913,-0.0727661692344116,0.0265225512290399,0.161902399863939,-0.0415886220355808,0.0700786324009868
healthy,-0.196477916503595,-0.212465080205675,0.145022514128607,0.031092450761806,0.0186999842304595,-0.0814665043967661,-0.0172280901202471,-0.0767211681783922,0.104128634398939,0.233082096280106,-0.0667643609449721,0.189338915113121,0.206768577037335,0.106117056256815,0.0771369100240727,0.253245575795612,-0.040776296177355,0.0188616616148908,0.226237053770416,-0.0234810154557859,-0.176919152399988,-0.24716272666967,-0.0763978134095295,0.0534039298133289,-0.348139701925344,0.051144645843873,0.0040209375478699,0.0872301981664283,0.0614122096084078,0.0571288087741234,-0.0218243471919376,-0.383143905507871,-0.328167295682347,0.131832159206561,-0.32624186501321,-0.116565194762403,0.106408915431308,-0.0007957886844087,-0.183934271119274
