group,KLF5,ARID3A,MITF,KLF10,GATA1,ELK3,ESRRA,ZNF263,FOS,SMAD3,TFAP4,RELA,PRDM1,CDX2,ZBTB7A,JUN,STAT5B,PAX5,E2F2,HINFP,FOXP1,HNF4G,ATF3,KLF4,STAT2,KLF9,HOXA1,TCF3,ZKSCAN1,TCF4,CTCFL,JUND,ETV1,SETDB1,MAF,CEBPB,MECOM
healthy,-0.297508827379405,-0.192341280592731,-0.0535133212940235,-0.202288977297157,-0.40715378178589,0.171291721487471,-0.308341620476783,-0.262529031177612,-0.103171556076525,-0.266264531332042,-0.279422964373921,0.386346542404211,-0.36856751281495,-0.235971418874971,0.190094315883158,-0.240160875134941,0.213956514637131,-0.39967176694414,-0.3657414983763,0.322131815655142,0.328768071721405,-0.250760002784579,-0.224343219152461,0.33367347261923,-0.249885920924518,-0.110824296178071,0.398582114940373,0.497153530030598,0.509602312453417,0.037426596008086,-0.245110334164326,0.285634374171568,-0.318966710953947,-0.0341836028243116,0.383794317783114,0.17381955678574,-0.269262844535187
healthy,-0.249333829065616,0.055320466398492,0.399101538967285,-0.452489084712954,-0.0945349977844161,-0.427077566602781,-0.322686916201776,-0.0981990879959734,-0.380761266422856,-0.235299658170991,0.0896416962251558,0.402798106638177,-0.0957820763876843,0.325296186924635,0.44106083443077,-0.255170558942161,-0.066161795947088,0.207342056142796,-0.306266722220233,-0.102349316452697,0.336524361167939,-0.0366268502635395,0.304512939416174,0.0017571329144771,-0.271487550911091,0.291600311042748,0.221901170728268,0.112921241288476,-0.0596036756271034,-0.327169922293398,-0.230344751803481,0.0360503520956979,-0.385086445090321,0.0656429941253419,0.0826376389850264,0.0045381898549045,-0.466736545970887
healthy,-0.158128291921502,-0.0981562940469933,-0.0085339816515757,-0.274915458702023,-0.154543523466116,-0.253727802584875,0.149377239515708,-0.153642679836108,-0.0343018306827415,0.0447708430576396,0.0192960395446693,-0.0068439307794431,-0.235366717788734,-0.172112300009358,0.203334826992967,-0.0466190454792745,0.326049575869049,-0.33740547732547,-0.251885802184789,0.0318861432893631,0.0648731454036932,-0.21085632862665,0.0804774316212546,0.168681031587313,-0.0852591902356186,-0.0986881173948295,0.0399937359594374,0.202875877398333,-0.169871819724742,0.102617098046191,0.0170478067331168,0.248294831707854,0.0906828580803155,0.275236413317189,-0.0087836130189273,0.185724186804268,0.0752274203799328
healthy,-0.336237955592794,0.307911317019476,0.463873760647954,-0.338002415042263,-0.141072968776954,-0.104699475097957,0.0530668572414303,0.469561431610768,-0.320604253431578,-0.0516375465142069,-0.147812086711517,0.154925782629767,-0.247186968629094,-0.0999186771482787,-0.0833813877457141,-0.0979636429351799,-0.35545972054511,0.451860978995704,-0.0332306529649983,0.452478704091607,0.257826297674495,-0.153371612574649,-0.062135587372779,0.182184545372401,-0.0375974436695499,0.106161643543048,0.0643239113827349,-0.24185087524746,0.273174137690267,-0.279075383819217,0.0259986692624264,0.304586115971315,-0.249789299884177,0.215186837198222,0.471631467836401,0.305831423478482,-0.342250917962493
healthy,-0.146406408975128,-0.358723373872521,-0.0288593603881398,0.0555488620561693,0.227626479309529,-0.0948122121957175,0.0171884891662735,0.0519289727018402,0.133911965043018,-0.287276446169908,0.261288417769616,-0.0878138392475718,-0.129869116835559,0.0989372580670859,0.107764329528337,-0.12228578381318,0.275653058064572,0.0526017166889874,-0.0630918942821654,-0.27893138819411,0.0820384558134273,0.103207546412548,-0.148481700479963,-0.0329161742181072,-0.168809661586257,-0.0487148844358437,0.0753062277285242,-0.0333479114625278,0.226794527225779,-0.0664117222614443,-0.185834154442496,0.107923138607153,0.0039163595693055,-0.0067350212094048,-0.0094395637627163,0.131944408340394,0.0025988028400292
healthy,-0.488018615820585,-0.443558050439122,0.116784599303611,0.530404833810274,0.480465210066627,-0.357714834018404,0.0929817526963219,0.493856918703133,-0.4386700072556,-0.34231599148103,-0.19438373340864,0.259715246569912,-0.336765084214773,0.493196372326981,-0.129156517043602,-0.564296657173311,0.497083166266652,-0.318832988382193,-0.0603530794210136,-0.157047798063283,0.542155606186024,-0.438187924286338,-0.357508558132518,0.394531603089172,-0.0769826241539542,-0.18419973068299,0.284116061475613,0.166429874311219,0.438720996800426,0.444522216377645,-0.476047661319451,0.2582319143568,-0.491400149725165,0.177976688507666,-0.487119345666386,0.376849819567555,0.197343444715116
healthy,-0.191311445673862,0.0452784327952113,0.291460185017232,-0.0858189733357519,0.229036822056956,0.183290404498458,0.0244512969345184,-0.133716669689824,0.124785053509886,0.0025539633593324,0.150259386903682,0.151783058226011,0.323395610375476,0.232174859423182,-0.280790857972066,0.0963540721929984,-0.333582441501905,-0.310694721567205,-0.248913477235625,-0.336016687828768,0.294768728460004,0.124139307092327,-0.27547977507709,0.219735171413024,-0.173343007436967,-0.318759296208961,-0.0651587157627426,0.292479593687647,0.298269544712498,0.290560493379285,-0.281744966442953,0.258748412842373,0.178958824596408,0.241291492835117,0.196049337928533,-0.0446326863776528,-0.365804462180301
healthy,-0.384279442987858,0.228324354547447,0.308732971159586,-0.22048901011719,-0.304414842575312,-0.197409878427491,0.129596747992051,0.329617148599536,-0.346387203530061,0.29334184617942,-0.0067548678116192,0.363890169173927,0.211901865522218,-0.198395907789254,-0.200700420856977,0.0768045092898322,0.283092429863467,0.0778132059932451,-0.226242737005946,0.070960113034477,0.181742967457253,-0.391468768181097,-0.0751724606910517,0.197916115724335,-0.262888272673009,-0.195180923165268,0.313882235604349,0.259767735305896,0.240704500978474,-0.196004503245208,0.0229393497495259,0.330667402095974,-0.369991461967979,0.105826262382035,0.401026830576733,0.0146091016932504,-0.328544227761449
healthy,-0.288481694875309,-0.256352371324555,-0.0960933769125336,-0.273289960865547,0.234285749725563,-0.189792792066436,0.131060103324878,0.0080625655083447,-0.16556478271386,-0.0510081307872165,-0.209542976575146,0.0856120417516854,-0.190319959811212,0.115769137739629,-0.0829824050012714,-0.241607179404487,0.148807050403438,-0.121177258603688,-0.196100199083348,0.130567046434175,-0.257825340023195,0.118420481397181,0.0576225354907932,0.239827213019183,-0.0437239129491004,0.0564131506645415,0.112109973393534,-0.0773355081586961,-0.193994629090977,-0.0333759202178133,0.149861385892991,0.159040306625568,-0.108751604760635,-0.16660981524321,-0.192884475840212,-0.123242515768518,0.0542579648844262
healthy,-0.169989699385811,-0.217424797920608,0.430332803282484,-0.177462234398849,-0.0337283365905352,-0.379358313864356,0.293930215918599,-0.253276290313791,-0.449577642801407,-0.243722488141336,-0.20599039513679,0.181807084050603,-0.418806644423015,0.148221168847055,0.202326136202683,-0.389427944757746,0.326261865461958,-0.353122858199285,-0.289636430517641,0.0043504348041845,0.337707438550638,-0.435129252402219,-0.161212233401247,0.169013095589328,-0.318602227842486,0.279821322999315,0.298518817580014,-0.0752056732394364,0.243104131979348,-0.329441811892417,-0.337777252956024,0.166625841864593,-0.407080616894414,0.132594710224413,-0.116655483065643,0.350496240798941,-0.290482182171458
healthy,-0.176990565448342,0.370160480841346,-0.221616480578836,0.197661975424341,0.169579988701943,-0.125964692628121,-0.345990628822439,0.126674959479165,-0.301024692327083,-0.228874047711048,-0.034204260297488,0.235024656399876,-0.330642442214105,-0.0676170264178816,0.260003003664121,-0.380329008658289,0.204942210647543,0.0053685595496471,-0.227077601500029,-0.0081397336732686,-0.141008749015662,0.282657871601812,-0.255068915858464,-0.115786719773266,0.189325784962486,-0.216791955212968,0.115680935348642,-0.226966150052658,-0.0385886468966192,-0.0168083894696553,-0.193504269735118,0.301553614450201,-0.467637050116818,0.166536797486433,-0.298138288740925,0.030477248337089,0.11724125561184
