group,RXRG,ATF1,FOXK1,MAFF,ETV5,RFX5,MYBL2,FOXD2,ELK3,REST,ESR2,TFDP1,IRF1,FOXH1,GMEB1,STAT3,NFAT5,KLF3,STAT4,ELF1,PRDM1,ZFX,NFIC,MNT,TCF7L2,BARX2,GATA3,SP1,JUNB,HSF2,ATF3,NFATC1,TCF4,RARG,MYC,JUND,ESR1,HES1,ZNF143,MYB
healthy,0.0193343609655741,0.215372246002654,0.0123111827927649,-0.0202826254852633,-0.264516431030991,-0.110216634605298,0.0467991118193278,-6.68300709114292e-05,-0.000264911992802,0.0317737852457636,0.113208333905828,-0.0451650864819078,-0.307766926292193,0.0295521369424918,0.115897190632769,-0.0702642936544813,0.106484987943054,-0.0247728837632582,-0.0380528015478834,-0.154918125099802,-0.270749087734371,-0.0819866493359726,0.195525521160093,0.0246006909679369,0.131290985705413,0.0628034086208378,-0.244221162018799,-0.150460980820907,-0.0150993815170066,0.339250512491296,0.0463782629943991,0.0758256392851919,-0.0721782828024762,0.155273950071952,-0.0195980688129543,0.080454374286697,-0.304834230117332,0.0472476559889586,0.0790623821790644,0.011738009571975
healthy,-0.0633509108794797,0.0223350329220173,0.0520793105448736,-0.0415953719564108,-0.0667364498490636,0.146859934436661,0.066160170796018,-0.0228435971769889,-0.103487501132574,-0.0567861922804367,0.105376080916248,-0.0982806953091526,0.0580673482226331,-0.058799954020194,-0.0360954032534936,0.154135357014303,0.167756279067253,-0.140737873701586,0.195887055715229,0.0713523084287587,-0.14183999734383,0.146991948152788,0.0731683509955044,-0.099491725243848,0.0213211193579767,0.0180913043305512,0.0229227652198411,0.0814217199299017,-0.106375929091964,-0.0401235295353649,0.0821730126005216,0.149415414561011,-0.0124633405938858,-0.112706559442473,-0.102951810771549,-0.045887927538773,-0.0694761865604576,-0.162475529488072,-0.0962054477290076,-0.010972409431543
healthy,-0.116083433774706,0.0828305164988119,0.0244487020708961,-0.0283382683094478,-0.141442256024573,0.0742466461792497,0.0954572364554895,0.0350252565717854,-0.0488638733983565,-0.142884077992312,0.084827990786344,-0.176199266648872,0.0430151537219137,0.0645131503704603,-0.0301249779239549,0.158437552840314,0.0863704049843904,0.0027543110679399,0.0783709276218519,-0.125208586095446,-0.114095539699584,0.0898432319830972,-0.108165388217654,0.104424315271461,-0.0124542761332935,0.0745963239322229,-0.0619264930196993,0.0263264237033004,0.0181161816677369,0.130621406107223,-0.0257851417021226,0.203589093929708,0.04158770207279,-0.0688817272295232,-0.081134818902202,0.0429768328722728,0.0605613127512422,0.160094929587283,0.0122818323099094,0.170024819750482
healthy,-0.0597273697379932,0.035680201708311,0.0099635055238281,0.139483114733041,0.0765478658976097,0.123670298066858,0.222619654241561,-0.0505926656910125,0.0040128301720744,0.0657376710952755,-0.172611323404728,0.100106100681957,-0.0740972370703845,0.041702428266699,0.0509861973275012,-0.0758919798367952,0.0571932645030279,0.0675383764622391,0.0321264917788068,-0.199365512085409,-0.0442365335016643,0.12250759095905,0.0205113459018365,0.208589655140682,-0.0782650948568332,0.0268317024878676,0.0728212405520725,0.186933489932697,-0.108716095880286,0.224068566175906,-0.13681186968536,0.0043169228002702,0.190707816082657,0.0163792637187049,-0.0296579751499229,0.147848643308703,-0.138821266071674,-0.130282822079979,0.123151551818759,-0.0260684896171015
healthy,-0.149248482024865,-0.141546437370258,0.0438865573758568,-0.022539678711402,-0.104718735920765,-0.0054156366148264,-0.0040612595740721,0.01353628421478,-0.0511899622658203,0.0011846900047869,-0.0252827445097422,-0.0417910472515391,0.177558143808555,-0.0662284758284291,0.0621322806881284,0.0985289022043369,-0.153627904791376,-0.113176886044462,-0.034911236102097,-0.159695464026004,0.0428490958287474,-0.0548756645029353,0.0838597074847159,-0.0582251119151001,-0.0646875678179901,0.0051929223801192,0.0491424885450669,-0.0288025028072714,-0.0640081958247236,-0.0149212298759843,-0.116880056064691,0.169751916304659,0.0712379864858484,-0.073477605820859,-0.064320120523193,0.0211722008333119,-0.0663962913162057,0.160571348579306,-0.12073606918717,0.0940434250403463
healthy,-0.07634071672213,-0.147212335071676,0.176612394638737,-0.0549834488794577,-0.176919483050032,-0.131653188899404,-0.0186592768005819,-0.134526659033662,0.0543838953145487,-0.0725386697251462,-0.136581226737802,-0.0569064072644706,-0.0531043602674868,0.0424293821605709,-0.0560436350613089,0.0318421435997391,-0.0076260288804886,-0.0260513335581792,0.205800416969428,-0.0484687875827028,0.218427599976718,0.0789655914758169,0.188954424121253,0.096988756567288,-0.085465629514891,-0.0081744010435151,-0.0682686784823798,-0.0898599184479435,0.002339721228913,0.200748081440743,-0.0180597232356729,0.195337476098882,0.103327938771874,-0.177475166841898,-0.0231632401662396,0.204031002790062,0.051349569345802,-0.0585442121247098,-0.109045632525031,-0.184487018899797
healthy,0.0749027400723527,0.0116741504359081,0.0751763130238731,-0.0676747892877902,-0.0755291454286377,0.0036254807967844,0.128119071034462,0.0378016456843847,0.17099843523959,-0.078267431700398,-0.100989327215929,0.0691244702551927,-0.093774160214148,0.146361529063416,-0.0222309982567281,0.168487700301337,-0.018291036403523,-0.124046157840331,0.0491050664196343,-0.142201686146372,0.0768535453247832,0.101521132579632,-0.109534007626968,-0.217324307282563,-0.144740545406743,-0.0162021662970542,-0.057703438718355,0.0628271788571109,-0.133143097667523,0.0132542259876801,-0.0435134398310817,0.0212466469825659,0.0213668145407104,-0.0956405925002217,0.0560262064174448,0.145088264298396,0.0317319056198105,0.0806503288108374,0.206644735147043,-0.0986038733489334
healthy,-0.246734200462239,0.205247681723138,-0.1100364563261,-0.0484701944299156,0.209577292564085,-0.0616600924716846,-0.229429161466381,0.221694841171564,0.255929596861277,0.108803254476666,0.263154551174807,0.0118226525130491,0.231064494353674,0.0740725371735933,0.0016755459910783,0.170382920740779,-0.121483786537147,0.0869273260171467,-0.171522292014712,0.0634696821420493,-0.192647575870229,-0.1067121730798,-0.243409917215939,-0.0465399654481933,0.231345986080175,0.169953980967063,-0.237981148204845,0.0458965557876192,0.224389119125218,-0.0407492785030264,-0.0366877550206524,0.043926113702111,0.0042491846333747,-0.171723357533642,-0.226547222361727,-0.215595853764038,-0.120934207452074,0.2167486294059,-0.146724211346752,0.268033741100827
healthy,0.0611138624243667,0.0304346015459461,0.0409141762869384,0.0329627479815162,0.0146744628790452,0.047265124792423,-0.179625823661143,-0.0702019372119101,-0.0062795895335129,-0.121335737699087,-0.0027728057680446,-0.0442884362473163,0.23000525787319,0.0627296334325839,-0.0117181626116446,-0.0311125117796776,-0.0074672067098996,-0.0548495640991334,-0.0106324868237889,-0.014562327351661,0.106136276669107,-0.203357778911172,0.073576197172288,-0.0069014320035523,0.115469010789125,0.0573930017429832,-0.0082011847073232,0.10583554957294,-0.055287912069817,-0.270797104493891,-0.0649213732860015,-0.0828528635286139,0.1177677891005,-0.246529956954074,-0.0019725658680758,-0.177648160723641,-0.134430109055901,0.159242643024359,0.0947188411536286,0.052632338898583
healthy,-0.0792888173008997,-0.049219622743375,-0.100749248714477,-0.0038342069631785,-0.204370374769163,-0.0835152371225473,-0.173700153502075,0.223224067482406,0.171511729391597,0.16588131117641,0.167015362716397,-0.162211270365901,-0.0492759475321569,-0.0469762476194515,-0.0965214551174927,0.0622972770557999,-0.0480230644255934,-0.0360986945078616,0.179000865636587,0.148403454462315,0.0902515444833305,0.19761964276735,0.116511946921395,0.146793389768354,0.132891470254243,-0.207446944634458,-0.044208777204789,0.158042549108371,-0.196495894542384,-0.0619091855233392,0.198182203767501,-0.175691440851816,-0.0505988931808638,0.0023120638907307,0.119976608319151,-0.131661941328394,0.119267053358033,-0.176887999169598,0.0181331475494356,0.0846121967284585
