group,DUX4,MAFF,KLF5,ETV5,SIX5,FOXO3,ARID3A,RFX5,PGR,SPI1,E2F6,GATA1,ELK3,BCL11A,FOXM1,ESRRA,IRF4,IRF1,STAT5A,ELF1,ZFX,BHLHE40,OTX2,SP4,CDX2,ZBTB7A,BARX2,ETV6,SP2,POU2F1,SP1,ATF3,TAL1,FOXA1,IRF2,VEZF1,MAFK,HOXA1,FOXP2,GTF2B,YY1,CTCFL,EGR1,MAF,HES1,ZNF143,MYB,ELK4
healthy,0.137658887734844,-0.115703870522508,-0.110795841840019,-0.284757421494912,0.147986750334265,0.297946091839049,0.0398889988775739,-0.0067452259583187,-0.307812718008068,-0.151512700977289,-0.261432560631185,-0.198005414724456,0.123368306838145,0.25779568486962,0.275769224389631,-0.0473128255610826,0.17488486814157,-0.180641555543482,0.1842869953767,-0.0839984538278588,0.0816192731603358,-0.189916445142639,0.268384139935025,0.120887172936669,-0.0062138457029566,0.0165127535839349,0.0691911739414867,0.286709622018641,-0.178859005201051,0.198309235361635,-0.197097215316404,0.0268149239683997,-0.264151857287175,0.252396649412415,0.2852765673622,-0.108905628882533,0.113457229059123,0.117658925736787,0.228126478163477,0.07335494401612,-0.047110958157856,-0.15683629104137,-0.13160735158034,0.115347849829544,-0.097413868164307,-0.0760261187456839,0.0360596354103059,-0.0880741363083568
healthy,-0.0088046762485646,0.0851849421444047,-0.100852092348762,0.119847319425209,-0.305266362833404,-0.0002305589582773,0.0018278923635003,0.0205076279133557,0.0259587281283389,-0.0289149826265878,-0.144772119575806,0.0215775261911484,-0.0242042306897401,-0.0106224852934524,-0.0803310846472469,0.0247388404861832,-0.093589388208037,0.0554753164471518,0.119395509187373,-0.0121728924851318,-0.141514722888991,-0.0014718736524849,-0.122492057551319,0.0094539837942264,-0.11559002596097,-0.0007399604581888,0.103472688683194,0.003944225812314,-0.0145015573547309,-0.047453648670853,-0.0523664547999,-0.0241603100807832,-0.0323589207077364,-0.0208207925202674,-0.124187509403042,-0.0727202151494263,0.153683543264683,-0.0055116970816456,-0.0154322282716799,-0.0550256392190229,-0.0044690431551044,0.0202262645420685,0.0570127316706188,-0.0761833503179336,0.160787435137258,-0.165126752520212,-0.0181532699722918,-0.134257545182506
healthy,0.0312621649304613,-0.0409552181041364,-0.0127463967456192,-0.119187003797384,-0.318900176524462,-0.092465871985384,-0.275571019593155,-0.100144577601956,-0.010728866964887,0.0080955769119598,-0.0129850635177878,0.0424667743278711,-0.0331014901879741,-0.0352701755910797,0.0931007255993526,0.118501234605352,-0.0277776300567993,-0.108063541102511,0.049696786412766,0.0579864789660897,0.076454513796498,-0.0602617688607639,0.0530349389994979,0.0667455495046783,0.179525146025241,0.103019716650681,-0.0684321280280033,0.0749254553428044,-0.0146414109166381,-0.0792500972544999,-0.0667391850574205,0.153465916728056,0.0081433102663935,-0.0618990229178407,0.0747870286149466,0.153507285635232,-0.0058616559244614,-0.0268706963225585,-0.196333651233171,-0.0203710045604996,0.0371445053085107,-0.0324045832132417,0.135764797792216,0.129411488317088,0.182588036268072,-0.0752261754757368,-0.0547135619637506,0.0823877697526101
healthy,0.001600027013684,0.224699374337952,-0.280396100908844,-0.220611329984387,0.0562410317523203,0.0923657937632256,0.0747145193902714,0.329998582759579,0.446042474128187,0.185506112422078,0.0175016315587247,0.0135221193561396,0.04557857013184,0.340220338070021,0.245376393526095,0.0924940590325651,-0.218927437217674,0.114095245930565,-0.163960836026099,-0.363775103685654,0.0070924116238635,-0.248441604578004,0.101199653082353,0.0373432820696308,0.0716887745750827,-0.0749282948391706,-0.114318887938644,-0.132091849874817,0.349264683984988,-0.0083651977580788,0.403257784670806,0.0587076715473111,-0.113414453347147,0.183322313990246,-0.0403427160603396,-0.113818982273526,-0.211698538191821,0.0803483246820304,-0.160517406872291,-0.42385587138551,0.212497729485398,-0.0340938952463629,-0.324818639190099,0.25485486804498,-0.0539355457572689,-0.0155809413716919,0.127859095986613,-0.184174126932783
healthy,0.0477673377397764,-0.138508164295826,0.0022976887356282,-0.0125049067837783,0.112443318271588,-0.086302137073409,-0.495432554733133,0.348668540493536,0.0309860541590009,0.055063775076329,0.0975736281519279,0.0858967571233742,-0.196732617337391,0.163529227257437,0.0063257753352799,0.101975355339818,-0.136274757811938,-0.103571564003334,-0.230895821788637,-0.215979928800539,0.269089523423975,-0.379445677334383,0.510962343225347,-0.0379735349231286,0.0044041377723302,0.0431454438396773,-0.141489253720264,0.103999040977405,-0.454112726842869,-0.235341341260525,0.0364793743342492,-0.287926633768207,0.180153822849596,0.0124619180279273,-0.0595370162692796,-0.312775339942341,0.0547861561016273,0.190337738581491,0.285509621102787,0.0074294212448394,0.2446835612587,-0.193402394933191,-0.191138856143799,0.0719880866672258,0.118601156224198,-0.113373000337376,0.09439848668005,-0.203421185630928
healthy,0.299101335871794,-0.29342840543041,-0.134719806243387,0.215594769609775,-0.251589665443803,0.0583658617306163,-0.170141087567246,0.0919305050685005,-0.153192534754541,0.161546235049573,0.220864999252184,0.288607702261276,-0.245024705907013,-0.146297454213939,-0.172580705198251,0.138751496800574,-0.269182071278127,-0.202591279856802,-0.0160190631778602,0.163023585073722,0.287523687901242,-0.105940746818912,0.0742093286298534,-0.23446785763619,0.258098434171434,-0.25562135600099,-0.074050121337235,-0.0411176246023941,-0.0549429049393226,0.218472207295479,0.155728145017859,-0.109260687126747,-0.102138502065792,-0.0766606526794324,0.192537807584699,-0.208013692940685,0.117253829729672,-0.0296476756827307,-0.0971679567389,-0.0553385818871534,0.318929667653919,-0.43158521616738,-0.355228930370894,-0.317754343229002,-0.251498355378919,-0.288352502336343,0.0834878359923,0.028964020837958
healthy,-0.0522058092295128,-0.276107633078099,-0.093396452624119,0.0107881999719076,0.0200022818617248,0.0308051247925356,0.028901540135124,0.167189644016624,-0.254597126449348,0.203119804425268,-0.142465007908628,0.0980382705964226,0.12249201196471,0.190676950097303,0.0101475705198941,0.25157701617557,-0.0395835786549837,-0.112110154102365,0.182722162673158,-0.25095102968246,0.145642529990615,-0.0755686501595143,-0.150928638154658,-0.167592325386461,0.0986422926511782,-0.207428495082525,-0.0808035079673961,0.160713795441699,-0.186840494864673,0.128232051854751,-0.0001976799451927,-0.150577207140982,-0.151034799606706,-0.0798553763784162,0.0144379574785217,-0.242652132724091,0.0354249783264845,0.0728487205432512,0.0820994098303263,-0.201333363439082,-0.0331004086006069,-0.0799725200496415,0.220731623246051,-0.0302852997514732,0.0061061138626202,0.148157458182234,-0.0247356183271733,0.10771360569169
healthy,0.310901863177491,-0.536719290015164,-0.551184059847239,-0.394913155673969,-0.355146374662278,-0.0282985008548607,0.0724674388295526,-0.508700411147653,0.0902423284037634,-0.498951428345471,-0.553077176275105,0.124348653509381,0.0560717658145652,0.0666936226583379,-0.164508416773564,0.560422921456283,-0.501082601330134,-0.37826809007567,-0.206202322292663,-0.0237792049512136,0.204441459507462,-0.662020169751736,0.224506226437535,0.620178895887952,-0.500549808083968,0.178228787531208,-0.0813511049411533,0.477450764723605,-0.519987314880257,-0.515619165996798,-0.391723953547984,-0.572646936714058,0.508156281874973,0.433372514961026,-0.163049848028741,0.132661739619769,0.0874763379343072,0.0309586884101848,0.328589843215094,0.54974438447994,-0.49943887748558,0.533004851994023,0.041913068698373,0.381423284122112,0.236133210965563,-0.453913395004693,-0.137226379629473,-0.0460167102965008
healthy,-0.170707525496177,-0.0463652558573254,-0.181177049365878,-0.347808440235452,0.0384813166232978,-0.0654321976247659,-0.237017612085425,-0.143440232217758,0.0923970379913936,0.198373436201932,-0.284831539838202,0.466045814177838,-0.262459330609083,0.0071751136920344,0.163296653637003,0.335811141401062,0.184952282121263,-0.0241124767523494,-0.123393032807999,-0.200416156636953,0.0759327423059318,0.223520457016665,0.238351506978453,-0.172429180532528,-0.0217548950809502,-0.18552616713338,0.118674767384054,0.379541179324369,-0.0972223252148954,0.270275024057886,0.127861580699645,-0.218285695081815,0.234202473444905,0.251170857316686,0.160197674571572,0.224688390568351,0.13382998482566,0.405896460745695,-0.34541208254972,-0.033226391160995,-0.265352021278267,0.0587177429829982,-0.010962754772006,-0.572634873414826,0.0393514503849129,0.0382222928475586,0.138977888488406,0.0767920187835339
healthy,0.0501719808334813,-0.147290112288496,0.124627541996478,0.0546039558423683,0.118521130402042,-0.0557032475432027,-0.219156914350411,0.120815638742259,0.0243665533776268,0.252205281786543,-0.109912980220397,0.150272285061599,-0.225489579280918,-0.175609015982267,0.266036281786879,-0.0291235398871655,0.233820073311321,0.0148440806804502,0.440819614753792,-0.0921357011025583,-0.0997870303781746,0.256517047062312,-0.0645878396363605,0.0150347163178188,-0.131284408934484,0.0833834611398028,0.510722991174784,0.070421452038469,0.0041482476590029,0.0176364273093371,0.123804287460581,-0.277171264843454,-0.218240163355422,0.183883654985161,-0.009833722814239,-0.110621691475243,-0.101027173887511,0.0663096315713199,0.0661853743724406,0.109382762205635,0.075636206925638,-0.263866840138693,-0.0914213233956463,-0.192323430591125,0.185220937672774,-0.0284799928310805,-0.0925590660212154,-0.0356759822085236
