group,HSF1,MAFF,KLF5,ARID3A,STAT1,KLF10,E2F3,KMT2A,SPI1,MEF2A,ELK3,FOXM1,SRF,TFDP1,FOS,SMAD3,FOXH1,KLF1,PBX3,TFAP4,RELA,EHF,MAX,PAX5,SP2,E2F2,HINFP,ATF3,KLF4,NANOG,STAT2,KLF9,MEF2C,ZKSCAN1,CTCFL,ETV1,SETDB1,CEBPB
healthy,0.0445285926788632,-0.244413156041875,-0.303054535368814,-0.381725933400949,0.311268508735966,0.0539365832333428,0.206283086050303,-0.138823917823519,-0.177068504554051,0.0685602907167742,0.21293306507349,0.261154221971514,-0.264510443321005,-0.397389901331288,-0.0043019854663487,-0.287159932327844,0.0031111715444461,-0.252418917156374,0.097363252605859,-0.0286468026995952,0.358192343136692,0.114184400171133,-0.262979282447651,-0.177234273539817,-0.0316955105682455,-0.0115565808385849,0.385055727810681,-0.0749259799334543,0.32032814417543,-0.0927161152899205,-0.131239386112464,-0.163034998725254,0.005826739808852,0.252599100836554,0.116541202707891,-0.383775222456866,0.143366949013131,-0.14272549511169
healthy,0.288143756398323,-0.19793075068892,-0.12073110808782,0.174994212933348,-0.259012484127957,-0.389297153308163,-0.270760867750698,0.148966447680427,-0.462655478649753,-0.165262976630961,-0.171204375200395,0.111876251688886,0.0590428608138979,-0.236806294444545,-0.292090677530656,-0.0034009547773043,-0.266052994203812,-0.36291639908141,-0.199985114400949,0.0577645627719243,0.139584705411536,-0.0191484002638621,-0.397200630273212,-0.097261922533631,-0.335086094736271,-0.179438738003103,-0.16183368449959,0.382649021128292,-0.271806327200085,0.326395122701693,-0.500316577867902,0.164017455461859,0.378919825333042,0.0170027902717369,-0.100682902374476,-0.0944582247222174,-0.309031881286221,-0.135326923505085
healthy,0.218505677867629,0.0074281359393284,-0.0498082410334818,-0.0426709872083009,0.0766722684778631,0.345007471436107,-0.121904437227804,-0.161879443865957,0.177196870315824,0.0284142162722163,0.0841252358171798,-0.308852953053282,-0.314319408393542,0.0345830454978573,0.235121431802593,0.117211302630034,-0.235075316345472,-0.0687475045387706,0.243986241598382,-0.0534371727746151,0.144160466302946,0.1200491769144,-0.0497763149477827,0.0981656188390814,-0.156778364839809,-0.0502693956046913,0.0568319798872881,0.134132128050567,0.0291875370147061,0.0543098191170576,0.370537697966836,-0.0502623009189804,0.0455833556926317,-0.155316859583361,0.0667326137968706,-0.12865503068174,0.0510817371185911,-0.0653349607118202
healthy,0.182416217233229,-0.141893097864299,0.179969248476318,-0.0360187217244818,0.187350388911962,-0.0747934837454244,0.319987800020861,-0.0003346750990393,0.148802401275068,0.249812101111909,0.002298833877008,0.141776053020919,-0.0370611523608339,0.109435099734515,0.0465820188395165,-0.128367103151211,-0.148528077423396,-0.0399836157939754,0.0237436437750164,-0.0680780358565035,0.033282798510477,-0.0719514886421066,0.113059832227936,0.0383961951056357,0.267533421929895,0.126417574978665,-0.0922404807117385,0.184409637222042,-0.262815051681143,-0.0333742397943676,0.0915308963487479,-0.171596884523301,0.238253922828145,-0.0436522401036637,-0.0806310953089961,-0.114961810932859,0.111315132531304,0.0101920455024391
healthy,0.028535348779129,-0.23914963803352,-0.0688661370093357,-0.270027315147168,0.132993088651673,-0.233683937955439,0.11195824246649,-0.0771737445223827,-0.210562166234281,-0.0142063296043572,-0.214903211916894,-0.203863155311115,-0.11775793081959,0.0439304841883214,0.148387823114556,-0.0461741797309377,-0.180183266328463,-0.247389084674115,0.0573641902561128,0.20425568174718,0.0163991049657884,0.0405505068072892,-0.227137687575829,0.0865198029745606,-0.247418353754639,-0.205555549679482,-0.271107063556079,-0.0375678672180249,0.0194847877563487,0.20085044474871,-0.0800052273533257,0.171294687614335,0.0990445637608811,0.309865741310482,-0.379096338514284,0.0073601713859557,-0.0438021813695871,0.288537803373753
healthy,0.0398170718489927,-0.130853144100905,-0.173379775375915,-0.0541399438976329,-0.23491303721565,-0.0512856184124477,0.1765569419842,0.186470214248277,-0.0955071655837325,0.0084592060945591,-0.0098274375210303,0.068365451163116,-0.0852569599253094,-0.0215906406650925,-0.0220902757365567,-0.17631737337301,0.151370209920133,0.320121314749381,0.0539644310648365,0.04664541782567,0.182370644431134,-0.0099119911485088,0.347825438904286,-0.0819311839111528,-0.0114967311059479,0.190537756176222,-0.162391647150406,0.0788975022464677,0.152708975688543,0.0012029675182176,0.256937976058246,0.141414660842317,-0.251778923666486,-0.106757922500652,-0.0298679283490159,-0.150123684472608,0.0286867397954519,-0.0323673848219048
healthy,-0.14417677897651,-0.139748052025612,-0.137539256941132,-0.0441721894289483,-0.0068305595889793,0.0930255395327352,0.196378588183155,-0.0212118573322977,0.177479469233431,0.15102589986872,-0.03325443086852,0.0252619336972849,0.106382253337707,-0.0652132827715216,0.158227685522318,0.0651575988618288,-0.25807636012274,-0.112010040477322,0.0442909817696262,0.1793578731204,-0.126855370801414,0.354647108572582,0.014915863276369,0.0730164546498012,0.228463656948127,0.0421304460735469,-0.119018788577318,-0.0370966206373208,0.125634037048819,0.0736401144383602,0.0381026432724368,-0.185976833852547,0.195261197728654,0.0564634844284649,0.234462670152361,0.0078737048305571,0.232643662435731,0.224138873295322
healthy,0.275026981120748,0.20501249050007,0.212941218479833,-0.264837599751213,-0.259107870977864,0.492781336181351,0.0470585830172682,-0.394093540020585,0.334083468219369,-0.198288074235222,0.117208712841333,0.11311076478751,0.201325570335297,-0.0268894445016131,0.0607540322803949,-0.217742024223931,0.241593972625469,0.0875612712041981,-0.346854104732135,0.129276491663824,0.0522580858137434,-0.0437292571159679,0.0776390579625451,0.17207682575054,-0.109826651954005,0.181267409349685,-0.0299063892072359,0.173975774597948,0.0673345887840761,0.100171606840234,0.156700272421201,0.299466699403627,0.0188538492706969,-0.123102852770302,0.0073779506084371,0.233673465203486,0.276136756421182,-0.204223316953095
healthy,0.0617457377103407,-0.108292641572267,0.115572723318068,0.149175147626756,-0.0460222817831169,-0.13407135401001,0.18133676202335,-0.174721961899228,-0.0104620287020599,0.0059305104561095,-0.0567390183060482,-0.0160617991519634,0.223431981433928,-0.0187951562147472,0.101373712706806,-0.0984160606972849,-0.223097439818455,-0.296890477295085,-0.14451057305647,0.253829649130756,0.130364784974942,0.233354181620111,-0.462306099709341,-0.30745134783808,-0.254091960170161,0.0459044318958481,-0.42669262409855,-0.0025470782087137,0.179603228197718,-0.0364156151660728,0.012845637712304,-0.136477772675855,0.150418273856979,0.090683587448742,-0.190943428640394,0.213585813433079,-0.200755382157842,-0.0049801081394253
healthy,-0.136510482539914,-0.0793073237702408,-0.0236646842328878,-0.0064682520419813,-0.0324547929928574,-0.0461268114196996,-0.0555522585375924,0.0061690597669117,-0.122330905789293,0.192869046449755,-0.166463547268461,0.0530554277658804,0.0420396312334807,0.0929397170297003,-0.153192232781444,-0.171998604357249,0.0580232661665156,-0.202485050552364,0.168483540351781,-0.0100291743872297,0.282879172452732,0.0730728156931575,-0.0849349879917884,-0.0657608592445438,-0.192570744627885,-0.077225444189548,-0.0739703925183664,0.0042127340873642,0.0280871200487607,0.134934380376601,-0.0586692899628341,-0.0494223787114635,-0.0123951085385987,-0.0153433990825139,-0.0996804477507629,-0.177978888045843,-0.0635302739795158,0.0475764692286679
