group,RUNX1,EPAS1,ZNF76,TFAP2A,ETS2,E2F6,FOXD2,ELK3,REST,FOXM1,RUNX3,XBP1,ESRRA,IRF4,SMAD3,NFAT5,STAT5A,ZBTB33,RELA,ELF1,OTX2,SP4,USF2,NFYA,GMEB2,TAL1,KLF9,IRF2,CTCFL,EGR2,MYC,MAF,HES1
healthy,0.179701905070253,-0.1460954524949,-0.321168848194711,0.120937208795303,0.0666917232603726,0.207390124436171,-0.123961904578275,-0.0857683610608494,-0.134873359430197,0.0272326166538379,0.0202006879259858,0.0274132470220108,0.0930856167397006,0.0531329405284132,0.0702318483741816,-0.0930292416566403,-0.127526190441967,-0.0294093851671062,-0.0952439770625819,-0.0485239898602562,0.0092938351216604,0.141899535598553,0.0154996963058937,-0.137415990727408,0.117707721894275,0.0455038961248813,-0.0840115293907855,-0.109138709269105,0.173260188946686,-0.0077233863792654,-0.189154510834002,-0.129467104015901,0.203902922869724
healthy,0.100864474867793,-0.108978693288659,0.015514004344838,0.0740807652845084,0.0926426778083981,-0.137999333622088,0.0677192204944839,-0.139858666415916,0.0235591088540571,0.205335439306998,0.0408075505648013,0.113436770458793,0.0133468004900364,0.172320903706715,-0.191615025254664,0.0702051758708516,-0.118286390964313,0.154172755177166,0.0768014934161834,0.078693161099939,0.0381980789738267,-0.0417477143074974,-0.034299962409367,0.0505501601722836,0.0835306751774757,-0.0630216199454039,-0.0133098682223934,-0.0395674845491702,-0.201980732788439,0.046344785530545,-0.0875354509049209,0.0444014739704588,-0.199197633565765
healthy,0.0692863457770078,0.0373533996122195,0.0146045195521366,0.0340579584809714,-0.10376687466134,0.189989477396082,0.0365112988803415,0.0169484172571111,-0.13915942599897,0.0609413403293361,-0.0569649224329592,-0.131164029158396,-0.0462942597293789,0.0757677853451084,-0.0131118428035731,0.119149653373624,-0.0559312969858887,0.00022496553848,-0.200119006777372,0.0263635290499852,-0.0413358976582851,0.310938855077546,-0.12056632825108,-0.0703017307750123,0.241591707803652,-0.121596913623306,-0.0780448014035078,0.150076334764941,0.230340390804806,-0.0455524814673637,0.0553992838881319,-0.0812672807384921,0.0399557036789616
healthy,-0.0327304649247362,-0.0974073141651418,0.0633782157316385,0.0299420782587421,-0.111417854548406,0.136160498268273,-0.152758504661458,0.0903064841492797,0.122424386098182,-0.114304251290533,-0.0531900683175755,-0.0171370618119183,0.135092188438419,-0.131887258948858,-0.0724000432397145,-0.0021072166368672,-0.104003392288917,0.0075663778774955,-0.177412939312805,-0.0724588492853945,-0.162108665924581,-0.219434759454984,0.208996686346781,-0.118714704716535,-0.0196412192571257,0.0615307257965246,0.0244535139952738,-0.0555962156866496,0.199989560350125,-0.203566928128993,-0.019504005150539,-0.0790451264015564,-0.128030562453011
healthy,0.0067940820312706,-0.0808759176154426,-0.0005844784898752,0.0462512581429065,0.210383579362904,0.0569794096050164,0.0084712426145088,-0.0657560474041692,0.0248978376235812,0.0733761450655417,-0.0676502070827885,0.262432615788533,-0.0246823167236727,0.0486264226283174,-0.023372339895834,-0.0786444337299707,-0.143189839042062,0.0930355535732408,-0.0608085271572995,-0.140181415616179,-0.0009525491625583,0.0776753287781189,0.0744927739255612,0.0107908269501492,-0.107875157922905,0.175692696733194,0.135616747996718,0.111038200595224,0.0093679159882021,0.0960640804575512,-0.0465247243053417,-0.0579836956091166,0.0490423868343135
healthy,-0.159039744474929,-0.171194631170093,-0.0118713791539824,0.185905078799852,0.245317877465208,-0.0254957133865381,0.130744893252219,0.178078673437657,-0.0780803726797753,0.162617529783361,-0.224745611941724,0.183129899347441,0.219850115526392,0.152483133452111,-0.156775677209437,-0.193923151232141,-0.236640949479468,0.23021610956734,-0.199074203740933,-0.209140717984858,-0.169293932724989,0.225636065204872,-0.265842226221168,0.0995910082339304,-0.169449662219441,-0.0658855553450083,-0.0937451625960461,0.270881472939071,0.0111047108736041,0.160505198948361,-0.145906557109491,0.176169988864632,-0.0997507307923426
healthy,0.0949705772768163,-0.0641942263726474,-0.0791110709711002,-0.10438165596966,-0.149329009242359,0.0001087686585303,-0.0729423341944483,-0.105412368495733,0.106468978321457,-0.0009737384668434,-0.100030909628444,-0.105433086335453,0.0413061929418963,0.0140311569504197,0.167192966540992,0.0258921201901617,0.0200289715493809,0.086129239176275,0.0744858132535938,0.0025949094249391,0.171098279328226,0.0966176455345622,-0.108095328739483,0.102874433130024,0.23729695669379,0.0666596492993361,0.0327756224371561,-0.11566251969724,-0.0328429554162463,0.153280937168963,-0.106733130777888,0.0745272489330339,-0.130672594574433
healthy,-0.02515055507396,0.0667056580296475,0.154265992821021,-0.029184207420995,-0.226840884954098,0.120870744900062,0.192720659364647,0.211994267806789,0.0460515070060151,0.240430359974128,0.0236928872085879,-0.0982576116658236,-0.125313161251672,0.133187652736037,-0.18092820345907,-0.0594327437595633,0.0443161881186674,0.231314151419261,0.115202036534726,0.0361486205555507,0.226763759670216,0.135555398951218,-0.112317550917534,0.171503493768675,-0.193607600129291,0.076539131724618,-0.0845987238902998,0.0378453768009573,-0.0333104101086886,0.0044424163516102,-0.189442834799657,-0.0866888190835053,0.167207615456441
healthy,0.0579810657008543,-0.0310019905261726,0.0658832208555687,0.0309860265763651,-0.127424247363496,-0.0976834088721166,0.105569600077024,-0.181749568558432,0.038616794584352,0.0897972176672096,-0.123145908815085,0.0232275469699182,-0.0440605014687109,0.112577774042518,0.0985773900613368,0.0749347803964235,-0.0453535814031187,0.0824218728561428,0.178061896152899,0.0512921707315101,-0.0435815829744857,-0.160437695565415,-0.042735493634688,-0.128908894695594,0.137529427591646,-0.108044012297187,0.0855508070184136,0.127967021656952,0.0491530014573046,-0.0372119670012917,-0.0495201723028772,0.0238022491629884,0.100620775636697
healthy,0.0037498296850252,-0.150212592329391,-0.107342199050946,0.136060974448936,-0.119175936835758,0.0350108765826818,0.0384340921129609,-0.0013854091500304,0.159142539130277,-0.0016322396944569,0.179733359226949,0.149454648031354,-0.0967941409032636,-0.0643812181316166,0.099506783654133,-0.256136970138614,-0.208526931759615,-0.137228640829136,0.0149461296665547,-0.120818149481505,0.0786533425068248,0.0959181833482954,0.101857906920741,-0.0869982094986996,0.100803267321828,-0.0227449775753041,-0.0490079137181419,-0.0185679731433588,0.0660907481985707,0.0727003216659923,-0.153910064020144,0.147908009502136,-0.0361536105846565
