group,EPAS1,FOXK1,DUX4,MAFF,KLF5,TP63,SIX5,ARNT,STAT1,E2F3,KMT2A,MEF2A,E2F6,MYBL2,REST,FOXM1,ZNF263,FOXH1,CEBPA,NFAT5,ZNF384,ZBTB33,EHF,E2F7,SPDEF,ZBTB7A,TCF7L2,BARX2,NFE2,SP1,NFATC1,IRF3,TBP,ZKSCAN1,GTF2B,CTCFL,GLIS1,POU2F2,BACH2,ZNF143,MYB,ASCL2,ETV7
healthy,-0.015234307557646,0.0064812564198057,-0.047637850904754,0.0893038532469107,0.0227672447149143,-0.146483515842602,0.0781598716824952,-0.0821064131999006,-0.049019551248634,-0.0286377594564539,0.0140607523597221,0.0605688680972799,0.0789897135143993,0.164351133371785,0.0840153232884722,0.0740736538171455,-0.243325783750622,-0.0956604964543348,-0.0043943274564032,0.0184632960718868,0.0169076849810566,-0.128232473044552,-0.208514877465416,-0.0549106066295771,0.0192411016173019,-0.0820995663200995,-0.0349615376408323,0.0102347159268176,-0.0337523786679423,-0.151737811402035,-0.0002451182968825,-0.0407676917122407,0.181257448976882,0.0746309898329623,0.092345237254599,0.0543697031252832,0.0256223935920102,0.118456498064414,-0.0267562368870872,0.0673541259802584,-0.0947471226888561,-0.0194656792747809,-0.0788294965270515
healthy,-0.0302646589066565,0.0523767032158401,0.175287440011353,0.017397005660133,0.0022135850236804,-0.0540823063685998,-0.0813953964953357,-0.10136454107362,-0.0669327460982284,-0.0806896423026434,0.123898133424209,0.0338860898653183,-0.0245409814165709,0.042983616666811,-0.044142049729336,0.179093824715375,-0.0672316020511277,-0.183591313810477,0.145508422028158,0.162042920618342,-0.159184744323703,0.136573874269606,-0.137740364723019,-0.0227057275195387,0.0278283968984629,0.0792847263279845,0.0679366237537393,0.0190275285796276,-0.142842524379685,0.103645148939679,0.171019952801571,0.014624896949968,0.0048329695520329,-0.0226610456246199,0.136181259586386,-0.155642056048709,0.020388128904408,-0.0850366046861746,0.109707969337099,-0.0508534900931586,0.0025717726731111,-0.144366103747407,-0.1031620717315
healthy,0.0004520000320238,-0.0919627351976607,0.143939235004187,-0.101784100234582,0.0408236618070542,0.0343134597954237,0.0495728407215006,-0.0385005918750246,-0.0152243421639044,-0.103749774792453,0.160151670261353,-0.0281921880439068,0.106661495928979,0.0805506103581125,-0.153862212451409,0.167499298688904,-0.0164997531069795,0.0255818002620636,-0.0824812461538113,0.0866403472236743,-0.0735989199431099,-0.0189349470779608,0.161924631627276,-0.145081498651007,-0.0181886214436888,-0.154538460561336,-0.0157324042154041,0.0820642848839599,-0.0491944220900387,-0.0180729935285199,0.0857994169315369,0.20474199900194,-0.111969868398097,0.0416505765943227,0.0945836346081557,0.187825284625109,-0.0811602848199122,-0.0789072924122274,0.0924077274772501,0.0715947027468491,-0.0095165278060217,0.0105046208992832,0.0787461141062343
healthy,-0.197240086148872,-0.100993045223122,0.215945870842913,0.26493619254161,-0.0534473922507957,-0.194800201188779,0.145446036996034,0.109072488840972,-0.0867710842057416,-0.138211992114356,-0.004307253054549,-0.158201926787394,0.119709531166989,0.157377930550871,-0.017459089089433,-0.200867809839536,0.0331150175833591,0.0781672793464685,0.164034107942,-0.0681402082604748,-0.179850555183301,-0.20277263230838,-0.004949328044047,-0.0136494441517449,-0.0216646802706449,-0.0670593820281532,-0.201424274830434,0.139678063340376,-0.201210249833934,0.191204581247591,0.0881087404338625,0.186517433824255,-0.0598574408959507,0.0038792030615503,-0.115204304990678,0.200889212339185,-0.269837364961445,0.0846308342407483,-0.0265444501908296,0.142021637052044,0.0365073137778735,-0.133514143441196,0.195271056181078
healthy,-0.169125064690077,0.128597783293433,-0.0157962755844138,-0.0513147365873092,-0.111414118318235,0.11955605460846,0.0397481315576164,-0.0792312803589183,0.0475030063149053,0.0707927644525471,-0.0688287323698372,-0.1414907383256,0.0501887394005855,-0.077683752337624,0.124954808976948,0.0976184984495177,-0.0440984446680577,0.011147946636925,-0.0382925216740138,-0.0608203646234453,0.0410019524045676,-0.116593130888803,0.217133620762287,0.0785799541801183,-0.0009945829742425,-0.0497614636824091,-0.0201810579964895,0.180905666634084,-0.146093108204243,0.0572068328354392,0.109985078521309,-0.0048156486825057,-0.0276364806958296,-0.059092590879021,-0.0231188478503713,0.0123888414957634,-0.0758633423450573,-0.0358566910251829,-0.166977914442434,-0.0682851227586447,0.0332916004952231,0.107960007050288,0.0867958558467673
healthy,-0.0771648129032273,0.236474237254862,0.0163175811906482,0.03053054404591,-0.128972369410752,0.28194078239061,-0.0089378388339872,0.215343190258443,-0.0662445593791343,-0.0049696149080734,-0.128456398464012,-0.0595403316172183,-0.0784106111759479,0.0191248704863973,0.0070572605149485,0.0673545758237655,0.175993616478124,0.0796462258115618,-0.0756338727915189,-0.0101327189211743,-0.111924960894123,0.186961393642049,-0.0197766232612266,-0.032516353281718,0.165877870285461,0.138052779164233,-0.227013638382731,0.0151227011034611,0.0788077730231095,-0.20021709460928,0.240116584793361,-0.135367693513765,-0.0894870138023438,0.148630183572401,0.0675887994772198,0.135510264433259,0.269438670569275,0.0228113471190255,0.11116118811112,-0.0751280854818858,-0.331321238721036,0.0007434055087896,-0.11020392622309
healthy,0.103603962856143,0.137034005144752,0.0604214659945683,0.0835778064843515,-0.0042023869608237,-0.0563919278547553,0.0026953613026362,0.0056391927854755,-0.120421612987923,-0.0270535412510098,0.103622868195941,-0.114037009661839,0.099055878253298,-0.107830656682422,0.107444447597976,0.0141709025600527,-0.112713635875975,-0.0493051261933148,0.0067438047822473,0.0248578210716077,-0.106177789831506,-0.0572453689084959,-0.0561164500462695,0.0033435443814265,-0.0287388172558645,0.0146354337665191,0.0474659067072474,0.0576990970636491,-0.0573155887420315,0.0965441688229856,-0.0282310738441455,-0.033851361289823,-0.0464045069157283,0.0504259427670564,-0.0717889767388531,-0.114828333170528,0.0437577593440012,0.0584337045529448,0.159353109157765,-0.0130257791208566,-0.0310398671855701,0.0418429184987416,0.0083372548509401
healthy,0.0837117831256554,-0.200626000962564,0.22104877613455,-0.0861412295679422,0.171781144790651,0.0314131281251884,0.153471602397035,-0.174580792595572,-0.221341852213302,-0.132346987141722,-0.189003220681529,0.240337809633469,0.154882995092078,-0.220223535597012,0.0596564070828215,0.241564101647195,-0.226717484499886,0.120554531236145,0.208161141197848,-0.086642543913176,-0.0788374651843053,0.238116601457664,-0.168657570793425,0.189890161446173,0.035870969533575,-0.119621315301171,0.192844059818858,0.132331562084945,0.236936584614267,0.0766779572356058,0.110366281235317,-0.0616308143502038,-0.113512992817707,0.218889268185851,-0.150741367347608,-0.0276417017433526,-0.110597657086963,0.129524201751636,0.208577617730811,-0.242651568149933,0.241548676590418,0.112032187367171,-0.130727356180197
healthy,0.102462624254339,0.125428384863071,-0.127194981832973,0.114828803043656,-0.0406317303077553,-0.0211991636388289,0.100696027284437,-0.127194981832973,-0.0494647151572673,-0.128961578802876,-0.083030057585413,0.102462624254339,0.114828803043656,-0.121895190923266,-0.123661787893168,0.0017665969699024,0.121895190923266,-0.0176659696990241,0.102462624254339,-0.0282655515184385,-0.0264989545485361,-0.13249477274268,0.0671306848562914,-0.120128593953364,-0.123661787893168,-0.111295609103852,0.123661787893168,0.114828803043656,-0.127194981832973,0.123661787893168,-0.125428384863071,-0.136027966682485,-0.137794563652388,0.056531103036877,-0.0547645060669746,0.0759636697058034,-0.105995818194144,0.0794968636456082,0.0777302666757058,0.13249477274268,-0.130728175772778,0.0370985363679505,0.0724304757659986
healthy,-0.0830210072665746,0.0392418120808193,-0.0620031291395253,-0.0461322825081633,-0.0631968850959145,0.0602663530318112,0.0260149960840272,0.0961290029030563,-0.0621008505573507,-0.0591603242573334,0.0200051288877684,-0.0735986637410284,0.0234920067510819,-0.0767357433473534,0.107642362675933,0.0647559858984916,0.0756530344566749,-0.0286512534239974,-0.0736286464487702,-0.0456170241232661,-0.0157531367417087,-0.0307056241396439,0.142758776265603,0.0069237845470572,0.0769567270081176,-0.0326578315548366,-0.0050915079628319,-0.111735557518027,0.0486319519573094,0.0801770919137256,-0.0147359456197994,0.0348010399230516,-0.006984860433198,-0.0533248009542403,0.0349753838162172,-0.0114311849442513,-0.0201139550121648,0.0872785517659198,-0.108856107104151,0.0953050336754835,0.013539968722096,0.0286779047197679,0.0848799351465704
