group,TFAP2C,FOXK1,MAFF,KLF5,HOXA6,STAT1,FOXD2,ELK3,REST,FOXM1,IRF4,FOS,NFYB,KLF1,HOXA4,CEBPA,STAT5A,TFAP4,RUNX2,ZFX,NFIC,SPDEF,ZBTB7A,MAX,JUN,E2F2,USF2,ASCL1,HNF4G,CTCF,KLF4,ARNTL,ELK1,TCF12,IRF2,TP73,ZEB1,HOXA1,AHR,GTF2B,CTCFL,EGR1,NRF1,ESR1,HES1,CEBPB
healthy,-0.135742978476235,-0.0826243368565238,0.156114259208175,0.126396629864098,-0.142081933072692,-0.157051345749293,-0.100579895656303,-0.209814221374033,-0.047047737359435,-0.21951034298582,-0.190509148991494,0.15605487407272,0.140676848078772,0.32917779881994,0.060637671476669,-0.218610304052142,-0.167278664673632,0.113269790839858,-0.209998914593475,-0.217093531418147,0.159695346321412,-0.0038518615381993,-0.10450912131592,0.197750321792655,0.225365499414537,0.175255886263775,0.171943394304475,0.190745599897799,0.0737601519588571,-0.182694827910533,-0.199537868851612,-0.159348842228301,-0.0621925813536168,-0.0750377495977648,-0.213947753692325,-0.209577225649972,0.0283997151911906,-0.267953358619559,-0.115993334804421,0.0090167338694765,0.176511146374668,-0.010456142382054,-0.125780985799294,-0.170981790964317,0.204589419089545,-0.169704738143165
healthy,0.0933061548019951,-0.0124657329573721,0.122885687454344,0.0733313532977537,-0.105977195060319,-0.0471874282087468,0.116303543875451,0.0425001677272669,0.115123345255714,0.0121267141475304,-0.0622702279051974,0.0335279132402585,0.0306536110269345,0.0496252224803506,-0.0679954858779122,0.0121455328043371,-0.101948870554395,0.0494030774338349,-0.0283502357325218,-0.020460124758731,0.0715616920896193,0.0856786560615375,0.0161407477937738,-0.0299120427538209,-0.0838444737443514,0.038750444238279,-0.0287411827156572,0.102155451298289,-0.0973939066452033,-0.0340604953772553,-0.147647643964167,-0.0280696538043431,0.093635410549283,0.011557060671561,-0.0688846320386155,-0.0492031468919709,-0.0885648437423184,-0.0189788276300863,0.0117582646563669,0.0297405524376572,-0.0250878164092663,0.0271672072395808,0.0184503488092354,0.0332770449807221,0.0168550077904686,-0.0521663071239011
healthy,-0.113546338903668,-0.165806898527847,-0.095067327709976,0.048562236374364,-0.181323721706179,-0.237189327170329,0.10657070125388,-0.0201101053604476,-0.0678227610018956,0.0050092490098043,0.171527072661338,-0.180567418383109,0.0506168604020392,-0.162073281122955,-0.0001235295427682,-0.144675783681254,-0.030032804959134,0.0628614112025524,-0.0566874550752193,0.206758202461044,-0.150063184352594,0.129499296998304,-0.207237194565655,0.158284201474372,-0.0241538071277985,0.183262379224317,-0.0470496297282228,-0.0303756624655927,0.0832261386817671,-0.109870704753545,-0.0447429045928574,0.133999301770574,0.162522021094644,0.127613580712781,0.0225479230718119,0.0171605224004722,-0.0343210448009444,0.0084277400300835,-0.18376406042862,-0.0297176785745213,0.0931160651364538,-0.176044724511146,-0.0508109782549606,0.101707670886536,0.0233294365056515,-0.13021022212199
healthy,0.144683646472722,-0.068757164699401,-0.0178754972376397,0.160569942719058,-0.264873264263055,-0.0928824856465593,-0.110971924409579,0.0952312904783958,0.115906235335376,-0.0749113975146006,-0.101258068767837,0.115760573020223,0.122133299308151,0.0689392425933418,-4.55194734852042e-06,-0.11318417082096,-0.105609730433022,0.131865362739288,0.294306155818588,0.0962873422632525,0.195246677620087,0.16354691628499,0.201182416962557,0.155144021479622,-0.0970884849965921,0.0208524708035721,0.14982734697655,0.232144762827193,-0.145220776259847,-0.283108365341228,-0.278001080416188,-0.172614395403243,-0.109269496101233,-0.179615290425267,0.228694386737015,0.0285543657172686,0.157520137995549,0.189156172067766,-0.180735069473003,0.104644717595136,0.115806092493708,0.103115263286033,-0.0348269491635298,-0.210213480502022,-0.0177480427118811,-0.0210072370134218
healthy,-0.043242310997724,-0.009412877288174,-0.0177939975085839,-0.0910792446026344,0.0420998673479774,-0.0084234747798418,-0.0872978295365429,-0.163368312458844,0.0565258302905263,-0.0424014318111334,0.0308939803771808,0.204821566866159,-0.118074346602232,0.0449556941086143,0.0177301833057063,-0.0372217515563259,-0.101181654118362,-0.0856844031859121,-0.0171451256580852,-0.112153743921094,0.0307544926947846,-0.0472654294163076,0.0866636405999806,-0.0118999370180228,-0.0002332324406057,-0.0188229309390526,0.12073025984235,-0.0607545095042201,0.0745637900614387,0.0046290709821911,-0.044067942542919,0.0692830235914534,-0.120607149256267,0.0828906964457755,0.181856924742113,-0.091058914414107,0.0019550864633824,-0.164527697932363,0.0818487742837476,0.120862970795237,0.0379299197900294,0.0012090814899196,-0.0499066597424889,-0.12410733004773,0.13779124110903,-0.0118259577208815
healthy,0.219238951548236,-0.0826360694073311,0.305795603064799,0.190113927204281,-0.177259318613638,0.076941423893672,0.267334692573236,0.230456717108276,0.223674110059305,0.25548963387572,0.258724114115836,0.285031220068781,-0.226119573149938,0.238038142762002,0.0486005159715634,-0.281982967478853,-0.242213562708334,0.237636283095806,-0.239900419263887,-0.116750034485283,-0.263786565764382,0.252294359456696,-0.0668165205965811,0.0915063864294678,0.285815336490627,0.222742971808362,0.0770198355358566,0.243737689003298,0.209819753030807,-0.221213944785762,-0.283766832338554,0.234931081440436,-0.298366099967805,-0.0664734696620234,-0.0108012037109333,0.195210683946283,0.170721747946494,-0.0710213449087321,-0.276312825603377,0.105929227863804,0.159415769288997,0.323281399271972,-0.0322271849378845,0.218400927122388,0.168158667392584,-0.151937258915638
healthy,0.002198704874675,-0.0177761830716105,0.216776790236793,0.119750815638524,-0.252555524470067,0.0609391282424247,-0.257625750487072,-0.197566942594851,0.148124378925918,-0.126636178377616,0.220306455640943,0.0396563357758366,-0.241102975914085,0.289604435208634,-0.0542927095983878,-0.367885874350068,-0.121480016326424,0.015040901983478,-0.0572753187849108,-0.19534308571017,-0.017862119105797,0.221027479927776,0.174936421592118,0.234305645210013,-0.244695521343249,0.280778175697426,-0.195336797707669,0.252899268606813,-0.0270824267737624,-0.277548238412512,-0.101515608384307,0.0435381293200676,-0.230574763725817,-0.175820933943989,-0.206827074278659,-0.127983906913761,-0.112320492682639,0.155563085885138,0.127321570650275,0.126537666338427,0.237357422424052,-0.237711646564967,0.200082143595433,-0.165003473640655,-0.035091245959781,0.24615643392442
healthy,-0.18953389198419,-0.143670719154798,-0.0738969430851242,0.118573999375825,-0.0363554132732165,-0.175658211206168,-0.0366378219729049,0.148000985883353,0.115825221365525,0.185504861201969,0.139415761412827,0.0992384170704941,-0.160314005189766,0.160276350696474,-0.123054884077547,0.0106185671082828,0.174415612927539,0.189552719230836,-0.101968367834148,-0.0295964317273415,-0.135913893536691,0.0907096743399053,-0.171742143903822,0.125483598894867,0.153404405670724,0.150523836933903,0.127196878339643,0.154759967429228,0.0657823997807449,-0.158883134444678,-0.133842896405643,0.18541072496874,-0.107334133128228,-0.0415705605941285,0.110158220125111,0.126839160653371,-0.119835424901099,-0.104698318597803,-0.112925825382057,-0.163062783200066,-0.186728632233952,0.150542664180549,0.132600298127014,0.029332850274299,0.177013772964672,-0.150787418386945
healthy,-0.30396796345951,-0.271265878359107,-0.197167094103533,0.0700402843384004,0.288402780256566,0.0429228167270227,-0.175652484430246,0.0598985946577327,-0.0784977725553122,-0.315246641131955,-0.216176682105096,0.279598723507402,0.0013862741290121,-0.151541650839906,0.214176312857531,-0.349125235197111,0.122068125224176,0.170463076670983,0.143600975346529,-0.309686344241685,-0.129881117574091,-0.0061652717842908,0.126090144243218,-0.0117681297223815,0.356391014075047,0.217745360724768,-0.148048604843776,0.150468504419859,-0.210850470977839,0.0628535474064164,-0.354329843330595,-0.324987040933172,-0.14778411833232,-0.147835799604673,-0.257992911588785,-0.24119649807389,-0.0389555190551787,-0.1406703431966,-0.146406964427841,0.0814740058279062,0.138375086689135,0.0380161359282823,0.252298851405364,0.262093972553779,0.193759170203045,0.275847271149505
healthy,0.288361445215237,-0.103692195098016,0.216569139303698,0.204788900433155,-0.275046705522437,-0.197614466356199,0.292738552211859,0.306573234043734,0.310783038625125,-0.206827227106781,-0.322264742451978,0.357810749871286,0.238439709162508,0.164304018274343,-0.038019857582122,-0.181972457974479,-0.26324459454715,0.065246023333967,-0.183267516807967,-0.118153493544732,0.221036420767244,0.288187619540698,-0.18541520400531,0.267059550079754,0.278583079510415,0.193994441160606,0.183440191319099,0.192725475364356,0.299881521155675,-0.279911522082722,-0.174575081917595,-0.0223939654881072,-0.137463875985162,-0.216568371861426,-0.0588609036334511,-0.176628757436655,-0.332261445483099,-0.156710944438177,-0.18432735458518,-0.223029084625704,0.179198537883431,-0.137387515479128,0.030109830087745,0.206057098787134,-0.176069675741724,-0.288455073172384
