group,VDR,EPAS1,DUX4,ARNT,TFAP2A,FOXO3,KLF10,PGR,SPI1,E2F6,ESR2,SRF,FOXP3,HOXA4,CEBPA,NFAT5,PBX3,TFAP4,ZBTB7A,JUN,USF2,ONECUT1,JUNB,GMEB2,TAL1,KLF9,HIF1A,TP73,TCF3,FOSL1,HOXC6,THAP1,EGR1,RBPJ,JUND,SETDB1,MAF
healthy,0.0114004848532427,-0.119643246223579,-0.0857569366456554,0.0005862091415188,0.132037852303348,0.122122956946794,-0.0184685486100747,-0.196982061695571,0.0667956039199828,0.113494958426167,0.110959982194661,0.0655784468921378,-0.129968685356012,0.0050798213037792,-0.0630842618691321,0.0091109137954584,0.0701253507945362,-0.0317993787172079,-0.171810596437018,0.0696680945056971,-0.119434684722051,-0.0528818542849196,-0.0585367000440159,0.0148894490254926,0.0537700499538876,0.0531864725032397,-0.0282939664770142,-0.034808717228215,0.126065887794295,-0.0873484516999025,-0.193079922056572,0.0896367069122512,0.0957027543699438,-0.0501718706104905,-0.102851084698342,-0.0052074583110235,0.0139742785250966
healthy,0.13279575007451,-0.0368485749869629,0.176439974461309,-0.144394890789921,-0.0813368905623734,0.0713907282686899,-0.114763448176806,0.0053519657272181,-0.157235814866981,0.0062335113524979,0.144699991737546,0.0352595745300172,-0.0019637055722862,0.0940750962487417,0.124808631642111,0.219733284533742,-0.0626739716902034,0.100181294666298,0.0440911056483378,-0.190274646724999,-0.11158898373333,0.139427435846012,-0.124284751774717,0.128098995866008,-0.0275807720183489,0.0063818823612749,-0.124464147273954,-0.142331360302737,0.0472798767221297,0.17048889849605,0.0660398877820584,0.0980568404387818,-0.0798822759811997,-0.119073923366791,0.0520155321051971,-0.112423912248593,0.194167336160042
healthy,-0.145159378439741,-0.113424924830868,0.125529523211188,0.0141403935174932,0.0867679837994147,-0.153484583024227,-0.0692266148762914,0.0126985715497542,0.0053649189497264,0.0114818845736556,0.0634257962618997,0.112270509235436,-0.052619316663165,0.119359866419003,-0.060637954450524,0.0135655807728797,-0.0766273289631908,0.0820449390811734,0.0268581254920679,-0.187115918690324,-0.01315363163924,0.0243481098405888,-0.0486483186191264,0.0570118440532535,-0.0282137255481149,-0.0021890785357365,0.0555700220855145,-0.0387327987745428,0.0738538574704304,-0.109324593919291,0.0754824935801688,0.0045649712134725,-0.0282424661853455,0.0474555821740533,0.0475322238733351,0.115527781454912,0.0642401143167688
healthy,-0.153621791862308,-0.0770650506144969,0.179219181443628,0.0811850317971091,0.05688249344461,-0.107788338861976,0.0846094317410984,0.0513606485349272,-0.0102571479572305,0.113631221266408,-0.142160753299769,0.0101929404582807,0.0016319405983074,-0.124931741081573,0.0843954067445991,0.103101191438641,-0.0874024579454147,0.114979578744354,0.0460314261220938,-0.113288781272009,0.0641914470750621,-0.0494023198169583,0.0334146525784582,-0.102780153943892,-0.0014607206011079,0.0513499472851022,0.0362504837820743,-0.0368390525224475,-0.203725043542802,0.10180634020982,-0.0839245517523005,-0.0005083093666859,0.0309961701180157,0.137709033372583,0.020337725292349,-0.031552635108914,-0.0252388977121837
healthy,-0.02229536246326,-0.0161847693811754,0.11083359199187,0.156263371904203,-0.0984480150415259,-0.0674272530315175,0.0564726482266031,-0.0058176685604102,-0.0451793322045361,0.0766038997698471,0.0187041409263483,0.104311470297414,0.0565951138458342,0.191466720963807,0.0548199140139169,-0.0962767327113747,-0.0002454828853956,0.16628128021608,0.0094508152642659,0.049575958264319,-0.0230196748869106,0.116235318764441,-0.127091178768264,-0.107610318959585,0.0738418035739459,0.0137310438210858,-0.0311167485764328,0.0360120634640756,-0.12719213015709,0.0377194107231757,0.0170348573056579,0.0981065455897059,-0.0909930583825667,-0.0454981841320838,0.011407506937296,-0.172214794632519,-2.4824112006302e-05
healthy,0.111207638432085,-0.304842203230957,0.135708827857325,0.180104263693347,-0.0259215482325004,0.122100130324126,0.12350204291311,-0.111747190316661,-0.0802548841647758,0.140813818765238,-0.0325806330301753,0.0499615822008379,0.0849540582706143,0.0414117600298619,0.0176991464359254,0.0294263297049609,-0.0601577293529564,0.048448992302197,-0.285072468793538,-0.0817167469631574,-0.146592096640228,-0.0096934877040946,-0.22099030650234,-0.053918296021063,0.0634042637695514,0.0758508495513551,0.115519441954125,0.0375841697375696,-0.0635748912886054,0.168506203952244,0.0066959772342271,-0.0418867501504717,-0.108560606109463,0.052382648349577,0.196276985566925,0.0666969137318366,-0.0172518256427298
healthy,-0.19721135360936,0.0114822283696399,-0.0382423506481727,-0.0949800679652145,-0.167088643520366,-0.0617736630534103,-0.111827018357478,0.178321455396985,-0.142310248650022,0.117264297905345,0.0964448230060493,-0.0540621585737212,0.101843556368631,-0.0493527217009444,-0.0801261820944579,0.0625445867591128,-0.17991091868433,-0.0958122120828404,0.0805501901325943,-0.0500919014893532,-0.0998958403004,0.216291715325498,0.09874172216451,0.0475229116112328,0.177019954787946,0.103310578832129,0.0424189431949493,0.0959731990919724,-0.169015952784623,0.0945129788964653,-0.156581406896174,-0.0483595905741864,-0.104369465216138,0.210963272065495,-0.172473772346965,-0.0863071762760611,0.0431377161793837
healthy,0.136781864383381,-0.0283855000773524,0.101089633097873,-0.0273391128816963,0.0253038718069837,0.0807192431893092,-0.0169831158937592,-0.039798671757808,0.0214994812468318,0.0144804166216745,0.0616685237302501,0.0434879956847606,-0.0445991078615913,-0.0846998295315475,0.0185580904356747,-0.0401942133094306,0.158759591324447,0.0687343341751446,-0.064721385342319,0.0085401016827605,0.0120172715047519,0.0849263669656587,0.0511902684445388,-0.084951537791671,0.134081394335485,-0.0073894353507675,0.0221431352262904,0.0566559335215055,0.0106976010552475,-0.0772672441933302,-0.0053829609343547,-0.0202157691202021,0.0955736263688814,-0.050334460360119,-0.039309638566711,0.107058714695087,-0.0021539035401994
healthy,-0.179448002828203,-0.17834911732405,-0.171221013353776,-0.0809146026224739,0.0070108895164968,-0.0658818489256594,0.0959766599327325,0.157382381904808,0.0069962377097747,-0.148386172577475,0.0759256624336188,-0.168254022492563,0.198868972638269,-0.0811417056266655,0.0635815152702989,-0.0236040606292088,-0.166393243038864,-0.189389253689108,-0.20727910969672,0.0423217437166167,0.218802755683606,0.126591610078438,0.0063588841173659,0.217637937049204,0.149814723732874,0.115273089385661,0.10651130896588,-0.0976835954158503,-0.149016200266523,0.0478528007541874,0.160188202892079,0.0386001848092182,0.128569603985914,0.0190693264487369,-0.0469736923508649,0.0819695327064609,-0.19629758055855
healthy,0.0457044670647347,0.032602196725569,-0.0179507745433152,-0.090854255196081,-0.0615801320708426,0.01909244380427,0.129746403321628,-0.024036087113499,-0.044590621504322,-0.0001992535974307,0.0446749901446756,0.0868144333851079,-0.0904360021492218,-0.0158029643692075,-0.0723308509448341,0.0187684323237632,0.008306720919919,0.133331172997928,0.0076937019692648,0.0211648607252957,-0.0307640374123335,-0.013147147275524,-0.099593589782494,-0.0248115605737702,0.134093183377291,-0.0996025651697657,-0.0027222349594937,-0.0651307952755104,0.0435144725704503,0.0476979005777699,-0.0420981564589827,0.07395988373464,-0.0086818921078743,-0.0060691568730948,-0.046058097323238,-0.0310907415090219,-0.072958230515123
