group,TFAP2C,SIX5,BCL11A,SRF,E2F1,FOXP3,ESRRA,IRF4,SMAD3,GMEB1,CEBPA,PPARG,E2F4,STAT4,RUNX2,EHF,PRDM1,NFIC,MAX,NFE2,STAT5B,SP2,POU2F1,GATA3,FOXP1,HNF4G,FOSL2,FOXA1,TP73,FOXP2,GTF2B,YY1,TCF4,RARG,THAP1,RBPJ,NR2C2,CEBPB,ZNF143,ELK4,ASCL2,ETV7
healthy,-0.0752673243821992,0.0458232092298429,-0.080078396499259,0.0920355940049471,-0.0842719841219197,0.0879415114932908,0.200278912173984,0.0013118090467405,0.0493351868421238,-0.0527952006742136,-0.0526824282150753,0.124596430356428,0.0467386562510828,0.115138469555466,-0.104741291067857,-0.295698232759251,-0.0394626214119766,0.251824218092749,0.0581767687610316,-0.11361383013241,-0.0876971711651579,-0.0064960253300666,0.0321755304494254,-0.133381073239595,-0.118783120649086,-0.0242991481072597,-0.0964364839422002,-0.0679536987233802,-0.0409745462930703,-0.0738504821627318,0.0983182361525267,-0.09469901414283,-0.280808951315969,-0.0709178454189651,0.077894812118886,-0.0957703525046433,0.0639104743795706,-0.195372204589126,0.123883310394231,0.118867147187267,0.0103125991432553,-0.0358837542528538
healthy,0.0183866780196647,-0.0205687387100183,0.0085752971255977,0.121333514623092,0.0661868156818112,-0.0263259716739034,0.0424051300386032,-0.0509058593631088,-0.137595282456889,-0.0688693515043126,0.0858784302205886,-0.17931596716795,-0.143069756496195,-0.0454820043420627,-0.120924480298123,-0.0514316440043864,-0.139296734619036,0.107073375172625,-0.0806959680446839,-0.20258193754448,0.110615617869762,-0.0809479745549442,-0.113110101317976,-0.114911975080864,-0.102961260302178,-0.126722807196186,0.100056926093217,-0.0913011966605969,-0.197015206262217,0.0136606034438751,0.128953037597464,0.215348543811028,0.08419820538868,-0.135527522775509,0.0753962112619517,-0.217312344003294,0.0063072385332546,-0.064142732638004,-0.0878310724572171,0.137341643075072,-0.150345015717351,-0.0847381415834495
healthy,0.114115047986275,0.0875191289434034,0.0283439953142154,0.231888738363548,0.110372539867117,-0.164437105686529,-0.0359207396927079,0.110495717655352,0.205761943237574,-0.0901661409884665,0.0146083615239423,-0.153851678310282,-0.0148416130803885,0.188110828263812,-0.140944218585593,0.202077092806526,0.0135836271579823,-0.101789406750699,0.181771103375685,-0.126113088721224,0.0033677331464416,-0.0364396588857004,0.140139631756054,-0.032110090669419,-0.0761920140337373,0.0638506479741312,0.0249317084996885,0.0373150074233748,0.109688510021808,0.201434995825297,0.0041906656040157,0.0860672035246262,0.0693988900527437,-0.201534586377488,0.0760373865974415,-0.144636931428656,0.202981270188255,-0.113876554821819,0.209706253265118,0.0303567727900653,-0.134871815705978,-0.172404349861769
healthy,0.194862358261415,-0.0093159754388809,-0.0784203580709762,0.149721033839158,-0.0214590532508326,-0.177453561879757,0.151263439351541,-0.188261939659796,-0.231245434923832,-0.0978523596883281,0.0059849949557798,0.149409475618452,0.277059878958725,-0.0693043953169928,0.239088240010487,0.0718622498450092,0.10642213395663,0.070489085835232,0.0538726473975913,-0.0544457606677785,0.121061523932014,-0.272405737637071,0.331782580267131,0.0025886257103083,-0.212794264742035,0.175857306798363,-0.0126854198998469,0.0448066878148323,-0.178834418685107,0.122584697455465,0.106318281216395,-0.0584037039900776,0.23472257852282,-0.0283594908797973,0.0920212206440079,0.0047618404596757,0.361165212958135,-0.113095634116192,-0.0267324646161117,0.273275023536818,-0.168903019600388,0.256066239840058
healthy,-0.0161852365690119,0.105622212482676,-0.0033298640851186,-0.0013473133839904,0.123200255413848,-0.0530209564729599,0.119685645453964,0.0646108474543281,-0.0178196550286519,0.11100591809447,-0.004314343228578,0.108447215468584,0.149290478394667,-0.152851413521348,0.0239245907821751,0.244061228602621,0.100664310050709,0.0760931087068536,-0.041950905986053,-0.0243348597743352,-0.0355214166687521,-0.0372648518382765,0.0288580823478061,0.0196804287943114,-0.0663243238333499,0.0907110566986479,-0.141832681332987,-0.0739951611830488,-0.0723063730665708,-0.0500852723999167,0.0849326162823611,0.12189316448007,0.244570250644957,-0.0875182263404576,-0.12426712123119,0.0677215685348446,-0.0540356718031302,0.0240444259441853,-0.144312048643283,0.138547755433622,0.123496514564374,0.160098112068469
healthy,0.271187755974962,0.245034725664267,0.369698403400973,-0.285014420724091,0.268700113363194,0.30969800632923,0.0359801828297412,0.38164680155796,0.166189953707101,0.320574211236495,-0.370635608291918,-0.112977542676772,-0.32285744290497,-0.257503793205113,-0.180521860599085,-0.329082334649766,0.296068038902893,-0.222075134241237,0.0965089629058436,-0.296176029589915,-0.270690227452609,0.152274582322204,0.194151828025423,-0.298112148335818,-0.330594204268081,0.244240222752602,-0.371862073951673,-0.199235103935982,0.292755038897453,-0.173440756978611,0.320512502272482,-0.411706780652719,-0.246191768739508,-0.389152154306023,0.273378424197419,-0.310010407959545,-0.321295434753395,-0.187788091111598,0.306948100620408,0.105773021128272,0.351127862043356,-0.390428758499039
healthy,0.0180637027610412,0.137910749096288,-0.0981736011469367,0.064318774329065,-0.120149856954145,0.1595692036599,0.139997444054244,0.222176048648458,-0.167160456006946,0.0554233376332958,-0.123255914391562,-0.0709296398208651,-0.0972022086665089,-0.131587703598688,-0.0108052422822892,-0.0915177637810427,-0.121085271935298,0.11982006321079,0.122056664415726,0.122374465659322,0.160432663642502,0.0464259646895805,-0.131422806727011,0.147564711401774,-0.130751226740542,-0.0777533721833763,0.151084510080854,0.102376972312245,0.0727165222848619,-0.190278997416139,-0.04929517025677,0.140995819659128,-0.0383580104771387,-0.0091113016914197,0.0098458423016197,0.134357971042871,0.160324731144677,0.0169064265343587,-0.199300355359371,0.0722368222945272,-0.0207680114565531,0.122041673791028
healthy,-0.181395854106664,0.0652353772976116,-0.12746914525714,0.169160837285702,0.162417742961071,0.091455848449321,-0.14506976434177,0.115751439865186,-0.128816561072232,0.0103221675834672,0.190448804114309,0.0393457448505004,0.117471801129097,-0.0307920605243406,-0.182761315669279,-0.0768628539519484,-0.157978489070279,-0.151903087404019,0.162153071997392,0.102481800186206,-0.130560983332841,0.0029955940889083,0.042425552427852,-0.182641010685789,0.0357245648474426,0.0767726252143307,-0.0177931070582144,-0.0011549278415068,0.103414163808256,-0.0630759028439608,-0.126211958179667,0.0635932142729691,-0.106969176070394,-0.0091612244927858,0.0012932785725206,-0.114175444581463,0.259582062877006,-0.208681024362263,0.0146110402448961,0.130043671903833,-0.0053595870144925,-0.107384228263436
healthy,-0.0234108276154289,0.0248578884708294,-0.113821342549122,-0.215281090769663,-0.0782336517781421,0.175444583018997,0.226364961151454,0.0722529800513007,0.247085641059636,0.168417101311653,-0.188379613697191,-0.227619593701615,0.232942160624538,0.159657764857154,0.0735653410930336,-0.189218601108035,0.196442359686723,-0.04377743944197,0.131801843390694,0.178781289831848,0.116215150666301,0.193944640284715,-0.10766363678146,-0.0242151779313297,-0.127299021048092,0.0328552088365801,0.0630933927219039,-0.0851726164650759,-0.0838718011216574,-0.185296912247255,0.0893790992176098,-0.207260679007284,0.003494498023148,-0.202677036776481,0.154800874432911,-0.115045186570445,0.232972949153376,0.0286025432907887,0.124920607195332,-0.191520043638699,0.158787988917472,-0.12941958097183
healthy,0.199146358451334,0.041443427951171,0.194717151199373,0.0389556873559459,0.189885426308525,-0.161751561864229,-0.0933674467554614,-0.161474641834468,-0.110390462464697,-0.213423628838163,-0.190645064860109,0.168601171234232,-0.209909165618936,0.0869748310957728,-0.0960072663834237,0.165515707077503,0.0682653270085696,0.0282935095980655,0.0404341074055413,0.11580326545078,-0.0385304713539641,0.0661089825145333,-0.0764299282138838,-0.0094848893253469,-0.214170404983993,0.116526586621411,-0.0630674018597874,-0.096478635723699,-0.233663759210081,0.0005213057390845,-0.0499250496277137,0.0520390238439724,0.102654860321881,-0.113790677256346,0.0452249752428177,0.0744506309519895,-0.129097696715591,-0.0841980646771366,0.0524861815969462,-0.0463379516465817,0.0423876798559279,0.14729800085736
