group,HSF1,RUNX1,ATF1,NR2F2,TP63,ZNF76,ESR2,FOXM1,TFDP1,IRF1,SMAD3,GMEB1,GATA2,E2F7,OTX2,NFIC,CDX2,TCF7L2,MEIS1,JUN,NFE2,SP2,POU2F1,HNF4G,FOSL2,PBX1,STAT2,TAL1,TCF12,MAFK,MEF2C,YY1,CTCFL,EGR2,SETDB1,SPIB,ZNF143,MYB,ELK4,ASCL2,ETV7
healthy,-0.0154472178490193,0.0524387090596447,0.272869249236132,-0.0482773910357739,-0.0872574670574923,-0.306570041197716,-0.0729870555624349,0.134174448155376,0.0110418214702527,-0.320269483684,0.149793283597681,-0.02545552003526,-0.115366249566731,0.0128380856133139,0.0819046326002351,0.214882660962416,0.135247194317853,-0.0501183302348652,0.0615017524384207,0.0653574277009153,-0.0789615270798174,-0.186515090018857,0.03400643472296,-0.0672310559653944,-0.187921809466047,0.13703801028335,0.0217627452819481,-0.069241433486746,0.151956210090843,-0.12061720310353,0.175080454946194,0.0583390853621481,0.107414089593385,-0.0652315747991722,-0.156187264787541,-0.002644000572119,0.243877317143666,0.0938595686303211,0.0693700104772715,-0.0531409791477266,-0.0252784542644093
healthy,-0.0533418364528514,0.160038668268953,0.0491132984177432,-0.147153265115424,-0.0064015976684757,0.0595159123157239,0.166849890083711,0.201543145109385,-0.166886395448043,0.116080691360635,-0.197604952065009,-0.0880052363162233,0.193112386859966,0.0397075073558789,-0.0225979524707086,0.126869299963644,0.063086363337237,0.0092451957575361,0.0298787917436736,-0.168280815469324,-0.11919510831532,-0.113503384340073,-0.110751898623803,-0.203528442655666,0.223285202429537,0.119284532308567,0.0086197937794475,0.0241436292147448,0.106715933460229,-0.185955071552356,0.0136268299329818,0.0749429660874436,-0.173697051288159,0.0468568990185172,-0.0416306891853315,0.0673679614949206,-0.0865144591123451,-0.0336587948759445,0.0370460116074973,-0.0776931783607713,-0.131692111371596
healthy,0.0485305173721581,0.106041034523421,-0.0802393450172612,0.088302372987936,0.0431034240357466,0.0429970668040479,0.0873739031004038,0.0192075411408376,-0.102324280453516,0.169010264728627,0.0350978864605846,-0.0434483664088236,0.159231148451894,-0.169863997101992,-0.140770982452723,0.045931951494978,0.0595054338755579,0.0974117261569445,-0.0036650127139431,-0.0664876424105915,-0.188565622762317,-0.0802335959777099,0.0775516690270363,-0.0518592112723511,-0.0725586281767467,0.0092760753159956,-0.0079135529423414,-0.17791840151334,0.0859740119696663,-0.0442647300251059,-0.0604051585653338,0.0794057342823251,0.0867817520266216,0.0494647362992416,-0.0500885070905559,-0.0980872383042202,0.0505139360173508,0.0725873733745031,-0.153585591612534,0.0071518052017964,0.0452966826245612
healthy,-0.0660156647158134,-0.30921373376013,0.0602996898636967,-0.01909596979743,-0.0746451633714752,-0.0901312686322546,-0.120842885382528,-0.0731499532083655,0.0153365842444684,0.0914513256048286,-0.0494829123408572,0.196363814706682,0.0786266944343846,0.154241608397362,-0.115396048359772,0.100597739774023,0.128575257940324,0.0116754553593683,0.013414171177613,-0.191117763048686,0.0091165099659319,-0.237046347230379,0.0711463715897985,0.0467274536116978,-0.208893675873542,0.0101588850510713,-0.0093941918533665,-0.0035885043914633,0.216301374224491,-0.12262004946211,0.0435618800949426,-0.108919652338988,-0.0281184951245379,-0.181740659311469,0.0450058259096029,0.0073265297992376,-0.0815359462088924,-0.0708387854991016,0.135581385561753,-0.0047761284638762,0.217023347131821
healthy,0.0328870661402441,-0.0704433666102606,-0.102049773930925,0.0970870495739625,0.170640039023713,-0.0754219997724352,-0.0793366630136096,-0.0033375576176155,-0.0892922835994886,0.132000019771053,-0.0831459989926896,0.0512466502243253,0.0267961880619427,-0.0021501573113485,0.0858982222943953,0.0623328931392486,0.166240980092802,-0.21369420314326,-0.0572963848408711,0.0431331595661177,-0.0749414441391296,0.0184133448741085,0.0037169003350023,-0.0412095655841702,-0.173982533856739,0.119433435102163,-0.047992202399456,0.0844576525534586,0.066299397142235,-0.160045323331896,0.158422625200255,0.118775414003818,-0.051097985182515,0.0226025721500653,0.0401946935275316,-0.0383350090561778,-0.138763730593931,0.0199071268255824,0.0500735129848001,0.121696874078212,0.11824192044972
healthy,0.0016287831035365,-0.0158794480997851,-0.181141575123924,-0.031046600381697,0.0268630496113888,-0.0132534508512261,-0.115691086738954,0.0863112585710806,0.0098819173132932,-0.0783335454109015,-0.190135496984269,0.0075503356694552,-0.0121778841662377,-0.011691148690691,-0.140388757064009,0.0289928141068295,-0.0482342984669757,-0.12116151862022,0.080043055373797,0.0500126636922657,0.0267965686683873,0.140286661330114,0.13209288510518,-0.0906610116988925,-0.0901837735009175,0.175350610124615,-0.0044304799871709,-0.0254337093368567,0.157901736906116,-0.133845132817148,-0.166161994074052,-0.0538044517627437,0.0797747572823981,0.131428075675165,0.107449824126162,0.0087185008107671,-0.0129566609271123,-0.254308601535852,-0.0225394139968989,0.0566156459239496,-0.0630049394102716
healthy,0.0328634925965687,-0.0080287719733617,-0.103369847064704,0.102593021929819,0.0893633109436244,0.110214434381228,0.123818347718983,-0.0951658157621307,-0.0667311737821361,-0.0264688954496434,0.10087358580809,0.19895723256467,-0.0813676961406541,0.0676643112917245,0.0608955117932384,0.126248294634815,-0.137493312136149,0.0986094247442156,0.163412745905019,0.0890175290238277,0.103066695792554,-0.108381316532443,-0.0988462616755832,-0.147137311981438,-0.0157164987655542,0.202206635263033,0.146516799221255,0.233360165215128,-0.221395163442436,-0.0325934984948097,-0.063069674823193,0.137810673624181,0.0098950469925385,0.0898938256698878,-0.155118716568526,0.144456317918356,-0.219699411013844,0.127025119769701,0.118783194558108,-0.0603128929420741,0.182407067800701
healthy,-0.306768413049297,-0.0526720654070296,0.206661697970839,0.164627832966215,0.0905928773202094,0.234367146715314,0.323057256483874,0.308498201732615,-0.107121969183025,0.184385863704557,-0.191737465608658,-0.0377190032334594,0.146878279087947,0.15482569709408,0.318819274209745,-0.242016656670431,0.182194798039021,0.111917327810667,0.198752719713225,0.133904863963063,0.219298765296189,-0.140064833663101,0.0945233416061928,-0.15273073079984,-0.182127528479114,-0.0342882556782123,0.19316934624096,-0.0110610376361049,0.0620898037939825,0.109726262145131,0.14955945154709,-0.0388337559404865,-0.0722282874656512,0.0607348026587168,0.25236655895895,-0.0396121608479795,-0.346015396286354,0.311707920733883,0.352761572151294,0.185452566725936,-0.183415260054473
healthy,-0.0720151678929178,0.0747411835899299,0.0012473799333371,-0.0399231656192237,-0.0700004390680052,0.0601054926305217,0.162832135567541,0.197093037219706,-0.161963174265666,0.083090920615611,0.120536845749247,0.0117309775753169,-0.0730032609861793,-0.0098423882942249,-0.0926074484216327,0.178252694799611,0.0566962210711479,0.110018209345094,-0.179545625123772,-0.031286110743729,0.0343274753002927,0.134990335145358,-0.182636043947377,0.197877905492368,-0.0489246236213113,0.0360794134089123,-0.0159566522933074,-0.0103819852316798,-0.140337250252865,0.109229837196216,-0.115820628360843,-0.223985287187017,0.195663455723073,-0.0675862683543274,0.0104800937657625,0.0348320334755751,0.0117379853277514,0.135554459216334,-0.0771658659322595,0.195985812335059,-0.21165865065477
healthy,0.115404919433029,0.0511978658301264,-0.040369090004951,0.0721855163008464,0.0343417037156357,-0.125756918742972,0.036270363868575,0.0770300140207238,-0.0476388541576484,-0.0543990795752598,-0.0696274766612528,-0.0405639389967098,0.0304447238804611,0.0040573422797193,-0.04313835974623,0.001932970971341,0.205761397460897,0.0213670024900733,0.0505184808500119,0.0133842289737279,0.127945952327376,-0.0197004400959599,-0.113074491005047,-0.0195418019787758,0.0052204010845092,-0.0187632681754213,0.0082698740219014,0.0344882715412949,-0.0275504404055317,-0.0852516068765257,0.0356340870724779,-0.0737072351966612,0.158883833832997,-0.0054833610070155,-0.11627225609546,-0.0218817142072413,0.0430495568871541,0.078493105786275,-0.0672168670109988,-0.0206117471060881,0.0449264872192724
