group,HSF1,TFAP2C,EPAS1,MAFF,ETV5,TFAP2A,HEY1,FOXO3,HOXA6,RFX5,EBF1,E2F6,GATA1,FOXD2,ELK3,BCL11A,SRF,E2F1,TFDP1,FOXP3,IRF4,FOS,NFYB,HOXA4,ZNF384,E2F4,STAT4,ELF1,RUNX2,ZFX,E2F7,OTX2,NFIC,BATF,MNT,SPDEF,MAX,MEIS1,PAX5,E2F2,HINFP,BCL6,ONECUT1,CTCF,JUNB,ATF3,KLF4,NFATC1,NANOG,MAFK,HIF1A,TP73,ZBTB7B,FOSL1,YY1,TCF4,EGR2,THAP1,EGR1,GLIS1,MYC,NRF1,ETV1,MAF,HES1,CEBPB,SPIB,MYB,ELK4,SREBF1
healthy,-0.103906057316849,0.0646229769897644,-0.0952248285244901,-0.0131475199232519,0.0006595861732213,-0.0793072200209289,0.204008876620432,-0.110247965371331,0.0020394300467672,0.2119897826428,0.186336994247488,0.158434158932751,-0.184311431978345,0.252780983786449,0.120250966718437,0.151075569431241,0.0410642230156126,-0.225986703945496,-0.0845561738514525,-0.0977418301631692,0.0260228847106411,-0.292147270779275,-0.0913063146097283,-0.0223314556544653,0.0494056912561938,-0.069057198884903,0.187761041662209,0.0363630464012202,0.204945818346125,0.188931135399199,0.0642858166462912,-0.0247054458364013,-0.196266323025969,-0.235311050925148,0.110095419817471,0.129345628631198,0.0250339388188598,-0.0773691980980341,-0.0253997014536816,-0.219051081661505,-0.109576244892689,0.0440605297184066,-0.229603593696945,0.0578052308155737,0.167644096747009,-0.208734321845666,0.0673774643202473,0.140542125590033,0.276708100603727,0.269744742764488,0.182844914494652,-0.150993229501601,0.26842210347364,0.25793459664581,-0.286991057711609,0.201452871857187,0.319492794780764,0.105953287988529,0.115857481420067,-0.158787787262152,0.0908816139200063,0.0859862884188838,0.0830350519933665,0.119532442490315,-0.219752271167597,0.213713720748631,-0.066910293561553,0.06010294822058,-0.123328746614769,-0.0405649830211638
healthy,-0.303590590762197,0.0048792288852604,-0.0844449197402217,-0.236078690941634,0.0956043344925779,-0.096875011022915,0.402708174413655,-0.169883252485797,0.315765721432795,-0.0046962860491444,0.0291370363012234,-0.322793398759166,-0.192875590659454,-0.252739654624342,-0.175879493779115,-0.141042933351636,-0.410076585228559,-0.284208573456379,-0.0117886123476766,0.32674563212415,0.457939815295818,-0.080471267718807,-0.0504410341441518,0.0892934944016001,0.238806229112104,0.284860073964588,0.199872810263378,-0.450276062823897,0.409042987679719,-0.0786352565595702,-0.14482411221733,0.318261977414105,-0.0524869088361189,0.282902133664846,-0.159599153376275,-0.444650030234385,0.193687239837303,0.151343342080275,0.500611379195943,-0.0101442883384195,-0.288815058349664,0.1550626229939,-0.252513088469624,-0.191095582409232,-0.0905952181586895,-0.0954977324640141,0.173285871336693,0.0170517067864843,0.0024391723144011,0.112465434886976,0.156879770015363,0.333073666090703,0.074752289950473,0.0585308999781756,-0.445148456124619,-0.118103454064032,0.0710404760913833,-0.127527368141226,-0.0564800144996124,-0.0852959674558159,0.281322163875598,-0.122705615925744,0.0542130756931121,-0.138875620772752,-0.0203181501428277,0.172138892459777,0.0570583182232314,-0.254719308332666,0.0974815127024767,-0.278414826891974
healthy,0.100928889933764,0.0813687499733693,0.191962152395469,0.184905007540396,-0.0750244809131582,-0.0540125482381133,0.260736763326274,-0.112432556870031,-0.0160315675328577,0.0961275575254458,-0.0010741964032168,-0.0637779700855393,-0.321090325483983,-0.363335540395948,0.0741553583687373,-0.0514116908860821,0.0185119846821039,0.0857762103671743,0.0266368156591623,0.230089614428436,-0.0146611533336022,-0.114773002972798,-0.141732077552925,0.124616548195003,-0.0428311402228105,-0.169303118568825,0.0250515621792635,0.136728926426427,-0.291868928175869,-0.0205301718639053,0.208534073270551,-0.0282155588578295,0.0387687247342813,-0.100118359920427,-0.190145783931848,0.237371363986,0.193078665626691,-0.0456663676991798,-0.0663462760314123,0.0812125032238105,-0.138275118218936,-0.0640318710535723,0.134173641043018,-0.164570144113439,-0.075148176256559,0.0063898410288324,-0.0914824718666869,-0.262012778447671,0.0116045762953579,-0.035438715884309,-0.257650890022488,0.338199344560673,0.0648326356450613,0.339029405417705,-0.054305510893536,0.174068644430369,-0.110632464109489,-0.093250013221071,-0.092449248629582,-0.0036099509429318,-0.0920032943652162,-0.385109175975092,0.0978397614893612,-0.172284827372905,-0.25369589417428,0.0436156291112204,-0.106280341106153,0.0325416407362393,0.0220600879533354,-0.192863826346048
healthy,-0.224074851523763,-0.302746000886156,0.258211492849877,-0.0364765732957548,0.158251906081998,-0.0834119833600384,-0.115605822015584,0.281782187845472,0.206052431839282,0.0182020341807421,0.011180590432404,-0.344154557551724,-0.0654554772521671,-0.129630583278693,-0.441383674408551,0.0804277461790386,-0.183735742638686,0.103700182240474,0.0328941704070228,0.352293236423595,0.215047987207078,-0.0653714374419898,-0.317019585900966,-0.0234981900613238,0.0573860076357363,0.0058597169605937,0.0559935833298584,0.0027881442905862,-0.267833227195464,-0.0394311493672802,-0.0967842002147118,0.22099503965668,-0.0698634476879343,-0.174333170935326,-0.235807468160273,-0.0871047914895914,-0.184838147207481,-0.229267193521185,0.154774964915841,-0.129600922169218,0.342589110107246,0.102894388766422,0.0207776071867624,0.131215804796154,0.266804975400354,0.206154597883027,0.182323544259825,0.162809829904552,-0.155941635221831,-0.250043152868532,0.0202552420921313,-0.15092231636301,-0.101755731730491,-0.022621539492416,0.18527482465252,-0.0550164145566211,0.392124810768779,-0.547043137713746,-0.260775530979991,-0.169028775857668,-0.0496032620775574,-0.244081269864193,0.206932378087021,0.279725684255252,-0.243316672375522,0.191909026138277,0.232172334410253,0.171897664279601,-0.534377843968211,-0.0068121681426025
healthy,-0.135043726338362,-0.0718767485207309,-0.131204365653704,-0.097488805184881,-0.0730690074865616,-0.0694205269183748,0.0162890959495898,0.0093506531666907,0.223709023963178,0.0672540870472408,0.0113262129213541,0.0648962725515625,0.231950990028503,-0.0374362392157786,-0.11211190343398,0.0091103222428443,0.0038744707578942,-0.0240434770541896,0.0085050443605645,0.190508740907211,0.117831878323139,0.0776491412657085,0.0028899051830419,0.054915616098904,-0.0979393020400746,0.0324357735739373,0.0427541790409725,0.0354028220164855,-0.120279198780168,0.147340164100429,0.019209166125131,0.20477134277054,0.0331379750386737,0.036711784887723,0.104236862359383,-0.0557013894281055,0.115899340770893,-0.110836072603684,-0.0051695874030665,-0.0195053764613121,-0.148851875281907,-0.0689774476842875,-0.0875674897010735,0.193608317513526,-0.0338248467531236,-0.163653985453707,0.0685388190228642,0.114343123862776,-0.0695911322038213,-0.0158193132795197,0.082788069168202,-0.013486718695603,-0.0275015720139796,0.073462635913273,0.129817270506813,-0.0120669860158437,-0.0368359064142363,-0.0120017109501076,-0.140582711272525,-0.0001849460195855,-0.188542082297875,0.161284302764258,0.0821600439145294,-0.0305343900303376,-0.0211471432661888,0.132917836129276,0.125766754874661,-0.137022747649541,-0.0149034843269198,0.229809770069131
healthy,-0.323295071322018,-0.132290022270526,0.525423795009667,-0.181664897483965,-0.0724030994418481,-0.399651569084187,0.40692339416113,-0.325727572680019,0.460524798845452,0.253988625480351,-0.392365737281576,-0.11187171792527,0.65441289893066,-0.115557821230725,-0.593757940644417,-0.513811052202203,0.360423399391432,-0.0873401051416278,-0.347189378087681,-0.0890874441689443,-0.289327594345438,-0.402450579763884,0.651804146274646,0.062661421738452,0.564431358773122,0.54100511009026,0.32612676436161,0.314909711554321,0.265355083361452,-0.0704620007094317,0.301802918008738,0.60266038203476,0.248483982292091,-0.0667899041296468,-0.513117719281544,-0.451762424711808,-0.213090153751463,-0.441053115710052,0.0799667313035792,-0.459728749936548,-0.387448209344311,0.430522392460586,-0.442412935327168,0.0802398624541417,0.443466941433826,-0.345426865107555,-0.133021873686777,0.504902774676164,-0.521868421143797,0.327819243713387,0.331759802535177,-0.404071858260171,-0.1572756864113,-0.390428140230577,0.250457763384404,0.296354301723158,-0.730078398226449,-0.0963721087444171,-0.184391540081034,-0.0087938892664014,0.728642708845287,0.337172234779444,-0.176635315741342,-0.541244391653787,-0.255904045215706,-0.0004890681713063,0.0573890567508842,0.510154129575227,0.231742443435176,-0.246628091140833
healthy,-0.204687140027291,0.194888163626227,-0.0676412893384558,-0.071839740979181,-0.312736098995816,-0.106013816822605,0.225959036083028,0.0934495327728861,0.0790248802348163,-0.0704221324233395,0.198907957750326,-0.286220993212994,0.0931776626388891,0.141854068201525,0.122271650835626,0.124256302813804,-0.16776329197144,0.1584420302344,0.452589979782935,-0.354192410571303,-0.214392903810984,0.236371662215114,0.250454535156159,0.163475511572401,-0.118752874529893,0.0467655469065426,0.0448313850961067,-0.132944495524537,0.02843373215703,0.332334051797944,-0.175837834951151,-0.0700415142357437,-0.224370537728674,0.268060068261994,-0.152348255373809,0.0483656968380679,-0.160640294460718,-0.22045172394006,-0.145998145815451,-0.254909321494653,-0.286679288581732,-0.191594651145806,-0.177426333305505,0.0645419698108899,-0.0416388529511704,-0.275311233121599,0.145334005916687,-0.156799157853246,-0.0011729254352442,-0.0350440602722144,-0.175150391898044,0.0756847614457101,-0.270211726179627,0.145132045245717,-0.200337217883339,0.149982985208036,-0.144277596253155,-0.161300550500425,0.0166695230730737,-0.294590709481045,-0.0517757250902018,-0.222214995951984,0.398114972648048,0.195987295739387,0.241218718318375,0.109256839135284,-0.152662847957435,-0.0474529899596493,-0.248586398949694,-0.0383492243298066
healthy,-0.253966480498231,0.0223854479102488,0.255135107530545,-0.0022237951294519,0.0493319450145777,0.369112171843971,0.123326080571938,-0.0254866588050628,-0.156316156956649,-0.118749903519835,0.0620885112928797,0.101454979834488,0.287807498896762,-0.396353662179758,0.10111460302896,0.0945188569307212,-0.246016791106891,-0.167420004745885,0.22777259433057,0.187055964460366,-0.0230775474148232,0.141555149490235,0.014276916009662,0.0340755001978952,-0.256602509758823,-0.274321013468827,0.237390130069,0.430792230970217,-0.332631342220342,-0.359823667017553,0.0691267472383051,-0.183364767102636,0.0406712462961338,0.0933464479339012,-0.0731469755080457,0.313241210198743,0.193470176262323,0.11744512576531,0.304289300213347,-0.0350550290049158,-0.304599421302828,0.062576384714137,-0.067492938571769,-0.0144735781639673,0.131098017631503,-0.123889593283313,-0.222693415999186,-0.23967065466604,0.0706735707212063,0.0042509281045987,-0.275081188334507,0.313710173797471,0.123961450608925,-0.300314455517677,0.161996667644467,0.316546647176874,-0.183538737469906,-0.195962490871692,0.362958915592919,-0.317957319937564,0.192505775313326,0.0862401366273702,0.0760401783550368,0.117029109669664,0.0832826403837792,0.418421425071514,0.171527218199261,-0.279521214664399,0.0111227576117658,0.308173377760876
healthy,-0.0099834095843733,0.0037945627871761,0.0718285203006303,-0.171078096104358,-0.134646760534039,-0.235025230810634,0.169960442401491,0.0473926921447016,-0.171866555828651,-0.0064184796700563,-0.0148442396972731,-0.119412305535334,0.162488541999997,-0.182749227013032,-0.0206171780044666,0.505564871524436,-0.129622136343995,0.050198067171869,-0.0433251392289516,0.0691532170406068,-0.0413949384375061,0.0805529636449925,-0.139787004072655,-0.0186163209444491,-0.138958398741219,0.310508607185582,-0.0387918972703404,-0.168937532331482,0.195027359501711,0.0562809295662081,0.119765586878194,-0.0512306121875924,0.0633417389505558,0.260721631030859,-0.157637346832812,0.102939760012332,0.164348086522871,0.0841098644378809,0.100977442735172,-0.375639234390439,0.146088258569853,0.21095231894328,0.216518105917614,0.0501338342004399,0.0123873285401087,-0.029128046718827,0.078362619319259,-0.0332823141460063,-0.059556811109094,0.0532202284776098,-0.329454122108605,0.0350824431703078,0.0057761499557649,-0.0751541823963737,-0.0288357866988245,0.0060025711800526,0.0935392646436779,-0.176561986040121,0.0495252267961489,-0.170887003014357,-0.119632303462478,0.0152521190658481,0.12277811323822,-0.30131044567693,-0.327273412728586,-0.0907178313736531,0.0991002341451553,-0.10547053908664,-0.159874260062831,0.208156578861827
healthy,-0.477963779173075,-0.0904964498432594,-0.353013247443601,-0.0828605344441956,0.171628190377176,-0.179774713422773,0.377919925541438,-0.0342910175831933,0.13570407599177,0.117595461689512,-0.0897725871027621,-0.509612753520999,0.451104567772442,-0.385225027860639,-0.329080270690069,-0.40754096886506,-0.353608398689101,-0.348206977302845,-0.287503111753143,0.507848045311423,0.0104363384635331,0.110411709549304,0.0700449294197553,0.175482396981279,-0.0892813865620611,0.183422803178734,-0.133698228915483,-0.327522125468998,0.0597312795563064,-0.0438990964610665,-0.0127926287956973,0.201011440886816,-0.24426519531144,-0.120896677312507,-0.138133756413803,-0.199775855148877,0.0191617286313454,-0.41211680750784,0.430469460589175,-0.15559948245162,0.321068482034383,0.16741707148192,0.143133651472511,0.168226816242476,0.507931919699844,-0.392912249401556,0.411808970656719,0.0994049806304702,-0.0308807206412142,-0.0045225248692886,-0.0510299809681471,0.121884878218641,0.378568836700793,-0.0889648499738436,0.104631291923879,0.0608142852897777,0.0361333542160953,0.0562319776117207,-0.0989302872832351,-0.426336862397972,-0.0974060487298243,-0.260634531404867,0.0920516951519642,0.144336892034064,0.27691173951314,-0.0091552464084712,0.218377454553292,-0.199571745932373,0.358866162878167,0.298585684533847
