group,VDR,RUNX1,ATF1,DUX4,KLF5,ETV5,TFAP2A,HEY1,FOXO3,ARID3A,PGR,SPI1,E2F6,GATA1,FOXM1,ZNF263,SMAD3,CEBPD,HNF1B,KLF1,HOXA4,TFAP4,RELA,BHLHE40,OTX2,BATF,SPDEF,MAX,NFE2,ASCL1,NFATC1,IRF3,GMEB2,ELK1,TAL1,TCF12,ZEB1,AHR,FOSL1,ZKSCAN1,CTCFL,THAP1,EGR1,POU2F2,ESR1,HES1,ELK4,MECOM
healthy,-0.0255938084025065,0.0042449215622725,-0.122380065767651,-0.0269025739781517,0.0284691034655301,0.141428000546601,0.0277663899442576,-0.0332070496526257,-0.0880678021998364,0.0088718860651495,0.20275637695845,-0.0279141950444379,-0.0274891914518778,0.0954785146621652,-0.117674340069523,0.152183506625467,-0.0470311737283156,-0.0471007290695769,0.107262007769967,0.0838648184168538,-0.0327943205320529,0.0745387768881744,-0.0562150359564756,0.104883828822429,-0.0462041811781716,-0.0780334213502235,-0.0556386472094055,0.097954377949269,-0.138012117279803,0.108257262873604,0.0382830552557045,0.0663987562152672,-0.124408422263552,-0.0623323259331432,0.0289421820733738,-0.107915111966958,-0.0254393546299997,-0.0582740786323441,-0.0212123333393753,-0.0306217389903018,0.127272465727254,-0.0166288409247866,-0.0192888212916998,0.0544705266252814,-0.0829575303624597,-0.0117272351111939,-0.0405712214086693,0.0759462496760507
healthy,0.170893520185447,-0.0129569487809785,-0.0993781057398253,-0.0100641825852954,0.033750337772748,-0.0437891084048415,-0.0504275731887694,-0.0611422085211599,0.0756589616406472,0.0337242264079901,-0.0783280327069978,-0.070472824952787,0.0506178131320058,-0.0310205344696167,-0.0207281105798747,0.0653607093212717,-0.0080883449395495,0.0132638738854769,0.058531771456922,-0.0076057509658983,-0.0411173562608595,-0.0380416939432782,0.0030235561566581,-0.012432856388337,0.012460716281985,-0.0217268702818659,-0.0342808414379863,-0.0418323880082934,-0.0882940645372656,0.136658257067195,-0.0261616058213794,0.132186685852397,-0.0791863272548224,0.0459275592373611,0.0446679190249759,0.0406994578561398,-0.0181609204635172,0.0144777026409431,-0.028056778000998,0.0160668822648046,0.0146742372881836,-0.0507126999664387,0.0104265943399045,-0.0224319936989229,-0.0480151861634768,0.0784545096300441,0.170055158866969,0.0385526140849481
healthy,0.0441718926365992,-0.0922722100373293,0.103352994782355,0.138493888645081,-0.0052339195185734,0.022221271994065,0.0495888998341494,-0.0765784118154775,0.0439251222866741,-0.227406837789881,0.062846835892224,0.255128700487116,0.0599930562003479,-0.105366959251099,-0.206244290200333,-0.0586517399434967,0.154450377884595,-0.0107782920580204,0.106779918512767,-0.228521284531478,-0.0928453540758651,0.292717397014422,-0.232147216608604,0.170546172966809,-0.105558007263944,-0.145765653634004,0.0340543082896687,0.149761741236017,0.0155146907098093,0.223709262707938,-0.0954483832508819,0.125972283469847,0.0489958549609422,0.0117534329569181,-0.226383934887772,-0.152898112780227,-0.134266951360879,-0.167588908934641,-0.0990106326570592,-0.160703220138343,0.0296840849958332,0.11748656756597,-0.0382096025690532,0.0009154383948835,0.0357458792367362,0.103786832978191,0.0033632410594635,0.196540643214568
healthy,0.234004307417289,0.0968685188908893,0.221004171012724,-0.40383583721022,0.212725127028053,0.323292037263601,0.272632437471942,0.0029523033806634,0.1786958484754,-0.254138868302604,-0.197319067103111,0.271836019370508,0.0612260306490531,0.403958078128115,-0.0788416877716942,-0.281474530532975,-0.0715887266432889,-0.0939958573203693,0.176788149302198,-0.0027893154901374,0.0417489777312009,-0.0337792403115053,-0.0036876010231498,0.209343128299639,-0.128423344923739,0.267502023190613,0.298225240554757,0.338394347028927,0.289386851763962,0.172526386391968,-0.115795487678216,-0.0023133167643968,-0.223471214992049,-0.136632007773865,0.297167671401458,-0.345991805289581,0.230942728064568,-0.0627762677441694,-0.220298507532151,-0.230442651582273,-0.0077382205297439,0.0141317909626486,0.266992686032719,-0.0179286679578557,-0.306830260320479,-0.0018206488225797,0.0545750134345222,0.0020651306583687
healthy,0.0198431009581861,0.125315706926544,0.0181841097284166,0.148150121607406,0.029730904666942,0.126918453539085,-0.0363925171314759,0.0862380717685829,-0.0330279641288719,-0.0306002214708245,0.214817766322126,-0.168961079938858,-0.11168291162425,0.200952118304507,-0.228420864466522,0.0382026938923554,0.134028448092163,-0.0027805088973041,0.0274725707959866,-0.113217039803773,-0.0087372638187314,-0.0708207472508666,-0.154243213480995,-0.06372065175042,-0.0762805247344636,0.0829079404717227,0.0124473837495869,-0.0830550763903922,0.0812842708615727,-0.128136261991314,0.10320009845386,0.206806957979517,-0.090399723486548,-0.0983441631808277,-0.0707856506097161,0.190349333021544,-0.0614231716258735,0.0778753971005927,-0.133313691496425,0.0467224035316473,-0.186891188975872,-0.125922248878735,-0.147335024614532,0.0841603956081651,-0.0873917613571722,0.0385550101746742,-0.0765102277512245,0.0457662450387642
healthy,0.251237592201698,-0.212506710391721,-0.336661385456407,-0.158535025795777,0.153886092905711,0.088750834009267,0.354492985275891,-0.178115204452736,0.372698284559843,0.208616331638487,0.281055462903907,-0.199728419748482,0.145893386449246,-0.249887812046454,0.478081533539927,-0.177956242740238,0.0916902312894884,-0.330417257837417,0.159801141891811,0.392297984830618,-0.0402424124796921,0.21308678120224,-0.0086982733557976,0.242558840459716,-0.325801790571035,0.21556602615681,0.222663527179735,0.299854777008245,-0.296126148769482,0.161488367085866,-0.312783662958062,0.159438597635238,0.069759092568747,-0.124849086756123,0.285350217943319,-0.314565707419221,0.0897297035020162,-0.172986597623203,0.0837505120705221,-0.255950667537158,0.202263440742525,0.24976231595764,0.0818959587580484,-0.279700105144715,0.222005369913955,0.28195345713942,-0.0310867756002168,-0.194449217612372
healthy,-0.245661624057095,-0.0790470412081947,0.0694624386026426,0.0166184332150775,0.0251581412680404,0.192771520380445,0.0781980643842159,-0.0239326950832023,0.0479998435095686,0.0287922230575603,0.0288921026839108,0.0842330987302369,-0.02611083924246,-0.0284080706485202,-0.100306035524477,0.228881846830221,-0.0093156959192239,0.188929996290043,0.107797007500761,0.190124710282158,-0.020582886076372,-0.0900184340103818,-0.0648602927423414,0.283535210064365,-0.129397897461089,-0.070795447462012,0.122794317549689,0.250697862139611,0.280131619720269,0.0949740000869999,-0.165093339309101,0.171739175985496,-0.0261262053388216,-0.160667903556958,0.0745716656428768,0.0087202596852117,0.0828962483467771,-0.0294183914842958,0.0898878221913081,0.0980280117388692,0.149919319152015,-0.106110578425074,-0.052260093725824,0.0571388293206341,-0.219047545158792,0.0333790028214999,0.306611245275407,0.0246203278953842
healthy,0.0181687504750274,-0.335294616324518,0.0412788673583181,0.283301301011649,0.190049132875868,0.0913708018075217,-0.298852595022893,-0.0157670062261866,0.0306845066162091,-0.207741982175663,-0.200705761061466,0.316774499561234,0.195713246396051,0.0225119046583479,0.214271168392882,-0.203369918107865,-0.257609309060854,-0.1803331878544,-0.0396354516176761,0.161123681538208,-0.318629179842283,0.262415021395803,0.0251315849593984,0.111167401162319,0.273160603072098,0.268712928537208,0.0260967303334696,0.0803828218690749,0.116649160026571,0.212465412531716,0.171631312626887,-0.130932866795372,-0.0970237961413674,-0.0920312814759529,-0.21728446789027,-0.0195808871398551,-0.206974758318394,0.0412455097993065,-0.101978505573235,0.0538413240821162,-0.135671864012298,-0.0528717310335101,-0.0560673851868289,0.105441020198648,-0.175394045283404,0.0253561925234104,0.0246645791332349,0.10575235741609
healthy,0.0235862826459384,-0.0911418799852751,-0.0254876584164637,-0.0154309414212411,0.0788858104196687,0.0243347719884399,-0.140066832647748,-0.160744294152211,0.228150903091619,0.318888385991371,-0.0163922713350701,-0.217069004011169,0.0781763418485772,-0.223131412951146,-0.24025443691444,-0.109385864290894,-0.0750653221643407,-0.248643902767598,0.183546614027093,-0.252436012280082,0.140166158247701,0.113383719688995,-0.129907242709717,-0.075090153564329,-0.0466759372921126,-0.0516244805754762,-0.0679280683391598,-0.359892122057607,0.225352049578662,0.0792618287623472,0.115763986745007,0.0726992444797504,-0.193096060993985,-0.140886268847359,0.0440260721790857,0.133717088936479,-0.135125384050095,-0.0712022657947473,-0.0592831938004094,0.370473845795438,-0.0331038035271314,0.135281467135735,-0.131556757137505,-0.196004882135461,0.140347072733329,0.0785381708198339,0.0714541271374848,-0.15116292109962
healthy,0.0354528442055712,-0.0608703615005423,-0.0495564529878597,-0.0477790458772007,0.107144741179485,0.0001295457290929,0.0820642413176713,-0.0749007595738606,-0.0152873887205521,0.14594443155852,-0.0335900659630961,-0.0182952320856996,0.173498708867841,-0.157289113386159,-0.0531688430887746,0.0993439540097914,-0.0291852630020396,0.073277715381776,0.0056590637174472,0.107486473878644,-0.108060247299454,-0.0087768472319974,0.0406527899176122,-0.0520394127954753,0.0509308289413405,0.0716760139726455,0.0511097608775015,0.033369937492396,-0.0198507735223948,-0.0418983646576844,-0.157152618844011,-0.0247509275855003,0.107222170810667,-0.0825387459805559,0.0591435814564254,-0.204181689255084,-0.106755111304627,-0.0209524085634748,0.0241662346013181,-0.119347601419392,-0.0652168440663174,0.0731784466238504,0.0959509478638922,0.0166007143879086,0.0205367206396611,-0.211162764656206,0.0385224823725275,0.0193516998419235
