group,VDR,TFAP2C,ETV5,HEY1,MITF,EBF1,KLF10,PGR,E2F3,SPI1,MEF2A,BCL11A,RUNX3,CLOCK,SMAD3,FOXH1,ZNF384,KLF3,PPARG,PBX3,RXRA,ZBTB33,ELF1,OTX2,BACH1,TEAD4,CDX2,ZBTB7A,TCF7L2,BARX2,JUN,NFE2,E2F2,JUNB,ATF3,NFYA,NANOG,GMEB2,VEZF1,MAFK,HIF1A,TP73,ZBTB7B,AHR,FOSL1,ATF2,RARG,THAP1,NRF1,POU2F2,SETDB1,MAF,SREBF1,ETV7
healthy,-0.122035068628866,-0.102414492436957,0.258111308447968,0.272675822259887,0.186174763219002,0.278554280188234,-0.326071881388501,0.338372819058616,0.120782386821648,-0.297832059009406,-0.20202615903986,0.186740259577689,0.459066921638612,-0.250681115785728,-0.0156438085499473,0.314969541485673,-0.101446547192904,0.172312546572654,-0.231902818980386,-0.0732138829955638,0.188212458958743,0.278706988065685,0.212722868643207,-0.11204463295873,0.378779959715056,0.0943623333155138,-0.237136245197207,0.183079247286499,-0.300544214541223,0.0361901762489044,0.023334081815972,0.0044603425872237,-0.125810611828144,0.184638935555677,-0.330478935289322,0.36671683274993,0.344007898807275,-0.278812770084962,0.230404372932895,0.583589856104288,0.0690780446479241,-0.127873758880793,0.39296588524746,-0.354871632651584,0.35458212396725,-0.0689189739422456,-0.19984927643265,0.11588380444028,-0.0417369717559119,-0.13789282727795,0.422053554487821,-0.0684385804110967,-0.130486495221562,0.143865932276176
healthy,-0.136096563956932,0.0241854436539135,0.359798296076522,0.492044027760701,0.0150141382592945,0.600960441839818,0.119951802886271,0.223086529262708,0.277552051214285,0.246180738093044,0.165565999953546,0.111484792225674,0.0196258151628212,-0.313051319236645,0.379837309987425,0.456475455636018,0.300149221151104,0.508253685230288,-0.187276471260515,0.0003740921030639,0.15661639266162,-0.217610848712772,-0.335581248251454,0.277266300740975,0.380800815193461,0.265641405049925,-0.350779947367813,-0.127811206944776,-0.110496341294038,-0.0655685268044334,0.430236491104494,0.425532064867818,0.116715423223014,0.56329764791681,-0.455101096204983,0.0042656252965309,-0.433392125392786,-0.475734212265023,-0.217285147566134,0.352751409937532,0.38685287329803,0.63591381110762,-0.0145241329350255,-0.215204805344457,-0.347031711425156,-0.0067393784914719,0.48678076100205,-0.655890179361755,0.166071010225544,0.239126255699267,0.416782773628072,-0.5131815914072,0.0800159469441953,0.102994242553326
healthy,0.165421803142148,0.269982225242496,-0.243698969844258,0.151012947057757,-0.194295836572498,0.125909309193464,-0.0872040866605825,-0.0648820933259361,0.0247625813359114,-0.156541817568315,0.0130289851759837,-0.0886465367485096,0.067322681327201,-0.0094212954766779,-0.0253289229105639,-0.150822080560222,-0.0098405759794593,-0.0619627746013461,0.287685875128595,0.0612869194625342,0.21215280544842,-0.0261831287110066,0.186295088470916,-0.109939102580058,-0.166013176388609,-0.211905617689318,-0.325055032178732,0.340706084976588,-0.333440642234361,-0.195894734609224,0.254343688280544,0.460642211484905,0.167718459030518,0.0347783790180256,0.278471090944331,0.0517811420935048,0.0196436044512069,-0.183857629428627,0.109573014379869,-0.0910652220369427,-0.376542052128495,0.236258305399376,0.167108312030202,-0.0404480526825027,0.241852884048429,0.104610485443963,-0.0696756584771385,-0.130361817816284,-0.0242118845561388,0.343087222757309,-0.0248095157205511,-0.233417210649185,-0.36345987464992,-0.0527573772940108
healthy,0.0941803535567571,0.214266399701137,0.36156677480241,0.0610415010117347,-0.183651938225861,0.124668761338669,-0.138090162479526,-0.112507897131457,-0.0224425332225574,0.0093528523273964,-0.0704557215845849,-0.237981080065938,-0.111280532222382,0.176340824010722,0.362233532496259,0.185944125123619,-0.16335065918927,0.0050637095505482,0.293328603060303,0.389096237992715,0.311812055150479,0.288395923006804,0.389879097772557,-0.116030766140747,-0.320005545219168,-0.198227725821739,-0.120704704402603,-0.122177542293493,-0.132371305443728,-0.222871222874489,0.0663423905379555,0.357038793448661,0.0637980962534678,0.173580911566532,0.145593674437168,0.248025569105611,-0.163360610796641,-0.187178124437608,0.207555699130709,0.257990445286316,-0.246456532343469,0.260176481705452,0.207711607646186,0.0161298969469641,-0.148993806955551,-0.163589497766171,-0.327701454919314,-0.171583955687443,0.145066239246511,0.213377389442672,-0.285015693703163,-0.0688369267855888,-0.307549449993287,-0.344250977977083
healthy,0.125292596487203,-0.329654247633252,0.280598575285979,0.213249253360868,0.231923797286761,0.0934327969642388,-0.072587984604843,0.353476630254663,0.125121871670549,0.0276206052307743,0.0199849175778861,0.0475062030397305,0.171145964838692,-0.220998622704466,0.168327387119201,-0.0439395917041438,-0.274831151148034,0.0876621363368786,0.246458466689395,-0.0312594307364383,0.228349499288814,-0.039793851043819,0.216682561788664,0.205319854293547,0.132687165678656,-0.006764869719602,-0.222732571908677,0.06960110943576,0.0922021218640965,-0.171219594972888,-0.364340311538069,0.253277143045526,-0.0019234861155905,0.316542824450967,-0.0671086080248537,-0.0926459254751603,-0.196977195984019,-0.035595719711085,0.111468741072389,0.0848702596550633,-0.103499695009732,0.184062996375474,0.315728240521271,-0.096034934454086,-0.0661311882214534,-0.348720811339566,-0.236243499253155,-0.15298076343452,0.298261513989024,-0.0414883555332818,0.370595231894183,0.0733671694315603,0.356100209486886,-0.15728266470913
healthy,-0.397000139231233,-0.364177422297615,-0.234497212172672,0.497901860044737,-0.351514887000582,0.0422240808553185,-0.0470419868052175,0.192139495969838,-0.194033835632864,0.48858255291537,-0.0735181969717423,-0.488263703665158,0.67053059527732,0.0058213432961552,0.193825176932357,0.217895950843604,0.459330478688174,0.565317376146607,0.105156951615969,0.329858927263737,0.105220252570055,-0.0556907727172258,0.229871553564812,0.223475812722319,-0.052237353999853,0.165803954590171,0.0390824779488151,0.418874135587709,0.185628875618076,0.161574513065296,0.15259281102439,0.0911932300404956,-0.615261828920669,0.393251316061458,-0.246217266597754,-0.0741394841137001,-0.356916568415943,-0.283081866673769,0.0645786955668933,0.206832350757194,-0.178651703789902,-0.349876095633682,0.052321755271968,0.0970216067759937,-0.39031602737568,-0.443538062883541,0.617983769946378,0.0108854196230563,-0.256924505757457,-0.0297584818598866,-0.376450773951007,-0.227362960199172,0.13201062302723,-0.0687635919759296
healthy,0.282858144573717,-0.208285753974983,0.0585194752580616,0.0853572004951098,0.0579052894741325,0.0967561961754144,-0.191117798967057,-0.0218913361557614,-0.0353339619147352,0.202469268366463,-0.0837010923991579,-0.0624897476470324,0.0256166654047128,-0.120658259599992,0.0203741510347459,-0.136809883370224,0.0149415315411819,0.351756628406629,0.25799458792787,-0.0036010297450609,0.32701005952915,-0.039834335129121,0.0486193853599651,-0.0423678514878288,0.130492543878381,0.117580018944823,-0.061056647484531,-0.0371874868698071,0.172344918011841,-0.22915710302529,-0.169796778182087,0.0440458947903496,0.0570461605501839,-0.0196027629370729,-0.0305557427504766,-0.0125798409672637,-0.290188159435491,-0.0886474814804447,0.0042810211486968,0.0963686741926972,-0.0306361718412292,0.134459160399591,0.354410788401466,-0.131911020569837,-0.216186084207548,0.0514344035363072,0.2005389701884,-0.249980925794698,-0.0066463675903764,0.0858361191718641,0.0068839989948728,-0.108246588549756,0.211225071655215,-0.0295576908515917
healthy,0.0162338810549156,-0.129604794532614,0.294929452464176,0.0921580843672799,-0.246558724869199,-0.198857435668239,-0.12529148124389,0.005671208212952,-0.26403639203118,0.0070937648002384,0.250811180122103,0.202216038520041,0.259251428964853,-0.016800621513487,-0.29786204906524,0.0589372040641794,-0.32910123957696,0.0028527204290503,0.0994154051387839,-0.20765522547143,0.333353694829864,0.261411889236454,0.202455667036081,-0.156264417848899,0.393911244097744,0.198697683324212,0.266607644044564,-0.171357210732194,-0.0633456080338718,0.315526093961919,-0.032699783371394,-0.0979510086518714,0.0447915143633286,0.234048594881004,-0.136527396107109,0.250636213269121,-0.0683587887345229,0.303209948962899,0.150490511700501,0.20041692283612,-0.635095443678612,0.253447093798546,0.29044117232247,-0.272796145561984,-0.466419790149726,-0.29963453935849,0.184951374483428,0.181862829165577,0.137470695662315,0.034114732704203,-0.125112710763669,-0.118250967224993,0.24970812822287,-0.103203817868563
healthy,-0.029950143438717,-0.240198025368333,-0.0105875507064246,0.103975497964628,0.042662704322346,0.147553831672151,0.207672869597239,0.296376419420693,0.0498908639398076,-0.36391111786123,-0.218738547593534,0.258329362203833,0.0519783739374144,-0.269698166651877,-0.265904398482574,0.0904910583842787,0.225613580519784,0.380451822078794,-0.0308845229136936,-0.017225082495222,-0.110906781160274,-0.0277282577975517,-0.371711155217557,-0.0120094325161717,0.279201337164934,0.259676243654385,-0.30642021752295,0.225610455504818,-0.242510536443526,-0.2072197424271,0.128044363236435,0.328535948440709,-0.0891379269037941,-0.149325715158144,-0.197022818591485,0.245498050751478,-0.136278777673102,-0.356161080744367,-0.138744414481652,0.0674253229167109,-0.19852595079036,-0.25304496189552,0.345242278451496,0.139513168163406,0.0445283382573329,-0.198650951389019,0.360873603313814,0.0421814520175085,0.197707196869143,-0.178685230768197,0.348551669300995,-0.137172531953514,-0.396223772614604,0.256101226532735
healthy,0.0903167638768083,-0.0407497404757135,0.665181177147103,0.639027968806215,-0.380821423803481,0.37873053582051,-0.177276201857071,0.467956199151155,0.62282829432132,0.651579573214884,-0.217306978139163,-0.0527893030804776,0.392650824529062,-0.65032265130162,0.48080765880363,0.615082270069116,0.398941710606229,0.617899208628918,-0.62060640948302,-0.619056921177251,-0.003557971775419,-0.447198765454034,-0.347095503896883,0.186743609824896,0.636810133329749,-0.290032909273016,-0.668042456218987,-0.028529171396971,0.219777088857885,0.329013686031559,0.126407106158263,-0.671564996078359,0.331754294120791,0.495542071708902,-0.439331057878719,0.217817602666427,-0.542374561063516,0.140648509260249,-0.508434632383993,0.244981531721074,-0.294724702361947,0.362794474791007,0.60822042397336,-0.531968106086393,-0.535682990632878,-0.65386402069352,-0.527545798027513,-0.372102337902574,-0.0188896655512019,-0.672132109203207,0.34358470718683,0.157501953213238,0.56645793810297,0.0256093790465859
