group,HSF1,ATF1,EPAS1,NR2F2,KLF5,ETV5,TP63,ARID3A,KLF10,KMT2A,GATA1,ELK3,RUNX3,CLOCK,ZNF263,FOS,SMAD3,KLF1,TFAP4,RELA,RUNX2,TEAD4,CDX2,MAX,BARX2,MEIS1,JUN,SP2,POU2F1,HINFP,FOXP1,HNF4G,CTCF,HSF2,ATF3,KLF4,TAL1,TCF3,MEF2C,FOXP2,ZKSCAN1,GTF2B,CTCFL,USF1,HOXC6,THAP1,GLIS1,ETV1,ESR1,CEBPB,ASCL2
healthy,-0.204464161904987,0.0161811662122238,0.160435495834605,-0.518795019678939,-0.301622760740466,-0.455134149467482,-0.483517480796125,-0.34979802277187,-0.0192348548127413,-0.0156429742506794,-0.55185605745697,0.38008784404616,-0.107000272892493,0.388909785965511,-0.251837643806547,-0.089685284141401,-0.0228047041249153,-0.265264116952445,-0.339706923492912,0.409477531396463,0.433818128370698,-0.268780461800606,-0.24612132129102,-0.476598094670655,0.277358486310485,-0.368910132049522,-0.384403608533106,-0.345697849801683,0.288833620180607,0.519448088872041,0.34174166678612,-0.318613575386066,0.498076202820184,0.248905913910766,-0.21513122100244,0.475702681728787,-0.382038396491582,0.497260259743983,0.111763743850373,0.392537860723817,0.46653532128441,0.170682387523484,-0.169700423242771,0.119972744924631,0.0478904294435694,-0.409477531396463,0.071145200530478,-0.491092296605757,-0.281619959503065,0.255619937314068,-0.0297925444911084
healthy,0.0386723849633407,-0.206238886216346,-0.255948241288905,-0.130180267782343,-0.400322328807194,-0.356167004287016,-0.136981554492145,0.053776429985163,-0.397262996671736,0.272418275596831,-0.170188121290245,-0.458802675031534,0.368100614230083,-0.108174254824045,-0.207227832683151,-0.458873579924995,-0.234929313776588,-0.475626861602601,-0.0492288394953497,0.434734464896218,0.0660303216123426,0.201238881563791,0.397565040351756,-0.490923150075724,0.307069180657799,-0.311521300779251,-0.363280198087214,-0.459432816683134,-0.47310275905663,0.17990097508194,0.349969804937254,-0.241396547248167,0.415116513861528,0.169511081913836,0.375343148977671,0.159388803540475,-0.120679756466867,0.280872148799903,0.288331864677856,0.364241229241633,0.267864729840375,0.367660482804792,-0.115011273133702,0.383966375075886,0.0963100609577788,0.0983527174161268,-0.226171349770588,-0.425523156217064,-0.373449188083301,0.0899241540962853,-0.132206547257424
healthy,-0.13784985675738,0.242581131111157,-0.0526386010479679,-0.386228368266808,-0.251933245557805,-0.184232001805716,-0.312366826242399,-0.0662464703937214,0.193531384595452,0.353668121054049,0.239116351065749,-0.0757133537407101,-0.0328766371542376,-0.287533317698496,0.0365089177568994,0.0372254479184834,0.13650364857501,0.146156643652281,-0.289140082303261,0.340342521165889,0.307487597046851,0.0917965090992082,0.243790857357987,-0.352697238194413,0.114210565149451,-0.106871559252015,0.104805719045889,-0.185578209988086,-0.386184942196409,0.231312065842608,-0.140554680570806,-0.269021404259824,0.166523470669426,0.423764002402427,0.319153700673334,0.212719503987481,0.383132709819791,-0.0206770132342813,0.391296811054809,-0.172993955158882,-0.208308655979808,0.0723013053522148,-0.0883658495376848,0.176319151406579,0.0950534643791355,-0.0529767040246461,0.0769882190931388,-0.228272240914676,-0.41293229970004,0.19813764991992,-0.0065573366302536
healthy,-0.0728636322564216,-0.169948331238654,0.067215390555049,-0.209088444762069,-0.257455005462596,-0.138529781414032,0.0087976539589442,0.239084255403041,-0.335084649695655,0.238075523464518,-0.0931795592137148,-0.170421482375942,0.234881753287825,-0.0178860987210133,0.33335633373584,-0.289671997831391,0.134803716207891,0.0123955740654033,-0.172379802360827,0.272480839843269,-0.178980917880349,-0.0500998053180216,-0.24063842545816,-0.275668038476388,-0.214132104454685,-0.248445419223408,-0.216550432489711,0.261644364490664,-0.2845231934416,0.435330261136713,0.287309527916739,-0.201458882673304,0.0550481776288228,0.0379818789685962,-0.0326392140433886,0.161668186336118,-0.278529945702621,-0.0645243434617249,-0.132963684007327,-0.272898132860182,0.332613749312042,-0.119702309076123,-0.163748079877112,0.173753254967676,0.0737343617799026,-0.113291768320231,-0.275714039281402,-0.22864535843663,0.0903866531950023,0.223631270690094,-0.0680532623606627
healthy,0.138936764933701,-0.0160056251096951,0.0976584492688194,-0.238673112965827,-0.307278679737114,0.171454474302562,-0.0594932915187812,-0.271028053265775,0.0176345126302057,0.0723362896828853,0.187710436644468,0.0471808886038269,-0.116934815092917,-0.0450255947440281,-0.12809107888604,0.0689145487415629,-0.291006759643353,-0.3310635094038,0.263618270664207,-0.0052750343472817,0.0454648318638131,0.282703342937953,0.0705093265674853,-0.270288810411132,-0.078318052965407,0.0101180125631128,-0.247646954720998,-0.287743798332979,-0.215224193975669,-0.367406690835893,0.194562296346837,-0.0060513789749853,0.252990607401253,0.0956607382085802,0.0111087894813563,0.127698717662326,0.0336112143146652,-0.044165072975294,0.0886814159632771,0.280384482121649,0.37630991953911,0.2081208002097,-0.272870774661131,-0.197567340492868,0.0370411336038128,0.196349963498296,0.121074455395777,-0.200081883241283,0.120575177234641,0.209785592671883,0.14116745917101
healthy,-0.293229684553722,0.413023777600006,0.296685417106677,-0.422788365960568,-0.356325195814005,-0.183019397078509,0.258285298436421,-0.363322416858519,0.496610322730626,-0.42681889507498,0.436729500303976,-0.436407336102192,0.330918260706368,-0.227197611828252,0.356955617849152,-0.500909708301203,-0.255728844374779,-0.472698322228391,-0.409542550038277,0.286248687605701,0.265824867849407,0.330139504074716,0.479802158764143,-0.155322546637324,-0.23864950622406,-0.307574103581379,-0.403521092511399,0.0310320611344793,-0.190477846009031,-0.305636482914531,0.427449317110127,-0.310225584493907,0.305420934203984,-0.333822373978569,-0.412921797564909,0.305726874309276,-0.37384953775424,0.315873887801453,0.430524942259537,0.143411742083579,0.411962258143767,-0.275805004920515,-0.336524844908646,-0.228815386021386,-0.514449875688433,-0.334170033189128,-0.427238403855721,-0.420950407600747,-0.315727870933018,0.337602588461378,-0.399098867353091
healthy,-0.190147519743173,0.230244928986415,-0.229446790100777,-0.330634475231551,-0.386021685990798,-0.22235060982665,-0.25392970041772,-0.124714642736965,0.0017341381242496,-0.388519497912442,0.234738088122154,0.348460181661469,0.363804401737858,-0.267031875806272,-0.0694108737703077,0.23757873697422,0.0213719826149684,-0.180851015677504,0.258627836130907,0.233520926321556,-0.190659054210786,0.371573558208738,0.302006684565329,-0.373826486608653,-0.008703341757479,-0.343101767415618,0.202402579541741,-0.140641141409467,0.331775451047611,-0.39160684423825,0.259175649638777,-0.0192333331918613,0.307285284922616,0.0638329713309063,-0.287819765873114,0.249360355297443,-0.361003659830074,0.35476003700197,0.08522127951399,0.441071501675661,0.45559037358622,0.0551640946616707,-0.186746359719148,-0.31018942209513,0.292026320590829,-0.0238226317842794,-0.282796932749634,0.233337717168262,0.235035576252255,-0.121563808090708,-0.0149215692574037
healthy,0.103907486674183,0.179684696087751,-0.192204671758135,-0.15987336464071,-0.381844146328524,-0.244713767063708,-0.28320683649809,0.252235575017762,-0.259836718967313,0.240769634716128,-0.255416570646749,-0.192506904121934,-0.0202949032291198,-0.280562303314847,0.263267056296434,-0.373347639001217,0.340876549415535,-0.322765275014865,0.0111712637469299,0.405180262718374,0.342682387789236,-0.213595167306027,-0.219413140309163,-0.351216674162017,-0.123919047062241,-0.37117534388641,0.0732573470803915,-0.049977899258754,-0.156718814343555,0.0292107579611978,0.134134500958656,-0.526443442883729,0.212220010050741,0.222835921829189,-0.0017529477100356,0.193749834718059,0.0313490519350775,0.25484232915553,-0.0119155109427856,0.437477568694871,0.230191501983154,0.269406151186107,-0.0248661677315836,0.0927437787363483,0.223493277220453,-0.0178921559369158,-0.240229394365836,-0.398897607455897,-0.216723272271349,0.131501301489055,-0.300124293061753
healthy,-0.196866753288778,0.0100596321598613,-0.249273591606181,-0.0047383224230172,-0.238013873858815,-0.15744688768577,0.0569932119192636,-0.046186239639018,-0.26887809053178,0.0763465301405011,-0.0645844509844117,-0.0198711846117113,0.24881154315001,-0.137398946282101,-0.385562381194931,0.112476238616008,-0.235914499329769,-0.0679211230571647,0.132983127479498,0.0272980708703018,-0.0448497102121067,0.255701957040026,-0.107117716922962,-0.228003857640556,-0.317765297991772,-0.0312890531729349,0.0581932975067686,0.166076960528216,-0.241707160511834,0.29198981632939,0.123987137067736,-0.149508337029406,0.18775912700841,0.0887784245082212,-0.0494701947738186,0.109669836919129,-0.21065378306151,0.164024100944422,0.234119022443036,0.220781637141075,0.0075323201344954,0.180971045997949,-0.0491476911534038,-0.10314844159478,-0.158820629068883,-0.0176229622578582,0.0915507152452483,-0.406103381018273,-0.168867857243344,0.114076352732681,0.129646455406745
healthy,-0.100553101806732,0.26556262454181,-0.190889954850303,0.119716921365004,-0.267761466875429,-0.170793178239111,0.13598592100624,-0.272524395152653,-0.300890518487985,0.186793880416978,0.0110807849759804,-0.14257267360137,-0.0136396845002181,-0.0517387222093111,-0.328739994663372,-0.414910557134506,-0.12323889907002,-0.081966570619457,-0.280964095805207,0.133125810203424,0.224766249806934,0.446800253996197,0.1771002631438,-0.406559624044181,0.289088422264761,-0.122850915005891,-0.410024551136168,-0.321126530511394,-0.281387187938892,0.0512063163135993,0.37333462367335,-0.369031890376047,0.316635091340226,-0.0440169416836454,-0.150186536708684,0.202649961285594,-0.165379553809092,0.097319568809547,0.417952392092808,0.234023609420344,0.220588190052089,0.362776869142689,-0.211359954178197,0.178076107895326,-0.036743387477824,0.0519994395212988,0.0275676142305986,-0.372410044682483,-0.016513958217457,0.360810019336874,-0.375530872797286
