group,VDR,TFAP2C,FOXK1,DUX4,MAFF,KLF5,ARNT,HOXA6,E2F6,GATA1,FOXD2,ELK3,REST,FOXM1,E2F1,FOXP3,IRF4,IRF1,FOS,SMAD3,GMEB1,KLF1,HOXA4,STAT5A,KLF3,ZBTB33,TFAP4,RELA,EHF,PRDM1,BHLHE40,OTX2,NFIC,SPDEF,MAX,JUN,ETV6,SP2,E2F2,POU2F1,USF2,ASCL1,HNF4G,ATF3,KLF4,ARNTL,ELK1,RFX2,TCF12,IRF2,VEZF1,TP73,HOXA1,AHR,TCF3,FOSL1,ZKSCAN1,GTF2B,CTCFL,EGR2,THAP1,EGR1,NRF1,POU2F2,ESR1,CEBPB,SPIB
healthy,0.0718963882820315,-0.0094606621881484,-0.195849640338362,-0.0955612236585954,0.153550928063422,0.0647466029796972,-0.0095409968544667,-0.0132414124217564,0.0500196268456318,0.0315727790922777,-0.170927692956832,-0.0731616592765457,0.0751078920910242,-0.0233202749718078,0.170602588604075,0.0618131324299158,-0.010068193102181,-0.0329183847531103,0.214511132278285,0.197404241654538,0.0925963723797833,0.176576224182342,0.0932792170434894,-0.207806325713605,-0.230898776592651,-0.0945507641838098,0.0785265087116189,-0.135785669744612,-0.0874016064960561,0.0041184068779773,0.0836961700121216,-0.0343336556323908,0.117405349136803,-0.0448210952744208,0.0680001569655909,0.186258434317446,-0.0647007871153125,0.043225071395924,0.175210534854929,0.01398325285604,0.0527290389901347,0.216427239592894,0.0132376467342727,0.0962315160306892,-0.0729457598608151,-0.0273344978294035,-0.0344924421212857,-0.0561382413920202,-0.117232127512554,-0.10383945997687,0.102201385921473,0.0357068763347703,-0.065755179610741,0.0510878268618337,0.0448066601390668,-0.0729727472877814,-0.0283003966689657,0.076116468722068,0.211068038689047,-0.236289358225529,-0.0073167307807771,-0.0079750984758393,-0.0568512115555956,0.0803108169642994,-0.181899023440514,-0.197101731426683,0.0898932363810866
healthy,0.024298741831939,0.0731828556330454,-0.0149724327170822,0.0930830184920301,0.105242428577174,0.0117146827955562,-0.115292664552687,-0.158911036500145,0.121724056710683,0.166318994768268,0.129171064975439,-0.0300887338428119,0.0992661981208218,0.0352724232743849,-0.0102148151111189,-0.10219984888001,-0.0625629956175807,0.127113272440324,-0.0267207902060911,-0.086267766448104,0.0414978148428566,0.0084400164787277,-0.0241262578387145,-0.143130094945895,-0.157887515535768,0.0793737820223027,0.123708334069951,-0.0693004638625458,-0.0585270915121398,-0.145162750033785,-0.0311554153297834,-0.18963642757551,-0.0050472515890865,0.183907302968296,-0.0764240053535736,-0.156825418866215,0.008391796847258,-0.0041573227184532,0.0601602350960165,-0.0258523625481787,-0.0690705906030147,0.132122896907149,-0.110456946953458,0.0828541327343512,-0.101594969175082,-0.107466697413724,0.0486901285951609,-0.039976762140003,-0.0128096636728002,-0.0351783554687308,0.0590437530060516,-0.150173955472134,0.106510683933405,0.0427771369997521,-0.0595261074179014,0.0306325880469296,0.0077639930552372,0.0082175737853575,-0.0169889618954314,-0.089115570453561,0.17005751813012,0.0116084415091705,0.0681131542483238,-0.0433810681217665,-0.0172689519522606,-0.143912359655771,-0.000902576642822
healthy,0.0070708222063887,0.182765687367415,0.121976938874532,0.247625940024731,-0.0562161900293861,-0.0195936758068017,0.0400107625246547,0.0057288376151861,0.154170553558526,0.0244185133579402,-0.0503717244990311,0.0271935833219936,-0.17773412111946,-0.188466493972863,-0.0448496155806621,-0.253603552851341,-0.0656556325586286,0.175572229493423,-0.206893378999325,-0.0876179286882841,0.100592782320721,-0.0474039413430295,-0.226045566402754,-0.0624951362106788,0.148781591936412,-0.13090131159984,0.162709499899938,-0.265029693195758,-0.181521811310295,0.0781784861590416,-0.0054940779086311,-0.186704044235592,-0.177082400143053,0.0162474740193383,0.115831139989494,-0.113105124292482,0.0048458608084418,0.0048703879419625,-0.0380310724619146,0.11182620947319,-0.0193238773380743,0.124685435190458,0.0890860528233073,-0.0877405643558874,0.0098634115515284,-0.100880100170535,0.0972115417710851,-0.180446121311603,0.125417745319861,0.217927085207411,-0.137821467128888,0.189825997945152,-0.0543240968720769,-0.188543579249643,0.195716013866331,-0.084394362568424,-0.0776143620880661,-0.0104555666322418,0.333411341451399,0.0907609056551476,0.171644384253898,-0.116552938490246,0.023083536519172,-0.0833642229605557,0.152776010824065,-0.0440051814123074,-0.107141526970741
healthy,0.053500177989988,0.0478507825640809,-0.0250763664072527,-0.113996175137264,0.0591495734158951,0.190447603737279,-0.171793120104122,-0.240234258210073,0.127801671922155,0.0281290874940691,-0.0459986743437258,0.198746413602354,0.198554067355014,-0.229633498094574,0.0192129082222091,-0.207327538120783,-0.116208156981674,-0.154630871067264,0.134273192437499,-0.0429676697687059,-0.0929342610535275,0.0851380333185991,0.122859614309046,-0.129160505088847,0.0687948070123505,0.165200607594483,-0.0157258568994636,-0.14617073854313,0.057911732243497,0.227191941696886,0.166702149267267,-0.273153387734675,-0.0691919089423429,0.228287074363193,0.191508610456478,0.128906111664946,0.0110847280926777,-0.112832790576739,0.17673517771723,0.147935980716299,0.162017587436888,0.0455085016488915,0.137198716812365,0.007541834311027,-0.07389508492569,-0.237659300382779,-0.183324587868041,0.176874783864493,-0.0974792167366433,0.0793055987218361,0.0715186780633919,-0.0367629521125751,-0.107369536680516,-0.172140584292865,0.288621748851409,-0.287061262360892,-0.105604294507347,0.101682912948672,0.226571469931273,-0.155375437186,-0.0239812337409456,0.116707636752993,-0.115280551692083,-0.0479717745583755,-0.190450706096108,-0.12150698586001,-0.0654287476838995
healthy,-0.149054533248246,-0.0188398654276417,0.010937852162858,0.0117977505135504,-0.230997771708947,-0.0610519600299237,-0.0844730127791807,0.043435152575404,0.0530753399544899,0.0369553316386395,0.0146851986595596,-0.0780535355863244,-0.0239389117878877,0.0719755491260398,-0.0188541284943836,-0.0924274153852665,0.0719643032464932,0.180421759911238,0.109724675286818,-0.173900795512718,-0.131014222427389,0.050278133134598,0.0745958390603825,-0.131948179009241,-0.0178197818658474,-0.0931112197196448,0.0027826694634048,-0.113581737681534,0.193710275189067,0.0744702143571553,-0.0823845706604656,-0.0550573576521304,0.133994654796965,0.06677556413962,0.029867684626872,0.0563868400463269,0.0941474863763963,-0.0218367551819208,0.0357520225271602,0.145060325981011,-0.0101939783743165,0.0378429332535806,0.126989020418964,-0.125285955392027,-0.0733511121974025,0.0322188963213329,-0.0859385428869158,-0.0577086423276623,-0.0876152760983296,0.0302802164034083,-0.0725756950881817,-0.0757928395077258,0.0284092860525079,0.0291004962100023,-0.0872452592322741,-0.0918659442771749,0.0007899544657078,-0.0067516420740966,0.097932684857913,0.0251227463274693,0.0776357923046324,-0.106635349888461,-0.135348823268215,-0.0043905559488143,-0.0876089674341938,-0.0402451628406185,-0.0576823105121387
healthy,0.331197237592946,0.309453757799984,-0.20980728667245,-0.288913893749538,0.311824096848464,0.306788279259086,-0.25359399730536,-0.327757017884452,0.0578796213958571,-0.350745617411051,0.324196897757163,0.347208555056607,0.311911716385275,0.333913443234103,0.300318268198741,0.331907416996576,0.311164644545093,0.110981672258202,0.391350355391333,0.238311305463605,0.339760894427629,0.331100394946996,0.0695929700011856,-0.337224539414664,-0.357446206199847,0.324533541240702,0.326055354248481,-0.268332525707971,-0.288872389758417,0.26165038313745,0.289739362017394,-0.394947367955174,-0.365659384887284,0.342532438723614,0.198402912223246,0.324123112884058,-0.350330577499839,-0.0827405120774814,0.377155990427868,0.241668517189857,0.184886445781428,0.409621334593818,0.305690729271658,0.356800588560183,-0.316062115497399,0.311160032990524,-0.33724298563294,-0.34055869336807,-0.279704619275191,-0.191573199906517,0.256905093485922,0.345497668311498,-0.14682267436868,-0.33056084306242,-0.316495601626888,0.373139326398246,-0.318833659793385,0.355901335419223,0.254285730490714,0.397017955956667,0.30620261182882,0.34184070553826,0.0351815498071065,-0.306174942501406,0.35018300775363,-0.353397261288242,-0.350035438007421
healthy,-0.120247980490622,-0.114054163503641,0.0419024763869649,0.0692528648138769,-0.113894728276987,-0.118083526504532,0.0599331511103769,0.0820366711692221,0.004290257008143,-0.0225673316272931,0.16607836109788,-0.0169436163598623,-0.11457112014764,-0.0109913678981143,-0.0264710789950629,-0.0270073611210808,0.0203352384541376,0.0304956106254493,-0.0535267538211903,-0.249482310119923,-0.165184557554517,-0.0371580705513832,-0.0354525967632363,-0.0962457318234436,-0.0676053674717859,-0.0188809959322332,-0.0267464671138288,0.0041646413750217,0.0420474175021048,0.076490257829866,0.201376354004967,-0.102608646778088,0.0616724444920565,0.0262005222468016,-0.0765578970169313,-0.0500095160937937,0.152835574544592,0.0360226984827868,-0.0483910069747308,0.0649191254711918,-0.0341046443924345,-0.139211109721435,0.166489027590777,-0.0697311704938388,-0.0017054737881469,0.0298337128663102,0.0063580835841399,-0.0365541492383,0.105666904307542,0.0528696874325558,0.0002125803022052,-0.0916510984735067,-0.0256062636747277,0.113696642086296,0.115919072518442,-0.051826111403548,0.0116822538802814,0.0843315721589382,0.110266369027983,-0.19143822487687,0.189558821750555,0.0784324687727415,0.0242631426744307,-0.0153927464278646,0.0840658467811816,-0.255811405481035,-0.0723642674188815
healthy,-0.0287159195298732,-0.216019618311833,0.0924708342162299,0.104499938215227,0.0868245200942516,0.242200999657692,-0.24238677732563,-0.116754629382435,0.195763217589859,0.0037686326924602,0.106039238892429,0.224757803621639,0.0770645576107849,0.315609718160122,0.161288190353902,0.0247880488363231,0.226754913551975,0.200606706789676,0.217996823492032,-0.244689093424721,-0.0081078682221592,0.171764723842273,-0.240721413230899,0.0287889036137061,-0.0234013512434988,0.252942929814546,0.25988305269538,-0.0126594210866447,-0.247011314273949,-0.1876553493677,0.0080282492216142,0.0271832537693832,-0.145132168159992,0.0667472621235038,0.101972034947925,0.172965643767159,-0.0617047254223246,-0.133607317831113,0.17558643586843,0.146193754833925,-0.305989088927609,0.226157771047888,0.106437333895154,0.0148953880186149,-0.249081408288117,0.285546910537697,-0.0553086657118815,-0.0226648754884581,-0.104811779300695,0.0516329218533903,-0.163636950869978,0.118678755228938,0.0236601129952698,-0.111645743514135,-0.146711278337467,-0.135080269341194,-0.0299831886218801,-0.175566531118294,-0.0366446450008063,0.0113589774110774,0.276258027140788,-0.137229982355907,0.0522167945240532,0.0528736512785489,0.0404597221102511,-0.313732036730604,-0.220265965007563
healthy,-0.0035585186318073,0.128880159221694,-0.120114742552093,-0.0838574702101194,0.189450438252822,-0.163189561192645,-0.061265947020779,-0.0813224088919001,-0.0964455235279376,0.130851611558467,-0.0752146797624229,-0.167495628138756,0.0127790672404004,0.0666473516051292,-0.12729309292666,0.220095202746087,0.129422544433964,-0.0215256183374007,-0.154480741240846,0.169884481269319,-0.057233430877379,0.153035166740318,-0.17164605411091,-0.149396469424957,-0.0934836286296274,0.0007192499554017,-0.0671968114071246,0.0040584563057259,0.0554577088563379,-0.0272607524080141,0.180095472439449,-0.113650925739778,0.076723925570479,-0.167255092088097,0.174216488377756,-0.0556227826165941,0.0815417211733832,-0.044732630832839,0.0804050704241909,-0.143972617302256,0.176869459524729,-0.0827656251958537,0.133591835978719,0.0614687519262365,-0.0190471537369835,0.12526268567551,0.245823127380294,0.190405507865733,-0.172829868791604,0.12136458673689,0.195143124785084,-0.134344100686172,0.0522222631553176,-0.0300434243666176,-0.240149306420633,0.162911293996785,-0.062152628933012,0.0706114800478516,0.128995710853873,-0.110960223447603,0.0134794516232014,0.149773780876971,-0.000162715563681,0.0259849680608916,-0.0771389681676944,-0.138121931599463,-0.0238272181946863
healthy,0.0452369987295477,0.156474787700118,0.0153797808238049,-0.181370301279415,0.0880402000308779,0.0460230895966958,0.0554292915824696,-0.133492701538391,0.126936672072941,-0.142940026990052,0.190278672077191,0.149248524824298,0.168990556375657,-0.151268715085998,0.15827552100444,-0.141754959420212,-0.080972104331546,0.0591541285887748,0.155297628489102,-0.0689885682048914,-0.112923455653997,0.161843377088081,0.0077521687376448,-0.11239359561276,-0.133688433419296,-0.109849871996883,0.0338438215891365,-0.0925048640052083,0.135037994852684,0.0742246925825447,-0.0927891695049465,0.129829549730917,0.0465679755196988,0.110129037063386,0.223478753258019,0.12131936479995,0.071065303232186,0.117384165448915,0.0558164057469253,0.130339638875092,0.0557665830863314,0.0956045452464426,0.110081586910439,0.0284665330064672,-0.200231737075674,0.0345326396427441,-0.116885148007094,-0.0707608314174455,-0.130692747096603,-0.0923431380672488,0.146037335723639,-0.180363567201066,-0.0581327640466,-0.0681767751715639,0.162129659677525,-0.103886969443265,-0.0896843478304763,-0.0495601030809209,0.119971385038327,0.0278346551363955,0.102352747831326,0.039844684265112,-0.077813901235011,0.0058763060244906,0.0676148862770883,-0.0649070642156044,-0.002684887820893
