group,VDR,HSF1,TFAP2C,LHX2,RUNX1,TP63,FOXO3,RFX5,EBF1,KMT2A,MEF2A,ESRRA,FOS,SMAD3,CEBPD,GMEB1,STAT3,HNF1B,GATA2,PBX3,BHLHE40,CDX2,BARX2,STAT5B,E2F2,FOXP1,JUNB,ATF3,NFYA,STAT2,IRF2,TP73,ZBTB7B,HOXA1,E2F8,TCF4,CTCFL,GTF2I,ATF2,EGR1,MYC,RBPJ,POU2F2,MAF,HES1,SPIB,SREBF1
healthy,-0.156727319708538,0.0734560561102903,0.138353921700131,0.0117910810337585,0.10709435391787,0.0014848512928686,-0.11429601362755,0.201905731620599,0.0290078488463678,-0.0329574136168464,0.0413139576654246,0.0205107633173946,-0.195482724088014,-0.172801424180544,-0.0910337798368332,0.0072706210572033,0.23616860973391,-0.0203374870201374,-0.0899207960635189,0.0299174402909116,0.016926082638873,0.0934046535061049,-0.103208512924216,-0.196141348603281,-0.175349938789321,0.0411201675496005,0.0928014599473911,-0.172523396469328,0.0769512616227218,0.104229839210317,0.0249674995171246,0.119758799865512,0.136072523196949,0.0571013051417185,0.076585504602315,-0.0702764142324102,-0.343138571347703,-0.183990184584039,-0.122971613024479,-0.137234390963445,0.0824886832431288,-0.0033834706708752,-0.0087179364267367,0.0831953188231271,-0.258512522795586,-0.0579650678426553,0.0056098746817286
healthy,-0.0693542035529746,-0.122655526993266,-0.0606478983915856,-0.13892753634811,-0.238671054926473,0.210514056058458,-0.113999014769148,-0.0199828935219932,0.158445964576692,-0.0789117260326919,-0.0334865566781527,-0.107127387834901,0.0760313961228575,0.0514035472804943,-0.0967945469877968,-0.172169664133788,-0.14778594179764,0.147003870137142,-0.0381484456290118,-0.0034904445845343,0.0143873365995917,-0.111736459985902,-0.084294302233527,-0.220521529291167,-0.0297978475033103,-0.0664304308173025,0.122114457180976,-0.189155002672979,0.113753880308737,0.104474855573311,-0.0379658043287381,0.244046777038777,-0.15408031336397,-0.172827152655689,0.119677223935603,-0.118208332286106,-0.0855748072438341,-0.0341666233740392,-0.0135407558705639,0.16732402513304,0.242844489274061,0.158094793334885,0.119871456709128,-0.185390495342614,0.149087916232317,-0.0145862059624173,-0.0678085057937602
healthy,-0.161459266732045,0.0264001728217577,0.0477233268652432,0.0811510941379235,0.0033992963221125,0.16787781382473,-0.176836494432839,0.0616177272645134,-0.0616615786743066,-0.0529318998728948,0.0015201822061621,0.0370089657391198,0.104975402665906,-0.067168990919067,-0.130303652137165,0.0812274280734893,0.141320100752975,0.0026473258504746,-0.0032986004922171,-0.194255248878447,0.0963139371686174,-0.154659049961532,-0.0274899615614316,0.102646405568004,0.0386980570793,0.134870695260806,-0.224171655115099,-0.0793694275992912,0.0754325454756405,-0.0355228901850191,-0.0054716814664104,-0.104320879771587,0.115447768975023,0.0166732804791242,-0.0334894840716484,0.129731959683566,-0.183842975242009,0.0879805451816325,-0.105691642359194,-0.0078104233220444,-0.0746367235942095,0.0706381246715908,0.0338321747185503,-0.104476795895296,0.0262296395614511,0.0255150239944518,-0.0748494841380207
healthy,-0.228208333313544,-0.310403406582091,-0.0885780133998016,0.0722403033888783,-0.0447459990460478,0.187322003775854,-0.0688834189157496,0.0905685935578652,-0.137017333002031,0.0315240609820653,-0.60397566356478,-0.0312773411878264,0.0407424096577172,0.0363687405780283,-0.191583527494526,-0.0846230203345787,0.0793521883667485,-0.0240458344915374,-0.0452095332049208,-0.0616762103810144,0.0271503919023764,-0.171410446136798,-0.0864304297363134,-0.0441011632201962,-0.203429815796692,0.206446526008067,0.0530690539229087,-0.149121555634538,-0.0192927402737387,-0.0566782654583272,-0.155119463359632,-0.0511195937305517,0.0098426245186502,0.0383424989319392,0.181116627132877,0.162380875485526,0.0325296310525236,-0.16824607786675,0.414349072620013,-0.147416946147069,-0.0409480094862496,0.329041965583226,-0.1726889032524,0.266135894409718,0.0581230715261048,0.224382307413492,0.0330997033043634
healthy,-0.0235741260320598,-0.116038981793767,-0.140856327597659,-0.25281452421408,0.0811994478441212,0.30873496457404,0.0645118265736318,0.0350094468155039,-0.0687300624248102,-0.218883315270427,-0.233192978246555,0.263720998907176,0.123512476951656,-0.0976857213412847,0.231328045860351,0.0373341917697723,-0.0700727233418358,0.30044580547727,-0.130463495183456,0.0392106297430232,-0.264312509355549,-0.254135612155392,0.120544857321126,0.142437318532091,0.0950821713580333,-0.027134694309344,-0.102276039659293,-0.289042946885852,0.0771229772619171,-0.15539466411635,0.100376795968859,0.0742463750432064,-0.0520757251739931,0.0874280795748858,0.113078553155141,-0.0028051032134888,-0.0447146149467259,0.196929011529084,-0.19882866613334,-0.243666966140824,-0.439516096142763,0.116740206232912,-0.175671823088653,0.0819982643162551,0.103963662730823,0.243604096325887,0.295069614472556
healthy,-0.3127923977703,-0.186903079540261,-0.0432964692905325,-0.113737708666608,-0.0340438157556546,0.196935920161131,-0.237823985838383,0.064721606959704,-0.0904521248693008,-0.283729776486749,-0.100150972356368,0.0582035222078357,-0.0997047784041787,0.0426911067355151,0.0118776308208584,0.0155985230771291,0.223378782801417,0.0848290373431695,-0.284076816227341,0.0289399831797322,0.19632272964204,-0.146938713623682,0.150688308414889,-0.0716884949851196,-0.332124859710488,-0.153428095840614,0.256973795283524,-0.326882733102601,-0.0319589679907456,-0.108746076909072,0.237385619850267,-0.285311025229596,0.181019059878346,-0.117427289066584,0.0369479904269234,0.158839828336761,-0.0024031849705647,-0.0545661282350157,-0.253900014723996,0.129785035017284,0.218434118828322,-0.0428372287315538,-0.0463702498500604,-0.174670581014737,-0.143001247694711,-0.112866195333091,0.0239953192066375
healthy,0.120729543864206,-0.0221787766562099,0.0102868546388607,-0.149108540474416,-0.037739424110104,-0.11202186842031,0.167712898648347,0.030046935291542,0.100930630936239,-0.172439341297444,-0.131977959605387,-0.124579486585419,-0.0768879050663005,-0.0227945455928881,-0.126014431615036,-0.0684964352925902,0.115881056921353,-0.165107437892252,0.0127869135048934,0.2036493956916,-0.0249747004768026,0.0220363916468279,0.0402006507008507,-0.0843233612055884,-0.262356399300184,0.174434580584758,-0.226486471871706,-0.182935150560463,-0.056560133532057,-0.0716381512788251,0.150819009742966,-0.0284862476562376,-0.0410753014727689,0.104466217143232,0.0192275237344731,0.0532408985730862,-0.108432656690303,-0.0218903083255138,0.131186520851939,0.239229005633416,0.202571337763422,-0.194734614779512,-0.0103996531527868,0.101440997982855,0.112809608861826,-0.0084894750399082,-0.0167662971437265
healthy,0.221328947817393,0.107395937886141,0.186354163373381,-0.0361050065265424,0.0353308251000473,-0.0304207760528647,-0.0691050073318479,-0.501768924551879,0.286285667505668,-0.0139104256311412,-0.151611219356554,0.289614233638834,0.144776066762205,0.204926237594005,-0.153271362415509,0.161936398381574,-0.313526917699986,0.291696657475877,-0.242385026615007,0.151756119623545,-0.471712469170306,-0.313054956830358,-0.0728972543193852,-0.295012803586158,-0.0124076028620626,-0.426826506464106,-0.0919454294172664,-0.467245400939353,0.263664665824551,0.0712743713290854,0.093986453178026,-0.0363699670147546,-0.226855858001194,-0.0731083947084293,0.0537290190002829,0.151979680035474,0.428751610011273,0.460447508413659,0.0286405727726889,0.0544659403581231,0.23025894427167,0.497426056549776,-0.101666167328552,0.195863760895622,0.305309002557779,-0.165649985224173,0.138901395937625
healthy,-0.493468316819703,-0.0109042532694267,0.0505108776706077,0.142675550773731,-0.125507083307476,0.117825348475387,0.182617988719484,0.371141775256493,0.06514136969423,-0.13851662918326,-0.0697943246723893,0.416512122514034,0.0675211252937466,0.0489351371922304,0.0291447408972003,0.141693941951135,-0.434991554394676,0.0364712883263769,-0.250103595272939,-0.430567856740215,0.158487848156136,-0.131254661281885,-0.0140589632025715,-0.0520833891725949,0.013413167924548,-0.159249886584204,-0.217478017827192,-0.412957019508514,0.0384377349479584,0.131587245850067,-0.129856514504964,-0.276193724505089,-0.0968434598924034,0.0877506623778326,0.0768076613917244,-0.026222517264144,0.241908453194821,0.075642000914892,-0.331583585501164,0.174348580184393,0.0782639297436674,0.0950029433500364,-0.110815240732442,-0.515134748397392,-0.0763975813901795,0.606505093308546,0.0316407396467612
healthy,-0.0047264110156105,-0.11305107594239,0.0779607978971932,-0.118160498460446,-0.137831719387414,-0.135760512747809,0.0849308488030724,-0.0404589081147032,0.119811663947398,-0.176957560094656,-0.125667925434694,0.0658333643841348,0.0956246102566005,0.119516988237014,-0.168971647580079,0.203196636389409,0.111862781083028,0.202307255573888,-0.117192820011054,-0.245357793062736,0.0102074684568304,-0.206085395245938,0.0464338429388078,-0.113692848855922,0.0709662092712972,-0.0397660521295,0.205682307427116,-0.185659081752997,-0.0549020331868071,0.13981592865605,0.0848117293258996,0.256012294164237,0.286347831280713,-0.239943879746289,-0.0640938631051216,0.119381807706739,-0.126284937558027,0.0092208290419708,-0.289850479278028,-0.228539639763182,0.0164674869734945,0.166948847169962,-0.33517811718444,-0.182505315520285,-0.0160095238899072,-0.0176377131481166,0.194000121997273
