group,VDR,SIX5,ETS2,ARID3A,E2F3,SPI1,MEF2A,E2F6,MYBL2,ELK3,SRF,TFDP1,FOS,NFYB,SMAD3,FOXH1,NFAT5,PPARG,STAT4,EHF,PRDM1,CDX2,PAX5,HINFP,BCL6,CTCF,FOSL2,NANOG,IRF2,MAFK,HOXA1,AHR,ZKSCAN1,THAP1,RBPJ,JUND,NR2C2,MYB,ETV7
healthy,-0.0301324720299019,-0.0044942805946934,-0.0166816180080614,-0.0339203562084662,-0.0486573848370324,0.131280441879037,-0.0424930764887355,0.0270229949755069,0.10716966609078,-0.127652496511672,0.0481135928789556,0.0859804392537585,0.0874478778465098,0.0584123194967481,0.0658987886842905,-0.0114849394675188,-0.0954888015795423,0.024706547859974,-0.0257061654299681,-0.0515176239106422,-0.0675141706774009,0.142260241267852,0.0835120502675864,-0.0750446230380231,-0.0712420778017656,-0.0780101551623389,-0.0628626169183618,0.0785086311239093,0.0124805585672329,0.118052169369449,-0.0150848955429242,0.12130292570707,-0.0472619187093207,-0.0795269082218766,0.13812449017493,1.59938811199055e-05,-0.119351672210441,-0.0527398229928883,0.0211585718982083
healthy,-0.0622808116744553,-0.217690248675791,-0.153115140696102,0.0577844617247858,0.0165986893959333,0.0010191470678351,-0.0037321815544674,0.110327467735017,-0.107818109137412,0.0900472598826408,0.149797347461082,-0.0702603775504217,0.0672276282103473,0.0555843271370928,0.0421667941360531,-0.0262132916172341,-0.0010773584557168,-0.199297497099057,-0.190659310948773,0.193688989798058,0.167275860405283,-0.0809039779975069,-0.21937390112529,0.327335427769989,-0.0827119853239752,0.251379545679536,-0.0932208679876772,-0.0613531396447198,-0.30107352004859,0.001283721024185,0.0384467666076268,-0.0143390640491966,0.135801026946248,-0.127212480397058,0.0543475590345617,0.129767640482271,-0.179231200105007,0.149692439025779,-0.212937768619442
healthy,-0.0762511572453561,0.0540282101333414,-0.115720448949226,-0.1852925617616,-0.056560592478664,0.125257163735873,-0.0853014600569112,0.0691343420347916,0.006925290495372,-0.12891741384844,0.0196601640182489,-0.0001550438170605,-0.0474373278708451,-0.0177874779141447,0.0983160204654659,-0.0271813091831086,0.0450478290432057,-0.061090303996708,-0.0127409536725655,0.018781582388239,-0.131051546389156,0.114249052724572,0.0603667661837587,-0.0808629507841969,0.0257099129584553,-0.103867197131203,0.0173953082592268,0.075314814193304,-0.0768166111664005,0.0462091376337378,-0.0503557997213969,-0.12725145283375,-0.119277336517086,-0.0757313044469765,0.0420624755460787,0.0575486168030696,-0.0292242394784949,-0.0728006722970474,-0.0744210321890725
healthy,0.056595295415115,-0.139069196263769,0.0181925704068716,-0.184073676357418,0.139000570951031,0.197263461465682,-0.0323293848309212,0.0347038206516596,-0.0808612059993089,0.107927029343217,0.130367506608578,0.0742457258513556,0.0232159432993008,0.127622494099053,0.0746300276026889,0.0879433382738813,0.165846793294178,0.0615363179322585,-0.098923388311978,0.152629558060819,0.0361861274068026,0.120197235260791,-0.0276903136898253,-0.0952450715492156,-0.211921828266541,-0.162854729658796,0.108585832345503,-0.196714458963777,0.0752888306049747,0.14085345439496,0.0893707447788338,0.048195557135971,-0.166436970983726,0.144270994969318,0.0105202604427515,-0.123930452273743,-0.0725438180954506,-0.131877263488816,-0.0036302790438457
healthy,0.0287369355127998,0.0056951246136356,0.112101323343701,-0.10067619433717,0.0083854420139524,0.0021499667216134,-0.0075683402998073,0.0740995179398636,-0.153559085892601,-0.0619339083736274,-0.0158794483579593,-0.050990806480479,0.069700663155456,-0.0006164000334838,-0.0354607277147818,0.0375260680867148,0.121355900840859,0.0123823216373775,-0.034216491654614,0.0929460347335814,0.0767892635405204,-0.0319807549840001,-0.0027720847516973,-0.0106972280393469,0.0075694838991273,0.111144130712855,-0.0528239961904505,-0.0520892336273459,-0.0400471327876705,-0.124806139989321,-0.007357346225266,0.0512069467519603,0.0248698544121956,0.0113713798384911,-0.0201256326331459,0.037725626168056,0.0601910630099365,0.127544488561078,-0.0405657550792938
healthy,-0.02196983790959,0.0058338664460034,0.162290098538617,0.0278436349951965,-0.0889335205238803,-0.0594607154328799,0.010681446093812,-0.103148828222561,-0.0647155876046394,0.0181684410193811,0.0711883442842914,-0.0535230293239086,0.129323362482351,-0.0267255770863115,-0.128680479184742,0.0802046827066568,-0.028981658223883,0.103835635223733,0.0476731906220639,-0.0706293153298489,0.104274872259366,-0.0599438761720766,-0.135824070609725,0.128065547334855,-0.0638930164288168,0.0474575651682075,-0.0952066240055171,-0.0207559464656578,0.136962093838411,-0.0077705024667506,0.0904149472531529,-0.0020284764918341,-0.0340089257499052,-0.0572405718709511,-0.0112883918157781,0.124328039468011,-0.0304790572089969,-0.140400121908233,-0.0608702670108671
healthy,0.057984731301064,-0.10047433188096,0.0894958769075582,0.113414314607677,0.0726469166245921,-0.0410677275912485,-0.062733693230144,0.0541297192212822,-0.0880552333184005,0.0238973207745453,-0.108951604336378,0.0527852749597393,0.0975179623006039,0.0180033522143432,-0.0537496145609507,0.0416073823559167,0.0183529546488457,-0.0539138573154149,-0.007487123278505,-0.13144816904785,-0.07529357129653,-0.0212835146535003,0.0223933264086657,0.0802677804317323,0.138728815720743,-0.157077077719461,0.0203872184791383,0.0163820415952749,-0.0086884417111577,0.149040914376032,-0.130530755947914,-0.0128038958730185,0.11899152928427,0.181413161280932,-0.0158635037561807,-0.0021281168328436,0.0635525606774014,-0.15494426823649,-0.0268396124045187
healthy,0.300906824705922,0.214142870612722,-0.155963380596816,-0.202749988676191,-0.148269876902612,0.0566395862272301,0.25432473509848,0.0926228067891769,-0.178863434204194,0.271642637471908,0.116389056277684,0.0479114596750093,0.168541266620727,-0.153148243983143,-0.106890977831126,0.134591200279766,0.0334868921545232,0.209366762768158,-0.0883399493769224,-0.115847683851978,-0.187886307965966,0.0669256623156502,0.136443897025516,-0.0872030672829392,0.0065566216002209,-0.215634652408002,-0.100857682909087,0.165407321800804,0.0745048762755387,0.113832575378516,-0.0009865008646204,0.164607293660594,0.151030876273714,0.0716235719209462,-0.125893149973418,-0.189396135508769,0.213920306393265,0.159783063822633,-0.107131587798106
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,-0.000615357869705,0.0649602607891456,-0.0524479841051432,0.0945978160598327,0.0575163217364726,0.052852403697999,-0.0378626933210707,0.0955855890941819,-0.133385728305566,0.0946865556107831,-0.0469926838418007,0.0677548292707138,0.124955470965281,0.0445472545770864,-0.0615183300096607,0.0840247167761065,-0.0506295506840291,0.0155585163510528,0.0679570390671417,0.0795135471450065,0.0641630595773291,-0.0586219292565101,0.105406584314935,0.0066452830941196,-0.0935867670776932,-0.11061748712648,0.0160531302415959,-0.100822677346991,0.0206777701181734,0.0003724151646441,-0.102818589870006,-0.0610309898528021,0.0050857945921721,-0.0816098371928669,0.102258512376302,-0.0159163840483281,-0.0394730979588094,-0.138512255806371,0.167976696215368
