group,RXRG,RUNX1,ZNF76,ARNT,TFAP2A,ETS2,EBF1,KLF10,E2F3,ELK3,BCL11A,RUNX3,TFDP1,ZNF263,CEBPD,STAT3,HOXA4,CEBPA,NFAT5,RXRA,PRDM1,MAX,PAX5,GATA3,ONECUT1,FOXA1,RFX2,TCF12,HIF1A,TCF3,ATF2,HOXC6,MYC,JUND,POU2F2,ESR1,HES1,ELK4,MECOM,SREBF1
healthy,0.102941258553774,-0.152406026225487,0.0875036091851693,-0.136681742308732,-0.15886168610954,0.0563683665662354,0.0156726432795383,0.114360802161364,0.0660385110591007,0.025845848811364,-0.120877966624574,-0.305975417368063,-0.129619740111284,-0.0359314393294838,0.136572658715508,0.045556325735799,0.0838667157685558,0.295330483318735,0.330851698709874,-0.116733370313969,-0.005342194908545,-0.160171269460098,-0.0512159074820734,-0.0708515344941372,0.0092454147575492,-0.0433566666830898,-0.0852116932637234,-0.037346044650113,-0.0008628048038455,0.184146450694059,0.0470196705342514,0.177376305131671,0.115732470322958,0.0438498637801098,-0.0536337337212291,-0.085892305257611,-0.0011099835842344,-0.122003036237659,-0.0910586899068653,0.176109658940148
healthy,-0.0491544488510503,0.132674207816063,0.0712427700566279,-0.110516904825811,-0.0580149443140637,0.134894511632681,-0.132571872201436,-0.167509756396252,-0.106126075256976,-0.0893496041518791,-0.0905207784081692,0.118828072816726,-0.0661264946863234,-0.0332820686820931,0.044442967689716,0.226309779116851,0.0045214654028164,0.0519938199660301,0.215642112503679,-0.132627714598554,-0.102880141169316,-0.187214542162868,-0.084578743066008,0.186500719665777,0.134028828137093,0.0720073813402382,0.0226545782731819,0.0083083885050859,-0.324375345468616,-0.0668137857277709,0.0424419905730901,0.178315639259303,-0.110685948100344,0.0375905243981669,-0.11912800460577,-0.283819615051557,-0.0719788284403545,0.217820724032855,-0.0826707523844014,0.004712491883454
healthy,-0.23570266917518,0.257288405450075,-0.260425585329178,0.137974228559307,-0.189627542776615,-0.0541207590660399,-0.283474163907249,0.184397440927605,0.0017756790607843,0.116304775405617,0.310307626637216,-0.0704014889161594,-0.0134696051831706,0.138198942286603,0.0900793615848017,-0.0043664961519535,-0.271458588724225,-0.162490055592072,0.307919492515764,0.0504592471565814,0.125174358406507,-0.0767022855834586,0.0069881563037319,0.0762616704318992,0.171958875199083,-0.0921194097365217,0.180070600139292,-0.300191102757413,0.149364130227118,0.0607299863394307,0.0014231869395368,0.0105967943950033,0.0225506834568096,-0.0094644134554957,0.0182018119109184,-0.213174016475949,0.107479253919882,0.111634254799087,0.241985841236417,0.0641535660670472
healthy,0.188768287102912,-0.0715255139078917,0.160702509051886,-0.210202228603894,0.212041406530853,-0.1587881446059,0.0973646142800507,-0.0279867358130741,0.171190064526373,-0.0201769771316136,-0.15548186562819,-0.0524936852968379,0.213753345733306,-0.139677273756895,0.0162827010179255,-0.199491041431789,0.0065045978255364,-0.0448362275128928,0.0273177685796832,0.206695452242112,-0.0942376262323269,0.119294015662824,0.0380906472545787,-0.0931618806524071,-0.108187617300964,-0.0120336987631886,0.0814019379328541,-0.168144046576063,0.0063522969280208,-0.081236142019103,-0.265464320088482,0.0377320653946054,-0.072614754504047,-0.234456628498106,0.0336006625670641,-0.0792080338648456,-0.1175550864279,0.0588363429275477,-0.0794817899084811,0.184972331821797
healthy,0.1213696972503,0.0789403058253511,-0.192592152568383,-0.0993134753237952,0.0981615880656915,-0.0782418648024526,0.157807010275408,-0.116508403616346,0.161701192131892,-0.241825810996071,-0.229754156057928,0.177859010136204,-0.0508884026344812,0.123570018085149,0.0564496813761301,-0.0836698375566803,0.0596562308032909,-0.183453229353509,-0.242104260954353,-0.140122607102403,0.100536390482533,-0.0100787561609411,0.0335997998642834,0.0183200514141834,-0.0448638984539166,-0.331254570148338,-0.312416735632433,0.177593942246157,0.185220691750438,0.0022234821067953,-0.118627917346851,0.0134649341194148,-0.162110374602935,0.108426663792063,0.013429420169098,0.0456055738511138,-0.112943626516423,-0.129729372337931,0.12997333773576,0.143494888297709
healthy,-0.100121041137755,0.0525184003339113,0.512089333392883,0.0317661428801162,0.13973857744823,0.228225253732427,0.138753021747825,-0.0499523498212723,0.194394852418842,-0.0160798821058401,-0.0118221612903724,-0.0787828588010978,-0.0755918217467388,0.0002869529554531,-0.152711555303404,-0.141874949713436,-0.0949904424839721,0.111542069239091,-0.0902083940169171,-0.0981679581948804,-0.183084999808101,0.461312181621119,-0.162705330484946,-0.0348910755887163,-0.100299823345603,-0.0708909013403879,0.253335890891823,-0.0350488245956408,0.0352486400044119,-0.08576137439314,0.441210451024451,-0.0060996282677483,-0.1868679712313,-0.0701066634202488,-0.0543002129264112,0.146577372491281,-0.0654372928152828,-0.0142289604245923,0.0055332342143146,-0.132295829064381
healthy,-0.174203557243591,0.0200416379616418,-0.456587920268008,-0.0235154206354251,0.213954640834682,0.134900458740485,0.0665143961144088,0.0491113143913238,0.176701643581677,-0.0632342341142462,-0.149103104623133,0.0879037858238026,-0.0143203368803396,-0.0080219702619718,0.350806492246559,-0.0584829346429458,0.25297490129495,-0.105168295888316,-0.38028808716816,0.101857762017782,0.0325054942655005,0.0087129303129319,0.068074750954764,0.0348137564137631,0.0075436133036147,-0.207413299253339,0.0392898108098183,0.124188679708703,0.179754016554051,0.0227770045370089,0.0342025225225291,0.142223875983903,-0.107654992775013,-0.021391287951292,0.16639608831612,-0.0342006242806308,0.0938623671423851,-0.0181073294673329,-0.0658746885947012,0.182982926022961
healthy,-0.0684590584647362,-0.445489558776604,0.226459056975289,-0.365288013097103,-0.424859655552494,-0.0478828556394742,0.15761962068538,0.475105328741281,0.0933536683640254,0.151922903374253,-0.0046048092012167,-0.476206186917665,-0.0008055059827201,-0.397351626242602,-0.161562124967471,0.166578637226522,-0.449624489487901,0.450832748461981,-0.2258370273553,0.0874913748231178,-0.0284835865556312,0.110743647524306,0.26148961715714,-0.169004105241157,-0.048482510093277,0.0520625366831442,0.112824537979666,-0.126970118042879,-0.181762425000797,-0.362831219849807,0.0891739873203554,-0.0334463984158346,-0.0395637688512703,-0.207274589486838,0.178227148743303,-0.454497800683357,0.0075986064369932,0.0060949952692489,0.0749165314262092,-0.553570561524696
healthy,0.118806739119868,0.0183314098748329,0.112574143986684,-0.13124666210867,0.0421921423239033,-0.159465999938042,0.0461127815597106,-0.155494826147101,0.255519555608859,-0.143779231781885,-0.344809903317584,-0.0793392515602692,-0.109765264963823,0.016499532251228,-0.0090162068784785,0.293091997350935,-0.0502355590160537,-0.175388596018158,0.460512978509643,0.104935003735605,-0.421007590033694,-0.336509602636836,-0.309852624803688,-0.0520927039172256,-0.289407186039086,0.02797087626663,-0.283806272845076,0.269631330130008,0.406099896269185,-0.0789644536096926,0.0620143215751871,-0.0006358931521019,-0.114473401017134,0.0515789359400307,0.0938342464578514,-0.0878838025908312,0.0786401902142499,0.271252647107222,-0.0816133065412961,-0.0988203225643991
healthy,0.0917161285505883,-0.0938448117427379,0.0451490988803713,0.154667633227316,-0.180626655513135,0.353755266323589,-0.0361628344308612,-0.0681771907938339,-0.0089936507466844,-0.1027862818739,-0.0548951988682476,0.0862161963674241,0.0613253279600924,0.0016335630138099,0.147681863973831,-0.0485968317872892,0.0637451742215063,-0.250756449705186,0.0406508439011243,-0.0599145451997703,-0.0736959461214105,0.0281417922346978,0.0158376507479499,-0.0298191964962529,0.0025725758255696,0.0144487886115004,0.0366153046997097,0.0606105250077252,-0.0041139292585241,0.101657846279763,0.121200082462181,-0.0173933002399518,-0.0441376527027716,0.170725681552246,0.104316436727267,-0.143823595904604,-0.0718712924516677,-0.0874158739891471,-0.0953235007835349,-0.0175336398862665
