group,HSF1,TFAP2C,HEY1,RFX5,KLF10,MEF2A,REST,BCL11A,SRF,CEBPD,GMEB1,HNF1B,STAT5A,NFIC,BATF,ZBTB7A,MAX,MEIS1,STAT5B,PAX5,ONECUT1,CTCF,JUNB,ATF3,PBX1,GMEB2,TCF12,KLF9,TP73,MEF2C,ZKSCAN1,TCF4,POU2F2,ETV1,MYB,ELK4,MECOM
healthy,0.079028230192039,0.33670266933044,0.059227792048956,0.194394643750995,-0.367213884602668,-0.008153191025055,0.261411662648655,0.347258417394199,-0.242766859949835,0.268397020511104,0.100015781762205,-0.174979023947881,0.226324729098816,-0.181154610702297,-0.0290891973983542,0.164771107594279,-0.269968165328586,-0.287604492152823,0.274484468913624,-0.340362771782786,-0.0583168979211146,0.254804434054826,0.288348159496935,-0.319412993792003,-0.13891509250628,-0.103017994373622,0.180345626543834,0.0867816508352855,0.195708849533712,-0.0915556804046592,0.274017020868753,0.0283549734490876,-0.343049024141651,-0.231801111159851,0.241250014652717,-0.413080059894285,-0.218588227871335
healthy,0.162693535220689,-0.0867143323343101,0.123449381459301,0.0883933047557047,-0.201839774519672,-0.088711712907686,0.0296691990034437,-0.0221930761154731,-0.031154576290047,-0.135599989181226,-0.199683608705934,-0.16184339197012,0.271105507659657,-0.137054558780514,-0.0639003556687442,0.000936609539137,-0.129064384964922,-0.176115355611354,0.0548246529795602,-0.0990091125869041,-0.0161155850017858,0.228082246562725,0.30006017308147,0.0186705754081112,0.0489302395726684,-0.0155961357482904,0.284348997147313,0.123416898429473,0.173511873346747,0.227548836121625,0.168623782342434,0.0699800805724483,-0.159104858484078,-0.0301374572357202,0.0876518726192875,-0.12464604138623,0.0326568931509445
healthy,-0.0511760786638534,0.189465787762143,0.0654313747357992,0.0656205768812276,-0.0028814556246383,0.012380333827496,0.141428603707691,0.0275645814167499,-0.0883232834953719,-0.0055054722645134,-0.0841406754115993,-0.0606718551921959,0.0031559538192351,0.0325660315725403,0.101080470776467,0.156370920684758,-0.0933836654669515,-0.0940675846975572,0.157813199334335,-0.223678808502265,-0.0583176842351448,0.0487691792400436,0.186091165889585,0.0796897724822603,0.0891964048714061,-0.126886402743088,-0.0162357152499131,-0.108048382574906,-0.0420199354949274,0.156781892558025,-0.0961643166698452,-0.132734610041533,0.141701551065031,0.038598788504641,0.203638889459436,0.294818815183324,-0.0360678221002224
healthy,0.0754613132975371,-0.180174585530591,0.302106490073475,0.153627003387248,-0.487793338142185,0.190883654747716,-0.293350946983868,0.163885890805433,-0.241581683105009,-0.151776986213501,-0.051683827917016,-0.292465370379383,0.248692583929145,0.0256702205351895,0.161151940026468,-0.0911552422883289,-0.157239958773633,0.105743432772965,-0.191399556517305,0.295486846029935,0.143517628902288,-0.109916650909126,0.215523714742995,0.297520879121497,0.247194168598366,0.177884244553501,-0.283315507465887,0.158932248017824,0.137878855420671,0.0144419635499434,0.317857924038584,-0.204131157831129,0.264407871910398,-0.0278800545482355,0.292121983532746,-0.25885617738989,-0.298035137891819
healthy,0.0203484548622218,-0.280377730141453,-0.0089809218170591,0.144016422760212,-0.121565515063601,0.217360018951227,-0.165394951799647,0.200134113628919,0.158743969171496,0.0793252900182417,-0.305763211811349,-0.0658481203590731,0.169811379868242,-0.073591037488912,-0.291289492279844,0.0799091716615051,-0.219780553583075,0.0013824784772827,0.311343412177795,0.168861125464544,-0.135765851870817,0.363336416250105,0.319206458066774,-0.0216139973713048,0.0232211685110327,-0.0511133901681731,0.113024001099743,0.0791345207595404,0.242271770265311,0.0668586386917751,0.297039309665009,-0.150923626861347,0.249321053563303,-0.0505654274229914,0.144625048533266,-0.128147852686529,0.0161415536991049
healthy,0.111732542936587,-0.214773283275734,0.207613555749469,0.322808912840876,0.0944717818850838,-0.0623144300885811,-0.0813239818226893,-0.179679261108309,0.100499257259655,0.212569042137023,-0.150170011836493,-0.101857496278882,0.326646053960893,0.0637375679005353,-0.152819273268193,0.0021393423459832,-0.118714957689864,-0.10691148976254,0.101958321189012,0.15131501196533,-0.186719621212236,0.157578904370551,0.267632191045313,-0.165751516626171,-0.291015457846453,0.0374176307284735,-0.0721211012325196,-0.0135209681205779,-0.0521496566776281,0.295222290303614,0.217946370677306,0.0978639027121115,0.193772729293305,-0.288429936300468,0.160631465442772,-0.162783555765899,0.0181855688478708
healthy,0.0347121811144051,0.0474551099450541,0.29181833514473,0.194112259662772,-0.163080078083874,-0.116403813625121,-0.264999907350693,0.26329879261721,0.106997756598252,-0.0772055551292464,-0.267000578040446,-0.356246467121091,0.326200096961917,-0.248749450595722,0.168836998916184,-0.238709787334077,-0.354942944838656,-0.250040264443648,-0.343262078034782,-0.338908531470329,-0.156242940318348,0.261410682347389,-0.22391898505693,-0.249326776620533,-0.294530678166954,-0.111500173395518,0.0953332292101739,-0.282768114284097,0.0883417747399033,0.107159335265573,0.340242917093712,0.17593375184381,-0.183587860399162,0.191082205777837,-0.0235305742376467,0.075373725069391,-0.322541883314138
healthy,-0.332562328165008,-0.169651989863986,-0.306942541068204,0.0220969010881377,-0.501896974946176,0.538840998837594,-0.0917895977582387,0.500909055706213,-0.571276106427302,0.38121404507611,-0.553123326511333,-0.417523382801891,0.546451565984465,0.0346923991609453,-0.527456315741491,-0.507142580547284,-0.326659369035206,-0.231966459858565,0.474127566252664,-0.232013683531603,-0.160581266746767,0.0415058307069286,-0.169933442955295,0.0665003763727038,0.267641111418709,0.418515079935698,0.503704697150087,-0.282529791054262,-0.0659148028270274,0.203681368655472,0.205379531937934,-0.0069928815035293,0.501589076597966,-0.537142835555132,0.161059170317916,0.555144499717378,-0.0109804484548935
healthy,-0.15528776605201,-0.0027180359438975,0.173944997377121,0.262813764154321,-0.0739405009084924,-0.159244655800342,0.176974684903861,-0.0053600971238185,-0.0169671804529784,-0.0389610993715106,0.0697913484921376,-0.187507267999637,0.147181723887323,-0.0468500707819788,-0.171485895832898,0.174038027700357,-0.190206697878888,-0.0612976799806311,-0.0109961842065725,-0.0525915922310676,0.013808800979094,0.0141189020565495,0.117785692249927,0.0227645200960092,-0.0632714733386355,0.0045972484732779,-0.0569438608531557,-0.0041258948355455,-0.0673927166580192,0.0600696797139073,-0.0120257197837248,0.0130599068770389,-0.0483075458460197,-0.295686028869993,0.0457600654947227,-0.0053662991453676,-0.0777051279888023
healthy,-0.0533641144681998,-0.341230493399797,0.152211688233903,0.404894646921419,-0.331272432243043,0.359743189502595,-0.286717141659249,-0.182817712383849,-0.0387245075895042,-0.0025422884243511,-0.142509811219109,-0.194602980995493,0.477176084782056,-0.291361177553551,-0.156185335719335,0.304947316932594,-0.219661142021322,0.0186260236671539,0.274338499497611,-0.165854092354404,0.241056508282259,0.244754019589752,0.242498641442769,-0.164683705923919,0.294196760906783,-0.175999702649354,0.0017513897181725,0.269508909668711,-0.122744526297596,0.278979742106876,0.206950497981005,-0.339532176097327,-0.214550228485128,-0.157730421385492,0.0310321996384421,-0.045130707301407,-0.168393986534438
