group,VDR,LHX2,NR2F2,MAFF,KLF5,TFAP2A,MITF,KLF10,SPI1,E2F6,GATA1,ELK3,RUNX3,CLOCK,ZNF263,FOS,SMAD3,TFAP4,RELA,CDX2,ZBTB7A,JUN,STAT5B,PAX5,E2F2,HINFP,FOXP1,HNF4G,ATF3,KLF4,STAT2,FOXA1,KLF9,ZEB1,AHR,TCF3,ZKSCAN1,TCF4,CTCFL,JUND,ETV1,MAF,CEBPB,MECOM
healthy,-0.207380564116529,-0.0820490145852623,-0.443932170499305,-0.33724587126193,-0.262424512090506,-0.249602140773135,0.0680850411337297,-0.272880674987137,-0.287281698738826,-0.264019686678385,-0.329796740313449,0.106287013859644,0.0466931795025808,0.107082830922845,-0.161308145526322,-0.195611676780994,-0.18518147726853,-0.338185273707271,0.227167023159975,-0.280978890539811,0.153318110741014,-0.225494351804201,0.215768310741133,-0.369502622398048,-0.389014892369298,0.268109313069408,0.321589163839585,-0.264931945585733,-0.312527549380446,0.316496800081236,-0.26342488915018,0.308476868065675,-0.0481479157851897,-0.217568832094703,0.351406930402372,0.376607541814002,0.413312686104187,0.151862981073796,-0.301999003715831,0.258472570312494,-0.261978413944351,0.383334025236482,0.167340698499228,-0.2290249786664
healthy,0.0373655239899149,0.0074215774418102,0.147196232595013,-0.0756154644147159,-0.149283388365997,-0.127062402170265,0.35403519380618,-0.17131654543464,-0.10355844437503,-0.425452518999774,-0.284201106200191,-0.104253170145393,0.409936418333768,-0.202268142195761,-0.0080842847683088,-0.0616436952039436,0.0627358592164625,-0.110287716045142,0.157599806852324,-0.0400952824831101,0.346734988605066,0.0715079820666286,-0.298786810456691,0.204834271548509,-0.134614101078711,-0.0411180111493413,0.176324453439546,0.154279754838812,-0.0804009186962605,0.240190265878437,0.0327031173327568,0.0969710218573886,0.190960419206764,0.0102617251048408,0.147140014164507,-0.0127764760244107,-0.0926894857592238,-0.071736578863522,0.0247152602035283,0.113971326319511,-0.107363054582608,-0.266394383721666,0.20027369098899,-0.0540126948008101
healthy,-0.190586571698771,0.144179945457553,0.0808123407849065,0.135602549655134,-0.130349437403037,0.273279675518445,-0.0841939930345589,-0.274313862611759,-0.0017861822061437,-0.236166778568569,-0.10858034176566,-0.296811695781156,-0.112016261703867,-0.212552581520332,-0.0382587204310738,-0.226781569459378,0.0034514249920798,0.114833529992551,-0.102748891004109,-0.100638653172025,0.116318914153563,-0.0598153968303938,0.304492899469729,-0.235072121765151,-0.184660540108596,-0.0291867134101128,0.153644230341495,-0.100655708731285,0.102102330257615,0.0190122970587975,-0.07639650144194,0.0188494939931333,-0.0815829419623835,-0.113221004389782,0.0238374698240052,0.226448210801113,-0.0071199207383785,0.151264204572024,0.158396529353501,0.147332122909889,0.1621503028961,0.0488207631292086,0.0885617667105198,0.148625244402878
healthy,-0.289047701191914,0.372453732226028,-0.210603185555747,0.0775097135628445,-0.325368622522323,-0.21420767720578,0.365103460739134,-0.212850653457864,-0.199142413563666,-0.170191478350871,-0.117014547754586,-0.0627401693815356,0.335902806870549,-0.080266476091903,0.355857298931303,-0.19574163976441,0.0178762414056532,-0.105777208244001,0.127203726065206,-0.148847104824334,-0.192022146101843,-0.0384418870187371,-0.240362420628075,0.380155581294101,-0.020688862055086,0.322299711673526,0.220135209509024,-0.0751439578764057,-0.106043355758726,0.155773511750741,-0.111576595447563,0.0042632888932699,0.0464558844065485,-0.133108257965943,0.232552141091041,-0.185013594880768,0.253117786704124,-0.285127775450356,-0.0430485390637193,0.186051898765371,-0.204031641982306,0.313631845700157,0.237286938235705,-0.384157651330327
healthy,-0.102482669856106,-0.125308065245804,0.0808490354835378,-0.337522918744846,-0.0580032919813942,-0.0306362776904575,-0.0014463119139935,0.0269484815467217,-0.0752477188047638,0.0255540373703334,0.261953220984332,-0.178988779771693,-0.0501688697074142,-0.107817067177511,0.0616084987275585,0.216063838611951,-0.216207472346858,0.216211462172828,-0.108975313656496,0.02284095571098,0.0632746500524791,-0.209220090126232,0.28493900737801,-0.0218610544528371,-0.102366166937792,-0.195143984105352,0.059181886572825,0.130848736569839,-0.29423211002649,-0.122405067870296,-0.119874720240352,-0.0545245627184673,0.171811082852315,0.111004140162057,0.108739115959094,-0.0181936064215464,0.105205726080383,-0.0350829387336184,-0.154583812280615,0.179455589410141,0.121473842488982,0.0215957310258562,0.206833775213792,0.096481173632577
healthy,-0.208537605013689,0.384745577099309,-0.399445605549111,-0.458085797872078,-0.363929131609062,-0.399097950165986,-0.0355442863706982,0.470387004178317,0.32134598258136,0.125063229822827,0.456060125839737,-0.429164346549911,0.281522058444394,-0.173741936567987,0.329790531837466,-0.365297734967298,-0.277872835772859,-0.297721640446741,0.25888853415168,0.430659264697349,0.0266860272086736,-0.411465210995018,0.354439298501028,-0.241330778452592,-0.208026551600495,-0.246684671352716,0.448181096006848,-0.275478649034404,-0.369748882722575,0.28875444926467,-0.0488293574111808,0.218808503882478,-0.154486463747971,-0.205631206010764,0.381680415471424,0.305388600495924,0.348881447776136,0.382642262031403,-0.394171673387105,0.206611594191177,-0.386819920885288,-0.419682625400816,0.237513522345879,0.236443902617131
healthy,0.0617232556895372,-0.0218193559036512,-0.0696118897260306,-0.0241846763873457,-0.0878125229571583,-0.066481105098073,0.0104734359454387,-0.058153508211078,0.197533282725714,-0.046384950467052,0.113928998665926,-0.0205242341050639,0.11455116502015,-0.103401145838194,-0.0507927179328324,0.0595030468919589,-0.0669545319740271,0.0124687216295368,-0.0507636955956091,0.0976964426777498,-0.123535392286821,-0.118581642102028,-0.239292798197811,-0.200696717483048,-0.0125449052647478,-0.196590056765959,0.172260268692497,0.0438999128423116,-0.140894377738474,0.085824492857366,-0.0224941252440916,-0.249798884272626,-0.148431115936136,0.0884238059349229,-0.005131512000285,0.10536196749684,0.150812761484518,0.203604392893602,-0.0168801168874701,0.146539222328395,0.254025262130761,0.068632385844746,-0.0189515862067792,-0.125044553822429
healthy,0.0564492364883754,0.223923112377124,-0.282000619574005,-0.308834974197009,-0.343572675275219,0.0838993872261974,0.0564605701592003,-0.072301264082086,-0.206454147745733,-0.281331932995338,-0.095652403871582,-0.112025780323236,-0.085274539286281,-0.246960687273799,0.31216707341952,-0.120061352938065,0.195248925190217,-0.0635667817663904,0.110824411215801,-0.218139162366168,-0.0212279654549713,-0.0741977650001134,0.0396829594481258,0.264985001775608,-0.0029958669880392,0.141047533415439,0.0894188849179065,-0.153847025666987,-0.270243825038346,0.183843474450128,-0.116170125954862,0.240096260644206,-0.04769964261158,0.134999131085237,0.189529199313935,0.231664009550507,0.243061904510045,-0.304093721901941,0.0729057265260788,0.201187768702446,-0.110820633325526,0.224444461235068,0.0003740111372205,-0.193375091613839
healthy,-0.0129466196143613,0.0054081208640589,0.0553960270157964,-0.0091262039580994,-0.205130272452694,0.0326657942557322,-0.0706528817469719,-0.019846315097464,0.099975812303475,0.0189501299313442,0.203198357717426,-0.13273773714796,-0.0308548180030886,0.0212727689950942,-0.0160103945075323,-0.0713599067223191,-0.0089308417938588,-0.162866924255298,-0.0828738704655822,-0.0022575183423365,-0.0369823677894306,-0.0709412735132319,-0.0150925024342746,0.0390197160736546,-0.115316393676468,0.101079763580771,-0.161793982845341,0.0796054304479686,-0.0977368998815423,0.0493708097916757,0.0866322663871644,0.167152487921657,0.0372893654760945,-0.0207021874360422,0.0006636111610714,0.0425145281228487,-0.0610646307655096,0.116528879489454,0.0769571877771507,-0.0287027332097073,-0.0597312064698987,-0.341570587761026,-0.0190214526262257,0.114755115077618
healthy,0.0067906187717569,-0.0842735298490959,0.0499450190192624,-0.185454387876812,0.0773821748550331,-0.0674037034720475,0.181342953663056,-0.174600807964606,0.141849168099779,-0.236442475621693,0.152194079958756,-0.354013017279744,0.12138355728058,-0.368400344079373,-0.24441978703998,-0.140297032365596,-0.0805233496919656,-0.249976835913243,0.0498175527894535,-0.121300175615384,-0.0367064841092565,-0.202235845646966,0.0396465854569131,-0.0866193872239817,-0.0100604567045059,0.188873634582842,0.148711798309659,-0.185263886703936,-0.273655034574494,0.134089287339538,-0.0713531618194423,0.215298840209191,0.340151513612785,0.149638771032542,0.0340771689682387,-0.166754752851819,0.369403517271405,-0.140180537407524,-0.459557249815814,0.118742074001818,-0.0992261763596455,-0.0823753003610506,0.101078326506398,0.0288470639927174
healthy,-0.0490207191146804,-0.0115571776317385,-0.303335298364505,0.15457677856324,-0.0707296248590313,-0.124030920062878,-0.0360089767924485,0.102847168843147,0.186505418042096,-0.219741276697344,0.0494287528460396,0.0410867298938072,0.120982001348,-0.188715600753625,0.0813913951358427,-0.228963594644083,-0.0692788382586431,-0.0037100844832844,0.200389899178624,-0.0891138113108259,0.0955630111203642,-0.375277690147299,0.153802270091678,0.0365190189566474,-0.102586480625889,-0.0392883590037427,-0.155763098856265,0.177377552347987,-0.305923290086552,-0.0373690892303124,0.0885546539752596,0.168245908563772,-0.0669628690241692,0.303135059588931,-0.172843844221774,-0.202452736376051,-0.077484849967089,0.059474694435707,-0.182814224009337,0.176535038254532,-0.295450424315,-0.229503861529123,0.151595865470254,0.196566471992184
healthy,-0.332946943393676,0.144648331022052,0.106886614462061,-0.227215730683292,-0.248028898789368,-0.265272273897159,-0.0572441805796518,-0.171429746797137,-0.0695950268906847,-0.115285189953564,-0.159062963910218,0.333958915962387,0.10091039850511,-0.0295145385393973,-0.271854079737748,-0.0428215794035424,-0.146186210594974,-0.0691328661900138,0.163700507492813,-0.331695922186688,0.454774097748116,-0.103802887028274,-0.220793290601555,0.323743570819971,-0.383003728249101,0.722667938378391,-0.490185169365039,0.0441682200658421,0.0389569597513805,0.2720134454966,0.109771134697283,0.0952529140658627,-0.407538086824372,0.123747511748607,0.181342296997733,0.152058838808671,0.0188210961204256,0.565445648982914,-0.119022316998644,0.479372202626928,0.203661471524961,0.412924649473571,-0.103611648117652,0.283973845698445
mild,-0.0878902714955075,0.130282916943966,-0.096263526377741,-0.375635715072027,-0.336720769598275,-0.0842361003059863,0.0262044540963792,0.17705995929842,0.0913314601843905,-0.0073859288614177,0.172614710249386,0.160775925821053,0.223983046796169,-0.224990149763472,-0.102592149253848,-0.0271628753492511,-0.120260568985363,0.15691789995235,0.224719357726947,-0.0645808581042319,0.186473785826629,0.24588373307608,-0.0061354173219563,0.0126678948772453,0.187319630614878,-0.135592266424162,0.0024051809536357,-0.0644439407823931,0.227719368378793,0.32686576503303,0.314144624530625,-0.211642232187761,-0.12466322153427,-0.0088768063658852,0.0378272134169213,-0.274551177661983,0.117610458155993,0.184629965892532,-0.240799536525131,-0.176868275047846,0.281874733076785,-0.251101804341716,0.100322364318475,0.225218345299871
mild,-0.191859620121025,-0.121110543742945,0.142421762105883,-0.347755766391005,-0.143357920866355,-0.033065924034645,-0.339045247672154,-0.136344300731255,-0.264746188525419,0.0588211342753947,0.0654685025859481,-0.252133348690499,0.0621122172440543,-0.0550291661299241,-0.213662448009351,0.112916324151064,-0.157190372456686,-0.0847186166401677,-0.0208055589537772,-0.190813654016507,0.162307531095816,0.0215001415573506,-0.183913251391416,0.205590039545708,-0.0385062300005361,0.0891403742358933,0.101815824717915,-0.0584218720443147,-0.210883708375142,0.28474994925771,-0.0291992050512408,0.0503976151240854,-0.0496610192758339,0.174460134932217,0.0281053602165874,0.1153959240269,0.0346787961290385,0.0638036595622613,-0.122066072246093,0.158223789150455,-0.166472707804401,-0.193634679708672,-0.191889083954955,0.204630828063319
mild,0.105476557116416,-0.187011658682747,-0.0148974835367913,0.267153225782269,0.0267171895143547,-0.129686051353419,0.0842574944983773,-0.149346889067664,-0.187011658682747,0.0558867329851306,-0.172882286009957,-0.16539720566336,0.190746864464115,0.0052967644996764,0.0162630139616827,0.134414067097025,-0.174507853966932,-0.054033132115405,0.0361618860322193,0.0755289013380973,0.0977954484764022,-0.0466520667816414,0.0704168301624907,0.0811103735972604,-0.11852244007219,-0.227218128483224,0.110842664957982,0.0253096530265882,-0.0300003300476385,-0.191492305389422,0.0286688045307889,-0.0642072672489098,0.107050117566975,0.0982608489825419,-0.181640216737959,-0.0009914764364323,-0.056256786396173,0.158243506479444,-0.127633755138665,0.0089459578665859,-0.116350793297839,0.0821165188175539,-0.124465964587562,-0.306281539968953
mild,-0.170298526383086,-0.0633164614316477,-0.103624618667108,-0.0910365647521803,-0.213053562252292,-0.0895608546877437,0.152845306403347,-0.091364275874208,0.0768595236708915,0.194191914766598,-0.190201266575079,-0.0316318149307386,0.153632030637973,-0.3715527789857,-0.134590600426729,-0.047003160271821,0.0249055791131893,0.058203297760978,-0.0390193776972447,-0.137448788372948,0.206274805638515,0.0331278806883879,-0.423961075046868,-0.139118887538218,-0.127411877749367,-0.0493978288832806,0.123954828416569,-0.202199782321694,-0.159575893056087,0.147691742120194,0.0728979328429658,0.104386325599389,-0.281734758860803,0.128481406271375,0.0975639052467351,-0.0567072320033287,0.0962243141689729,-0.217283350992318,-0.342689493718862,0.154480443500121,0.0830880550200413,-0.0437422092965376,0.201012315088628,-0.229979243465182
