group,VDR,RXRG,MAFF,SIX5,ZNF76,HEY1,E2F6,BCL11A,RUNX3,SRF,IRF4,CEBPD,STAT3,HNF1B,RXRA,ZBTB33,ZFX,E2F7,SP4,BATF,CDX2,JUN,ETV6,SP1,PRDM14,ASCL1,NFATC1,FOSL2,PBX1,STAT2,TAL1,FOXA1,HIF1A,TBP,ZBTB7B,HOXA1,FOSL1,YY1,TCF4,EGR1,CEBPB,SREBF1,ASCL2
healthy,0.115480354155645,-0.142279799279964,0.0543062788529516,-0.00534161946091,-0.193410070399224,-0.043330058509188,-0.0147404189169471,-0.0703300232378797,0.0123987955370028,-0.0106030310800713,0.0149286845454964,-0.0845925370977402,-0.108066698782891,-0.0358072313518313,-0.0518799916400503,-0.128118659220092,-0.0560095814923117,0.0203148639184891,0.13406852148093,0.118406826381674,0.183284944376239,0.039140312775615,0.0438569794695656,-0.0071863998211325,0.0637630061946962,0.0501588650358572,0.122955279407513,-0.0837536967527839,0.0611662773180786,0.0279780547989062,0.0729601720485592,-0.0236323493730439,0.0455313181660719,0.0336438476202177,-0.0336939775213107,-0.0469538933593111,-0.12777777589266,-0.0890217923587576,-0.142654102541459,-0.0684250869963455,-0.0042621555907073,-0.0168102268331871,-0.113411660237207
healthy,0.0574777452723642,-0.0404827410442525,0.0313947023058682,-0.0600767981167733,0.0427117357990384,-0.141827644920405,0.003751305369575,-0.0325544482191419,0.0872645394146753,0.0210414338062335,0.0877155837373078,0.120581872184621,0.147450279866244,-0.104514318838447,-0.0733130035872023,0.13946953332438,0.125713402002175,-0.0447516666077241,-0.121449952376167,-0.124965216020352,0.135179856839995,-0.193091065793662,0.0905757523365444,0.122323796712411,0.0985098093063532,0.0774300439378768,0.1060057912791,0.136337873509859,0.136975387913478,-0.0977336672227434,-5.07244733439774e-05,0.0993899942017652,-0.125400697152299,0.0899045176864414,0.0185112624909678,0.113609850964939,0.115589258254293,0.0760123525493596,-0.0592951800957001,-0.0529185950233394,-0.0960678294049696,-0.091355641114208,-0.154885450112426
healthy,0.0098014138056881,-0.0847092867557224,0.0276415744271557,-0.075750887597382,-0.0007417434072442,-0.0617152411311522,-0.0053235827567895,0.0370488515146034,0.0972121793176838,0.0222906210649327,0.0378727067381476,0.118065843597365,0.0665954200799213,-0.0021020624972824,0.0722775577678879,-0.0383161105461682,0.234820635194471,-0.127273315265149,0.0971519639857303,-0.066381929357541,-0.0229639379585935,-0.136228977362946,0.0052168373955994,-0.0203746786845972,-0.0988215709171656,-0.0824676341707298,0.0625035145676331,-0.0311504860437131,-0.0784523663536551,0.0513226222481034,-0.20513995066253,-0.0548862750755276,0.118681682219616,-0.0591478783415025,-0.0627471129559901,0.125121985678086,-0.0905392257130293,0.106616719344588,0.0643045004051486,-0.0112849006201765,-0.0539337780064464,0.0085040471081466,-0.0842084046762919
healthy,-0.0771292581134467,-0.0706657032191669,0.0132213941587462,0.0340032213188314,-0.0026485593316792,-0.0465022811143923,-0.0384442399961925,0.113567013767458,0.0211082152797466,-0.0465771898631671,-0.0991310277535781,-0.0984033427654803,0.0618692758630444,-0.0273577451775271,0.0105139779530297,-0.0440302924048251,-0.0509968060408783,-0.0031087130741528,0.034120935066906,-0.0426926361767042,0.0599537521443754,-0.0182723840761305,0.0713505832079648,0.111961826293713,0.0040932280580497,0.0628644920967663,0.0407343074587353,-0.0563902359526615,0.164740390430448,0.143883654521588,0.0647800158154353,0.0129324604134721,0.0042537468054242,-0.152102214387163,-0.0064261005198924,-0.0828544267698039,0.0528802260100724,0.13867214585683,0.0775787106060953,-0.152198525635587,0.0247787439697102,0.0027983768292287,-0.109436331335021
healthy,-0.123271469930611,-0.195638000591022,-0.154198288567958,0.06134128617721,-0.045812046886848,-0.122831072523113,-0.0198648318443667,0.0347837405444993,-0.0162048895424221,0.0902926953540399,0.0921231768148702,0.103853669521898,-0.0376613778340511,0.0429772756253725,-0.0455630156761189,-0.19379220983445,0.0590112113653473,0.0833091049466065,0.0788959452941781,0.057716555255471,-0.0565066105820311,-0.0657610798577932,0.0149444241930351,0.0966001251995551,0.0316504380160637,0.0753656216961785,0.113171417220058,-0.022429138881075,-0.0156996827829512,-0.0507742999465398,0.0440172871160812,-0.113742453951218,0.150541408125162,-0.0539662881086512,-0.035525731078106,0.0535672257996551,-0.0493219580905255,0.0610055022906122,-0.0095443252751352,-0.237305821120634,0.127392732344234,0.157829653517852,0.0022019870374917
healthy,0.0090978488896987,-0.0094276599345287,0.0719257311235415,-0.0340356023814375,-0.0090215660630033,-0.0370039017849077,-0.0223755479597941,-0.0007830207799025,-0.116239322595906,0.0815239056118599,0.0432052468727319,0.0272486744180988,0.013878987233459,0.0003028876942316,-0.161813824321295,-0.0085167532392839,0.0021493808227697,-0.0110991512841774,0.015379964029318,0.0192434648401839,-0.114273918002225,0.0342173349979765,-0.0594063730953002,0.0343945803894158,-0.0026205394582412,0.244060173174211,0.0871172316986709,-0.0031702245329578,0.191068288358972,0.0644432832697449,0.0175450501399368,-0.0643445643175509,0.0683920413575056,-0.0720513734263339,0.0731866413765651,-0.0644275779818959,0.137120624597491,-0.0554351788820408,0.108678348302864,0.0375917282729721,-0.186839078702478,0.0112023574614712,0.0573175698113767
healthy,0.0625403608420051,0.019578741756755,-0.0929269400910875,0.0300284882478307,-0.0009859128865634,-0.0733295962043974,0.131628671421186,0.11835605171245,-0.0338651775469572,0.181352164737867,0.0148770534156435,-0.0015858315769723,-0.0102730262566916,0.0336000971953812,0.0021857502673812,-0.0047900484583034,-0.0067572236989465,-0.0750037878985617,-0.0622427267630425,0.0074129487791609,-0.028228732176604,-0.0478586297906807,-0.0202298163044856,-0.075682765641195,0.0113752024553498,-0.0157001976652743,0.173943866491189,-0.0026787067106629,0.0018695140584834,-0.0335442908055757,0.0334512801558999,0.0760036523825765,-0.055550610518869,0.0648702776163838,-0.0845931858801362,0.0620892591910775,-0.0100963060223076,0.0716600550427168,0.0602057935351426,0.0651214063705084,-0.145943010406291,-0.13438178665159,-0.0303400739242446
healthy,0.0845767133625603,-0.0581534523016889,-0.234181223367849,0.0444047636196095,-0.20198160352041,-0.101850094802835,-0.209898238496491,-0.0647254527943958,0.216573672410996,0.0863032558648816,-0.181708652847992,-0.0368620802454131,-0.108079969361902,0.133731457967819,0.021665323658161,-0.0665395158843924,-0.0914908397889069,-0.0501413403208706,0.218984466780597,-0.0469269478280697,-0.128209704527215,-0.252648067367332,0.127939186347128,-0.0622828327565495,-0.0367347775724309,0.0895176483576825,0.0743288481874918,-0.0961055616845123,0.0307833776105123,-0.0224291396960543,0.101038540262573,0.127533409076997,-0.0502288609085459,0.0130564803977386,-0.0511279360364828,-0.0427498288708407,0.0772727225002056,-0.197191840449454,-0.107276371238702,-0.0629511717897062,-0.0031984796586782,0.0427339160367179,-0.0892869122629023
healthy,-0.0085890650896172,-0.0063785593821488,-0.0239763694486271,-0.0233094808606782,-0.0933299080755333,0.0486397491236325,-0.0535724250586335,-0.0776120339423247,-0.0117740330010282,-0.209704841192386,-0.011575691136509,-0.0027480409055134,0.007194922998431,0.0002299615820513,-0.0635326360812319,-0.0376677071400083,-0.117064817863006,0.0377165739761942,0.0345862219405204,0.100108025706496,-0.067654697439502,0.13378877391769,0.117984664191212,-0.0591030011069681,-0.227868931654665,0.0731191595329968,0.0696697358022268,-0.0293948392257116,-0.0528365479960693,0.0122914465606437,0.0457192370315805,0.0025640716398723,-0.021418046848306,0.0332553192843983,-0.113572276335602,-0.155149330370483,-0.0134786232279837,-0.0438076813807788,0.13582680843862,-0.17209462444789,-0.0105926053732395,0.0254941158901659,0.0015091228822118
healthy,-0.0361683283678654,-0.10205562353617,-0.103677799885368,0.0785862727079201,-0.0943661747316466,-0.0988680167455118,0.0177032099899863,0.0263406937597821,-0.0175034643947492,0.0781966174747872,0.0479412126932003,0.023918778417533,-0.0864565518051009,-0.0007989823809481,-0.0313630849006287,0.0462872586356693,0.0816732500888562,0.0696264721821736,0.0077764591963876,-0.056711103581051,0.126967833645166,-0.0231197960365848,0.159867597727334,0.0123327772816812,0.140119265222477,-0.0702166296226466,-0.0161165944096375,0.0226794477925395,-0.084346360649358,0.059172362752665,0.0297265329214707,0.11178943824346,0.0373834474055574,-0.0399899761009802,-0.0801365709073167,0.108051017841694,0.0052251631844963,-0.121927283813843,-0.0517621038142119,0.107337532628404,0.0336177889680772,-0.0944743702624,0.0176086334770899
