group,TFAP2C,LHX2,RUNX1,DUX4,MAFF,ETV5,TP63,ARNT,TFAP2A,HOXA6,RFX5,STAT1,KLF10,E2F6,GATA1,FOXD2,ELK3,REST,SRF,E2F1,XBP1,TFDP1,FOXP3,IRF4,ZNF263,IRF1,FOS,CEBPD,GMEB1,HNF1B,KLF1,E2F4,TFAP4,ZFX,E2F7,BHLHE40,TEAD4,BATF,MNT,CDX2,MAX,TCF7L2,BARX2,JUN,NFE2,SP2,E2F2,SP1,PRDM14,FOXP1,BCL6,ASCL1,HNF4G,CTCF,KLF4,FOSL2,NFYA,PBX1,IRF3,ELK1,STAT2,KLF9,HIF1A,AHR,ZKSCAN1,YY1,EGR2,USF1,EGR1,GLIS1,NRF1,POU2F2,NR2C2,ETV1,ESR1,HES1,SPIB,ZNF143,SREBF1,ASCL2
healthy,0.536931939224496,-0.205536742962381,-0.491596851337045,0.52726982780208,-0.433019882825151,-0.628965330768716,-0.650015113314625,0.208733710160498,-0.263474396719544,0.333034202581012,0.243054880165684,0.408000054008482,-0.0934300483930157,-0.308355866199485,-0.564298544971607,0.126446229449622,0.412868681756045,0.375790786528461,-0.51126689428613,0.394417074373361,0.490304845395793,-0.462544815184232,-0.299191043300133,0.632666668130258,-0.407256088346208,-0.422390734069117,-0.0039712265441538,0.568606149432865,0.466319722920626,-0.580765325931143,-0.298678411222955,-0.445957646338575,-0.332628581958165,0.351313096623803,-0.546965836765818,-0.665498726537502,-0.411787944752202,-0.105904357887318,0.198154919735914,-0.284200390931211,-0.612229054051032,0.359607664607793,0.332001069937368,-0.443820564647685,0.200205448044625,-0.426049581588498,-0.393283618491282,-0.625508703424062,0.332611271281729,0.414935340467798,0.392684433031925,-0.179424374407935,-0.378231591905906,0.571679187924681,0.500171144115259,-0.347456750023269,-0.40546403991064,0.313707619189392,-0.181749906417296,0.406040800175523,-0.441314057384676,-0.0825703529008147,-0.359784312192331,0.612400193693068,0.645207466359051,0.375605090181241,0.275062714319906,0.14252233991596,-0.241198310117946,0.0650912907942499,0.506882178629839,-0.420590030295332,-0.46377544690903,-0.550892999769953,-0.407373722261078,-0.349010776657844,-0.476511777096656,-0.255549647732137,0.491441842098052,0.108908940522319
healthy,-0.393873053716925,0.496891674097156,0.29703395742858,0.439037571092643,-0.341575553166628,-0.496997851806834,-0.293339233690601,-0.283996153579264,-0.31149664566929,0.142796456859902,0.546966794224565,-0.259545595261963,-0.587274123401926,-0.0955995808694993,-0.134237286499943,-0.100952575235394,-0.502463165625472,-0.390323777621564,-0.290320753086914,0.212938884946209,-0.0317455532294352,-0.541524837640921,-0.266330081045884,0.11700448602288,-0.193128785742392,0.369126016711603,-0.556896224685312,-0.119800281912056,-0.0645516738183743,-0.158270299345446,-0.574954531264521,-0.289679313163332,0.0268252725795792,0.412592528242899,0.241723559677382,-0.487390955913783,0.178815360469537,-0.567071138755288,-0.431927572926205,0.488375030655097,-0.650037154137294,0.395168217050222,0.415072024364157,-0.599976736970559,0.0142903472079997,-0.559847425285409,-0.397421957585435,0.414192359254971,-0.0261551711883546,0.387626156564737,0.416024552879721,-0.204457323884998,-0.404807031395875,0.492545274197152,0.101694795579292,0.237997661940506,0.266916338338581,0.574401309104984,0.250540217962562,0.444516564248111,-0.521094236273975,0.365861028874843,-0.393804098692499,0.643645088512627,0.189465887400303,-0.0411646606753967,0.352334491168186,0.508594300226532,-0.475348486668069,-0.26728447069571,-0.380127460507569,-0.536424771421304,-0.149899196602716,-0.536600462495687,-0.48845282606727,-0.243174593005165,0.443299196326989,-0.533211523117043,-0.0993753570046112,-0.346581911276126
healthy,-0.140009085965777,0.275192999166345,0.14512730424918,-0.014937568901032,0.0442824338606472,-0.300891075455084,-0.550316225590263,0.269411164577187,0.40781082595097,0.136463080145073,-0.0812402802717951,0.323847858219115,-0.0347158156211446,-0.12193019315012,0.228887155775301,0.310166198681778,-0.28445106683378,0.283951804099076,-0.128322926861866,-0.440749762398294,0.23143928764276,-0.245420194719842,-0.144783092053204,-0.269653043417603,-0.115770035246466,-0.155594766118691,-0.109661044020593,0.0818015632219896,0.02333355557314,-0.38738756898975,0.0198154588494072,-0.264368921057761,-0.254423979503762,-0.0810914317546165,-0.215554359950101,-0.249764710814993,0.0564182395268686,0.210029909255231,-0.0525698851556457,0.315960437314034,-0.475837699312386,-0.0035351522829928,0.206803307544307,-0.115501797814467,-0.245541134140049,-0.108884240821567,-0.370907247228377,0.409396992962155,-0.0780245320985815,-0.0562306283750081,0.243085133606602,-0.401940612554737,-0.48440114056632,0.186088555570278,0.256979212381996,0.365795230966522,0.27672799949975,0.376051824103364,-0.10155810286668,-0.221561017820415,0.359092396177322,-0.465497378884631,0.265579865765224,0.407086739935111,-0.104784704577605,0.0062314811514685,0.174687689457627,-0.0023226570701417,0.326706990153255,0.111924781886018,0.165621884458215,0.101409254349502,0.0293510669811642,-0.2997312974254,-0.433636043681465,0.36992577731823,-0.0810604216468709,-0.452969295355429,-0.0852374831601967,-0.159474130597659
healthy,-0.544570819296398,0.55906440627032,-0.208546977656161,0.175393431392985,0.165174647559637,-0.421123967650458,-0.218890621227666,0.541166748540337,-0.300953041239839,0.320795882258999,0.126560130643399,0.288411209120261,-0.420033087832879,-0.131551234387082,-0.15831721930877,0.0317850178173276,-0.0828855085492323,-0.704976153436709,-0.550853235595228,0.227847664549115,0.572513114382825,-0.460885222688188,0.499519454299925,-0.119916278260431,0.582745041346505,0.227022933120764,-0.475904534875401,-0.109595635167008,0.102642919221232,-0.472099598644206,-0.004154872076292,-0.500377043554106,-0.185457783444928,0.105445691764591,0.0935445872487113,-0.252576464269299,0.185723931834157,-0.278613005457546,-0.454116510567064,-0.0923781344317215,-0.566306271083406,0.0097308451197618,-0.232720480119807,-0.194657974677524,-0.389458880897412,0.313652590923404,-0.013966218869339,0.56725257646733,0.46481501865754,0.217691310584845,0.408391560141062,0.0043060180751132,-0.19608729010116,0.208629122220738,0.191543052788774,-0.51123326920857,-0.484335852983559,0.444932748247383,-0.324876824227172,0.124082650575764,0.0783708432800941,0.111691964455007,0.0817091983844932,0.328832906457188,0.381602574741292,0.0974513827399816,0.359094964047263,-0.0056959041077518,-0.438535329558146,-0.308293479530417,0.230788439960962,0.108501469566846,-0.256328827979165,-0.413514095188068,0.383301324336739,-0.289258941026693,0.521659057344651,0.073580172273978,0.152310808746918,-0.223747007885443
healthy,-0.189102356226855,-0.0018993242536027,0.0234232702326718,0.0249862578943646,-0.254548549610291,0.258116191134441,-0.296443601020003,0.504498304764296,-0.479440829691217,-0.22440173934575,0.404182026213205,0.382375206398235,-0.0878028018385618,-0.238224056141032,0.071937928480667,0.518249204892968,0.288263599862669,-0.307709081457924,-0.0596704203433602,-0.295439578441662,0.165913284783568,0.0752825425375836,0.0793313488658181,-0.185562443520188,-0.159376465421941,0.12194575362691,-0.118477656562643,-0.0764513421176549,-0.341761266253794,-0.42334642936362,-0.37147319290602,-0.448126616261874,0.326986594245121,0.217414476315954,-0.130361549476793,-0.149341825299609,0.154230675156036,-0.544070718606032,-0.167757949353788,0.140093167485773,-0.430995992206667,-0.145071986383097,-0.238787409958086,-0.19802505081935,0.0614614226696752,-0.334168956436772,-0.137273605569964,-0.263020601046722,-0.325307105652422,0.312175216463665,0.366595913347535,0.183970330625744,-0.179412431188047,0.224339299634441,0.168079124865636,0.0133351673543304,0.221891383668055,0.460113444930132,0.117141686126095,0.471910361121818,-0.321209025813985,-0.171763865784478,-0.0759617988219568,0.56198533009078,0.54774668205747,0.182495317125992,0.338987387066067,-0.133299806690459,-0.0029067381261679,-0.0622430162444694,-0.163737869282514,0.527818838730756,-0.430267661899987,-0.457548230081158,0.0249934394586047,-0.0649632331882911,-0.295430601486362,-0.258898383172922,-0.103248152152099,0.0551514210452968
healthy,-0.0975981253649233,0.531301374222371,0.706018732776884,0.6008447618574,-0.732754420286293,0.0887565479643433,0.24986381188886,0.529861778111789,-0.467592871306079,0.52880700157344,0.170461161358009,-0.10010640715502,0.546735884535182,0.15116222799151,0.471944114300543,-0.531714012076934,-0.296515071356419,-0.647760295007095,0.179886922687521,-0.318039467309326,-0.422858755129101,0.0813684758155105,-0.309285981136124,-0.66399689912709,0.567284322416341,-0.555881144851199,-0.509841887594901,0.54324700829295,-0.702668947946302,-0.0915151942954105,-0.207835023668484,0.484506386962773,-0.177262731387716,0.570622516295952,0.456555967791616,-0.624661847912344,0.482269333425395,-0.65533845875185,-0.358174294141062,0.688124622668054,-0.0570552970590127,0.573698754683621,-0.554188866009452,-0.687317892480481,0.555853326568869,0.145355161555104,0.0576649810800805,0.25383487169148,0.647820567952143,0.711093251111931,0.610759661317882,-0.290580504459334,-0.599720439613225,0.294287290579818,0.572043566884981,0.664518491920779,-0.533387745397128,-0.347306618510774,-0.301302134107389,0.644987739534862,0.024994726673585,-0.13641158378598,0.521750430622374,0.628649135046323,0.482222969621511,0.676981082404659,-0.283322250961375,-0.356507515391451,-0.685982614928637,-0.706002505445524,0.188728500088101,0.622461885418073,0.709820564695329,-0.659003517448839,-0.0295685159266905,-0.57174915673032,0.67257188465534,-0.664469809926702,-0.713912170388047,-0.569252465891195
healthy,-0.0372810060593352,-0.063729424750094,-0.324308293405079,0.185427340311468,-0.406115006453102,-0.275567091934715,-0.395666965052734,0.35348118400267,0.291875831558103,0.343267135196164,0.175606906953552,0.141783186815936,-0.103958011933665,-0.310045628555931,0.322387377460116,0.464899750498786,0.374770882251997,-0.272741041847602,0.0921042010740457,0.0291601933250558,0.216332501662071,0.122281990097992,-0.299652004037856,-0.273644362093675,-0.185333017715492,-0.36196477595224,0.154601990388228,-0.165026451139603,-0.472735781549062,-0.463221896628067,-0.202136950967751,0.0727716966912114,0.105113463734365,0.34822451317311,-0.387667683355577,-0.122044369711976,0.292305724928222,0.207384552316929,-0.272846247820036,0.340912698088929,-0.368402293127571,-0.432536216702714,0.0314221217323925,0.212926004830493,-0.0771758363648389,-0.135927930281146,-0.404281157519808,-0.180121694287843,0.340466479654121,0.378736059075123,-0.388322499839176,-0.386907660899543,-0.0143406623804361,0.438609140766678,0.267712921923674,-0.10686024565599,-0.215739357645071,-0.40415237089838,0.267850778025485,0.439853473475125,-0.332815466003643,-0.372762899295364,-0.0763251191049825,-0.0716144309944345,0.352135273113942,-0.173479206855873,-0.0906621536932657,-0.307676680280083,0.419320169889679,-0.307809094693664,-0.416544908892706,-0.334473367017521,-0.322133432009412,0.21575024102153,0.368779583511473,0.267827197376491,-0.302133413870443,0.32840407074571,-0.0104153912709922,-0.0378904751410233
healthy,0.0289972241925117,0.630558816612814,0.529180924280854,0.138848932414486,0.135603721603285,-0.394196777267833,-0.426359876500841,0.450336279775907,-0.369593243614816,0.0389651970974615,0.0567836334083184,0.418050398993,-0.371570971041665,-0.242705123107502,-0.617509971278838,0.306870761085186,-0.357517205945431,-0.104050752225934,-0.569389048452687,-0.574381535166309,0.560089762757961,-0.612033914153302,0.405927137650577,-0.396854525586435,0.377738382740483,-0.130144665000044,-0.527652766221331,0.633035226026949,-0.582154551748433,-0.301001802999971,-0.570888872308387,-0.482535269000424,0.109475807784588,0.434420013015038,-0.365388447767475,-0.121623625436991,-0.384272250142079,-0.555138832876613,0.380719140982668,-0.150499957026525,-0.662304458576162,-0.52344797037399,-0.339220866063425,0.331064393256229,-0.148799904797142,0.054533897624768,-0.499651017056469,-0.224824351548234,0.129791431925717,0.352502051868751,0.350641439151037,-0.50880863173208,-0.485349799913514,0.363357829826823,0.126043761233387,-0.54446628276993,-0.519694632840896,0.334874399196969,0.483542077709603,0.570495971348708,-0.402893488894589,-0.368456097568051,0.332951451230845,0.281226417678402,0.20037193364894,-0.220292767883467,0.61325984070538,0.163403353447543,-0.186960410506028,-0.242045880631885,-0.662659580597411,0.506296332326436,-0.300348227365119,-0.610286638250881,0.0136381967734958,-0.372887567045976,0.254609266607027,-0.12700523521645,-0.233449283191971,-0.23654526719637
healthy,0.441873373917163,0.238196832643473,0.420771093754446,0.214880441086754,0.318407204236252,-0.0771993041367902,-0.322540832370991,0.310468653579888,0.248408413624492,-0.326063564224753,-0.170809080958533,-0.291152547314852,-0.469217959732717,-0.158138409871852,0.307395566196897,0.126970295556573,-0.133497892873622,0.261993878634465,0.0811747814576725,-0.156705749558086,-0.213398164831386,-0.445842649245345,0.2496767211317,0.281409216782705,0.0371902492272555,-0.373003345976855,-0.313017672579704,0.33647670996853,-0.385304998497869,-0.470262995502715,0.21981102528348,-0.381189976341231,-0.159065607780544,0.367787470115916,0.144962276380098,-0.0583483473242757,-0.175082253929029,-0.0602306521088121,-0.337267464037816,0.268695131747122,0.0490980752118015,0.182012980771597,0.104202780353829,-0.360090797174863,-0.28849189244643,-0.0858200739901855,-0.306756760948767,-0.429323641688138,-0.0116318373093834,-0.323291273487726,0.0315433348736465,-0.448866120686734,0.235666419621757,-0.182453322253317,0.452640033244857,-0.332228344968835,-0.302858808536638,0.385608896140183,-0.221826672911073,0.303820117405183,-0.172886748513128,-0.129364264738882,0.0593530701417218,0.0117496751706888,-0.395600306380341,-0.282680625286263,-0.102897260890419,0.34542308443869,-0.0170120659768801,0.394431230756338,-0.413548873254965,0.240429550015576,-0.231920416030785,-0.108358115463019,-0.297025834402021,-0.0203797480131346,-0.0040250932624845,0.121667591797829,0.372187783936768,-0.0340427379318611
healthy,-0.424264722617545,0.449650109185868,0.324402516688098,0.480104434680157,-0.357887593718713,-0.4101665616932,0.308828475112358,0.0699584184264882,-0.473965936076832,0.349448404828433,0.530550869130605,0.22114253389477,-0.254821496044072,-0.0836179441903503,-0.137137617348196,-0.180237960079555,-0.247641762544102,-0.375268038210931,0.314855270355124,-0.283916631004694,-0.50680991560595,0.0201243577562506,0.214835283428886,0.537042829081987,-0.246019271231973,-0.241741630933399,-0.606874184935838,0.361226925788586,-0.133828006351043,-0.524910447833204,-0.0551401697671067,-0.0732101830404937,-0.169763376383649,0.298321776700292,-0.220844924226994,0.231806813833341,0.639998420217789,-0.081386470092885,-0.101930313862094,0.36774362005552,-0.556867382997307,-0.23744125102214,0.298168583520096,-0.544339252699684,0.271645418436359,-0.494405656356376,-0.4348631773615,-0.0067945563763261,0.169875877625355,0.485371846541403,0.356145021293983,-0.527297109813732,-0.548444750140824,0.418247501948542,0.0707718582557064,0.121214901711281,-0.211515299976824,0.182511522407517,0.373984446915929,0.227825985321397,-0.522543932351634,0.105471509862121,0.471116303560841,0.53708631360449,0.0655966016669214,-0.310255286073221,-0.289276397608689,0.303933673746693,0.53654674647893,0.162438627985238,-0.10871030890749,0.182751485162433,-0.493264287375801,-0.612206025699693,-0.0027576767138158,0.238029887838232,-0.0951836303545796,0.0033538934008028,-0.412310468334798,-0.468730239991172
