group,HSF1,TFAP2C,LHX2,ATF1,FOXK1,KLF5,ETV5,ARNT,HEY1,ARID3A,E2F6,REST,ESR2,FOXM1,SRF,XBP1,ESRRA,IRF4,ZNF263,FOS,GMEB1,STAT3,STAT5A,KLF3,PPARG,RXRA,ZBTB33,STAT4,TFAP4,RELA,BHLHE40,SPDEF,ZBTB7A,MAX,BARX2,JUN,NFE2,SP1,BCL6,CTCF,FOSL2,FOXA1,MAFK,ZBTB7B,AHR,FOXP2,FOSL1,GTF2B,EGR2,GLIS1,MYC,JUND,ESR1,SPIB,MECOM,ASCL2
healthy,-0.0101338502910987,0.149999966403314,-0.0114315353347609,0.189076334716091,-0.204756408052842,-0.172063200613079,-0.240805995027077,0.0377493473040322,-0.273462101099236,-0.124167923502914,-0.128999729516549,0.0014253827740225,0.265546567461898,0.287133523650318,-0.126691679322536,0.201115297092566,-0.0961011703212066,0.168438483280349,-0.213378593319675,0.190927088983814,0.148031005452757,-0.0896558862280174,0.0065703933560422,-0.173382456219302,-0.0746186156555808,-0.205852192630934,-0.117546623619228,-0.124628670719214,-0.190094465268965,0.158500493697303,-0.263264401942957,-0.211789274270189,-0.060572728138442,-0.21393683947875,0.160332265869973,-0.0544734358687292,0.13708610200937,-0.217268197160651,0.151359774667152,0.10666556904102,-0.263712206821721,0.055272409505984,-0.0493689779443239,-0.0614346878183745,0.389295159228628,0.237872398518798,-0.181175469061294,0.204129136093572,0.184415367557938,0.202922910235168,0.119853810990739,0.154449542048371,-0.318896608432456,-0.0482524856261731,0.230089739546835,-0.0471739574981294
healthy,-0.103631664518797,-0.0338947066178984,0.137614472521422,0.011984527793704,0.0499931526787441,-0.0244501066806278,-0.0713238786143402,-0.118634212633562,-0.119296616701561,0.194444687138744,-0.0306632267228977,-0.058051909067962,0.156042345493353,0.155935834864057,0.0300785140501366,0.111031852099301,-0.0168177215451043,0.106665245034673,-0.116469044398726,-0.146034181598809,-0.0792752477435683,0.0602976177477906,-0.106649684839858,-0.172844616422479,-0.0221086260975022,-0.123607448138296,0.151915058608131,0.151018594144889,0.119818102385532,0.107906554097087,-0.0800722146230644,-0.03973109461951,0.0841165503288862,-0.181294897995313,0.0139535499108036,-0.199172027733868,-0.139334093206137,0.0884834861300244,0.192613734355917,0.0825179046799148,0.124933790378008,0.104773914312811,-0.0461972321957764,-0.0352700305976255,0.166938097965364,0.0745008978274889,0.169392663907989,0.143939910871334,0.054223881985834,0.104783009356259,-0.196314102093261,-0.0459821289392865,-0.11212544888981,0.140108486845267,-0.1835553998181,-0.141745046771745
healthy,-0.066021622457226,-0.0423774504665664,0.167034200963138,0.005680110077597,0.147370472758376,-0.0011588633807043,-0.0503652102326964,0.0305469669105069,-0.000517289740952,0.0273592528574971,0.0029895316197879,0.110505181154812,-0.124142819779911,0.205787264218748,0.0378528447453818,0.156886588577319,0.066767325850027,-0.0816478034631286,0.0386556515511451,-0.0147561937143014,0.150998218993624,0.186083227722483,0.0064963529805278,-0.113215913758372,-0.0106413889567282,-0.110669773345115,0.182250581005429,-0.0262642109383389,-0.0493272717265003,0.214470342013301,0.0096807080092457,-0.150789959487526,0.0756989714421799,-0.142016188037093,-0.0310911288457941,-0.0786213225761298,0.0681579619068722,0.227567177727405,0.0374531208546462,0.155240666674289,0.061349219667198,0.136262179425074,0.0487024932082076,-0.14094801831227,0.214174747875614,-0.13087094543658,0.0958699123150185,0.0641472869023478,-0.0410640719684349,-0.0942978889464109,-0.0306914049550585,0.0566633807800023,-0.125187476334691,-0.0969313639912577,0.0055759803245482,0.0407617597821642
healthy,0.0003409192394293,-0.406444623816015,0.434742687109579,-0.251409391659367,0.0135537477934778,-0.402526702193972,-0.332205484983187,0.479376611160875,0.0871993691939311,0.339529066157664,-0.113748675767106,-0.486329243940118,-0.182646157708564,0.293397217157994,-0.415478100450427,0.421763026118249,0.0062654950375949,-0.036640869344469,0.526610706820669,-0.481386798178858,0.0339523766894875,0.441606998842337,0.0658998656237818,-0.418770709063361,-0.599959569504935,-0.408730372499028,-0.439610943191792,0.453219450034091,-0.143223175399841,0.069090021822794,-0.18947160818087,-0.458804873013756,-0.10265908517054,-0.430029876069178,-0.0984161420974349,-0.0822639891163895,-0.39961917334371,0.498609402243292,0.34741790202964,0.161756463794102,-0.476112265282816,0.0206900883494078,-0.531203401237852,-0.118525077960976,0.264519767799493,-0.453427887703793,0.426062494661104,-0.289800784145154,0.239168094616645,-0.309196085953102,0.363870346568732,0.438434506852622,0.227516782164439,0.481196024718451,-0.313598006909879,-0.171623691107326
healthy,0.127553781622497,-0.0372884595368901,-0.0137226022380476,0.148423140671894,0.0699603966063605,-0.155015180634843,-0.0809383488405086,0.178026105158135,-0.280765106846076,-0.211968125724021,-0.002321432789861,-0.0647828954031898,0.110820507131725,0.104002391442706,-0.0481115920044741,0.122188207871659,-0.0234226975983795,-0.0531070666201783,-0.0089240531831613,0.0056529727875139,-0.107953858288065,0.0640858825629264,-0.226655922322657,-0.289343460662056,-0.101046564686087,0.0081765133897933,-0.103906087933797,0.152486673708114,0.18555505302502,0.0016039068703458,-0.109457574960801,-0.107797527031451,0.0337368897733672,-0.0182305133490075,-0.0368004641778458,-0.0040067441957642,-0.0143829074628076,-0.0973896224733543,0.232076125642449,0.0585246788141708,0.0108844557781896,-0.0677916243115634,0.106870119922116,-0.116576909024099,0.206038550257332,0.0920752234570711,-0.0101315178060711,-0.0137131014434467,0.22855888829578,-0.216933802393023,-0.120020947066912,0.0563632480424743,-0.104523423655703,-0.142128648321672,0.131401603435847,-0.0110386277633036
healthy,-0.0424947853608738,0.0445722167846145,0.291177210606505,-0.051776378726844,0.133374696914045,-0.297396649485254,0.100076659328815,0.270233205188447,-0.0770089430741102,-0.218675368133654,0.229792711544861,-0.277159690653245,-0.0107573924219443,-0.0775154455375717,0.0846707569884013,-0.101300492692306,0.198860066174781,-0.296021122490574,0.269767839980901,-0.106488929094668,-0.311470733165398,-0.0984723063481043,-0.148819165431879,-0.137724961727125,-0.141944101536975,0.0891392914122396,-0.252428486612451,0.240544961809816,-0.0338945277960068,0.131688069421503,-0.244409292787393,-0.225481012909201,-0.208023389929994,-0.103925563835424,-0.184202347676334,-0.287230605117097,0.171038425783323,0.199636531880189,0.312792267511689,0.0115261448918682,0.305616387432901,0.0691028767028198,0.229723292425503,-0.0054481153303298,0.301471808899399,-0.270613724805666,0.0959397940307966,0.0917077988284734,-0.0299196404431564,-0.176764217591084,0.0860462839830811,0.224069490815595,0.108548362968946,0.248885540446715,0.134729655280767,-0.251945123855442
healthy,-0.0500955216679362,0.139305662948451,-0.0068486500510521,-0.0274966777926041,0.0715242539281425,-0.0250959641395993,-0.160987698853935,0.0283076275226348,0.0659288898235015,0.0109601084725367,-0.0541729542266223,-0.0581842253854223,0.0242301949639488,0.0618438959619713,0.134426732288289,0.131653624470212,0.0223398692529214,-0.104829902630734,0.0078372903979194,-0.0400144146510273,0.0155554902760442,0.0924539402006375,0.14118086605379,-0.0259125848467631,-0.0588269361271716,0.0270978190675773,-0.179575271570467,-0.0143608044266749,0.0934690451074592,0.0471277103016233,0.0351298130137326,-0.0570254557245626,-0.0948527635279312,-0.145203479166856,0.200480383608718,0.18068489276284,-0.129436272411177,0.0311355547863318,-0.140594865083371,0.10831944389329,-0.187442807179763,0.0260278947151358,-0.245012676709101,-0.175885355782541,0.04973446945713,0.0023421135559629,0.179511000496292,-0.139080714188838,0.0070074374107784,-0.067346634106772,0.175539426177423,0.0952686351843572,0.287786966898228,-0.011258779934879,-0.153458531546913,-0.0647776814654858
healthy,0.111993265852267,0.267405983162091,0.309545802279815,0.023866904099828,-0.242063784285147,-0.414767191177704,-0.422531076689109,0.441741214781592,-0.217784032442651,0.174566113295495,-0.446491898758833,-0.185086882548223,-0.135437539087563,-0.0687518672126377,-0.228649167584997,0.35311591381408,0.410452834435605,-0.409419736766749,0.360028667723303,-0.266237878411509,-0.22327236380845,-0.0355127323669354,0.0911082572966379,0.222816470329579,0.0849566302684481,-0.327335431077621,-0.265204780742653,-0.183889428432049,-0.258520951885052,0.218727125390357,-0.298124985815584,-0.267225973719791,-0.0256063431672773,-0.274745281184591,-0.222620807892296,-0.12090177662178,-0.110077730591263,-0.245327433739033,0.215929152537204,0.407862263765973,-0.276052306265644,0.182521747995438,0.0410401962201912,-0.415716153998528,0.341076804048033,0.355162542908065,0.313486443766703,0.433742534345447,0.0430398663292274,-0.0215522174667655,-0.0396940386516814,0.339167138660148,-0.237504849496444,0.154379619640968,-0.482182683943696,-0.310064307738616
healthy,0.238242151743156,0.319631620649257,0.294011817234895,0.025332585887295,0.140983914466613,-0.0932260223271106,-0.104366871071448,0.0259915905466205,0.0478632052327601,-0.403730508227355,-0.0907064863535632,-0.0207722098186449,0.236762981478762,0.326971624118743,0.243081767074233,0.126110833523335,0.211559643478647,0.207284889284136,0.231617000785481,-0.283640073201926,-0.271793945863347,0.0892400813125942,-0.161958772207133,-0.347619373008992,-0.0333347853219627,0.272743359355596,0.120838796248731,-0.258845222351417,-0.275487882392012,0.179611480551246,0.172072020465742,-0.181952303396841,-0.27948977993581,0.0887518115165806,0.192210756071911,-0.358594273848802,-0.333194670538524,-0.0689178456196874,0.0606778938987255,-0.226344963510877,-0.319476842315227,0.381654649966412,0.12639166843869,-0.176065939744899,-0.0363553563149489,-0.25307534136323,0.129126617557537,0.0484296620222531,-0.240949974762225,0.0541708212577335,-0.280900337124294,0.292454459977022,-0.113731758106755,0.189129550267655,0.182665560255724,-0.220592634704899
healthy,0.0030376989817283,-0.176919512574079,0.280437592416443,0.215481315562088,0.215439872353919,-0.225284397834762,-0.239368695776824,0.0697288590716573,-0.100530862215267,-0.206391805974743,-0.0415909047084678,-0.125790938479293,-0.131750604079513,0.254679315884005,0.11723181377947,-0.181513756730697,0.0954928671116079,0.282466105190744,-0.0914259216461575,-0.216609981656895,-0.121298538802324,-0.0715292137584335,0.225378967708722,-0.166370232111771,0.0851497004771598,-0.049281044692328,0.211300401274173,-0.13414571289203,-0.077671846713866,0.0685274469199578,0.025445909372996,-0.19217105406536,0.0611867084517754,-0.267622602945847,0.171186902848401,-0.296655554251403,0.258584676926117,0.0263327499392872,0.302003491645941,0.165926260722133,-0.0146248231890278,0.348094070637068,-0.0851768149165468,-0.0683603514317031,0.354680895424734,0.206905216782323,0.124845019297102,0.258197579726413,-0.13270137299883,0.105297272039863,-0.0002645311159705,0.0979325053286462,0.0090634973609405,-0.0929705629208288,-0.25430412258452,-0.214689485754949
