group,ARID3A,GATA1,FOXM1,RUNX3,E2F1,TFDP1,NFYB,STAT3,HOXA4,ZNF384,KLF3,PBX3,ZBTB33,TFAP4,BACH1,TEAD4,TCF7L2,PAX5,USF2,PRDM14,HNF4G,HSF2,ATF3,NFYA,IRF3,IRF2,VEZF1,MAFK,TBP,ZBTB7B,HOXA1,MEF2C,FOXP2,FOSL1,ZKSCAN1,RARG,RBPJ,MYB
healthy,0.117809869743932,0.146100935640344,-0.216416399350189,0.062883780728101,0.0374182020952029,0.0392946216186238,-0.249804280728777,0.0412450362539841,0.143112176553746,-0.120164040316179,-0.039671835830576,0.0125437800631254,0.107728840036878,-0.128667043831655,0.184567133723124,0.120744741085965,-0.191887019742264,0.193535019572306,0.0711559516661136,-0.255601636890293,0.0544177747685948,-0.260919633413593,-0.137179698883471,0.0729036840383355,0.0770031740987196,0.0115158914429232,0.115347923682556,0.184645150308538,-0.217868955569348,0.0177041348262065,-0.208955761759425,-0.0144346768910562,-0.147490756873293,0.28456348456233,-0.0425278862924994,-0.0626810984649625,0.178678892261073,-0.0941595842376352
healthy,-0.0889820521288763,-0.311235162488685,-0.0822715570903366,0.152865129208395,-0.0030554819795207,-0.116213895368334,-0.0797070414459867,-0.0513923488236768,0.0824433580001741,0.0782807767808209,0.191652961985784,-0.14388391486969,0.149651836621141,-0.0181140835522175,0.0662983628347589,0.0703790541524632,0.0143561018697129,0.0430459211257722,-0.090528260317414,-0.23018225398029,0.0343840587497621,0.220164264986996,0.149693247915369,0.200358847179081,-0.0569638467335868,-0.0251534439588826,-0.252818935859338,0.231367698911905,0.217193284432183,0.0579883099223248,0.0843876369179119,0.10245601881659,0.10952709057469,0.0463636746354033,-0.0388307363705079,0.0368795555703988,-0.0853772176200705,0.0615231929206104
healthy,-0.152779363447845,0.208094550138915,-0.184835222815466,-0.0875680782070798,0.115136689292052,0.273458376397787,-0.24691623924716,0.119220339464293,-0.128328309420435,0.0042679705691202,0.277478467812483,0.257562331135881,-0.307713368776452,0.0483936379944624,0.16844659718259,0.0133219155813493,-0.151752889513499,0.0697144232128002,0.172530247354831,-0.0670036422035228,0.268262447968515,-0.0429688980380303,0.0152699915000914,-0.0241713954942134,-0.0472241568556417,0.471876105700535,0.0767885129275148,-0.0644454022123525,0.0081355209657094,0.0050815226656911,-0.119150424830994,0.0043855542705777,0.0893445454804516,-0.219795717402877,-0.0801412373879927,-0.28422840786372,0.0309944281166267,0.0920457926760973
healthy,-0.0093405945629917,0.0647223619674211,-0.168015096568857,0.018863812409816,0.0919365821444032,0.104981581116144,0.0027427001434291,-0.0476328436638307,0.232283413491153,0.0094612264568994,0.171590491868844,0.199416248730219,0.293045028275272,-0.0407099133079057,-0.189103897244082,-0.530157068408675,0.0176960286590707,-0.27898303542017,-0.0773887108277292,-0.0650272925881322,-0.0705445262914384,-0.0335055085328627,0.042887989170128,0.363824116582642,0.104641466193043,0.0954298807388136,0.140522752858699,0.303337274445758,0.103024663726086,-0.0192876994814639,-0.171089534420533,0.0893396455394459,0.227664217220271,-0.227176663315728,-0.0466108234515572,-0.150406190944275,-0.177937069842765,-0.210718787012182
healthy,-0.173349948267001,0.298766630231922,-0.206547713649928,0.0028689972479666,-0.109178985175421,-0.0176358357648428,-0.198442926997746,0.0282166944012312,-0.0814223106382035,-0.167770650580051,0.0132742849842903,-0.0216860193885302,-0.0503414401578862,0.218339087439393,-0.0047592972131931,-0.0285441321210313,-0.197486728503115,0.353554393389843,0.203191778345032,-0.187830328999561,0.19750641494271,0.251491051717956,-0.095259065325218,0.183324544916667,0.0768397896172951,-0.0812330797596442,-0.155255297930365,-0.04111814232543,0.323667163971521,0.173641227220197,-0.104844754351858,0.220538745741118,0.173205313200586,-0.175797495001998,0.0637205855653273,-0.120468555637242,-0.193077769561904,0.0705417360030779
healthy,-0.0601970387789355,0.0708491609855613,-0.106185438545565,0.370035763565246,-0.428483010018355,0.141510097298623,0.0996928492250339,0.0531176997077127,-0.230619375278003,0.303297336476613,0.202164917071168,0.262280624201493,-0.183753755587072,-0.223409905569003,-0.0331891220366781,0.242411302445875,0.17765852946404,0.188461696160943,0.195364429366611,0.285536828181404,0.156595956235232,-0.25592862244499,-0.0301833366801619,-0.0340698276030636,0.219981195639711,-0.172262755519061,0.0674890020172409,0.190697154617046,0.241744382927266,-0.230606594590365,-0.170626827501289,0.166289526868945,0.077389387414564,-0.118876661370932,-0.0339640964598696,0.390549929106278,0.0025572994084624,0.288343931939171
healthy,-0.16192045230735,0.225680630414542,-0.0299309926999146,0.0943238998472948,0.205775120265188,0.28703716544378,0.157658622220568,0.179516865097398,0.273040762709973,-0.332800929643565,-0.0336800940817165,0.160676812469739,-0.240117034377446,-0.0140764029572797,0.419506626392048,-0.0079345676189057,-0.112338495623674,-0.0048763772579984,0.0233346106372679,0.0862511500242101,0.2183315189765,0.031734634101829,-0.044280123691758,0.0275891679764612,-0.0848838734775976,0.117483964542442,0.0608038062125223,-0.179513228723604,0.0537492410518087,-0.0333528204402401,-0.196913277328766,0.205556937837537,0.0349382794145036,-0.208382400275617,0.0505601412343108,-0.0655783650042837,-0.115331231256286,-0.242284313158779
healthy,0.033870575995657,-0.112532650464521,0.0638427391588578,-0.112877642750579,-0.188936942083515,0.0971958267254278,-0.275878831417772,0.117834031926946,-0.0232218140993312,-0.320413502300247,-0.173377789982296,-0.162111875218689,-0.0918177803105447,0.0108212580393549,0.1852800238513,0.144662932039396,-0.126765498888227,-0.0203507116298034,0.0309266418212948,-0.27063494866969,0.132979193284896,0.225770618491649,0.129391273509892,0.109124893327791,-0.142125322113057,0.127014659983714,-0.009977943562324,0.243526221480771,0.0339549074433601,0.16486798025953,0.0195725623623613,0.12520536710572,-0.120206812205501,-0.0872523823917095,0.35779533311845,-0.068032478810652,-0.236956035055176,0.163679673496441
healthy,0.417695228442029,-0.664469425200447,-0.292768044538288,0.0103315388267903,0.474460187713803,0.351044627795127,-0.432900015304352,0.213518469086999,0.501059077543045,0.468347281514787,0.387067449581465,0.403571980079481,0.0488273521535481,0.432457280245965,0.362982662405207,0.465169076274223,-0.5102553171844,-0.196223340270434,-0.645374894610867,-0.107824961076903,-0.187880946813112,0.251071889218047,-0.0534286343674996,0.346278901130917,0.513259590794884,-0.467955144748787,-0.283163856164563,-0.319256250602933,0.324904284990643,0.326732148303127,-0.628408654694818,0.431100613531336,0.552245575079142,-0.244500435994273,0.223789922441579,0.323000524239578,-0.0998304308797413,-0.0487546171082416
healthy,-0.079616555285684,0.178954543202207,-0.0795555528892679,0.05274138768039,-0.0687533127449523,0.233341791591166,0.244605161692601,0.026034779328351,-0.0872715533727949,-0.052068354662036,0.350207935188436,-0.196014746289394,-0.181740185528024,-0.213035217552599,0.219669629494406,0.0477420004951567,-0.0639987378084942,-0.0112529354809951,0.0766964668888182,-0.187837615848748,0.0763465057725363,0.181197986596721,-0.243380297785614,0.141102957557567,-0.038179072193821,0.293789547797754,-0.16332869909391,0.346074220168134,0.178357361847818,0.317835729269251,-0.128897260964126,0.111313721528738,-0.0031528606989799,-0.149666168954479,0.048559914204999,-0.106541889335399,-0.115961140939913,-0.21732585321105
