group,ATF1,FOXK1,DUX4,MAFF,SIX5,HOXA6,MYBL2,REST,XBP1,FOXP3,ESRRA,SMAD3,STAT5A,ELF1,NFIC,CDX2,ZBTB7A,BARX2,GATA3,HSF2,VEZF1,AHR,GTF2B,TCF4,ATF2,HOXC6,GLIS1,MYC,SETDB1,HES1,CEBPB,MYB,ASCL2,ETV7
healthy,0.221565499245787,-0.0892040321210845,0.0674680478744007,0.104353242779702,0.103222273727695,0.186787432992516,0.159391688900015,0.0223871668621799,0.0906728789452838,0.0097130644656694,0.0839183951175667,-0.016598399139708,-0.119693507960414,-0.0434707398469232,0.133983280431222,0.04096000083793,-0.0164902782526068,0.0259373407630783,-0.146258072733324,0.202955805876707,0.0239180603318181,0.227185328082164,0.163067799061457,-0.0680227817440168,0.0057586658845857,-0.172677657225803,0.0728409187754661,0.064741067091205,-0.0908928066588193,0.0231476990112217,-0.0564857916317359,-0.143482560415577,-0.0804161384279973,-0.0940879017373056
healthy,-0.0451384407169719,0.10676838762267,0.228505970819276,-0.0213927584255876,-0.20679042029059,-0.0541446286006421,0.0130419537941004,-0.0131027655206662,0.0958035433705581,-0.0802769550043075,0.0171085578786658,-0.240135997369557,-0.0767841715244458,0.127291336613302,0.153438649793183,0.066519959060398,0.11184746372347,0.028083777591234,-0.0077470104743529,-0.0715079616749674,0.0014932016840633,0.170049185569926,0.176008734773373,-0.101293891195574,0.0653025717001426,-0.0165347372739621,0.0761515566438206,-0.142011232929042,-0.1004998802634,-0.17373881459123,0.0343404684538727,0.0506581856799484,-0.115848068351242,-0.220770200427084
healthy,-0.0214818504050918,-0.123285857438955,0.0909774379405082,-0.0316232683719718,0.142458276029807,-0.167678925254372,-0.06687311253408,-0.192243955728602,-0.0464662406205271,-0.0284278652734965,0.0600511336454682,0.220754511655294,0.0280971026607153,0.0891464306197553,-0.104231568352668,0.0110332957263435,-0.249773024451614,-0.0418650964177318,0.0810368401313882,-0.0684383284695624,-0.0400459020474353,-0.122712929341816,0.0729390625934777,0.133090606317826,-0.03875829044768,0.117036806647482,-0.135683548943021,0.114626964754362,-0.124449433058918,-0.0053926118833788,-0.120415310478033,-0.0121141806931106,-0.150691902497967,-0.0395674775539482
healthy,0.118291455746,-0.0042560707708666,0.213281493014924,0.13256636263096,0.157410891259185,0.0531166736098848,0.202666351798175,0.123535299091496,0.0155631079845913,-0.0804374615957044,0.0038099799307115,0.0081707454905941,0.0638865810364841,-0.217915375415718,0.114222014816423,0.0285270540331775,0.165959448379706,0.219936440038461,0.0972705628905329,0.169937850362313,-0.21218902565128,-0.140823595121176,0.066535814393323,0.031094352337743,0.155198644847804,0.0488287392075786,-0.206726688833055,0.0248217688914819,-0.023738405422534,-0.121678104573299,0.11229198914065,-0.0949308619533934,0.0384867148317402,0.152176151808386
healthy,-0.0093181712184119,0.0671184263209168,0.0967713420774244,0.073911211856769,0.0664329762480682,-0.0587764523050931,0.0726286330089739,-0.0252873201744918,0.0927837177640701,-0.106950783095254,0.0286273463998127,-0.0507512829447876,-0.132535707643111,-0.112211660405072,-0.0119672615759836,0.12790953680331,-0.0026076726060709,0.089434914266908,0.0494453894686644,0.0986452896155203,-0.163236684515407,0.165830916923971,0.0191544757651996,0.111458735054944,0.0944684053780901,0.106946943038823,-0.030725114369859,-0.0378733794152798,0.0014257580947046,0.0660928569642218,-0.0759826480112918,0.115027244637881,0.107264296273832,0.0253482124978901
healthy,-0.196721219817719,0.229632056246575,0.0703025333761611,-0.0743045922666313,-0.000496869613941,0.0328686777949455,-0.045272350157509,-0.0505421793962772,0.181471839666221,0.0501356497121437,0.255442174192565,-0.213762341910399,-0.188891759234407,-0.0859012279229149,0.0548754846960414,0.0406620024063353,-0.0860819077825298,-0.0268189138288397,-0.145468366306957,0.174618050324829,-0.0685981200337938,0.0228439569173117,0.0933873967729593,0.0762950820533889,0.152761809973412,0.0997503391623977,0.0627169906033285,-0.099653976570603,0.0494581002385878,-0.0288033809536101,0.132194419287248,-0.269517135256566,-0.0096754064823783,0.0210612489691112
healthy,-0.028783319751497,0.0008388246768677,-0.18215353384536,0.0592626572803105,-0.0441393218652504,-0.12465424522883,-0.0627587805685694,0.0561890077344157,0.0153376336901723,0.0950259779926046,-0.0614913593414773,0.0954055920799461,-0.0750288875207072,0.0835763272937534,-0.0341836362843242,-0.0547317794636528,0.0904583633287848,-0.0524051124767205,0.0803373619356291,0.112941313791983,0.171542707823376,-0.0582217799440513,-0.0204318098299821,-0.121047911399085,-0.0841824852719278,0.0829762921234392,-0.0040165619563884,-0.193505219618446,0.0696836762586232,-0.124868543503942,0.131462807569537,-0.10355504934207,0.0230401259784904,0.102997873826778
healthy,0.0851744638260132,-0.167618976888372,0.0714305737745124,-0.142804665809087,0.0535635167075614,-0.134501850038249,-0.129154911990816,0.127742868492374,-0.088845776921962,-0.006589536326062,-0.100085643169559,-0.0837624203275713,0.102194294793899,0.0763256579024442,-0.135857411796753,0.105696162670035,-0.175884138165918,0.0738216340985406,-0.067156788785895,0.16872978444048,-0.0682675963380026,0.104001710471905,-0.0556345138386094,0.0892223218548799,-0.111250200430573,-0.130548128242612,-0.157979426605676,-0.109913465918715,0.120946232453207,0.0458443455827458,-0.145666407299263,0.16630106962316,0.0600589168003939,-0.170348927652026
healthy,-0.0940708316301185,0.028961772471591,-0.088838345061073,0.193496214057176,0.149487991093882,-0.0111485328142961,-0.194090259966259,-0.109678777570133,0.0527805721412586,0.209641242599923,0.122121191200103,0.198118379486753,-0.163110358926825,0.0401265805162729,0.0833942804970117,0.197630122575178,-0.260175832947937,0.21016204997227,-0.108604612364668,-0.133359237781521,0.145118091735286,0.0448545349433576,-0.0084793950310193,-0.124586888603557,0.0843138310138113,0.173355616454707,0.0935418866425789,-0.0668505088098117,-0.0173900836672633,0.128069787906125,-0.221090867176357,0.056841242122524,-0.198598498783135,-0.0932570701108269
healthy,0.0258011613393697,0.0679642838003941,-0.0050022451348487,-0.137489241942281,0.0615806723679984,-0.0099893777466314,0.006151613781004,0.150488054011895,0.111170170352973,-0.0199538402525325,-0.0835930833300628,-0.103908398796471,-0.0448698978761174,-0.0268778264961804,-0.0238373502339273,0.179067877362563,-0.049407330815044,-0.0412825116575025,-0.0579503992596016,-0.0889420996022911,0.0919466325664413,0.155574847586599,0.0272294989923921,0.0404411117246382,0.23441973954795,0.146408489677211,-0.0160017112474867,-0.0917109588959254,-0.0373569316794645,-0.0286304707252681,0.0300228650801876,0.0215426974073102,-0.0108503831148246,0.0285361195677478
