group,HSF1,TFAP2C,LHX2,HEY1,HOXA6,ARID3A,RFX5,KMT2A,ELK3,PPARG,E2F4,ELF1,E2F7,TEAD4,MNT,TCF7L2,MEIS1,JUN,SP2,ONECUT1,HNF4G,ATF3,FOXA1,RFX2,KLF9,IRF2,TBP,HOXA1,FOXP2,GTF2B,GTF2I,ETV1,ASCL2
healthy,0.0359917834448839,0.0916313787712874,-0.0924141115758521,-0.0212144379544067,-0.0774000314788052,0.0276648757515496,-0.074616078924097,-0.12011496170389,-0.142158551013169,0.166666385111912,-0.0271049519884621,-0.150340980968671,-0.0975433613848602,-0.139924658279608,0.0456166698511991,0.0964217731630488,0.158271010056874,0.0512861155394139,0.0233270622252889,-0.0033287902889456,0.0569039205904112,0.0572526399495983,0.0537590638070601,-0.0768493914257793,0.128731985336648,0.01603412774006,0.137159853376902,0.0237581745112722,0.181095011243202,0.144455689021525,0.0292709575921983,-0.0061817904372367,-0.0137149409203082
healthy,-0.0949073755716066,-0.0325753990817199,0.0316739880265659,-0.120953732839152,-0.0367331262842798,0.137825500018341,0.0467309736152332,0.023278432916761,-0.113980243364954,0.020799204855779,-0.0948617626703276,0.0165919709676845,-0.0303915423692642,-0.0789409132318274,-0.0736186664094188,0.0760453283829511,-0.0251165772128154,-0.0702057645094513,-0.0537317195792199,0.0713841905016412,-0.0197375923912549,0.0936685959234561,-0.0118810482733932,-0.0127426871036515,-0.0101499830443657,0.0170809190191997,-0.0084859465300225,0.0622337975011581,0.0775527791447329,0.071103003652903,-0.0029167225348348,-0.069808320387941,-0.128069345438677
healthy,-0.0322060632209099,-0.153739249781883,0.0717854035193573,-0.023239952767737,0.0058780689733122,0.241894869865028,0.059515448354786,0.122607064546482,-0.0495884997040525,0.0062223265093366,-0.220196368751131,0.0871999200577634,0.0223972925303041,-0.044080379127662,0.0237691845022222,0.0433558968503569,0.0836288903930327,-0.034728905761029,-0.0941621433609435,-0.0760809154613931,-0.0271552399684921,-0.0767745687056214,-0.0579791348731249,-0.0066590711445914,-0.0885255684800663,-0.0799139919072768,-0.0348265310324389,-0.06460223881246,-0.0487355631222607,0.0401907827878042,-0.0693036663566739,-0.0626805624173387,0.0203317473141577
healthy,0.0493377764147273,0.173474914804943,-0.207510823048068,-0.0791304942022211,-0.260935448992025,0.0583713505683967,-0.0794651614978005,-0.129335474193085,0.0852082477161015,0.121562398758532,0.160058909058066,0.137912239702423,-0.11683308573487,-0.110867702261841,0.127073416414205,-0.0930594936138553,0.174024550874326,0.141903818979626,-0.105461726166094,-0.0778822096179796,0.0884181223612939,0.0119845091395084,-0.0466531095691668,0.101443275792166,-0.0863124055088161,0.0615592397708138,0.0758033638622271,-0.195878080992965,0.175993469416202,0.205434420119291,0.132127625425547,0.123897741346663,0.138943112685887
healthy,-0.0088739046972924,-0.0918167102647638,-0.0617545785763425,0.0023279384476578,0.083163442373165,-0.0380087258198768,0.076784543682609,0.0733480398209776,0.0138034984280531,0.0806909403421757,-0.047333443857406,0.0073910883823085,0.0649667765057996,0.0797169095658203,0.0386510675623954,0.072876434764018,0.0084274943088322,-0.0574071529138203,0.0161346167853275,0.0228960830635831,0.0894489006426845,-0.0906200858152584,0.0338242093730886,-0.0971305838422482,0.0080038325045511,-0.0843356059794671,0.0799201791728398,0.115077259892076,0.170615359776732,0.0146417715246302,0.0397256324043163,-0.0501139079043249,-0.0274333248693629
healthy,0.0131858970767398,-0.0173887299251496,0.130358520161704,0.0066282994688705,-0.0344710851192936,0.0591499624899091,-0.0424368281254384,-0.139589040903539,0.0238795535531843,-0.171367563483033,-0.0014179651011924,-0.0982343440395365,0.0776286794388285,0.0173514150540656,0.138856491065942,-0.122642197609647,-0.017396585687483,-0.0472897253069434,-0.0208550850547959,0.0297694113627081,0.0332338025517711,0.136493870544149,-0.163710159148477,-0.0755056596682065,0.0778132898536651,0.0553733047480904,-0.0643504771546703,-0.0875112284543415,-0.183265115537083,0.194856292860127,-0.0002258531670874,-0.0301975504098825,0.0416689273573411
healthy,0.0902219207982716,-0.108060907701558,0.0303940901885475,-0.0103364993328862,0.0331183476919058,-0.221638926821787,-0.14575169622464,-0.0518138097958879,0.168457108581766,0.0284145937292727,-0.06584667578441,0.0785174130212529,-0.0713735866905039,0.275003015527859,0.0898495402762298,0.136889039800045,-0.0800774914188595,-0.0856063622224379,0.0697272728035823,0.219140057529138,-0.0085686718019299,0.0573877582416082,-0.0701800091224857,0.0916134480122172,0.0030633197681648,-0.059408412548056,-0.116592341451283,0.199386250783563,-0.0690648274538448,-0.0228543645659435,-0.094521935879112,0.0799951757245135,-0.0281950852110165
healthy,-0.0295718237857313,0.0323982983050764,-0.0489590504184229,0.0408644520296879,-0.234099766352245,-0.0505514304293216,-0.266372001239792,-0.0267917936833706,0.127005575702595,-0.083878617074089,0.146007977165987,0.0342029956507616,-0.0150811656865531,0.0160564984432285,0.0437904502997142,0.193235314322557,0.0669595794582903,-0.0594223140733698,-0.183196685337183,0.15668355815572,-0.0935523256402986,-0.157990636747999,0.121631293165812,-0.0695140223924403,0.0651548821126051,0.025292302506441,-0.0665813892057018,-0.0697595143107872,0.0695471969760007,0.0728381156651913,0.201820896547986,0.0853051241671857,-0.0841241089924358
healthy,-0.22533672041181,-0.0808390831474446,-0.0927671929953052,-0.0157298869425551,0.0402676347135671,0.0047734335875789,0.142485897765013,-0.105924243027124,-0.0103378776721821,-0.0123906730796845,0.0475181080928656,-0.0568624327878165,0.130905394606156,0.114677362644714,-0.0645672582173089,-0.151964338426588,0.0661629645140741,0.15382006547497,0.0850076263549461,0.0789587225541724,-0.0556718114514651,-0.152188777391141,-0.0995633143244098,0.100970163443685,-0.0808089754814679,-0.118208170745618,0.105081228379776,-0.180550198741195,0.027920754602576,0.137980696110681,0.118484613860495,-0.0799057455021668,0.184653052495656
healthy,0.0905916579802747,0.140311191164057,-0.0678670262125106,-0.0220112054769409,-0.132094549532154,0.0851460619762286,-0.10611001016301,-0.0196687122903144,0.0418956130356891,-0.0237247057179534,-0.0032098861657726,-0.0143621829724953,0.126420486829306,-0.101182011850814,0.0849981262411349,0.0435842799398754,0.0476221805078268,0.112515237254414,0.17122018122585,-0.0877379528169817,0.103416657403224,-0.0190649074434814,-0.0246811439477194,0.0062250080184363,-0.130179899262849,0.0428942679380598,-0.0267593394781235,-0.0650942067748803,-0.0131073899388594,-0.130578651699888,-0.148222737514952,0.0899513126521116,0.141920746152354
