group,VDR,RXRG,RUNX1,FOXK1,TFAP2A,RFX5,EBF1,SPI1,MYBL2,ELK3,RUNX3,GMEB1,KLF1,HOXA4,CEBPA,PPARG,GATA2,RUNX2,ZFX,ZBTB7A,E2F2,USF2,SP1,HINFP,FOXP1,ATF3,GMEB2,TAL1,FOSL1,EGR2,HOXC6,EGR1,NR2C2
healthy,-0.091837126298768,0.0641078064749492,-0.024560774560861,-0.0570832014108443,-0.0324093573512642,-0.0312487704276294,-0.0775344845354981,0.0240331169001715,0.0751535268153427,0.0811033218169101,-0.0562423282422086,0.190711854155747,0.0250858329227293,0.169654934405769,-0.058324366597934,0.0531257689556733,-0.0170189090313512,0.0728947361397804,0.0048593891461032,-0.0135358486110365,-0.0353426660709098,-0.1488449480438,-0.140814414335917,0.0904958881070648,-0.0187942301261832,0.0700744969188539,0.0603440217819524,-0.203192387445404,-0.134118620572685,0.0571325880884458,-0.0041718746079142,-0.13486461933435,-0.128852441161075
healthy,0.0368331549036031,-0.009886124893387,0.0947714142841765,0.0998783074203634,0.0547553500519193,0.153079319510125,-0.0756140239653062,-0.106858681310312,-0.01673719879627,-0.0987517242389443,0.120237731266046,-0.0574107154333467,-0.0714012782690843,-0.0004125430175544,0.0982658605228422,-0.110069884518488,0.105681595075121,-0.0082526857626716,0.0950732156657502,0.0407036359281813,-0.0950841681352428,-0.0457986638890846,0.0502067286245911,0.0451399945432104,-0.0012780923427333,0.0614850340845927,0.0508331490325149,0.0090546499177407,0.0646083133015649,0.050981007370665,-0.0151299238982314,0.0066624480393993,0.0029011874744834
healthy,-0.015746619330965,-0.0606552417858146,0.0557944288452046,0.0484011639822542,-0.0501891152827033,0.149753856751603,-0.115118767974897,-0.183701935301931,-0.0249910749294286,0.174624201850455,-0.0507438975994022,-0.176067210777827,0.0579963109933461,0.154045514776636,-0.164583504274139,-0.105644350794382,0.174141282528147,0.126358140297656,0.0537908885615823,-0.0409216635260346,0.048386791383376,-0.0670079304899827,0.0147376628897148,-0.0339567021096549,-0.173267428516352,-0.146678120591667,-0.0907629619158853,-0.071377200548958,0.0093738089883674,0.126010323404803,0.221168426057645,-0.183946269482861,0.0859021489752753
healthy,-0.202948572533783,-0.249697071803088,-0.138775218814342,0.0251039896270901,-0.0186220166027971,0.0291461188725763,-0.239873969424981,0.0151807444073156,0.302153713047437,0.0075152650724072,-0.0543365954992883,0.12186018246724,-0.153532632118245,-0.131373752425648,0.131455687477921,-0.13133733684686,0.029528482449852,0.0646148926122474,0.0746929040418716,0.0543639071833794,-0.0781796957108383,0.196430183930702,0.130718272007461,-0.0998105495110073,0.0498301676242531,-0.197722936977682,-0.142944802585587,0.0828408897957232,-0.0519240634045725,-0.168444811631998,-0.0250493662589079,0.0437032464931446,0.30716085513081
healthy,-0.0817657218961116,-0.068935561158973,-0.0679467334885726,0.035605227075705,-0.0354343154260142,0.0461177028481452,-0.0590975073685214,-0.0201191454254542,0.0200307428480278,-0.0741508007484156,-0.0699902423435721,-0.0360667141538059,-0.0702321322945589,0.0830446125162123,-0.0043504317667939,0.0133754380842783,-0.0004412441690669,-0.0274773147395816,-0.0887894988521482,0.0036655039712561,-0.0230177250076177,0.0829457041252367,0.0104350914872728,1.53743612915324e-06,-0.0451096572261303,-0.0783121278713237,-0.167365040780267,0.109692736703471,-0.0971774941334534,0.0042328179029137,0.0407394950290123,-0.113662396788944,-0.0250130608639038
healthy,0.0332382938958208,-0.113798207928046,0.0968982164393457,0.104882421237996,-0.0954131653065838,-0.0790365036451114,-0.089426381680966,-0.0261089524798678,-0.0485682959028373,0.0198125548726964,-0.120212423245012,-0.0580156322603338,-0.096966715107831,0.0401758390400149,0.0466037540906781,-0.0634516865913295,-0.0526809559586964,0.0588650157495519,0.0162561040049382,-0.0617857989737663,0.0986627421395277,-0.175252473346343,-0.0324683688620457,0.114727049872707,0.0364522514211524,0.0293009904312841,-0.0430473032229198,-0.0495053576877166,0.125053909133555,-0.0444117966991476,-0.0345068892361691,-0.0820066059106353,0.10294527889323
healthy,-0.252036780036556,0.315639715800825,0.189426611724283,-0.0082547790897916,-0.185312934437011,-0.142048019181013,-0.0449103861709065,-0.136415023748976,-0.241917133909868,-0.0879175109835686,-0.268189819517909,0.1008563972778,0.0349607720387589,-0.0670693944916761,-0.280382758997382,-0.0951959773305145,-0.302009731722332,0.0731576368768381,-0.252535906214079,0.309299167875377,0.159862984286424,-0.288933722851858,0.0165589223070306,0.287661225344328,-0.223657891657432,0.301274754713672,0.0184347591500265,0.222626729884089,-0.0066147930779327,-0.0130705239674243,-0.0901334118156455,-0.326817948216104,0.230612748724446
healthy,0.0621538061439162,-0.107612042020451,-0.161897440790829,-0.0990052826944935,-0.145301052128996,-0.0742760023776587,-0.0172135186519144,-0.0136319606737632,0.0046945959959766,0.0794665064013794,-0.0779236814261758,0.0833896899097542,0.0459210833690955,-0.0561367887406222,0.0882495885816456,-0.0348788646179955,-0.0606440417038955,-0.0887124360742066,0.0497671256287102,0.0045623538552449,0.188632393575428,0.13370782445818,0.0720278859852192,-0.0286083831116324,0.0399481466793788,-0.175077574150425,-0.0659116869763764,0.0389453104454964,-0.0392648956189315,-0.102487659067096,0.0240350090779931,0.0648868103857054,0.144077812327227
healthy,-0.133287193402589,-0.0664584849484251,0.0059976207929754,0.0313343712584745,-0.0835897362594493,0.0591751788900643,0.0727590158824599,-0.0518380221399597,-0.132735223812215,-0.139863709131812,-0.181173921035841,0.182755785105818,-0.118639805248252,-0.0030425640835296,-0.0828290952385669,-0.108913024052012,-0.089466192996001,0.0218768435209543,-0.177424566623173,-0.0672662453245834,0.0138127024323071,0.117535866067502,0.0829839159773306,0.14143884186532,-0.0907518782613863,-0.113510526859647,0.112588333763533,0.0600637153038385,0.0668152457812284,-0.0857774206115447,0.0335557122929099,0.0551363770092728,0.116566553616112
healthy,0.0301321163057715,0.038429120960666,0.0349800890584392,-0.0342679521667661,0.048832512073803,-0.0485876270557178,0.0274834174319994,-0.0827955307889305,-0.112125437552699,0.0800239202777285,0.0343139267487055,-0.0567054246667262,-0.0393007615039655,-0.0554162598588754,-0.10905358487373,0.0028091407821728,0.0032510597228553,-0.0654152623023008,0.045241803398661,-0.0683304260999664,0.029958538802531,-0.0098563874137359,0.116007005827865,-0.075396437867015,-0.0663037914675371,0.0775197129471944,0.100868232774973,0.0790312446105479,-0.0019815983072641,0.0252175273221305,0.0183194635176767,0.0343101737216084,-0.0387152892768192
