group,RXRG,MAFF,TP63,SIX5,KLF10,SPI1,FOXD2,REST,ESR2,BCL11A,SRF,E2F1,XBP1,ZNF384,OTX2,CDX2,PAX5,E2F2,HINFP,PBX1,ARNTL,GMEB2,ELK1,KLF9,HIF1A,ZEB1,HOXA1,E2F8,CTCFL,USF1,NR2C2,MAF,ASCL2
healthy,0.0668589647985168,0.0033077545463265,-0.213995763164055,0.104655407442138,0.016104226804233,-0.0473451367462229,-0.113570388733948,0.0878914403366711,0.0647145259119999,0.0745800764199967,-0.0834362129508046,0.101356705935966,0.178797543044678,0.0768501262386526,0.202456531857558,0.0087780540594782,-0.155317351774842,-0.107151783264648,0.0686458085989443,0.0445228514781633,0.0956849762793843,0.121157968013155,0.163551091795051,0.0008125103538359,-0.112952518743427,0.117369270708638,0.0905835881525146,0.0349639727053886,0.0115324415263817,0.060994858038659,-0.143680800286688,0.100858788727487,-0.0558617842712498
healthy,-0.0667957075909494,-0.139406841097869,-0.0556501747891339,-0.02368556036092,-0.153120565817678,-0.17863708130123,-0.116414638094512,-0.136911470374521,0.165014227473884,-0.189151808284472,-0.114130262114624,-0.0021052794092973,0.0321152360444888,-0.0658541668883878,-0.0380836175893831,0.140353516628258,0.0873320624851458,-0.210025661407698,-0.060530750838803,0.209987850402786,-0.0014982805197431,0.153239444861928,0.181808226486853,0.128547147045121,-0.145855562445905,0.174380153431344,0.165010804255332,0.0221337531510957,-0.129818250333706,0.150197759577897,-0.0052214974972499,0.154626159577055,-0.0822330228515409
healthy,-0.0889250292149292,0.0548253918833579,-0.0923500479756058,0.008713097176886,-0.0677789884782244,-0.0518645698045312,0.0292945743816111,0.0183922252862706,0.0466141289571204,-0.163873974549295,-0.0607658548254105,-0.0537903587413951,0.147827824384807,-0.0306244351458299,-0.0178652993230896,-0.0684376459322007,-0.0996517363225427,-0.0756577862134072,-0.0819181684902483,0.0677225321250265,-0.0839066867084433,-0.0815543386585281,-0.0418717952884913,-0.0553648637028051,0.0569080040235495,-0.0601761995808984,0.103221032430281,-0.0064548430489674,-0.0729917917568366,-0.0662985774388111,0.0836996800800508,-0.0353416771019266,-0.0977635849544774
healthy,-0.0955954462662774,0.0906611353404813,-0.0699770865888045,0.198378417395869,0.017265536292938,0.164038526598631,-0.11998478015965,-0.0177389388171841,-0.0374761825203686,0.312768854264187,-0.133494959890058,-0.107212015899702,0.0111841346353147,0.0022076944640324,0.0018708503602418,0.0716157876342718,-0.0128956668383584,-0.0568583743303686,-0.0174476141868788,0.0113753164239525,-0.0807652018047979,-0.0022987334110028,0.0138788874656388,0.0893228628200163,0.197413404557982,-0.015035082092163,0.123016377093764,0.0542364526576209,0.0802644875964606,-0.122433727833154,0.0687116452259158,0.0155813157739854,-0.0126498616815383
healthy,-0.235835351749558,-0.0760714244077964,0.0640847798651932,-0.0330986055757043,0.205596731635844,-0.0642456221609149,0.0979816895230023,-0.0013203031186375,-0.050342295970796,0.0788817340355492,0.137380264952169,0.0384125772490492,0.0837502343088901,-0.0216038860510682,0.115250352094224,-0.0928720600650902,-0.20198382163762,-0.0451714444036609,-0.200296991417713,0.0607954340845729,-0.0060478314299518,-0.217080710439564,0.0539009653283928,0.0437891136217317,0.0422462090621036,0.16659180362826,0.187352543087398,-0.0141578812758355,-0.0699298801878497,-0.111927441560741,-0.0953281944206277,-0.0694121774396835,0.0699226302012312
healthy,-0.0850610665757056,-0.116890835177865,0.193475005006638,-0.0530476067829373,0.003996036228483,-0.0667973440996319,-0.163735100114024,-0.0676043808059118,-0.0499760491694838,0.131821014244044,0.0124759443064095,-0.0506355306570782,0.0880513182523323,-0.186350195875824,-0.0747833938946108,0.0014635068628807,-0.173455676561306,0.0946370991352957,0.181986777266123,0.189030280460111,-0.203045014904241,-0.146368754274038,0.112123898215025,-0.19580577519567,0.208941200989674,0.118230877470009,0.178448463348665,-0.0255692114665032,0.0183751417228362,0.124819669683966,0.0527344283596048,0.119465523177378,-0.113939730804155
healthy,0.0439332507686906,-0.0123960449877804,0.0184401234762817,0.0328208619489226,-0.0928116566643367,-0.0278330761743208,-0.105131913834079,0.0343460917869299,0.0342513570143829,-0.0649075294106056,-0.024417887624,-0.149609889544916,-0.0642207023096395,0.022992129297167,-0.13600597620716,-0.124609383069751,0.0067309055894673,0.132860781758599,0.0145749447563624,0.0894343620230347,0.0624538988016372,0.0692937493795336,-0.0349713412857404,0.0556140482237408,0.0848728827248946,0.05980132517032,0.0574092721635072,0.0557087829962878,-0.0157686028904551,0.167978961941787,0.0929537588231572,0.0195816774854735,-0.0300451331132943
healthy,-0.226041033479912,-0.104930006600234,0.0264069438761194,0.159674789337492,0.0846405711345959,0.13267835104227,0.205474896552247,0.11842221049867,0.197624996379505,-0.0224850014143358,0.176012206095474,0.240158823292498,-0.0824991424284687,-0.0648323556029191,0.144420117430923,0.0861564139265736,-0.0166682554625802,0.211478115228412,0.0467565318335025,-0.136810827225162,0.198605481994951,-0.224922197133453,0.0596111193194404,-0.0486453200743001,-0.0015639647853738,-0.129887275425295,0.0192367668600979,0.102896852379248,-0.0435082972792646,-0.213872184399869,0.264857436403055,-0.118596652724731,0.100959942145054
healthy,-0.0474453712763938,-0.0367556919943256,-0.0160298509408832,-0.123673520916645,0.146005147853507,-0.0610105276055163,-0.214951245231738,-0.128080096131611,-0.0061897444227172,-0.0762654934980049,-0.168775565118978,0.0964498486140151,0.0194654858542466,-0.0870485324244581,-0.15598529383825,-0.0151055904614729,0.174787926217364,0.143904555854847,0.0676577342857194,-0.116186077436978,-0.0678817974322431,0.0937797627846076,-0.0294456318389898,-0.0594514215442888,0.161530856714712,0.0143960571641478,-0.067172264134918,0.0764055329645822,0.0381374147312217,-0.108278515557579,0.169671817705073,-0.134605935274114,0.0293709441234819
healthy,-0.0399226604962413,-0.133841167437905,0.0836022697000358,-0.0170078787537501,0.103854359640086,-0.141839664339562,0.157868964775311,0.0740697288323549,0.107178816332762,0.0391285426279595,0.0320127462964274,0.156043118967923,0.0811907359110543,-0.0536237990976844,0.0176592221496504,0.165138999222992,-0.0771461539598714,-0.0554173382726356,-0.0828560907056923,0.0494437377201543,0.0332383140301535,-0.0039351562606715,0.113489031152244,-0.0886879589352257,-0.041180534862404,-0.0667538398096021,0.114666660012032,0.035578981657661,0.0436170802377881,-0.0923146389635989,-0.181347549361293,-0.0369129329324649,-0.0227188576490044
healthy,0.0251139263059851,0.11179660056515,-0.152853771161553,-0.0885059255797678,0.0665860906731218,0.0199639216429401,-0.039686330517666,0.0913292438560739,0.070089726606369,0.0251581469536863,-0.0057827000840003,-0.0392747383352165,-0.083376330446431,0.0614190780686532,-0.0398257956373389,-0.0320497648185008,-0.0404550894700096,-0.0541702934339445,0.0676541893945195,0.0194502818119494,0.0586229724986248,-0.0139567167321491,0.0912544089138103,-0.0734300863019504,0.0891250146475843,-0.0243009467059403,0.0338866224922421,0.0863799329018265,0.133947743475156,0.0101775521478406,-0.0617524337205544,-0.0283420335881712,0.150782203896167
healthy,-0.0982354336963188,0.0048396911779108,0.0157547393663908,-0.198427338294346,0.106704893257663,-0.278153527538974,-0.0461057813810553,-0.141844140373878,-0.200280837043333,0.143800611275586,0.22530307015466,0.231043767668884,0.0270044470512155,-0.145679853062754,-0.122279431356791,0.0634823321528098,0.130542946612692,-0.264303772997931,0.0932670273275061,0.154792888578607,0.102354319805179,-0.0756330461739478,0.0557851637368771,-0.19868476867615,-0.223398085329312,0.0268242457839529,-0.243323196880924,-0.085544115873393,0.0242756850040956,0.136309387165096,-0.156311727831249,0.124519075678484,0.0340837825508192
mild,0.040127571536415,-0.0100953171655946,-0.030461939593173,0.0466437022221995,0.04286795760876,-0.0215048311548743,0.05334724880284,0.041866882463066,-0.0183210465020164,-0.0191804169467218,-0.130222049089183,-0.0681439622576872,0.0276781278866541,-0.169172557383515,-0.186245688292954,0.194069159123343,-0.150225267525516,-0.0645762035763439,0.033389741560374,0.0992938553185632,0.0126894274175643,-0.0524238826867204,0.0960323616361308,-0.112095275161102,-0.0207368830979036,0.176301218067121,-0.0564578955455102,0.071940276908367,0.0459786043514302,0.0029895120789218,-0.0397161707916092,-0.0248646039041214,0.0887757096096959
mild,0.0301655165289036,-0.0560879305071887,0.0689876218106881,-0.0310630959146113,0.0410468168821586,-0.0106910456553895,-0.182091080174214,0.0327931453005351,0.033657324417062,-0.0236714895084273,-0.0439619416416758,0.0087005587274987,0.0353256467232338,0.0694082960870796,0.153021430705016,0.105240443094853,0.0065565996766631,0.015915016870559,0.0133668722838136,0.0540995575203853,-0.00260606657254,0.0099934450965492,-0.0523251153716263,-0.188921223827586,0.0074051356291433,0.0348893292827956,0.0068424045116788,-0.146340954080632,0.0637898634650022,0.082398886857337,-0.106945125187728,0.0379439741540808,0.0029104740891249
mild,0.157575446009377,0.001657313541427,0.0078326976086532,0.109544298996525,0.121613117524344,0.198702266069561,-0.0463910255206098,-0.0926445146477403,0.0934422257299209,-0.0135576499872343,-0.157919286993075,-0.191632895444719,0.140269929299828,0.307407593065862,-0.0490489163245997,0.0843270012520721,-0.175551452637137,-0.0305502714016171,0.180537146900766,-0.0915889228277857,-0.0358729298292709,-0.0366568872721036,-0.0876278746955783,-0.0398099090926194,-0.0657355192634909,0.119426288868021,-0.0799086446115456,-0.0834673987928257,0.0614581374262808,-0.125914568230413,0.002860756984372,0.0157204097746982,0.195294801921109
