group,LHX2,RUNX1,FOXK1,MAFF,ZNF76,KLF10,KMT2A,MYBL2,FOXD2,ESR2,BCL11A,CLOCK,XBP1,TFDP1,ZNF263,GMEB1,HOXA4,CEBPA,KLF3,GATA2,RXRA,ELF1,PRDM1,ZFX,SP4,MNT,TCF7L2,SP1,HINFP,IRF2,ZBTB7B,TCF3,MEF2C,E2F8,ATF2,MYC,JUND,ELK4,SREBF1
healthy,-0.0468201843642098,-0.076104398950345,-0.0438122291004846,0.0121672874148565,0.0956880180182374,0.175630630500658,-0.0609682909979726,-0.0862878567827406,0.166918036301024,0.152481536838734,-0.232568646771773,-0.148996137915254,-0.0829276889831308,-0.0535218557093911,0.0411239744462546,-0.0172108505141812,-0.0538277086465353,0.179999872163759,-0.123587465369271,0.0503916796853503,0.0688078797667809,-0.0091719756780604,0.104636624720549,-0.113295634448911,-0.144759954321265,-0.0765053793758135,0.166700085979674,0.0594932128562339,0.0722282548374821,-0.10745071257136,-0.0866346506642269,0.0204138773362425,-0.0928588783496535,0.0717586381229693,0.104038766518611,0.12026643229587,0.0348377332716038,-0.0005003224227693,0.0033396973274387
healthy,0.0696723951139955,0.091304339272292,0.140165253975163,-0.013411839749116,-0.0021493314570713,-0.0777964040136015,-0.0359656420223624,0.0253130752732061,-0.0257487273449286,-0.0329070551401214,-0.0610325352077017,-0.114229491256905,0.0929139032545698,0.0017394576144448,0.0867010636176649,-0.143625838018918,-0.0502215755619887,0.0025812600068133,-0.0628762514376015,0.018118371532511,-0.0792528739575258,0.0125034435982495,-0.0500299573923751,0.0611577028312012,-0.0529007928393668,0.0428926818176106,0.0797628532564751,0.23686612229632,-0.144573617575348,-0.0680803030425494,0.0184456118296464,-0.0824833157004068,0.123327057942037,-0.0559566586863144,0.0681908630028946,-0.0654651017007597,0.0383458318422269,0.23892279534103,0.0166531656331709
healthy,-0.149444219676123,0.209581607812058,0.145170771767531,0.0104758687810896,-0.178178088540139,0.139508302744452,-0.221591020135733,0.0222444103912695,-0.0016740514587907,0.173866502768577,0.452782745460191,0.0144642863453788,-0.186245250186278,-0.0361145489766938,-0.000618234831304,0.0253777369226512,-0.428079446535326,-0.322030093151285,0.0187578068134284,0.191120874878607,0.186939760743522,-0.0453880714462539,0.20668513748228,0.10916461461191,0.233287300531865,-0.0953185630978356,0.327786903203817,-0.29029537664831,0.0485615430965514,-0.123018695149768,0.0701034139067936,0.0151146372718155,0.104851021584403,0.303918622752402,0.0607074488245402,-0.0272866373270996,-0.0506009151374763,0.0262709658185287,0.123016687893823
healthy,-0.0487654080265905,0.05772211945294,-0.155508056559019,-0.112035429145238,0.0911586771396496,0.0329557526254792,-0.0545664682755583,-0.0516777129689004,-0.182833483794008,0.341412805335988,-0.101646114883386,0.0028907177762955,0.0006142529965923,0.116976927692904,-0.117216348988701,-0.0588682017213423,-0.0467283645426836,-0.0571137538652607,0.0436237375758815,0.276423660814737,0.178025433181704,0.0863663262844468,-0.0407467570870497,-0.113526906069871,-0.0570077805048262,-0.0688924966305871,0.28368087353486,-0.33806875707339,-0.124033968509984,0.303898235742189,-0.098231417713831,-0.004319395672523,0.20957409507697,0.0652226784081345,-0.222600968531858,-0.104256199501494,-0.193446519594555,-0.044122204863851,0.202340431992499
healthy,-0.0584160469855467,0.0322094885872809,-0.14255554479649,-0.144762547017869,-0.277909079456918,-0.107872591777376,-0.0576247700736298,0.0394497302578877,-0.0241814455988065,-0.091579586139392,-0.206162391494839,-0.167289609849154,0.130229929765914,0.0702098961265624,-0.0650109866943121,-0.131421479259189,0.147920703477438,-0.0996128425189404,0.0524843664745447,0.161843933239395,-0.0796832069739185,-0.0404460672187201,0.0110043100261236,0.0325813771505683,0.118618549312493,0.135563808100417,-0.0072344490138578,0.169263747269222,-0.050568734887642,0.10035719891119,0.208154486150829,0.060161374464028,0.114702713350152,-0.0336159456459442,0.0097183402278399,-0.0664632057412928,0.173144248025394,-0.17729584511742,0.0298333407888306
healthy,-0.038229095399738,-0.0310274528618971,-0.0470646529177553,0.0071169837305779,0.32282096385535,-0.273134709872683,0.320269911796491,-0.157947936710618,0.157008223949998,0.0660987747507244,0.174208071625602,-0.112830436359912,0.21480196970822,-0.0356949751023316,0.0452670642435371,-0.0079409961212713,-0.223473853532195,-0.0422249911025526,-0.195897658046388,0.181875337603389,-0.0283296588704488,-0.101435360902309,-0.182120848144452,0.0503945660034341,0.102197290167676,0.0963389007050754,0.0335502853183351,0.112991288093711,0.0137542342199987,-0.110203191374516,-0.0854348463295983,-0.181951530529926,-0.41177761656709,-0.19962264556596,0.4768096903463,-0.292355081081631,-0.239014388585444,-0.109937927111759,0.0043147772101719
healthy,-0.0712309329708225,0.0420784385469955,-0.126910309625291,-0.0360511617549413,-0.461779782821795,0.0212909119456114,0.0609210672275017,0.0465250090876695,-0.228510251601823,-0.182515322535726,-0.248140373264018,-0.276909608391672,-0.270018568111228,-0.115250455913361,0.118854237354988,-0.173982559598541,0.154188456346939,-0.125043588973782,-0.0938184435303526,-0.107867470864695,0.0667919894808187,0.14558895671639,-0.0288626664983628,0.018169541458869,0.334259309142895,0.331511664138988,0.152398006202131,0.024040463712186,-0.0253122744114268,-0.0933017108474527,-0.0353113378399406,-0.152357964186112,0.106576592538779,-0.098085778380279,-0.126298238809015,-0.0642960371490253,-0.0493222299209323,0.0246296533764519,0.245369847108101
healthy,-0.283713167197258,-0.472908517703653,0.102621724712186,0.210157644434161,0.289925931872846,0.53058723237813,-0.483482254305026,-0.254142351723848,0.16964041906848,0.376636127382353,0.0428365957848089,0.282298860484596,-0.230388480225755,0.0519057507769672,-0.490986644423601,0.221937361063843,-0.463654183436515,0.459844119853796,0.195563202824779,0.0793909846659124,0.127498245564847,-0.07167363838111,-0.14231953178608,0.0822682076509182,-0.49880815405058,-0.315607982571671,0.153152519372425,0.187720860529365,-0.0904508168641085,0.272403342977839,-0.0441999781968511,-0.464436565873307,0.107586844022594,-0.0372789027944638,0.0260014849481659,-0.0488178863666713,-0.268736793333229,0.0125134895067911,-0.564979653223839
healthy,-0.100481792150673,-0.0586501612589239,-0.0796676743487818,-0.0654480837722887,-0.0032724041886144,-0.0746053916260633,-0.206762609956032,0.0830666356054642,-0.140672701052827,-0.118064184821544,-0.330838255510804,-0.107641306287089,0.113616607858012,-0.0234898958124713,0.0596806973846201,-0.165975074875843,-0.0493934157088101,-0.190848058646486,-0.184013976970816,0.266917896345907,0.0327330816767206,0.101797081679522,-0.345844307867434,0.0614931753951649,0.094339254454089,0.307786789541282,0.146128214665614,0.0168320900530389,-0.434972123054296,0.0022825471205114,0.0345771989542823,-0.0624785125679797,0.0686255701598521,0.173446461787141,0.0059843413614993,-0.0360235654464876,-0.0352958623050968,0.166246268593132,-0.175159502101347
healthy,0.215014798731113,-0.0846276592505304,-0.0489158366032041,-0.0686316612841103,-0.118533506924811,0.0660323692684219,0.0656357107471004,-0.0645600179354028,0.0254291935761946,0.161053352991383,0.0023822572821229,0.132545443566559,0.005321578921709,0.0939493907409413,0.103714160075903,-0.0209360364887442,0.0108612175344031,-0.123822543448453,-0.133439206436307,0.131952249460061,0.0805616531676298,0.0230069629547137,-0.077933918583552,0.0591023759162637,0.0076613004709254,0.0232852388940904,0.079391920512699,0.104925147266966,-0.130311292631545,-0.0731558233334986,-0.25421147660452,0.068519684686037,-0.0012276427491288,0.080993416480567,0.226806677602364,0.0840421523246778,0.0608286604499479,0.0582414116839379,-0.123252154644538
healthy,0.110774508165465,-0.111870070233254,-0.0820035026590949,-0.0227385952824875,-0.0230068034235645,-0.0554327130896947,-0.0013274030032959,-0.0429678533806622,0.115711356321559,-0.0737436010940649,0.154915203925752,0.0411813144070481,0.0434451729537652,-0.0192746189519686,-0.0558191146488733,0.345806665961381,-0.144232337289637,0.0118057041080808,-0.138304482781767,-0.151446681694537,0.10805151364843,-0.082276256700868,-0.0085190179047144,-0.098091445223014,0.105146683103546,0.0215521152007744,-0.0214884725910273,-0.0908816467188106,-0.112001901353444,0.117984306669668,0.0566828357811549,0.0701796149482292,0.10270098852898,-0.0933227953926802,0.114479417232884,0.162829617037869,-0.0996325055590322,0.04732282624764,0.0099373389219347
