group,HEY1,ETS2,E2F6,RUNX3,SRF,CLOCK,ZNF263,IRF1,KLF1,GATA2,EHF,BACH1,NFIC,BATF,JUN,PAX5,SP2,GATA3,HSF2,NFYA,PBX1,ELK1,RFX2,KLF9,TP73,ZBTB7B,AHR,MEF2C,FOSL1,EGR2,HOXC6,POU2F2,HES1,CEBPB,MECOM
healthy,-0.276671562393044,0.236244677850742,-0.0578913123554561,-0.0184119507462797,-0.0200639835062631,0.361118616821273,-0.317087608322625,-0.307340272766742,-0.0555821173926063,-0.115244687247976,-0.0259328070679723,-0.147356644473455,0.214151591952468,0.05267793963671,-0.100436860458041,-0.100310790278498,-0.242377050837559,-0.26052545215873,0.310934699016969,-0.295394410188423,0.169322519285583,0.303427533574502,-0.135799831046485,-0.0772764564334111,0.170925493061672,-0.091350680278132,0.325719137221558,0.0645040070217987,-0.316217667038449,0.160006446425331,-0.074827500411792,-0.0817060263164468,0.0585775676766785,0.0606135155083018,0.143099921940652
healthy,-0.193545854006313,0.102592194448765,0.0012569529783704,0.0873662893876358,0.0455740678369784,-0.0013939286234493,-0.0911166386004895,0.120830098721468,-0.0718902389639693,0.142537808506141,-0.152649101579233,-0.118966643956331,0.142329048833159,-0.12646953985228,-0.188789429667707,-0.0865323494308323,-0.0665990968664989,-0.047510039120098,-0.0997087472463437,0.0210960805673422,0.115010098785779,0.0960697365257466,0.152103396469159,-0.0624246358969573,-0.155952631842899,-0.0289216383438114,0.133061218087919,0.0751600746839261,0.105284461740141,0.0815268784648097,-0.0564764501971569,0.0034181649612854,-0.1701318085788,-0.054572342232545,-0.100195486904926
healthy,-0.157479129213326,-0.0738651331061061,0.0037026149127771,0.0419900943954508,0.0307357725836469,0.0524957556095065,0.08472884938865,0.100841327470625,-0.02337936844925,0.101012217389677,0.169058955632847,0.123065154562481,-0.0334537360580811,-0.16881482717706,-0.211748884934889,0.107261905857837,-0.106635309487982,0.0603729671162499,-0.0066321563822272,-0.0163810193833416,0.0088700005602793,0.0299871119858985,0.110134484020936,-0.138168568360535,0.0201812856784337,0.0114984502675915,-0.0278794696509331,-0.0718632797686485,-0.130942366069225,0.106415593877773,0.169107781324005,-0.165698120558172,-0.037571369345697,-0.10687943794377,0.0786093627635766
healthy,-0.0563907832944241,0.0267258136583271,0.0603851304444459,-0.0510678351137535,-0.0538104777558005,0.0403493142587755,0.0575399591054999,0.0621708385821026,-0.167954821607597,0.0256706224860754,-0.0211679038805963,0.148230863541661,0.0059936567395512,-0.0625553211954737,-0.047150384486406,-0.0641530600554824,-0.0924766125738181,0.209795074000445,0.0985770700393058,-0.108368560593156,-0.0046308794766027,0.0982267636582344,-0.0873373616417581,0.0767000093384917,-0.188362304319526,0.0222060069366982,-0.0095522569277524,0.108163503199358,0.102084405879058,-0.0538831022494373,0.0373930701648556,0.0407637010754087,-0.0981541391645977,0.164045915038325,-0.0305663677630004
healthy,-0.174499964784996,0.189731840385605,0.0111314169173307,-0.141696935515284,0.0026644978984862,0.0204305914066297,-0.115425191099095,0.0665493881053572,0.064279891457079,-0.148255748818982,0.185014232261158,-0.084977124712512,-0.0831138327534672,0.0170551552774204,0.126079021415687,-0.0528421405069694,-0.0393490386430949,0.0084697999031651,0.0298341179279934,-0.078215369113326,0.104196464311372,0.0297352075663124,0.10360396243606,-0.0504682918266266,-0.0574957289798423,-0.232250812076358,0.0912001549437076,-0.0097066595715639,0.0452321245244355,0.0675650598775697,0.0891342407874329,-0.0196661967668429,-0.0020841597569731,-0.0743636267764104,0.0990387210823587
healthy,0.0033130766053822,0.135045211672052,-0.0079025023948052,-0.0743473399703715,0.0026749020133619,-0.0329270933116886,0.162574977317186,-0.0106011662280828,-0.0839131697592724,-0.0614854063045995,0.0403204138511585,-0.0951287487594599,0.0588750006595801,-0.0627651500343425,0.0812688186572306,-0.206771962360298,0.127791067506374,-0.0393190228689989,0.222196778031258,-0.0051766821959098,0.0903288611364983,-0.080009442201701,-0.0388675482906015,-0.132716553320318,-0.0684611977226944,-0.0856851226158395,-0.0014121310121301,-0.0457448978833315,0.0366814608583615,-0.0624596409211413,0.0175701685547732,0.0183543086119897,-0.0735767780959639,0.0766590255935942,0.219603345114749
healthy,0.0546623404488239,-0.0663993197343592,-0.0648791390699585,0.170896933457384,-0.0235479933436875,-0.0418296465285583,0.0978443554905179,-0.137981073551903,-0.0358871221131737,0.205194775785048,0.0307984654086376,0.0571696514147835,-0.100761325531624,0.0948188011162399,-0.014145577221339,-0.0077391015642217,-0.0324124234516864,-0.106180670887183,-0.132502500378251,-0.118016363202874,-0.0850560824338224,0.0537739231774209,0.189282235323918,-0.100351666456477,-0.0251520800837207,-0.0754019480845763,0.112113323999552,-0.0731957118605922,-0.0023987266327881,-0.118988686549909,0.0495045846231787,-0.0802092726531682,-0.0391989442749038,-0.0321508339217733,-0.136974200644313
healthy,0.12269090159968,-0.0494758696103814,0.145975024803693,-0.0703845340708247,0.124418507958639,0.20978848468776,-0.108823775557674,0.176478074579072,0.0916325497803493,0.101975050348942,-0.145103509095825,-0.056332307347502,-0.105453400652026,-0.0437994487166572,0.0905219456924468,-0.0036171758140715,0.0369121608659837,-0.093946308296813,0.0427891074978014,0.0963217670403824,-0.134575907845915,-0.0139828139678287,-0.126824816815762,-0.0526997064766541,0.104520184717052,0.0938537579561545,0.0177388152928881,0.115286874346996,-0.138193083659986,0.0316059413348937,-0.0907456090157049,0.030055723128863,0.0888406145038165,-0.204088926208872,-0.0256287318340292
healthy,-0.0478735901799297,-0.0759727754410715,-0.0563367099805632,-0.128175576903633,-0.038059626257272,0.16131194596919,0.213970453882555,0.0758913992891423,0.102428162433244,0.0429259201426363,-0.065947233523398,-0.174519295427294,0.0491511957652176,0.105919199351005,0.0183503222600274,0.0975049052415294,0.116636438560077,-0.0882117486912184,-0.168741588640323,-0.193414837905247,0.0869097302603517,0.182559259237896,0.124180007843911,0.0014566331195321,0.1100612454842,-0.189508782612647,-0.0022622570236308,-0.0951531344507765,0.11552972289384,-0.0854937852167842,0.158170826504724,0.109312584886452,0.144540321056589,-0.174893625726168,0.129615934792779
healthy,-0.0483776027353213,-0.0396418485802888,0.0164197264192925,0.0835417408594586,0.0180184930831361,0.0717233783689534,0.0478247989753026,-0.0471963483849655,-0.0948145733236295,-0.0030302374529446,0.0858373312102731,-0.0649500775619874,-0.0006124483762312,-0.0254667963760197,0.0338548660609351,-0.0732086747873194,-0.0029705928367321,-0.0380430819164453,-0.0588663267083078,-0.0821786431669914,0.0378219604124378,0.0772557802093511,0.0747987129707417,-0.0545588216203726,-0.0593638500923246,0.0518675401571236,0.0622282464172637,0.0363017500723863,0.0482263090746846,0.0511459857756255,0.0971872652514993,0.0836537563581992,-0.0206763153714365,0.0032542684504259,-0.0430197705033505
