group,DUX4,HEY1,ETS2,E2F3,MEF2A,REST,BCL11A,SRF,CLOCK,IRF1,FOS,NFYB,FOXH1,CEBPD,KLF3,BACH1,TEAD4,PAX5,SP2,SP1,PRDM14,CTCF,NFATC1,HOXA1,TCF3,MEF2C,RBPJ,POU2F2,BACH2,ESR1,MYB,ELK4,ETV7
healthy,0.0456448707586782,-0.129279413674202,0.0763455686596768,-0.0582548258151805,0.0638177366383348,-0.0035142740271289,0.0061481299295666,-0.101325768291673,0.169935495008685,-0.11160594462998,0.167830629828225,0.121565027299281,0.0315167493224561,-0.0161671402191204,-0.0811641932362433,-0.138329964026596,0.0645982753959392,0.0093775627987072,-0.0478200214196801,-0.0881779443472291,0.126929659082589,0.0127705018910048,0.0277790414519181,0.0265220411209514,0.127315119454828,-0.0064411094063546,-0.0925859537479942,-0.0067348287303063,0.064018235219672,-0.209153313457117,-0.0758113990075532,0.129319365421037,-0.0525668808213768
healthy,0.102293009027579,-0.0524779216493703,-0.0232290031659494,0.0004928328886032,0.0765372768870978,0.0446617457033926,0.0484831214309479,0.114111119743818,-0.0180965163349718,0.0467186918798794,0.0073178549405748,0.0844445555719487,-0.122426165506879,0.093259568775452,-0.069151918109888,-0.123915640406288,-0.0126945629691342,-0.107844787982045,-0.0135962605593071,0.0142032462773418,0.0808009948287002,0.0848951299611952,0.0218624620828512,0.0220550949825168,-0.0588896885063326,0.0826592711770417,-0.0411773403473322,-0.0410900792902187,0.084104841142054,-0.0777863722706847,0.0226253103179944,-0.0592744054939839,-0.0839868466308628
healthy,0.164421509742999,-0.240954584356185,-0.156683422440719,-0.15029153624946,-0.0387931999549887,-0.137394724078993,0.111976186307162,0.0725407148297392,0.153400130418038,0.120248643516106,-0.159098363365069,-0.108739137834096,0.0159386101007119,0.0122237116149561,0.0138525121958476,0.201421487607353,0.0839885624455955,0.0614217102333689,-0.107125751769743,-0.176085160590393,0.0231166366354297,-0.11846569776983,-0.01740812734404,0.0812550548461181,0.0888184442942961,-0.0963201756763204,-0.0529848315146813,-0.06411925062759,0.171044613682334,0.0551685546909555,-0.0321187142938589,-0.0684712824636,0.0149006993204593
healthy,-0.0400018147290754,0.0054043090784899,-0.043727747681582,-0.0236989190875917,-0.0065676936390144,-0.0412489629779577,0.229338774005907,-0.0374547781312337,-0.0952920537628572,-0.0489707341010125,-0.15500625648546,0.049659457760843,0.0377277857081035,-0.114529780855691,-0.0466315555446512,0.236644829046001,0.0563171198058714,0.0639861508288491,0.047335790998622,0.0985774517617784,0.125822366989849,-0.0164983442476519,-0.0172894457488085,0.0511175664100338,-0.137043598870961,0.162582216743596,0.143068379715065,-0.0976746653428114,-0.126386996296557,-0.0412706794897542,0.0877285029400337,-0.135390041615603,0.146105589007741
healthy,0.035073555634191,-0.140012815648757,0.0824162367710843,-0.141909358444554,-0.0263588032007191,-0.0481871703189382,0.0877243010479252,0.117386950002502,-0.0109617112491642,0.0952927500416038,0.0685010957879574,0.0883343739959717,0.142647245971505,0.12406982655663,-0.0817363491370817,0.0246002786686961,0.0851806298169198,-0.0365812843328182,0.0126735136452013,0.0885910772258715,-0.0799447968882411,0.0249944631263247,0.145346389137774,0.0433221607798951,-0.02391636326435,0.0172751070037719,-0.0106319711170335,0.179685547979312,-0.0593016683231369,-0.138038134108293,0.115730193801161,-0.0184342993086648,-0.0086967617259371
healthy,-0.0562603532674748,0.004587081067801,0.158700263054062,-0.141376190858895,0.0335797857655695,0.0850962346808739,0.0033815020692123,0.0038078653735912,0.0169712198053367,0.101567580267284,0.142743493869489,0.0003283487516481,-0.10631638534709,-0.207491907403451,0.0476546755377113,0.187026468793261,-0.210554862176288,-0.0034844173495796,-0.180194854467925,-0.0832290574513523,-0.191593946950516,-0.0692080756832125,-0.103356345854621,-0.120778432602519,-0.053065078848451,-0.0673408984536909,-0.0938734378779164,-0.107967930560604,0.0721877180862286,0.0705459743279878,-0.152789985524396,0.0102229178498216,-0.144850806753201
healthy,-0.150417369670534,-0.138119080120082,0.124411890659257,0.035026010925552,-0.147950120223684,0.0766097699283875,0.0999358830245335,0.113200977109362,0.0878296146979992,0.0198607998459097,0.172968699456221,-0.055018546262289,0.0657762004115406,0.0695183814730071,0.114335242013434,0.128839542834011,0.0488470734377702,0.0259563573028331,0.001828667237077,0.143415293412324,-0.127457436582789,-0.109420838364098,-0.0246189071501968,-0.132365141817338,0.0474716656013362,-0.0462279932557295,0.0071494413835416,0.0235873512728713,0.0321010364682005,-0.0625542628985953,-0.154829392210783,0.123766610034696,0.0802738028173294
healthy,0.229886413003097,0.0308024904617009,0.112039493467906,0.0206851507092608,0.197866432799827,-0.0054847912857692,-0.0264925767765459,0.0999437328854159,-0.0001643611151118,0.186318542601043,0.0096364313045202,-0.0562602009579129,0.0815657252364288,-0.163387123318587,0.272626390380884,-0.167234390901946,-0.0107747842128875,0.116507680819465,-0.276400608579748,0.0728363237893776,-0.339752687282302,-0.0630111815749141,0.350844018827997,-0.0665966888638354,-0.050958033133379,-0.0828501769137843,0.0905690618753331,0.021586093118022,0.11409096368245,-0.174594116389732,0.0976548521712658,0.149434690880204,-0.0744129730047097
healthy,-0.0925618980308086,0.0897167505424104,0.0455889334624996,-0.0646184851983258,0.0852282851081269,-0.137485095012033,0.0045059848153696,-0.124804566981844,0.0469834761969608,0.0779717574622245,-0.0581713529586056,0.0660340511900904,0.0727755090320587,0.050003817496221,-0.0480241274334808,-0.041962421577657,-0.0618083764720999,0.0722218965897349,0.0482658948924703,0.11048072100577,-0.0740754471086545,-0.0983362860368189,-0.0592575545859498,0.0718995399777489,-0.105102271012308,-0.0498951973334866,0.0399792276386996,0.0141731792987327,0.238922311501108,-0.0341242504796928,0.0538756007162703,-0.075841400722143,-0.0766367806234563
healthy,-0.0254748125304578,0.0146072746597204,0.143775234644601,0.0387897622447498,0.0365641368883531,0.0582551004003378,0.0341677808659674,-0.0059486158360363,-0.0302985665144999,0.0026144664904194,0.0006388104344658,-0.015808107573614,0.0103034731584628,-0.041033359250198,-0.0060486852455274,-0.0332667477339778,0.0490883340443804,-0.0925294858209059,-0.0025307349437023,-0.0354355990172347,0.052056106817289,-0.002284033215814,-0.0050524840628789,0.0021427107028183,0.0469064124709043,0.0676816387744028,-0.0391585894968743,-0.0512604529001921,-0.0836294350747351,0.0405975467606999,-0.0112694492949793,-0.0267573347582217,0.050809527887628
healthy,-0.0494046867829847,-0.136566816547947,-0.104181328421384,-0.0102826327286119,-0.0061023100772603,0.0567178489385675,0.152077255075031,-0.0842887585632286,-0.216713692208342,0.0061215299515194,-0.0681632840598542,0.0372096765655936,0.0002210285539795,0.153951192815292,-0.0617918957429666,0.0736793879722123,-0.119326589337545,0.0159621055721722,-0.116587757255625,0.0971468544425582,0.0597738089457624,-0.012281499651557,0.0036421661720971,0.209842587160718,-0.178494972244146,0.235904736656041,-0.0722186775285216,0.0080531273145577,-0.003180889189879,-0.0132713231759,-0.0492317079146529,-0.0726222948879625,0.212619858991157
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
