group,TP63,HOXA6,KLF10,E2F6,ZNF263,FOXH1,ZNF384,TFAP4,TEAD4,MAX,BARX2,MEIS1,JUN,NFE2,HINFP,HNF4G,HSF2,ATF3,KLF4,NFYA,IRF3,TCF3,FOSL1,USF1,HOXC6,POU2F2,NR2C2,HES1,ZNF143,MYB,MECOM
healthy,-0.179148943293213,0.0556692199302588,0.113260857905168,-0.135719246665268,-0.185688631932079,-0.0427375233974398,0.0297762907156381,0.0426129578995566,-0.0547882721823429,-0.0693104261288557,-0.0643977940448141,0.10439680275941,0.0735013488334093,0.0053524638678043,0.0764626688140132,-0.0768318706762958,0.110734232986765,0.119600214403109,-0.0170288740688627,-0.223523154598407,-0.197157004909869,0.164767407099465,-0.249830874079174,0.179907893904027,-0.130386687593517,-0.0455318999272724,-0.226515936998579,0.0375468662588445,0.0324493121985639,-0.0068999012384147,0.12377508485278
healthy,-0.111057141731489,-0.0249917257711857,-0.109792446398314,0.0066901250363043,-0.123531515457706,-0.191611504516421,-0.104923069516857,0.118376282781764,-0.0781925542451868,-0.212296902698316,-0.0080719279589442,-0.0633597036318404,-0.243703059251801,-0.166012918221163,0.129745713917762,-0.17450663340134,-0.0616032563724894,0.181715330167383,-0.0892321517721638,0.0760024923978152,0.0847745671540899,0.0385795378017942,0.124406074269503,0.191500560484296,-0.0044147728819535,-0.112847571847527,-0.0250050523816512,-0.181977031480399,-0.155201872063669,0.0552326368220951,-0.127754218566326
healthy,0.0352856657651823,-0.137245219245765,-0.080372157427752,-0.0380589763899925,-0.0003769548422072,0.0573509867072401,-0.0811866491403783,0.0920173695173677,0.0371771713126863,0.0857841519480127,-0.0503167400981948,-0.0530698567136011,-0.0158522973821069,0.0577077475400434,-0.14725471657366,0.0122106443529265,0.12232184629624,-0.0097940945609195,0.0437267616960366,-0.0706588389044483,0.135703743194596,0.0619350268419386,-0.211067786290167,0.0792951435928743,0.0321084749522929,0.0607974309788489,0.137090398507001,0.141317677808897,0.104604968712501,0.0393177363095058,0.188457227094202
healthy,-0.178052745212707,-0.0157468891174383,0.0390649124860406,0.0638169033311883,0.0619120808623442,-0.012975265412772,-0.0419649511886065,0.0413977849478833,0.137527112125558,-0.103004880190216,0.0217288877695947,0.073833273167357,-0.0599430508945504,-0.0543676997357428,-0.0223602615092677,0.0337570925728571,0.0811743305472841,-0.0142380128921181,-0.0843740042449491,-0.144707650758111,0.0614626283696956,-0.0742185181610558,0.0490919835720343,-0.14970513442637,0.174339411523443,0.170936414079104,0.0668453570316538,-0.0357582262901259,0.124600002336999,0.072249488193262,-0.110057003824869
healthy,0.0582305035630736,0.0973601230027463,0.0333709735885481,0.0050829314445016,-0.0138504705141213,0.137387751358656,-0.0070519126762382,0.255949593857175,0.071074558523392,-0.0511618426703576,-0.0109853074443084,-0.0912960505856719,-0.0675677865059657,-0.0106692229224182,-0.128115329690487,0.119482689891771,0.0132813356669026,-0.0615627896161039,-0.0953957094664127,-0.0585520693194476,-0.0642884857196106,-0.0454610542943382,-0.0959033326822037,-0.136845718170829,0.0945930131275853,0.0081375016170271,0.0165712944091981,0.129760918087689,-0.0495872058084166,0.0173931750687182,0.0249030753373678
healthy,0.0681655948663416,0.0005190983148394,0.0941284967362352,0.0239623768257815,0.0582867546285507,0.0529839656892676,-0.0088765811837547,0.0323637833982601,0.0389842834444434,-0.155701543004116,-0.0168667021683221,-0.0565657440616599,0.0295007565387225,-0.0048435865838481,0.0868092104969988,-0.0877036568241068,0.221774772355258,0.0341886136281189,0.0039411541288195,-0.0376625792735829,0.0916767554646088,-0.0853996589190117,0.165061284927067,0.080971350987035,0.0856751803322726,0.0296085692656507,-0.0134366602264214,-0.0525327494617533,-0.0729772369385074,-0.120426815978794,0.124611547009192
healthy,-0.0421998203916428,0.103545032982021,0.0944535629046631,-0.138741163884103,0.0092987674406848,0.104941822358726,-0.0844588686013792,0.0141554485243546,0.0826721627555576,-0.0775193425814202,-0.093278877845808,-0.143484324983093,0.0390656816841933,-0.009821946500511,-0.0967338339012641,0.172678703651698,-0.0463210894006512,-0.106521230841221,0.0439618479799255,-0.0259417843249678,-0.0132028677833502,0.133405724604177,-0.113983935921006,-0.0417062552408634,0.166938540948133,-0.0646076782370298,-0.0616364160293375,0.0458176529468562,0.0730278997093272,-0.0649334312365442,-0.110987995455775
healthy,0.0514657019345401,-0.134722445885291,0.0982576116658236,0.142442686801891,-0.0540956741149205,0.12355470477916,-0.188401643467248,0.140252328739639,0.0857478906201434,0.0547820891414714,0.126801679230597,0.0617542148044152,0.0969002066694983,-0.010974927896426,-0.11082903293861,-0.0214562539760064,0.157165903494989,-0.0465990965215782,-0.121518597284672,0.0832490314223627,-0.143360477680089,-0.105754189259166,-0.0888097643902637,-0.111330347283843,-0.121703697965989,0.0689808539041701,0.116034989600653,0.0149777301299081,0.0049514432252322,0.0128490722947616,0.0342204884584976
healthy,-0.0401493337658724,0.0207052429003326,0.0211043416455202,-0.0745356816512359,0.0995831188992096,0.0223814576301205,-0.109544623579092,-0.108123832046224,-0.0721889810295328,0.114493448019418,0.102807836760325,-0.139046002823359,-0.0115259717610178,0.0230040516726132,0.0783670296050368,0.0739290515585507,-0.0198910814601499,-0.0036078526564958,-0.0136172491858009,-0.126897437019849,-0.0596253525310272,-0.103334647103973,0.125684176834478,-0.0457207522486913,0.107086175308736,-0.0286233620048546,0.0236426096649133,0.110757883764462,0.0518349450249653,-0.0116536833594779,-0.0770899136204365
healthy,0.146139822660069,-0.0181621340887806,0.093242303250312,-0.0065743222786961,0.0071041576761448,-0.055247495231383,-0.0330810522094134,0.12399519638976,-0.0159885622877175,0.0079774510782927,0.0094036433010723,-0.0445660136188167,-0.0210301019283825,-0.0071347011284683,-0.0105474644237999,-0.0383900028918496,-0.0624158564909834,-0.0341525663837832,-0.0029028746422573,-0.0399651723616766,0.0200377513957491,0.0929948389529154,-0.0209203948343225,-0.0096267975037625,-0.0212482694449791,0.0418364263183131,-0.0186071958226376,0.0282190332681192,0.0347609420872067,0.0457434948726762,-0.0159530321493003
