group,RXRG,MAFF,KLF5,ARID3A,RFX5,EBF1,KLF10,KMT2A,SPI1,GATA1,RUNX3,SRF,E2F1,FOXP3,FOS,CEBPD,CEBPA,NFAT5,KLF3,OTX2,MXI1,CDX2,TCF7L2,NFE2,STAT5B,ETV6,USF2,JUNB,FOSL2,PBX1,STAT2,FOXA1,IRF2,MEF2C,YY1,USF1,THAP1,POU2F2,NR2C2,ESR1,MAF,CEBPB,SREBF1
healthy,-0.149125506676176,0.15494611143473,0.237047741797942,0.213944925807283,-0.158307777731052,-0.26617747041643,0.176307353889318,-0.149553307511705,0.106996811421208,0.207633685329157,-0.189719459888383,0.184912591259062,-0.0493499943036554,0.152892981598611,0.245079087226756,-0.197821494561746,-0.200136436414712,0.0066767300536453,-0.155746732582249,-0.14299858185791,0.116657151218848,0.216380301187999,0.105433793680629,-0.0711631242993229,-0.0399938800695926,-0.0523498363926942,0.0775518611344359,-0.32659425867223,-0.0070165620515133,-0.114725502158547,0.140327052037998,-0.100031040900963,-0.114233295566874,-0.0571823625996656,0.0303256859114476,0.106312958433203,0.170252165563669,0.246677187777593,0.0113160389921833,-0.197668072719873,-0.127010245613066,-0.209001914929202,-0.249293737073967
healthy,-0.112605685441288,0.125065640665436,0.0606234398178417,0.164553552479939,-0.0073211173852736,-0.191571469306593,0.0458640744707765,0.0461053330348773,0.030892657144924,0.156385444120571,-0.0355988724388401,0.10614981314593,0.047862291682648,0.115043522609182,0.0208300757986007,0.148895476163953,0.137904368792868,0.0615881698389813,-0.241059594238364,0.0200913925783778,0.0292747340126565,0.069828381955842,-0.0389092563429775,-0.165383202044003,0.0975259603615646,0.0537757125028593,0.0123419119418382,-0.13621616731469,0.0782420081730021,0.0012571001095391,0.0816838217110506,-0.0260991263303308,0.12947766045937,0.0119010750447612,0.138577337196136,-0.0240622712399715,0.0869680840059649,0.0251112744291513,0.0672089163355292,0.0500074545268786,0.189523965982005,-0.0557608475983924,-0.0360689159212307
healthy,0.0001244498686391,-0.275716676714021,0.103365652184517,-0.0017904723036466,0.147378753307903,-0.0682667747163937,-0.179360362292211,-0.0730139350281924,0.0160821346376873,-0.188178237662076,-0.0145807071902348,-0.0485916519357383,0.0282240258537845,-0.0819201296596725,-0.199860467266587,0.109445630444321,-0.0691780689157834,0.23876108749604,-0.058497460028223,-0.0564159356124364,-0.0462712640624025,0.19271262884362,-0.235123939722264,-0.0107368120540426,-0.0154277691993591,-0.0761372252798451,-0.0755691718471859,0.0746618921596878,0.154205430779542,-0.0111743938502253,-0.139490237440939,-0.0344525410535778,0.196857612371681,0.0890920551539881,0.3027744868633,-0.0690496045352527,0.245607837527137,0.0701034139067936,0.235314629037115,0.0709524831718637,0.151965333144038,0.0132097513792587,0.11348222215131
healthy,-0.262876750200166,0.261681357291932,0.0851482397949751,0.270049107649573,0.247412753552068,-0.0204268919244196,0.0563737445844009,-0.248451447015403,0.0537725337990666,0.0175570535192573,-0.043255762482801,-0.0682381311268035,0.0224998017240922,0.128388332333286,-0.0341985345676009,0.0079088448404355,0.189899580146897,-0.162150347018667,-0.125455814150164,-0.0407620027453979,-0.0815889238322543,0.0909595506372538,-0.0186136554905807,0.0100757743070479,-0.123973885114113,0.0554827963119714,0.337474640226397,-0.0275902951198325,-0.16436204775525,-0.0079670474913982,0.0127172792353565,0.130156797497154,-0.060550904072726,-0.0466136077306508,0.205645635795814,-0.0489551451501514,0.0215506508007,0.129659836400472,0.0275141839608812,0.203165307439402,-0.0002484805483408,0.0262023857507212,0.253832953665957
healthy,-0.466445536872066,0.0948231651008373,-0.0866561245127634,-0.409466929401423,0.544610346414185,-0.463216235543085,0.198071466726897,0.203015203407606,0.250802658847261,0.183042134963784,-0.464785905545453,0.0414928512417564,-0.266274972579422,0.492154001649966,-0.155556158503361,0.050387234306553,0.256929128432258,0.0612067897102212,-0.466094377496042,0.552465314270563,0.0585795054269442,-0.0038995648965263,0.133831015716975,-0.179144017720751,0.494356916651971,0.0106005461108478,-0.185738286191829,-0.118223449786983,0.228542091075878,0.354888738230842,-0.491154500316443,0.0852556231615078,-0.251091569123059,-0.249851550501953,0.228009147782584,-0.201386386419643,0.517686059509287,0.231269263450215,-0.20223429775162,0.0225401717032934,0.284838026520459,-0.171031987965435,-0.0333520752242096
healthy,-0.154793733664125,-0.277884465647009,-0.230988873492633,-0.176042024181283,-0.121223819275013,-0.175690605318624,0.254082113038746,-0.22987813887316,-0.0599326044253142,0.177068041753508,-0.231697986554783,0.0199994984873542,0.0676198920459634,0.159807727793838,0.0119137269777979,0.0637229078725567,0.280633063179944,0.0716737596401996,-0.234412069735134,-0.0060462870387718,0.0616740103965225,0.0989338228435465,-0.0131907580233507,-0.0013115453981352,0.306826319121649,0.0102758640643372,-0.280278506648869,-0.129554328921063,0.212683715950238,0.0213047685486563,-0.127527395123945,0.0395283467122197,0.350678372911932,-0.0322740573330602,0.0965209558311877,0.0392428188863099,-0.0003953462204905,0.212498593513659,0.236781009389661,0.182188716609385,-0.146566767075822,-0.0126322530451974,-0.253915816612667
healthy,-0.0050436287236296,0.0704380621180756,0.0631526097126218,0.18137511513515,-0.17874035538039,0.0619586155586274,0.0034339195939202,0.161204396724428,0.29204641428647,-0.0549806783406889,-0.0835511171511332,0.0689175703575836,-0.0454040479640567,0.150097783377812,-0.166921901321933,0.148100832900861,-0.115853499533522,-0.0105504284704305,-0.0093697220097238,-0.0388133520933595,-0.298295426615484,-0.14596341252344,0.114241892161914,0.18772473428477,0.14552112216115,-0.190158280398317,-0.203316893236932,-0.0209470993471034,0.117472699872722,0.138343869543896,0.14587799163802,0.171743435743469,-0.0778336125536275,-0.0342575715375781,-0.0151081072681102,0.0262469907269958,-0.0153928435528465,0.22934558614563,0.0742592230592373,-0.0458596260196348,-0.113820482460504,0.0946900006100187,0.0303111266311324
healthy,-0.2734546313388,-0.275326343595335,-0.0091435673072596,-0.222243066395485,-0.220899986384377,0.0987581149410659,-0.0459277718299366,-0.078513270479847,-0.207613358703869,0.359072820370817,0.24842680325987,0.0238466258846042,0.209216960826359,-0.157132773276957,0.2794264051735,-0.168342812089066,0.158655436491056,-0.197602227472297,0.233453105207594,-0.134839162697099,0.160539795452027,-0.0475060805435549,0.193117706079276,0.0580787254520875,-0.234588779265951,-0.0259712722298595,0.0180696112982194,0.0355625328741551,0.244422856635418,0.103229989629651,0.261794369848768,0.140398653967184,0.176211591589172,-0.151927389731081,-0.0465727537561748,-0.145717857852984,0.0315788209768013,-0.110266615977866,0.23200632222011,-0.0605220687491311,0.0466005765059341,-0.02566269264162,0.298935211436541
healthy,0.498903465326659,0.165881638616216,0.153408550169063,-0.509090289251554,-0.383389900158208,-0.507639043202747,-0.0750151692061472,0.370344743766504,0.500143949501158,0.452192612212128,0.0210982672462221,0.0085228087458338,-0.508702888854016,0.37374302808273,-0.462363378089457,0.392534958247237,0.45037403832524,0.0612734950012536,-0.425084620664204,0.227937963436328,0.453924874093346,0.45787314653872,0.49238189075878,-0.560070575762785,0.259911543396853,-0.0293280166239703,0.426254850880601,0.205167651987261,-0.489260607763073,0.500617661904365,-0.379843078901993,0.503510117722252,0.517476604593074,-0.242596953608449,-0.272372588308331,0.497958047776191,0.028818173613739,0.561802837644004,0.0087436068998709,-0.0801176138203511,-0.274399916813581,-0.480015186876754,0.467913440779572
healthy,-0.276171230586488,-0.21108270348862,-0.081042309411627,-0.059787372449974,0.263036420596545,-0.268730401610861,-0.116814667941111,0.221896006858948,-0.136429111678213,0.0154591756078567,-0.0264726088591856,0.097824629432732,-0.1534189949759,0.101565914608135,-0.141372891538604,0.351898662158381,0.385880715952394,0.280588954759675,-0.156526726128019,-0.17263489434998,-0.176025666333801,0.0698922160415572,0.0464084040052103,0.208834959025146,0.17910023310564,0.143154619279176,-0.209780143863132,0.0481821265505414,0.0745340856814663,0.0032398168735802,-0.103055452722445,0.265258434075319,-0.289651407571072,0.0372710454383532,-0.0760985295512361,0.292300555395869,0.133010321511052,0.0697418327309763,-0.104852619053836,0.0898611755678621,-0.161847893764012,0.105271176404959,-0.351923821343422
