group,TFAP2C,ATF1,FOXK1,MAFF,TP63,SIX5,TFAP2A,STAT1,SPI1,MEF2A,E2F6,REST,IRF4,FOXH1,GMEB1,HNF1B,CEBPA,ZNF384,E2F4,RUNX2,E2F7,SP4,TEAD4,SPDEF,ZBTB7A,TCF7L2,MEIS1,STAT5B,ETV6,HSF2,NFATC1,FOSL2,NFYA,GMEB2,TAL1,RFX2,VEZF1,MAFK,GTF2B,TCF4,GLIS1,POU2F2,ETV1,BACH2,MECOM,ASCL2,ETV7
healthy,-0.0302661379304866,0.105332240865988,-0.0343065982434351,0.116406054108427,-0.122625123546198,0.0640879251608616,-0.040987260835032,-0.0891361256315151,0.12403588489777,0.0879000510303723,0.0265369074925129,0.0313678806317736,-0.0108698277648796,0.0096807416883777,0.0117018010541103,-0.0632432373296692,0.0343320273273584,0.0075060022067606,-0.126006086095656,-0.0612105690343195,0.0170479895459046,0.18293074887655,0.0406881926958467,-0.158607830103884,-0.0030658630312781,-0.0126725286925749,0.0237585036708028,-0.0107957517377986,0.0758709887222922,0.143217153462374,-0.062255372699865,-0.0475275106588783,-0.065695485509754,0.0811652134338953,-0.0317581617893795,0.0107537384687079,-0.0046866907283043,-0.101046887418735,0.0484849709492089,-0.0560357504559216,0.0758273170346847,-0.0148925982803162,0.0148550074606034,0.0128582715664497,0.133437459469164,-0.0962656668349761,-0.0488697240450924
healthy,0.0087578780877992,-0.0097464602663084,0.0143105862607664,0.0182208297492983,-0.0322231094659089,-0.122873064375949,0.0564705635623519,-0.0338145280997596,-0.120101495856708,0.0213630622040346,-0.0769678731470966,-0.109224916635269,0.139430836999951,-0.159040351352653,-0.0708738158069921,-0.0537219077589981,0.17670852059406,-0.121895503503816,-0.227020784201509,0.1171287884961,-0.0377713221060121,-0.136018872573376,-0.170446533348907,-0.0069283412293465,0.132858077918427,0.0177785273223579,0.0845793903545797,0.0254874960809571,0.135511602445691,-0.130067802181784,0.232586543921501,0.230821539712225,0.0622895232946183,0.183131331901992,0.0488278676591993,0.249709448531663,0.10839875370862,-0.0973380026569472,0.163736442989248,-0.127075227466262,0.11957058792719,-0.032124932828847,-0.239350000606772,0.147023211938465,-0.211095721573816,-0.187789574052215,-0.151926678155559
healthy,-0.15408923355945,0.0734846891370205,-0.18297298465538,-0.0814557653788402,-0.0148294850906167,0.0922267505522832,-0.091579214610442,-0.116240301747605,-0.0210889991950815,0.024761409607026,-0.0080257975890176,-0.0754424973367657,0.184949033304191,0.141418201608304,-0.15746371663665,0.0272998721020372,-0.0542987767944863,-0.198532087708635,0.149620323538292,-0.0202894595110241,-0.148455974872916,0.143470252128223,-0.0058886249734572,0.0385359887266619,-0.246750714814471,0.0136712165749289,0.189402742951127,0.0903631846727121,-0.125530770471862,-0.112060198836659,-0.0954036287646027,0.0297653728007847,-0.0972793549435511,0.10037111106023,-0.0585944025495173,0.0389919999533106,-0.0243509995030421,-0.233742234555605,0.0136772967246175,-0.0240743526922085,0.001422755027144,-0.0736458131037697,-0.000328328083187,0.0977414463198885,-0.0288624705720202,-0.0631423545166273,0.0801424530460919
healthy,-0.0536668801442417,0.131313675125646,0.036519971575701,0.0717336872411376,-0.140012235609773,0.174902146993229,-0.052165605745966,-0.0237002656845431,0.134816648721623,-0.0362623999877615,0.192306627149709,-0.038234662432555,-0.0126762017207345,-0.135582004297215,0.0969904212356577,0.0571109802344035,0.112687569723511,0.027416655739098,-0.0091879465012116,0.0733895045921769,0.164150372993813,-0.110575482702407,0.0444458172960093,-0.148880057423117,0.0534461044974364,0.0157523423995542,0.030345612653381,-0.214958208511927,0.0703722374191719,0.0704311109249866,-0.165732598462584,-0.108632657010521,-0.191762047220923,-0.016922453327622,-0.0530928634625481,-0.140218292880125,-0.18591885176881,-0.0742799663676248,-0.0508041559240004,-0.0421939056985958,-0.175336339098612,0.147938081330081,-0.106748704824449,-0.109935233326672,0.0265041163989697,-0.0097178080535442,0.112474153264932
healthy,0.0180044019539894,-0.0688684284432952,0.0266214138271229,-0.0490907334660228,0.152265024516016,0.0955158885186402,0.0422131813452859,-0.0425729954959824,-0.103966956253617,-0.199493048457127,0.080396175684749,0.0250683055826243,0.160216648728384,0.0221296443399216,0.0285192992130351,0.0567295341817033,-0.0540521409752899,0.0456553138809407,0.136177841245588,0.0492483535454697,0.0608158414543139,0.144112011786467,-0.0025291712577683,0.0202422311569028,-0.0328354579132547,-0.0972660889919531,-0.11821237440492,0.0431822628899601,0.147915838098978,0.0914787200442218,0.176623905482118,-0.159020669454353,-0.012010542646642,-0.0873021907159142,0.137140209839689,-0.0799619820417072,-0.154631205333879,-0.20641732271385,0.0229416428411947,0.149852390080189,-0.0504655457433107,-0.0524219680582167,0.0528250136106013,-0.158805049481958,0.125746453091667,0.0643463164195053,0.142668458895315
healthy,0.0418549081175574,-0.233401364037498,0.155027338201076,0.0435387867443639,0.0245477931064126,0.0419391020488978,0.10088537822854,-0.0315990348561645,-0.122712654928519,-0.0533158070212587,0.13434720381561,0.0061198463842996,0.116808555493279,-0.0876932416116538,0.0311622788373366,-0.0522054995517082,-0.0949865409140092,-0.0311885894408804,0.0068144463178572,0.0230217781008692,0.0072827750609378,0.129153490676054,-0.0329513998783184,0.125485792542041,-0.0539893584719813,-0.190788710537878,0.0137920183776865,0.0679234541088045,0.0175596968051659,0.177396613334058,0.014007765326746,-0.0937131077024868,0.0391291295904145,-0.106421129214167,0.084667522204111,-0.128674637691555,-0.0606722517721193,-0.141666813721509,0.0732750308696237,0.090803154950537,0.121923336822203,0.0248950930731914,0.131800337392565,0.181164291761537,0.146450081445781,0.0403920385605193,-0.0849832494466372
healthy,0.0468136475291508,-0.133058263082562,-0.0432210360316002,0.104624525672941,0.0047938052654338,-0.0393925737029128,-0.21179953126399,0.0208590862979918,-0.128917161280042,-0.0331891483537072,0.0662137496159236,0.0800740996225041,0.0315656170509974,-0.081785389374009,0.0038942811652837,0.118550694516118,-0.0994303224848794,-0.0971047235918085,0.0210675126138803,0.101295189521776,0.0488320918514387,0.164157663374336,-0.172154652020791,0.143161454500101,0.19001898125365,-0.004519560112949,0.119159518754634,0.0766515201194941,-0.0234479605374481,0.0380103781343896,0.0792787886802982,0.0209523296498367,0.0977025780242253,-0.0322512299322093,0.150988411152017,0.0954976469982477,0.0620342534920557,-0.148777995222989,0.052753797531971,0.0912303924255846,0.0011189202221378,0.0655994404743577,-0.0436488584694765,0.0800466751072556,0.119170488560733,-0.113323581909758,0.0271557549990422
healthy,-0.0846989867593465,0.0715414133290565,-0.119335951750808,-0.0786755020881528,0.0060774723699112,0.0696287062887799,-0.0950029246859981,-0.0801948701806306,0.11324305432412,0.0741713855094369,0.0676620115497858,0.166235836879526,0.049645545234922,0.107049894028386,-0.0447172395948544,-0.140969593879743,-0.0362874460665385,-0.0984658499323054,-0.103232192476221,0.0109286527260967,0.0092010463671371,0.110034642514624,0.0268164612058139,-0.0254899063230414,-0.168025143465591,-0.0141139269504284,0.0341896383449448,0.0405139116232788,0.0852851389168507,0.0984812749890818,0.0420024296022037,-0.162101921663444,0.0830870683262102,-0.103818344633725,0.0397426587844575,-0.0011877293717846,-0.109595028396496,0.0466068090499664,-0.0186026184723679,0.0759067043967846,-0.113744368669354,0.173524176206387,-0.106633417495422,0.123030252848761,-0.184537666744754,0.0746032870991768,-0.14421656833118
healthy,0.0500781132480473,-0.0486217027956433,-0.0562678576707646,0.14506221544522,-0.0636339336127313,0.0266074986496896,0.072475091935979,-0.123860240205415,-0.0102415529890209,0.160662612021933,-0.0886916621656319,-0.0906895585554682,0.0179810675085271,0.0988491914747064,0.0281385968176015,0.0035850103443792,-0.0947320311573333,-0.12913506011316,0.169933224709351,-0.0012790271280728,-0.0241334680734904,-0.0665934343397318,-0.18907195180825,-0.0481362326448419,-0.200704563498606,0.113413295998747,-0.0550355103648842,0.130395415312356,-0.0301364932074379,-0.15475294653237,-0.144119283036933,-0.0156190685055897,-0.166516261724864,0.0737447830996133,0.0007655490839559,0.100959119437805,0.0806160529263401,0.124439070000601,-0.0090465495408944,0.0351685780397827,-0.0546714077517832,-0.0250764004817776,0.0051254444767296,0.136239729050849,0.0407701567028752,0.0478374817828103,-0.0165620009138769
healthy,0.125927134294809,0.138516770326091,0.0631842605610897,-0.0884127709948346,0.0960271333952888,-0.0064370377752569,0.0308988364291871,-0.0523263204591026,-0.0688396391938519,-0.028761803194279,0.0076416193559292,0.0655107735993809,-0.0946700007896189,-0.0349825438389919,-0.0847159365014502,0.0444160882032497,0.0377689080938463,0.0117684103405172,-0.123420813276045,-0.0256435195622686,-0.0143622173937897,-0.072234009407126,-0.0182788660442311,0.0860783446468894,-0.0686224628066796,-0.0305291090170172,-0.0706021091051349,-0.0380568646395909,0.0367173171664856,-0.0011324825371576,-0.0817291017353598,-0.0715257681930884,-0.0887323807791955,0.0235051674424181,0.0017536773450006,0.135456517631544,0.130244284339408,-0.0585971787316244,-0.0053788524231845,0.0386257436780544,-0.047260043767253,0.100856010797517,-0.0591155005139648,-0.0536926852593688,-0.0158930031835346,0.0030545375264639,0.0710096445523185
