group,RUNX1,ATF1,DUX4,TP63,TFAP2A,HEY1,FOXO3,MEF2A,CLOCK,XBP1,IRF4,IRF1,SMAD3,GMEB1,AR,PPARG,E2F4,TFAP4,EHF,ZFX,E2F7,OTX2,BACH1,NFIC,BATF,E2F2,BCL6,ASCL1,NFYA,PBX1,TAL1,RFX2,IRF2,TBP,ZEB1,ZBTB7B,HOXA1,AHR,TCF3,E2F8,FOSL1,ZKSCAN1,EGR2,USF1,POU2F2,MECOM
healthy,-0.0337927356354441,0.086906922219906,0.0853543258334675,-0.116707267147365,-0.0911188491516294,-0.193842564150874,0.117108995804206,0.0924586990944452,0.035882856281036,-0.0175527132288987,0.0826621780176239,-0.150846281568706,-0.109520284894981,0.0101835385434117,0.0109666265167467,-0.0576791820821976,0.0597014049266333,0.143872045759944,-0.156914081732032,-0.134479516600002,-0.0746479742211529,0.120209662057006,-0.105415862815088,0.143112722017014,-0.017327518855064,0.0796622268365388,0.0206171673210822,-0.0798331029694486,-0.124487223529847,0.228585869002505,-0.0512469970526663,-0.0151117872773331,-0.0664764738520034,0.237220206049536,0.0919709665561398,-0.176976750343672,0.0634210727999742,0.0879084147869601,0.142749468780828,0.0570737600218881,-0.105594660358133,0.0511338340507393,0.0712395046031114,0.171737303354451,0.103277082078667,0.0841140593323474
healthy,0.167152251141517,-0.144373315218611,0.126491088084163,-0.109698160125204,0.0796256104885272,-0.183918076920034,0.118245473054071,0.0806478987783052,-0.0433892506711531,0.125290253012238,-0.0051160577543497,0.185629534941071,-0.0742820135489218,-0.135736207702892,-0.109561160092196,0.0159506755821229,-0.174188245228002,0.120587131226942,-0.106351338666681,0.0884604745736307,-0.0549706675918959,-0.100492800298663,-0.0437180507503709,0.165758126892588,-0.0890177073165803,-0.0722241837053032,0.1477095638485,0.165741746453859,0.057271821407182,0.135115686901216,0.0420886438360591,0.0505737110977557,-0.0309827063776996,0.0424682232753372,0.0636564696845642,-0.0735484677200148,0.170692957429361,0.110694388626094,-0.0413168273457577,-0.0872477264553566,0.182408842860763,-0.0881842408114255,0.0142019892912471,0.124760122449731,-0.0902784054464069,-0.10148054075403
healthy,-0.0621451197188314,0.0074273643991206,0.179499605409579,-0.0482714840403593,0.0467391910984204,-0.108699158753434,-0.0292518978985424,0.0088596326629052,0.01973678436603,0.0500761846164207,0.023533465766612,0.0289603366026457,0.0357769120096323,0.0278579369583063,-0.153488932720166,-0.24967649396574,-0.106456052141207,0.239095159927795,-0.0300457107698524,0.194211745836834,-0.137785058249933,-0.120514839883497,0.186099105983124,-0.129168038636168,-0.156789747099259,0.100128959201784,-0.0289645929719289,0.0419656729473523,0.0152867502804824,-0.0445386481790248,-0.199193826082777,-0.0531280013924491,0.072264637689553,-0.161101449183104,-0.134539576671521,-0.126827035530428,0.105621803761707,-0.0297690467664468,0.112604377570737,0.0670676107948102,-0.02977330313573,-0.0656098043153266,-0.0143758872538853,-0.0481225111154486,0.110716677793654,0.0952213654182963
healthy,-0.0105190262950447,0.134998014255666,-0.224651876326867,-0.0777445980384464,0.166103760036377,-0.164308310825353,0.122947090927362,0.0506876725886493,-0.0040455259286924,-0.0522953408730157,-0.0870249290979957,-0.138269355662173,-0.184219677855497,-0.082597252511544,0.153057927237011,0.11001985660799,0.097896456430801,-0.176033088333673,0.0296660920096703,-0.129433768902603,0.164469736534234,-0.0690506705744242,0.0388541798070018,0.0256699821143088,0.0913208295955648,0.0869557466513323,-0.163418822225396,0.165985161556383,0.0334447713583757,-0.129871924398137,0.19810558322149,-0.057764048561639,0.215457199725091,-0.174244227927093,0.13407887603571,0.124528403993952,0.028539406449725,-0.0718245572454006,0.0367391735804379,0.0265001714742685,-0.123312769574011,-0.178464357173555,0.0224777063611305,-0.275135295977748,-0.0766739173162762,-0.082228279462673
healthy,0.0504019826245575,0.113895591033782,0.0856124981858969,0.038286561887642,0.0319557089255915,-0.0486138529901645,-0.0534027337395178,-0.129701003666406,-0.0926905113220357,0.239613320058202,0.0884895124150851,0.103849472258929,-0.0110325913514239,-0.0967011660408729,-0.0780353251871537,0.116910032187168,0.0956486127019001,0.0620464133856294,0.0811039999543039,-0.0439997835007106,0.103240002279009,0.0092584150254265,0.0168458555529891,0.115840892840103,0.0694387708656235,-0.0846697284243007,0.0171554610373893,-0.0448311900651118,-0.0666852302522377,-0.0589084986164407,-0.0273192614887107,-0.149303822342387,0.044090348370297,-0.0124771536753218,0.0855680055610128,0.0633214298490224,-0.0268909212479631,0.118703690490925,-0.0899090640918588,-0.0013392543360066,0.0460706650825915,0.0840144494696476,-0.0831256500518456,-0.179798382935988,0.067315235289797,0.0668374002947405
healthy,-0.0931726338258912,-0.184404579507713,0.0439644276273969,-0.0553978252034439,0.176911366951444,-0.15456894965646,0.175470553026301,0.0650424571921538,-0.109879214338855,0.230878179685018,0.157396669502743,-0.0827830912364272,-0.0749713313837831,0.0310951168538439,-0.0019847946927985,-0.0773530850151413,-0.117161695606753,0.15851893613151,-0.0798867612032323,0.0317567150847767,-0.151795137814178,-0.161454471985798,0.101773410828018,-0.0814598947745615,0.0353048418936314,0.195230286856829,-0.0377601064395378,0.173167211037127,0.0858362445539914,0.145973073381969,0.0292132374414127,-0.0003871574832866,0.0627538173858898,-0.131055258456342,0.0750154379325119,-0.0326633496975366,0.0932559461957124,-0.135652140979417,-0.154598354022279,-0.141601624330176,0.0646209946154114,-0.177416141898007,0.149898556218837,-0.0339963476146753,-0.0333886573877444,0.0389950898039457
healthy,0.0676508114934993,-0.072013488612571,-0.0897855889323732,0.235284888251458,0.0144257163275227,-0.0949669466258052,0.019300883143011,0.0803219020807483,-0.0321326696520177,-0.20614463725055,0.205890563968852,0.158087870378944,-0.10460653036476,0.0770732385814296,0.181477813260737,0.07952276560498,0.072693188930276,-0.0224192526517153,-0.0255072202292762,-0.154226825123738,0.104528353970391,0.129397133645657,-0.0104343770817021,0.0174702525748789,-0.203910095311514,0.227530224243391,0.157362567164524,0.252889777949971,0.0105168966090912,0.0777116791354401,0.065112250243029,-0.0152682841334958,-0.0281435019727073,0.0635552370551871,-0.101740062571243,-0.0203388919349056,0.0518200916338514,0.0309773962685702,-0.0876400812202563,-0.157264846671563,-0.0506344163192605,-0.148524291467848,0.017181434229017,0.0644086626937113,0.253788806485211,0.140257137763366
healthy,-0.0801232542150529,-0.0048965685335135,0.224173930950976,0.0388806119327766,-0.13880245761667,-0.0043525053631231,0.140082996542101,0.0593625998229611,0.16010054026244,0.0233947163267867,0.108427808908777,0.0095675498988163,-0.0955428006539219,0.0269643015178846,0.146080961249819,0.0793867784600122,-0.0819080468106018,0.13659966526826,-0.0460927663988053,0.106536857645835,0.085417917751291,0.249552487374674,-0.164585743959805,-0.0404265475266907,0.0493969549214201,0.150433466612942,-0.0452302272262351,0.0883041065210449,-0.0608222814996182,-0.139850774457178,0.0111201204094426,-0.0583607273994373,0.0732096710010677,-0.0156119590235193,-0.051944762938858,-0.016520942613074,0.0388275325990799,0.151183212201407,-0.166768631558078,0.0118897707480436,-0.02605531792833,0.098448894173812,0.0583607273994373,0.0142849756811037,0.126640655283431,-0.0595881869911717
healthy,0.0576627264406363,-0.039650829445114,-0.176874752196663,-0.0552165862506824,0.0749738724003097,-0.173179588169664,0.123195925163538,0.226491818596072,0.03337651230006,0.184239126508593,0.149467600572353,0.100749182492065,0.168329482620617,-0.0572701760918506,0.0573934563666758,-0.0892484305379714,0.112885801126836,0.033133195968168,0.0121950145544251,-0.107617191486935,-0.114527375312667,-0.130128818513579,-0.172832456869498,0.0905169196815682,0.118164143420012,0.19438055122185,0.2363380194933,-0.0623960401503746,-0.160416835507491,0.028088437353608,-0.100525331466724,0.0382103967603136,0.062717217708472,0.120211244825663,0.0713857675593429,-0.0590609842945754,0.069020732813353,-0.159690130729573,-0.14670352704206,0.0496787065368214,0.10280926076875,0.0837073066063518,-0.211594370648767,-0.0015896667016941,0.0707693661852166,-0.102948762132368
healthy,0.0279431952207381,0.0277208839424102,0.0701984679434168,-0.0073797526241141,-0.0439453994758969,-0.0717581533787518,-0.0261170167703729,0.008011621588699,0.0462898367107552,-0.0092978010349239,-0.0376182942611523,0.0318136556153486,-0.0688379509719466,-0.0440400746259735,-0.0243553576815413,0.0355943499417383,-0.0554635081044677,-0.0502844267465771,0.052202475157387,0.0578857893516111,-0.0417594554552409,-0.0198923009771925,-0.0287630118906601,-0.0346300660057736,0.0210340131573748,-0.0249192007975527,-0.0471180689495729,-0.0112439013420528,0.050478686128586,0.0592610335686488,0.0165646447763542,-0.0215943497863463,-0.035794921000419,-0.0514745284479096,-0.0404171722163779,-0.0129410410693507,0.0603277069261778,0.0805054359484159,0.0010561538964093,0.0851760766855251,0.0015393478105037,-0.0177084608487604,-0.0481321450015038,0.004920302614348,0.0904659630338757,-0.0611089522386612
