group,ATF1,FOXK1,DUX4,ARNT,TFAP2A,SRF,ESRRA,IRF4,SMAD3,CEBPD,HOXA4,KLF3,E2F4,RXRA,PRDM1,BHLHE40,SP4,PAX5,USF2,SP1,BCL6,HNF4G,HSF2,ATF3,NFATC1,NANOG,ARNTL,TAL1,FOXA1,TCF12,IRF2,JUND,NR2C2,BACH2,HES1
healthy,0.185461142025707,0.0645440085016868,0.0947290948843618,-0.0399482325833238,-0.105329349795103,-0.045097329236454,0.0918033121339815,0.0815355591444516,0.0522156802257746,0.0003067447301319,0.12017602888977,-0.0876341595232955,-0.0163534747728339,-0.102382492979294,-0.163645971962547,-0.116770225760176,0.068571496561434,-0.0023907356447685,-0.137850145096149,-0.0907109730759163,-0.0690468338149972,-0.129911076336514,0.178834519229728,0.193667148947442,0.0525224249559065,-0.163493770378894,0.0308676519462891,-0.0663130592163025,-0.0048060576992041,0.0362672958217409,0.0595073068641774,-0.0788568112721546,-0.0672403180951745,0.0537142804340527,0.0953976110710233
healthy,-0.169071124232435,0.0635361145362363,0.243729658072567,-0.151018051320563,-0.0254087371841693,0.0302102598774584,0.0799051415021805,0.089849136403235,-0.206533540249921,0.139566287959446,0.047740773551872,-0.181093123304057,-0.230676968932344,-0.145593284206607,-0.161960115545503,-0.0964419771068045,-0.158541837892546,-0.0379184791214862,-0.113954612103826,0.15574837296529,0.188765898854307,-0.156077089700499,-0.0877206328105606,0.157486368604402,0.196156065837361,0.205131475549176,-0.0757434872629227,0.0160525430100043,0.128051165074939,0.0654983777952653,-0.0636389953464923,-0.0361086551117999,-0.0064419697592611,0.21052926781654,-0.172704259675103
healthy,0.0162294963255921,-0.0231550876029747,0.21251706295493,0.0239559732023627,0.0533282699872126,0.115875244426955,0.0094597004231664,-0.0227582962573812,0.127199620744138,-0.0574957962673107,0.05397092590891,0.0055307358109712,-0.0031110388936713,0.089299961483129,-0.173889547176544,0.009038566050236,0.308713404082637,0.0596185082510989,-0.137981147551704,-0.131155362686403,0.0354799623437086,-0.050677314310211,0.0615756876489954,-0.0686108225493946,0.180924682076944,0.0778757787538649,0.06420230029866,-0.222646196629864,0.0438198835093721,0.0621745261214862,-0.0456845594033879,0.0421329117149165,0.180868693114068,0.0490828460196361,0.059944704817415
healthy,-0.0055306160284523,0.0420645454476772,0.226809880534727,0.0296286252915194,-0.15161171033717,0.0829410326373906,-0.117481209117964,-0.0497937520454649,0.118974247848278,-0.0856448893624118,0.119329299741463,0.100720938980711,0.172760057718396,-0.0015522140458454,0.167488902688809,-0.0166646792429333,0.0251130935217872,-0.0574774391697674,0.116725585858109,0.129088674856691,-0.162336098290284,0.179123680111627,0.327835799987789,-0.188163847545789,0.163464981232717,0.113684885029298,-0.0924819142798894,0.0997832378269162,-0.0734638782577711,0.118883208901308,-0.144792893209086,0.0907612781821487,0.197722936977682,0.0895868757662305,0.107503340530007
healthy,0.0235136884471645,0.141700525805739,0.0197907401827298,-0.0335977214573352,-0.0213225782707003,-0.0933399309518492,0.0909287140367782,0.0805810770039427,-0.0268325836271567,-0.128213223365777,0.315409812041538,-0.0311796917146407,0.067584822216539,-0.172272827734558,-0.020059584842028,-0.0361955050365585,0.177975688519127,-0.0324605033078668,-0.0351363723729292,-0.0270453534744766,0.0095573490285044,0.0820667974895385,0.0410540992594716,-0.0301399494065553,0.0134935912039224,-0.0245602435828734,0.018736848155734,0.0846189875300505,0.0633205161878643,0.0156155249768245,0.0340719990726664,-0.0192630080737368,-0.0352941155355974,-0.179857077070551,-0.0599345408589633
healthy,-0.249549663948324,0.344358614332949,0.170738196363653,0.33089287499139,-0.0487302971309077,0.129326436333791,0.325174547325797,-0.0337704141089843,-0.405268027080657,-0.0012497312882063,0.20459161845488,0.0562286848601455,0.214368114141217,-0.0481861336917625,0.312216078986831,-0.184701983598667,0.181861265984146,-0.325714099210373,-0.302061435825834,-0.182875807989332,0.112812459422106,-0.214331221704665,0.216733841635128,-0.167971263622237,0.201953809241397,-0.0734943451665823,-0.302900738757397,-0.13108805017916,0.184522132970475,0.304782253021559,0.359475290210219,0.365580988459611,0.115159740697741,-0.0829757013605017,-0.182917311980454
healthy,0.0176143751661262,0.127367974982292,-0.120340590103074,0.0209174081051284,0.160692687520598,0.243082158360501,0.0835724049586949,0.0409975797334859,-0.165273181277383,0.0061091255175985,0.123513986426318,0.0482221202991694,-0.156482198271289,-0.130854659793618,-0.0388180641310536,0.245080722853437,0.0238288304340281,0.0597894874927478,-0.0797211171655492,0.115514326928915,-0.0284039226651562,0.0167663356380422,-0.0825380127954587,0.0523083744583765,0.0600568630127488,0.0386641206498409,0.0124613196897433,0.000618474687679,-0.0679538935226772,0.018378691046533,0.0198938189932054,-0.0542205145408079,-0.0421994191920763,0.0467177954038102,0.0738145488600727
healthy,0.0879232418363134,-0.175865310919273,0.013706235558209,-0.156115529187732,0.0822750678425459,0.156209665420962,-0.177051427457964,0.181174594473414,-0.188215984718977,-0.172890605949222,-0.166225760636576,-0.0125766007594555,0.0223291145220273,0.180007305181369,-0.128966639524357,-0.122320621458357,0.0033889043962604,0.0561428494980485,-0.0425872319130066,0.122075867251961,-0.135198458164147,-0.0426060591596525,-0.0181871202599312,-0.11076069201778,0.16630106962316,-0.0126142552527473,0.186898077453765,0.0665919713865183,-0.149582474601608,-0.118517517635887,0.107673023567854,-0.185391897722094,0.185504861201969,0.185504861201969,0.126933296886601
healthy,0.0252813952756525,-0.216077670442925,-0.147322334088732,-0.0459843042863266,0.0990574580454181,-0.060712635576224,0.118966936197673,-0.0362116640957383,0.134441005780729,0.0544388954006333,-0.0445752057672755,0.057881431474869,0.0680226051242861,-0.0240370528911366,0.0095862056172985,0.0873901223076748,0.0070238141565009,0.158616800679896,0.0341999049793083,-0.0598758478402952,0.0959314271770001,0.0094691420480235,-0.19167641978071,-0.123137867814064,-0.0122656606473711,0.126263898682482,-0.0517290905563043,0.034811236952189,0.0060959769778026,-0.131744207999653,-0.0547684076697037,-0.205403207200144,0.116361187859366,0.160064920388705,0.128509784937462
healthy,0.0432575165565096,0.11825928854111,0.0609340028786615,0.100499761721771,-0.04674066033795,0.0707499972596765,0.0154364182760561,0.0414210050729678,0.0339098908334147,-0.0255901444352687,0.117291157866577,-0.0174663533567066,-0.150118990514073,-0.0484110908271158,0.0585592471968828,-0.0661701113019606,-0.06195783144765,-0.062975077538203,-0.101228391450146,0.0656637668069118,-0.0515494140074279,-0.0052487670356753,-0.116776711859608,0.0610307146772158,-0.0398781733965543,0.020192005773554,-0.0327625142076342,-0.0283750391580368,0.0683332149848088,-0.0081374623799284,-0.204272534259536,0.0514344738070519,-0.266510374212948,-0.0790327805096839,-0.0461689974030399
