group,ATF1,FOXK1,NR2F2,MAFF,HEY1,ETS2,ARID3A,MEF2A,ESR2,XBP1,FOXP3,IRF4,FOXH1,CEBPD,NFAT5,ZNF384,KLF3,PPARG,GATA2,BACH1,NFIC,MEIS1,PAX5,ATF3,FOSL2,NFYA,GMEB2,ELK1,TAL1,TCF12,KLF9,VEZF1,HIF1A,TP73,ZEB1,MEF2C,FOSL1,TCF4,CTCFL,RARG,EGR1,BACH2,ZNF143,MECOM,SREBF1
healthy,0.198248416615404,0.0076487149692815,-0.201084049197005,-0.0480406737080251,-0.178662414362058,0.155561726307735,-0.113933422397162,0.149391708262715,0.053692035587211,0.186936326605731,0.0643438048801122,0.142519221370065,-0.0387587186680031,0.0939821363430482,0.063599187901624,0.117218635041247,0.0456628166587964,-0.046124104535407,-0.118299266285185,-0.107099571291132,0.153413342415399,0.0227974556684294,-0.133889391576927,0.0002985492602428,-0.133165848663868,-0.180663279796392,0.145467248967287,0.186807540650332,-0.123107665547214,0.129553988005635,0.000132298299637,-0.219772062106797,-0.0964688760636595,0.0791085292758888,0.154140397672696,0.131194252764852,-0.118319169569201,0.0873871246452122,-0.0186903544726175,0.123770327826812,-0.140555820940939,-0.0946319200271063,0.0997529179263313,0.085458847658467,0.0663704275055256
healthy,-0.12780710943458,0.107997721680091,-0.100991793712344,-0.0171262068133272,-0.190563263533677,0.0711260790588538,0.140301390345767,-0.0209057512960939,0.132844219932568,0.0441736789937062,0.0251793284562087,0.0347097245049933,-0.145609868714398,0.0443913645734258,0.194812722563086,-0.077056027195463,-0.158375984298759,-0.0382438864579402,0.152554178748215,-0.0710087560230363,0.214664744948629,0.0001324163176136,0.0403504106739836,0.203904479834723,0.159350045577562,0.104858630268179,0.104090117703322,0.0590083521883547,-0.085051265324652,-0.0586584058918647,0.0768787978349908,0.0341914180960968,-0.126688961774919,-0.127552546455008,0.106121019909541,0.185480561988614,0.19091336543101,-0.0498731822814485,-0.074253500407521,-0.179186974681308,-0.10879113037987,0.153706558593392,-0.185488186429934,-0.13955201668463,-0.0499125492947931
healthy,-0.0808229568373094,-0.0714877072271177,0.0734637096645005,-0.0953235461522384,0.1300546366118,-0.165543442291712,0.180682889537524,-0.10738260864604,0.0850869620969248,-0.0893063958729902,0.0373855699243167,-0.0084438199391919,0.104485462215291,-0.131961305630328,-0.0294667030136024,-0.138339980165037,0.0746770444944723,0.0051455301564929,0.084552104294325,0.236382386813824,0.0828583879194255,0.0288575594050859,0.0818282914107147,-0.139389886221992,0.0401490019044159,-0.110462993398051,0.0284019397954638,0.0599783596970989,0.0257028888471591,0.0423280522113041,-0.129762445775195,0.0590126442201825,0.136978073723232,-0.0715174215494844,0.0658370335903916,0.0212853595886493,-0.0981067876805821,0.0124800153939963,0.0213249786851381,-0.115355951814427,0.0113756330793689,-0.0573139754582219,0.108957467731473,-0.0447497694841867,0.2635858489405
healthy,-0.0422193116575269,0.0029269021450986,0.0954588878458218,0.0942571737458124,-0.116079209334619,-0.0453874670120972,-0.0714883331085133,-0.157092254944788,-0.211305947865667,-0.0237748210013222,-0.148571009508358,-0.003017941092069,0.0838969415805799,0.106811444533032,0.0840881233692178,-0.0762223583509745,0.0033638890905565,0.0446682593310309,-0.0075334728618013,0.0037553565625293,0.0033274735117684,0.0486193496295466,-0.173506577083553,-0.217505700154351,0.0005325778397768,0.0402710781923602,-0.120694883946019,0.0580418806409839,0.118300559640697,0.0775697347661365,-0.0682655543857608,-0.124636870349838,-0.0246761065763292,-0.007023654758767,-0.128041726966531,0.0372758968370338,0.002790343724643,0.0483917522621206,0.0206612890149342,0.0344810011650422,0.186397691974563,-0.002562746357217,0.101185237610261,0.0539542319220126,0.0238203404748074
healthy,0.0336128175895727,-0.0511228778633889,-0.0436322990963535,-0.0277639580145955,-0.0860849985180732,0.146798266087636,-0.301855878041893,-0.0188754744203022,-0.0866397567534007,0.151646627509259,0.0840340578591036,-0.0764500348200963,0.114103780136408,0.0603333145671486,0.0274750326219467,0.15074360139822,-0.0917818768920846,0.0362010628123808,-0.0574231162348741,0.0400822223154898,0.139563853514455,-0.0038540391827953,-0.157887254879659,-0.143495225887848,0.0005198508923494,0.089696028890137,-0.147542061011091,0.0644864828274632,0.0850410004450078,-0.0441397981596492,-0.0029966611356508,-0.195775147911946,-0.084661852996662,-0.0804528329875826,0.173394439220606,-0.0291680387563803,-0.0387079470742478,-0.0121106998691866,0.158006745399853,-0.0083356049851261,-0.111624016194855,-0.0059100816842001,-0.0658454525413995,-0.0186225304427231,0.0077854115561881
healthy,-0.200113499931013,0.165980268495086,-0.103898664963724,-0.0714313641956003,0.110043160345304,0.170543230577496,0.163947392746268,-0.232215690343527,-0.17444936096489,0.0933343160813291,0.0703598845590393,-0.0488202083035145,-0.0664977875813664,-0.0468680604725197,0.085107407364994,0.027342912711762,0.0865073028490627,-0.0756255464715909,-0.128562878584083,0.065624458288553,-0.0080305930979925,-0.12781981479503,-0.180555327112964,-0.0620283964946153,0.0087901694156916,-0.344007343999863,-0.20420126813351,0.0736000096243934,-0.0401291140596967,0.147299094420661,-0.048990837766186,-0.245981635057769,0.0658996670993135,-0.164207923753788,-0.0632356458111515,0.0390576344231356,0.0157878121106296,0.166169245211808,-0.0734293801617218,-0.0820984577006788,0.0441985350081425,-0.0358046662799461,-0.145506567699907,0.184466961676574,-0.0553811863520457
healthy,-0.102298210380929,-0.189049539855031,0.0107236683528976,-0.0375483550843502,0.0636593127522159,0.015413887913611,0.0481168649451637,-0.185702549525789,0.0544207328235517,-0.0555511732658786,0.0308898392240557,0.115242861720516,0.0096996223051426,-0.308663437952544,-0.118004682879612,-0.147028187098885,-0.007248118130214,0.142688182420305,-0.215182663021766,-0.118053446977125,-0.0653483237660456,0.0627549603983543,-0.145317010586186,0.0161941134738053,0.151328293879502,0.255311082174486,0.015755236596196,-0.0428592086133999,0.104395066573951,-0.0743209177082799,0.0764576717992665,0.0712443464652411,0.234479946337253,0.327300189401731,-0.181881217520746,0.185343468444108,0.0547975463043273,0.119223785317416,-0.0518406687551819,-0.113828702892663,-0.0694400748572918,0.0589779593910502,0.0204720547555524,-0.0189426353335807,-0.0887728229709696
healthy,0.0051204335547069,-0.275682608373123,-0.118602281931572,-0.222898034155986,-0.0644177389897406,-0.05967702297954,-0.165284526721339,0.0359465942132688,0.0401848556948802,0.032740090504104,-0.19627177967151,-0.0208422741095713,-0.0737879406183168,-0.124240512137879,0.0047790713177265,0.0602178328156551,0.326614621236759,0.0357126268373608,-0.106597070675967,-0.31208563074595,-0.333982675812483,0.0216323934446048,0.152485360599948,-0.270439437834333,-0.102132512879953,0.175226222432051,-0.0181574025827587,0.0674708214688019,0.225425648921943,-0.0234274218368167,0.156075417384372,0.0720926360256722,-0.0291922245579587,-0.199186783043478,-0.0850183746618988,-0.130128051843104,0.0142643388688803,-0.0392681638450113,0.181842512980268,0.145980300443556,-0.0766684242135115,0.126879357295661,-0.357962414077673,-0.0354901660537106,-0.164080170065026
healthy,-0.0327577387549695,-0.0514088718593339,0.115690984940805,-0.0553927791183349,0.0081850548434708,0.134818645210714,-0.0961043168864375,0.0746956331991058,0.0242888699379023,0.0357009947774505,0.0879157581667494,-0.117138085818525,0.0858169363126231,0.0141276289079086,-0.0178417376981821,-0.142022614713358,0.0125123419717613,-0.010560682918759,-0.0798603467433164,-0.0528104223462296,0.10301746466305,0.0536898952767566,0.0980629836918742,-0.0962479758113443,-0.0323933356283766,-0.0201157533631704,0.119692411580892,0.0349441575145268,0.0405328400810234,-0.0252699552787293,0.0038157212005735,-0.0511215540095203,0.139492816084511,-0.0214262030684179,0.0804770289575505,0.0023405893131158,-0.0020672869681711,0.14974866177237,-0.0312230409718187,-0.0851827347173028,-0.0256098312718015,0.106766612215496,-0.0009285271975683,0.0440297085458281,0.122047016398877
healthy,-0.100224319942834,0.0885451295615239,-0.019999502311052,-0.0807250454526805,0.0029720548244559,-0.0194199876597515,-0.0194939887014598,-0.0711390273939786,-0.020457924348648,-0.0187972256464136,-0.055122126600322,0.1152494145671,-0.141625500147438,-0.098264253390052,-0.0006381388531734,-0.093500316198515,0.0054261023569533,0.0412296323351892,0.0563825469405884,0.011757516159222,-0.0104163674098192,-0.0226731503374502,-0.204590776116357,-0.0120708192708704,-0.0100872069320904,-0.0515436476548534,0.0407539113527783,-0.0386919732360863,-0.0013228887520981,0.0289449788853563,-0.0942398460893537,-0.0165007907222301,0.142699476304699,-0.0311265680370184,0.0362864588543196,0.0135960095720544,-0.0001489631359064,0.0556276402099142,0.0869930297906278,-0.0040258488794328,0.0171874627261343,-0.0569452431733189,0.134643934335874,-0.0579543482875238,0.0032608510976165
